actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
23,PT09M48.00S,2025-12-09T00:13:33.3Z,1,REGULAR,3pt,Jump Shot,[],1631099,28.465834428383708,81.37254901960785,1610612758,5,8,2025-12-09T00:13:37Z,230000,False,-157.0,215.0,1,left,K. Murray 26' 3PT  (3 PTS) (D. DeRozan 2 AST),"[1631099, 201942]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,,,,,,3.0,D. DeRozan,201942.0,2.0,,
25,PT09M32.00S,2025-12-09T00:13:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,83.13074901445466,52.94117647058824,1610612754,5,8,2025-12-09T00:13:53Z,250000,False,15.0,106.0,1,right,MISS A. Nembhard 10' step back Shot,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
26,PT09M30.00S,2025-12-09T00:13:51.6Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,5,8,2025-12-09T00:13:53Z,260000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M23.00S,2025-12-09T00:13:58.3Z,1,REGULAR,3pt,Jump Shot,[],203897,13.87976346911958,96.56862745098039,1610612758,5,8,2025-12-09T00:14:02Z,270000,False,-233.0,78.0,1,left,MISS Z. LaVine 24' pullup 3PT,[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Left Corner 3,24+ Left,24.55,Missed,,,,,,,,,,,,,,,,,,
28,PT09M22.00S,2025-12-09T00:13:59.3Z,1,REGULAR,rebound,defensive,[],1630679,,,1610612754,5,8,2025-12-09T00:14:02Z,280000,False,,,0,,E. Thompson REBOUND (Off:0 Def:1),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Left Corner 3,24+ Left,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M18.00S,2025-12-09T00:14:10.7Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612754,5,8,2025-12-09T00:14:21Z,290000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Nembhard 2 FT),"[201566, 1629614]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626301.0,1.0,0.0,Nembhard,1629614.0,,,,,,
31,PT09M18.00S,2025-12-09T00:14:33.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629614,,,1610612754,6,8,2025-12-09T00:14:49Z,310000,False,,,0,,A. Nembhard Free Throw 1 of 2 (1 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
32,PT09M18.00S,2025-12-09T00:14:33.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629614,,,1610612754,6,8,2025-12-09T00:14:49Z,320000,False,,,0,,MISS A. Nembhard Free Throw 2 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
33,PT09M16.00S,2025-12-09T00:14:35.8Z,1,REGULAR,rebound,offensive,[],1630643,,,1610612754,6,8,2025-12-09T00:14:49Z,330000,False,,,0,,J. Huff REBOUND (Off:1 Def:0),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,,,,,,
34,PT09M11.00S,2025-12-09T00:14:55.0Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612754,6,8,2025-12-09T00:15:03Z,340000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1642875, 1631097]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627964.0,1.0,0.0,Mathurin,1631097.0,,,,,,
36,PT09M11.00S,2025-12-09T00:15:22.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612754,7,8,2025-12-09T00:15:22Z,360000,False,,,0,,B. Mathurin Free Throw 1 of 2 (4 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
37,PT09M11.00S,2025-12-09T00:15:38.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612754,8,8,2025-12-09T00:15:38Z,370000,False,,,0,,B. Mathurin Free Throw 2 of 2 (5 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,,,,,5.0,,,,,
38,PT08M59.00S,2025-12-09T00:15:53.1Z,1,REGULAR,turnover,lost ball,[],203897,,,1610612758,8,8,2025-12-09T00:15:55Z,380000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1630679]",1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Thompson,1630679.0,,,,,,,,,,,
39,PT08M59.00S,2025-12-09T00:15:53.1Z,1,REGULAR,steal,,[],1630679,,,1610612754,8,8,2025-12-09T00:15:54Z,390000,False,,,0,,E. Thompson STEAL (1 STL),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
40,PT08M51.00S,2025-12-09T00:16:01.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630643,77.34888304862024,96.07843137254902,1610612754,8,8,2025-12-09T00:16:05Z,400000,False,230.0,160.0,1,right,MISS J. Huff 28' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Right Center,28.07,Missed,,,,,,,,,,,,,,,,,,
41,PT08M47.00S,2025-12-09T00:16:05.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,8,8,2025-12-09T00:16:05Z,410000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M40.00S,2025-12-09T00:16:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,11.514454664914586,50.245098039215684,1610612758,8,10,2025-12-09T00:16:15Z,420000,False,-1.0,56.0,1,left,R. Westbrook fadeaway Jump Shot (5 PTS),[201566],1610612758.0,SAC,fadeaway,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,5.57,Made,,,,,,,,,,,,,5.0,,,,,
43,PT08M30.00S,2025-12-09T00:16:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,93.9060446780552,52.450980392156865,1610612754,10,10,2025-12-09T00:17:59Z,430000,False,12.0,5.0,1,right,P. Siakam driving floating bank Jump Shot (2 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,driving floating bank,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,,,,2.0,A. Nembhard,1629614.0,2.0,,
44,PT08M20.00S,2025-12-09T00:16:31.4Z,1,REGULAR,3pt,Jump Shot,[],201942,24.52365308804205,8.57843137254902,1610612758,10,10,2025-12-09T00:16:35Z,440000,False,207.0,178.0,1,left,MISS D. DeRozan 27' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
45,PT08M18.00S,2025-12-09T00:16:33.4Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,10,10,2025-12-09T00:16:35Z,450000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT08M10.00S,2025-12-09T00:16:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,90.88370565045992,49.01960784313725,1610612754,10,10,2025-12-09T00:18:53Z,460000,False,-5.0,33.0,1,right,MISS P. Siakam driving floating Shot,[1627783],1610612754.0,IND,driving floating,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,,,,,,,,,,
47,PT08M07.00S,2025-12-09T00:16:45.3Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,10,10,2025-12-09T00:16:45Z,470000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M01.00S,2025-12-09T00:16:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,6.1268068331143235,48.529411764705884,1610612758,10,10,2025-12-09T00:16:55Z,480000,False,7.0,5.0,1,left,MISS K. Murray driving Layup - blocked,"[1631099, 1630643]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,Huff,1630643.0
49,PT08M01.00S,2025-12-09T00:16:50.7Z,1,REGULAR,block,,[],1630643,,,1610612758,10,10,2025-12-09T00:16:52Z,490000,False,,,0,,J. Huff BLOCK (1 BLK),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M58.00S,2025-12-09T00:16:53.7Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,10,10,2025-12-09T00:24:08Z,500000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M55.00S,2025-12-09T00:16:57.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630679,73.27529566360053,1.4705882352941175,1610612754,10,10,2025-12-09T00:17:02Z,510000,False,-243.0,199.0,1,right,MISS E. Thompson 31' running pullup 3PT,[1630679],1610612754.0,IND,running pullup,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,31.36,Missed,,,,,,,,,,,,,,,,,,
52,PT07M51.00S,2025-12-09T00:17:01.6Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,10,10,2025-12-09T00:17:02Z,520000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M42.00S,2025-12-09T00:17:10.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,11.383048620236531,1.9607843137254901,1610612758,10,10,2025-12-09T00:17:14Z,530000,False,240.0,55.0,1,left,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2025-12-09T00:17:13.1Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,10,10,2025-12-09T00:17:14Z,540000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT07M29.00S,2025-12-09T00:17:22.3Z,1,REGULAR,2pt,Jump Shot,[],1631097,76.2976346911958,49.754901960784316,1610612754,12,10,2025-12-09T00:17:26Z,550000,False,-1.0,170.0,1,right,B. Mathurin 17' pullup Jump Shot (7 PTS),[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,17.03,Made,,,,,,,,,,,,,7.0,,,,,
57,PT07M06.00S,2025-12-09T00:17:46.4Z,1,REGULAR,2pt,Jump Shot,[],203897,13.091327201051248,8.57843137254902,1610612758,12,12,2025-12-09T00:21:58Z,560000,False,207.0,71.0,1,left,Z. LaVine 21' pullup Jump Shot (2 PTS),[203897],1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right,21.88,Made,,,,,,,,,,,,,2.0,,,,,
58,PT06M49.00S,2025-12-09T00:18:03.5Z,1,REGULAR,3pt,Jump Shot,[],1630679,69.33311432325887,16.911764705882355,1610612754,15,12,2025-12-09T00:18:07Z,570000,False,-165.0,236.0,1,right,E. Thompson 28' 3PT  (3 PTS) (A. Nembhard 3 AST),"[1630679, 1629614]",1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Above the Break 3,24+ Left Center,28.8,Made,,,,,,,,,,,,,3.0,A. Nembhard,1629614.0,3.0,,
61,PT06M33.00S,2025-12-09T00:18:27.1Z,1,REGULAR,2pt,Jump Shot,[],203897,25.706307490144546,62.00980392156863,1610612758,15,12,2025-12-09T00:18:31Z,600000,False,-60.0,189.0,1,left,MISS Z. LaVine 19' step back Shot,[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,19.84,Missed,,,,,,,,,,,,,,,,,,
62,PT06M30.00S,2025-12-09T00:18:30.1Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,15,12,2025-12-09T00:18:31Z,610000,False,,,0,,J. Huff REBOUND (Off:1 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,16-24 Center,,,61.0,2.0,1.0,1.0,,,,,,,,,,,,,,
63,PT06M17.00S,2025-12-09T00:18:43.5Z,1,REGULAR,3pt,Jump Shot,[],1627783,66.04796320630749,34.55882352941176,1610612754,15,12,2025-12-09T00:18:48Z,620000,False,-77.0,267.0,1,right,MISS P. Siakam 27' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,27.76,Missed,,,,,,,,,,,,,,,,,,
64,PT06M13.00S,2025-12-09T00:18:47.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,15,12,2025-12-09T00:18:48Z,630000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M02.00S,2025-12-09T00:18:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.389618922470433,50.0,1610612758,15,14,2025-12-09T00:23:49Z,640000,False,0.0,8.0,1,left,D. DeRozan driving Layup (2 PTS) (K. Murray 1 AST),"[201942, 1631099]",1610612758.0,SAC,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.76,Made,,,,,,,,,,,,,2.0,K. Murray,1631099.0,1.0,,
67,PT06M02.00S,2025-12-09T00:19:04.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,15,14,2025-12-09T00:19:04Z,660000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,out,[],1627783,,,1610612754,15,14,2025-12-09T00:22:07Z,680000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,out,[],201942,,,1610612754,15,14,2025-12-09T00:22:07Z,690000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,out,[],1642875,,,1610612754,15,14,2025-12-09T00:22:07Z,700000,False,,,0,,SUB out: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,in,[],1641716,,,1610612754,15,14,2025-12-09T00:22:07Z,710000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,in,[],1628370,,,1610612754,15,14,2025-12-09T00:22:07Z,720000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2025-12-09T00:21:59.8Z,1,REGULAR,substitution,in,[],1629234,,,1610612754,15,14,2025-12-09T00:22:07Z,730000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M49.00S,2025-12-09T00:22:21.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.9862023653088,50.0,1610612754,17,14,2025-12-09T00:22:25Z,740000,False,0.0,13.0,1,right,B. Mathurin driving finger roll Layup (9 PTS) (J. Huff 1 AST),"[1631097, 1630643]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,9.0,J. Huff,1630643.0,1.0,,
77,PT05M31.00S,2025-12-09T00:22:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,13.87976346911958,43.872549019607845,1610612758,17,16,2025-12-09T00:22:43Z,760000,False,31.0,78.0,1,left,K. Murray 8' floating Jump Shot (5 PTS) (R. Westbrook 2 AST),"[1631099, 201566]",1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.38,Made,,,,,,,,,,,,,5.0,R. Westbrook,201566.0,2.0,,
79,PT05M14.00S,2025-12-09T00:22:56.2Z,1,REGULAR,2pt,Jump Shot,[],1630679,92.72339027595268,74.75490196078431,1610612754,17,16,2025-12-09T00:23:00Z,780000,False,124.0,16.0,1,right,MISS E. Thompson 12' Jump Shot,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Mid-Range,8-16 Right,12.48,Missed,,,,,,,,,,,,,,,,,,
80,PT05M12.00S,2025-12-09T00:22:58.2Z,1,REGULAR,rebound,defensive,[],201566,,,1610612758,17,16,2025-12-09T00:23:00Z,790000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT04M54.00S,2025-12-09T00:23:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612758,17,16,2025-12-09T00:23:25Z,800000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Eubanks 2 FT),"[1631097, 1629234]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627964.0,1.0,0.0,Eubanks,1629234.0,,,,,,
83,PT04M54.00S,2025-12-09T00:23:43.6Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612758,17,16,2025-12-09T00:23:43Z,820000,False,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
84,PT04M54.00S,2025-12-09T00:23:43.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,17,16,2025-12-09T00:23:43Z,830000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,
85,PT04M54.00S,2025-12-09T00:23:44.4Z,1,REGULAR,substitution,out,[],1630643,,,1610612758,17,16,2025-12-09T00:23:50Z,840000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M54.00S,2025-12-09T00:23:44.4Z,1,REGULAR,substitution,out,[],1630679,,,1610612758,17,16,2025-12-09T00:23:50Z,850000,False,,,0,,SUB out: E. Thompson,[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
