actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M28.00S,2026-01-07T00:12:15.1Z,1,REGULAR,3pt,Jump Shot,[],1630643,6.783837056504599,1.9607843137254901,1610612754,5,2,2026-01-07T00:12:18Z,160000,False,240.0,11.0,1,left,J. Huff 24' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630643, 1629614]",1610612754.0,IND,,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,24.05,Made,3.0,,,,,A. Nembhard,1629614.0,1.0,,,,,,,,,,
18,PT10M14.00S,2026-01-07T00:12:28.8Z,1,REGULAR,2pt,Jump Shot,[],1630241,76.03482260183968,68.38235294117648,1610612739,5,2,2026-01-07T00:12:32Z,180000,False,92.0,173.0,1,right,MISS S. Merrill 19' step back Shot,[1630241],1610612739.0,CLE,step back,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right Center,19.57,Missed,,,,,,,,,,,,,,,,,,
19,PT10M12.00S,2026-01-07T00:12:30.8Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,5,2,2026-01-07T00:12:32Z,190000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT10M03.00S,2026-01-07T00:12:40.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,16.507884362680684,5.637254901960785,1610612754,5,2,2026-01-07T00:12:44Z,200000,False,222.0,103.0,1,left,MISS A. Nembhard 24' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
21,PT09M59.00S,2026-01-07T00:12:44.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,2,2026-01-07T00:12:44Z,210000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,
22,PT09M47.00S,2026-01-07T00:12:55.6Z,1,REGULAR,3pt,Jump Shot,[],1629636,64.33968462549278,37.745098039215684,1610612739,5,5,2026-01-07T00:12:59Z,220000,False,-61.0,283.0,1,right,D. Garland 28' 3PT pullup (3 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,28.93,Made,3.0,,,,,,,,,,,,,,,,,
23,PT09M32.00S,2026-01-07T00:13:13.6Z,1,REGULAR,foul,personal,[],1628386,,,1610612754,5,5,2026-01-07T00:13:20Z,230000,False,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1629614]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1830.0,1.0,0.0,Nembhard,1629614.0,,,,,
25,PT09M26.00S,2026-01-07T00:13:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,15.982260183968464,55.14705882352941,1610612754,5,5,2026-01-07T00:14:04Z,250000,False,-26.0,98.0,1,left,MISS P. Siakam 10' fadeaway Shot,[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,10.1,Missed,,,,,,,,,,,,,,,,,,
26,PT09M22.00S,2026-01-07T00:13:45.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,5,5,2026-01-07T00:13:46Z,260000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,
27,PT09M16.00S,2026-01-07T00:13:50.8Z,1,REGULAR,3pt,Jump Shot,[],1629731,76.95466491458606,92.64705882352942,1610612739,5,8,2026-01-07T00:14:40Z,270000,False,213.0,164.0,1,right,D. Wade 26' 3PT  (3 PTS) (D. Garland 1 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,26.9,Made,3.0,,,,,D. Garland,1629636.0,1.0,,,,,,,,,,
29,PT09M07.00S,2026-01-07T00:14:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.835085413929041,43.872549019607845,1610612754,5,8,2026-01-07T00:14:03Z,290000,False,31.0,21.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
30,PT09M04.00S,2026-01-07T00:14:02.7Z,1,REGULAR,rebound,offensive,[],1642277,,,1610612754,5,8,2026-01-07T00:14:02Z,300000,False,,,0,,J. Furphy REBOUND (Off:1 Def:1),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Restricted Area,0-8 Center,,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,
31,PT09M00.00S,2026-01-07T00:14:07.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,6.783837056504599,21.323529411764707,1610612754,7,8,2026-01-07T00:14:10Z,310000,False,143.0,11.0,1,left,A. Nembhard 14' step back Jump Shot (2 PTS) (J. Furphy 1 AST),"[1629614, 1642277]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,14.38,Made,2.0,,,,,J. Furphy,1642277.0,1.0,,,,,,,,,,
32,PT08M46.00S,2026-01-07T00:14:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.9862023653088,48.77450980392157,1610612739,7,10,2026-01-07T00:14:25Z,320000,False,-6.0,13.0,1,right,J. Allen cutting DUNK (2 PTS) (E. Mobley 1 AST),"[1628386, 1630596]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,E. Mobley,1630596.0,1.0,,,,,,,,,,
34,PT08M28.00S,2026-01-07T00:14:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.485545335085414,57.35294117647059,1610612754,9,10,2026-01-07T00:14:42Z,340000,False,-37.0,74.0,1,left,A. Nembhard 8' pullup Jump Shot (4 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,8.29,Made,4.0,,,,,,,,,,,,,,,,,
35,PT08M13.00S,2026-01-07T00:14:54.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,81.42247043363994,35.78431372549019,1610612739,9,10,2026-01-07T00:14:57Z,350000,False,-71.0,122.0,1,right,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,14.13,Missed,,,,,,,,,,,,,,,,,,
36,PT08M11.00S,2026-01-07T00:14:56.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,9,10,2026-01-07T00:14:57Z,360000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,
37,PT08M02.00S,2026-01-07T00:15:05.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630643,7.966491458607096,2.450980392156863,1610612754,9,10,2026-01-07T00:16:25Z,370000,False,238.0,22.0,1,left,MISS J. Huff running 3PT,[1630643],1610612754.0,IND,running,,,Huff,J. Huff,,,,,Right Corner 3,24+ Right,23.88,Missed,,,,,,,,,,,,,,,,,,
38,PT07M59.00S,2026-01-07T00:15:08.3Z,1,REGULAR,rebound,offensive,[],1630174,,,1610612754,9,10,2026-01-07T00:16:25Z,380000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,
39,PT07M56.00S,2026-01-07T00:15:11.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627783,20.844283837056505,66.17647058823529,1610612754,9,10,2026-01-07T00:15:15Z,390000,False,-81.0,143.0,1,left,MISS P. Siakam 16' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,16.46,Missed,,,,,,,,,,,,,,,,,,
40,PT07M52.00S,2026-01-07T00:15:15.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,9,10,2026-01-07T00:17:07Z,400000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,,,
41,PT07M41.00S,2026-01-07T00:15:25.6Z,1,REGULAR,3pt,Jump Shot,[],1629731,81.8166885676741,4.166666666666666,1610612739,9,10,2026-01-07T00:15:31Z,410000,False,-229.0,118.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,,
42,PT07M40.00S,2026-01-07T00:15:26.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,9,10,2026-01-07T00:15:31Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,41.0,,,,,,,,,,,,,,,,
44,PT07M28.00S,2026-01-07T00:15:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630174,11.383048620236531,40.68627450980392,1610612754,9,10,2026-01-07T00:17:36Z,440000,False,47.0,55.0,1,left,MISS A. Nesmith 7' driving floating bank Shot,[1630174],1610612754.0,IND,driving floating bank,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
45,PT07M26.00S,2026-01-07T00:15:54.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,9,10,2026-01-07T00:15:56Z,450000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,
46,PT07M17.00S,2026-01-07T00:16:04.5Z,1,REGULAR,foul,offensive,[],1630596,,,1610612739,9,10,2026-01-07T00:17:33Z,460000,False,,,0,,E. Mobley offensive FOUL (1 PF),"[1630596, 1630174]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,1.0,0.0,Nesmith,1630174.0,,,,,
48,PT07M17.00S,2026-01-07T00:16:04.5Z,1,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,9,10,2026-01-07T00:16:04Z,480000,False,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,,,,,1.0,,,,
49,PT07M01.00S,2026-01-07T00:16:39.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,13.61695137976347,39.46078431372549,1610612754,11,10,2026-01-07T00:18:01Z,490000,False,53.0,75.0,1,left,P. Siakam 9' turnaround Jump Shot (4 PTS),[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,9.21,Made,4.0,,,,,,,,,,,,,,,,,
50,PT07M01.00S,2026-01-07T00:16:42.9Z,1,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612754,11,10,2026-01-07T00:16:47Z,500000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Siakam 1 FT),"[1630596, 1627783]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202053.0,2.0,0.0,Siakam,1627783.0,,,,,
52,PT07M01.00S,2026-01-07T00:16:55.5Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,11,10,2026-01-07T00:17:07Z,520000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2026-01-07T00:16:55.5Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,11,10,2026-01-07T00:17:07Z,530000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M01.00S,2026-01-07T00:17:16.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1627783,,,1610612754,12,10,2026-01-07T00:17:16Z,540000,False,,,0,,P. Siakam Free Throw 1 of 1 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
55,PT06M36.00S,2026-01-07T00:17:42.5Z,1,REGULAR,2pt,Jump Shot,[],1628386,93.11760840998686,68.13725490196079,1610612739,12,10,2026-01-07T00:17:46Z,550000,False,91.0,12.0,1,right,MISS J. Allen 9' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,9.15,Missed,,,,,,,,,,,,,,,,,,
56,PT06M34.00S,2026-01-07T00:17:44.9Z,1,REGULAR,rebound,defensive,[],1642277,,,1610612754,12,10,2026-01-07T00:17:44Z,560000,False,,,0,,J. Furphy REBOUND (Off:1 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,8-16 Right,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,
57,PT06M17.00S,2026-01-07T00:18:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.886333771353483,53.67647058823529,1610612754,12,10,2026-01-07T00:18:05Z,570000,False,-18.0,31.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
58,PT06M14.00S,2026-01-07T00:18:05.2Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,12,10,2026-01-07T00:18:05Z,580000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,
59,PT06M10.00S,2026-01-07T00:18:10.4Z,1,REGULAR,foul,personal,[],1630643,,,1610612739,12,10,2026-01-07T00:18:14Z,590000,False,,,0,,J. Huff personal FOUL (1 PF),"[1630643, 1628386]",1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Allen,1628386.0,,,,,
61,PT06M10.00S,2026-01-07T00:18:15.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,12,10,2026-01-07T00:18:15Z,610000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,12,10,2026-01-07T00:21:03Z,620000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,out,[],1630241,,,1610612739,12,10,2026-01-07T00:21:03Z,630000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,12,10,2026-01-07T00:21:03Z,640000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,in,[],1629631,,,1610612739,12,10,2026-01-07T00:21:03Z,650000,False,,,0,,SUB in: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,in,[],1642281,,,1610612739,12,10,2026-01-07T00:21:03Z,660000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2026-01-07T00:20:38.6Z,1,REGULAR,substitution,in,[],1641854,,,1610612739,12,10,2026-01-07T00:21:03Z,670000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M05.00S,2026-01-07T00:21:27.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612739,12,10,2026-01-07T00:21:32Z,680000,False,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612739.0,CLE,bad pass,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202056.0,,,,,1.0,,,,
71,PT05M44.00S,2026-01-07T00:21:54.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642277,7.5722733245729295,2.2058823529411766,1610612754,15,10,2026-01-07T00:21:58Z,700000,False,239.0,19.0,1,left,J. Furphy 3PT  (3 PTS) (A. Nembhard 2 AST),"[1642277, 1629614]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Right Corner 3,24+ Right,23.97,Made,3.0,,,,,A. Nembhard,1629614.0,2.0,,,,,,,,,,
73,PT05M28.00S,2026-01-07T00:22:10.6Z,1,REGULAR,2pt,Jump Shot,[],1641854,87.59855453350855,33.088235294117645,1610612739,15,10,2026-01-07T00:22:14Z,720000,False,-85.0,64.0,1,right,MISS C. Porter Jr. 10' fadeaway bank Shot,[1641854],1610612739.0,CLE,fadeaway bank,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Left,10.61,Missed,,,,,,,,,,,,,,,,,,
74,PT05M25.00S,2026-01-07T00:22:13.6Z,1,REGULAR,rebound,defensive,[],1642277,,,1610612754,15,10,2026-01-07T00:22:14Z,730000,False,,,0,,J. Furphy REBOUND (Off:1 Def:3),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,8-16 Left,,,,73.0,4.0,3.0,1.0,,,,,,,,,,,,,
75,PT05M11.00S,2026-01-07T00:22:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,15.850854139290407,50.49019607843137,1610612754,15,10,2026-01-07T00:22:32Z,740000,False,-2.0,96.0,1,left,MISS P. Siakam 9' turnaround Shot,[1627783],1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,9.65,Missed,,,,,,,,,,,,,,,,,,
76,PT05M07.00S,2026-01-07T00:22:31.2Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,15,10,2026-01-07T00:22:32Z,750000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,
77,PT04M57.00S,2026-01-07T00:22:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,83.26215505913272,52.94117647058824,1610612739,15,10,2026-01-07T00:22:45Z,760000,False,15.0,105.0,1,right,MISS D. Garland 10' floating Shot,[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,10.58,Missed,,,,,,,,,,,,,,,,,,
78,PT04M54.00S,2026-01-07T00:22:44.1Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,15,10,2026-01-07T00:22:45Z,770000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),8-16 Center,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,
79,PT04M50.00S,2026-01-07T00:22:48.8Z,1,REGULAR,turnover,lost ball,[],1641767,,,1610612754,15,10,2026-01-07T00:22:51Z,780000,False,,,0,,B. Sheppard lost ball TURNOVER (1 TO),"[1641767, 1628386]",1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Allen,1628386.0,,
80,PT04M50.00S,2026-01-07T00:22:48.8Z,1,REGULAR,steal,,[],1628386,,,1610612739,15,10,2026-01-07T00:22:50Z,790000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
81,PT04M46.00S,2026-01-07T00:22:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,92.46057818659659,55.14705882352941,1610612739,15,12,2026-01-07T00:22:56Z,800000,False,26.0,18.0,1,right,D. Garland running finger roll Layup (5 PTS) (J. Tyson 1 AST),"[1629636, 1642281]",1610612739.0,CLE,running finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.16,Made,5.0,,,,,J. Tyson,1642281.0,1.0,,,,,,,,,,
