actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
18,PT10M18.00S,2025-12-24T00:42:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.46057818659659,50.98039215686274,1610612741,7,2,2025-12-24T00:42:31Z,180000,False,5.0,18.0,1,right,N. Vučević driving reverse Layup (2 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,driving reverse,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,1.9,Made,2.0,C. White,1629632.0,1.0,,,,,,,,,,,,
20,PT10M10.00S,2025-12-24T00:42:19.9Z,1,REGULAR,violation,kicked ball,[],1629632,,,1610612737,7,2,2025-12-24T00:42:25Z,200000,False,,,0,,C. White kicked ball VIOLATION,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,1626301.0,,,,,,,,,,,,,,,,,,,
21,PT10M06.00S,2025-12-24T00:42:38.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,14.799605781865965,42.64705882352941,1610612737,7,2,2025-12-24T00:42:44Z,210000,False,37.0,87.0,1,left,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,9.41,Missed,,,,,,,,,,,,,,,,
22,PT10M03.00S,2025-12-24T00:42:41.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,7,2,2025-12-24T00:42:44Z,220000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M53.00S,2025-12-24T00:42:51.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,88.78120893561103,47.794117647058826,1610612741,7,2,2025-12-24T00:42:57Z,230000,False,-11.0,53.0,1,right,MISS I. Okoro driving floating Shot,[1630171],1610612741.0,CHI,driving floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,5.41,Missed,,,,,,,,,,,,,,,,
24,PT09M52.00S,2025-12-24T00:42:52.9Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612741,7,2,2025-12-24T00:42:57Z,240000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,
25,PT09M52.00S,2025-12-24T00:42:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612741,7,2,2025-12-24T00:43:20Z,250000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Okoro 2 FT),"[1630168, 1630171]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1628485.0,,,,,,,,,,,,1.0,0.0,Okoro,1630171.0,,,,
27,PT09M52.00S,2025-12-24T00:43:23.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630171,,,1610612741,7,2,2025-12-24T00:43:23Z,270000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
28,PT09M52.00S,2025-12-24T00:43:23.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,7,2,2025-12-24T00:43:23Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,
29,PT09M52.00S,2025-12-24T00:43:38.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630171,,,1610612741,7,3,2025-12-24T00:43:38Z,290000,False,,,0,,I. Okoro Free Throw 2 of 2 (1 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
30,PT09M38.00S,2025-12-24T00:43:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,13.091327201051248,59.55882352941176,1610612737,9,3,2025-12-24T00:43:59Z,300000,False,-48.0,71.0,1,left,N. Alexander-Walker 8' turnaround Jump Shot (7 PTS) (T. Young 4 AST),"[1629638, 1629027]",1610612737.0,ATL,turnaround,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Left,,,8.53,Made,7.0,T. Young,1629027.0,4.0,,,,,,,,,,,,
32,PT09M25.00S,2025-12-24T00:44:07.4Z,1,REGULAR,3pt,Jump Shot,[],1630171,94.03745072273325,95.34313725490196,1610612741,9,6,2025-12-24T00:44:12Z,320000,False,227.0,4.0,1,right,I. Okoro 3PT  (4 PTS) (J. Giddey 1 AST),"[1630171, 1630581]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,22.67,Made,4.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,
34,PT09M14.00S,2025-12-24T00:44:19.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,9.149145860709593,46.568627450980394,1610612737,9,6,2025-12-24T00:45:02Z,340000,False,17.0,34.0,1,left,MISS Z. Risacher driving floating Shot - blocked,"[1642258, 1641824]",1610612737.0,ATL,driving floating,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,3.77,Missed,,,,,,,,,,,,,Buzelis,1641824.0,,
35,PT09M14.00S,2025-12-24T00:44:19.4Z,1,REGULAR,block,,[],1641824,,,1610612737,9,6,2025-12-24T00:44:22Z,350000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M10.00S,2025-12-24T00:44:23.4Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,9,6,2025-12-24T00:44:24Z,360000,False,,,0,,Z. Risacher REBOUND (Off:1 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,
37,PT09M08.00S,2025-12-24T00:44:24.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630552,27.94021024967148,26.248468137254903,1610612737,9,6,2025-12-24T00:45:57Z,370000,False,119.0,210.0,1,left,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,24.14,Missed,,,,,,,,,,,,,,,,
38,PT09M06.00S,2025-12-24T00:44:26.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,6,2025-12-24T00:44:29Z,380000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,
39,PT08M59.00S,2025-12-24T00:44:34.2Z,1,REGULAR,3pt,Jump Shot,[],1641824,95.74572930354796,97.05882352941177,1610612741,9,9,2025-12-24T00:44:38Z,390000,False,235.0,-13.0,1,right,M. Buzelis 3PT  (3 PTS) (J. Giddey 2 AST),"[1641824, 1630581]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,23.56,Made,3.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,
41,PT08M45.00S,2025-12-24T00:44:48.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.469776609724048,49.754901960784316,1610612737,11,9,2025-12-24T00:44:52Z,410000,False,1.0,-1.0,1,left,O. Okongwu cutting DUNK (2 PTS) (T. Young 5 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.16,Made,2.0,T. Young,1629027.0,5.0,,,,,,,,,,,,
43,PT08M36.00S,2025-12-24T00:44:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.38042049934296,51.225490196078425,1610612741,11,11,2025-12-24T00:45:00Z,430000,False,6.0,10.0,1,right,J. Giddey driving Layup (2 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,1.15,Made,2.0,,,,,,,,,,,,,,,
44,PT08M27.00S,2025-12-24T00:45:06.8Z,1,REGULAR,3pt,Jump Shot,[],1642258,4.944152431011826,97.30392156862744,1610612737,11,11,2025-12-24T00:45:12Z,440000,False,-237.0,-6.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,23.66,Missed,,,,,,,,,,,,,,,,
45,PT08M22.00S,2025-12-24T00:45:11.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,11,11,2025-12-24T00:45:12Z,450000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,
46,PT08M15.00S,2025-12-24T00:45:17.9Z,1,REGULAR,3pt,Jump Shot,[],202696,67.49342969776609,38.970588235294116,1610612741,11,14,2025-12-24T00:45:24Z,460000,False,-55.0,253.0,1,right,N. Vučević 25' 3PT  (5 PTS) (J. Giddey 3 AST),"[202696, 1630581]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,25.9,Made,5.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,
48,PT08M05.00S,2025-12-24T00:45:27.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,28.991458607095925,69.6078431372549,1610612737,11,14,2025-12-24T00:45:33Z,480000,False,-98.0,220.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,24.08,Missed,,,,,,,,,,,,,,,,
49,PT08M02.00S,2025-12-24T00:45:31.4Z,1,REGULAR,rebound,offensive,[],1642258,,,1610612737,11,14,2025-12-24T00:45:31Z,490000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,48.0,3.0,1.0,2.0,,,,,,,,
50,PT07M59.00S,2025-12-24T00:45:35.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,14.011169513797633,31.127450980392158,1610612737,13,14,2025-12-24T00:45:47Z,500000,False,94.0,79.0,1,left,T. Young 12' driving floating bank Jump Shot (2 PTS) (Z. Risacher 1 AST),"[1629027, 1642258]",1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,12.32,Made,2.0,Z. Risacher,1642258.0,1.0,,,,,,,,,,,,
52,PT07M59.00S,2025-12-24T00:45:42.9Z,1,REGULAR,foul,personal,['1freethrow'],1629632,,,1610612737,13,14,2025-12-24T00:45:48Z,520000,False,,,0,,C. White shooting personal FOUL (1 PF) (Young 1 FT),"[1629632, 1629027]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Mid-Range,8-16 Right,202007.0,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,,,
54,PT07M59.00S,2025-12-24T00:46:16.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629027,,,1610612737,14,14,2025-12-24T00:46:16Z,540000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
55,PT07M50.00S,2025-12-24T00:46:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,84.57621550591328,38.72549019607843,1610612741,14,16,2025-12-24T00:46:34Z,550000,False,-56.0,92.0,1,right,N. Vučević 10' floating Jump Shot (7 PTS) (J. Giddey 4 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,10.83,Made,7.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,
57,PT07M30.00S,2025-12-24T00:46:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.63929040735874,46.81372549019608,1610612737,16,16,2025-12-24T00:46:51Z,570000,False,16.0,104.0,1,left,J. Johnson 10' turnaround fadeaway Jump Shot (4 PTS),[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,10.51,Made,4.0,,,,,,,,,,,,,,,
58,PT07M18.00S,2025-12-24T00:46:59.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,90.62089356110381,2.941176470588235,1610612741,16,16,2025-12-24T00:47:04Z,580000,False,-235.0,36.0,1,right,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,23.8,Missed,,,,,,,,,,,,,,,,
59,PT07M14.00S,2025-12-24T00:47:03.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612741,16,16,2025-12-24T00:47:03Z,590000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,
60,PT07M12.00S,2025-12-24T00:47:05.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202696,88.12417871222075,48.28431372549019,1610612741,16,16,2025-12-24T00:47:10Z,600000,False,-9.0,59.0,1,right,MISS N. Vučević floating Shot,[202696],1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,5.97,Missed,,,,,,,,,,,,,,,,
61,PT07M11.00S,2025-12-24T00:47:06.0Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,16,16,2025-12-24T00:47:56Z,610000,False,,,0,,N. Vučević REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,60.0,3.0,2.0,1.0,,,,,,,,
62,PT07M11.00S,2025-12-24T00:47:08.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,16,18,2025-12-24T00:48:02Z,620000,False,0.0,0.0,1,right,N. Vučević tip Layup (9 PTS),[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,0.0,Made,9.0,,,,,,,,,,,,,,,
63,PT07M01.00S,2025-12-24T00:47:16.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,29.38567674113009,28.921568627450984,1610612737,19,18,2025-12-24T00:47:21Z,630000,False,105.0,224.0,1,left,T. Young 24' 3PT pullup (6 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,24.73,Made,6.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,
65,PT06M44.00S,2025-12-24T00:47:32.2Z,1,REGULAR,3pt,Jump Shot,[],1630581,96.27135348226018,97.05882352941177,1610612741,19,18,2025-12-24T00:47:36Z,650000,False,235.0,-17.0,1,right,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Right Corner 3,24+ Right,,,23.59,Missed,,,,,,,,,,,,,,,,
66,PT06M42.00S,2025-12-24T00:47:34.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,19,18,2025-12-24T00:47:36Z,660000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,
67,PT06M29.00S,2025-12-24T00:47:48.7Z,1,REGULAR,2pt,Jump Shot,[],1642258,5.863994743758213,89.95098039215686,1610612737,21,18,2025-12-24T00:48:20Z,670000,False,-200.0,3.0,1,left,Z. Risacher 19' Jump Shot (2 PTS) (J. Johnson 1 AST),"[1642258, 1630552]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left,,,19.98,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,
69,PT06M29.00S,2025-12-24T00:47:53.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,21,18,2025-12-24T00:47:53Z,690000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,out,[],1630168,,,1610612741,21,18,2025-12-24T00:50:45Z,700000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,out,[],1629027,,,1610612741,21,18,2025-12-24T00:50:45Z,710000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,out,[],1641824,,,1610612741,21,18,2025-12-24T00:50:45Z,720000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,21,18,2025-12-24T00:50:45Z,730000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,in,[],1642854,,,1610612741,21,18,2025-12-24T00:50:45Z,740000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,in,[],1630249,,,1610612741,21,18,2025-12-24T00:50:45Z,750000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,in,[],1628380,,,1610612741,21,18,2025-12-24T00:50:45Z,760000,False,,,0,,SUB in: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M29.00S,2025-12-24T00:50:20.4Z,1,REGULAR,substitution,in,[],1628989,,,1610612741,21,18,2025-12-24T00:50:45Z,770000,False,,,0,,SUB in: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M21.00S,2025-12-24T00:51:02.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630171,93.51182654402102,48.03921568627451,1610612741,21,20,2025-12-24T00:51:07Z,780000,False,-10.0,8.0,1,right,I. Okoro Hook (6 PTS) (J. Giddey 5 AST),"[1630171, 1630581]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,1.3,Made,6.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,
80,PT06M08.00S,2025-12-24T00:51:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.1268068331143235,44.6078431372549,1610612737,23,20,2025-12-24T00:51:20Z,800000,False,27.0,5.0,1,left,J. Johnson driving Layup (6 PTS) (Z. Risacher 2 AST),"[1630552, 1642258]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.75,Made,6.0,Z. Risacher,1642258.0,2.0,,,,,,,,,,,,
221,PT06M01.00S,2025-12-24T00:51:22.1Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,23,20,2025-12-24T01:37:28Z,830000,False,,,0,,J. Giddey lost ball out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,lost ball,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,202007.0,1.0,,,,,,,,,,,,,,,,,,
86,PT05M39.00S,2025-12-24T00:51:50.8Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,23,20,2025-12-24T00:51:55Z,860000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1629632]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,White,1629632.0
87,PT05M39.00S,2025-12-24T00:51:50.8Z,1,REGULAR,steal,,[],1629632,,,1610612741,23,20,2025-12-24T00:51:52Z,870000,False,,,0,,C. White STEAL (1 STL),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M23.00S,2025-12-24T00:52:07.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630581,91.01511169513797,23.284313725490197,1610612741,23,20,2025-12-24T00:52:12Z,880000,False,-134.0,32.0,1,right,MISS J. Giddey 13' step back Shot,[1630581],1610612741.0,CHI,step back,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,,,13.74,Missed,,,,,,,,,,,,,,,,
89,PT05M20.00S,2025-12-24T00:52:10.5Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,23,20,2025-12-24T00:52:12Z,890000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,,,,,,,,,88.0,4.0,2.0,2.0,,,,,,,,
