actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M08.00S,2026-03-22T00:12:58.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,74.45795006570303,15.931372549019606,1610612744,7,2,2026-03-22T00:13:03Z,170000,False,-170.0,188.0,1,right,MISS D. Melton 25' 3PT,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
18,PT10M05.00S,2026-03-22T00:13:01.6Z,1,REGULAR,rebound,offensive,[],1642366,,,1610612744,7,2,2026-03-22T00:13:03Z,180000,False,,,0,,Q. Post REBOUND (Off:2 Def:0),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,,17.0,2.0,0.0,2.0,,,,,,,,,,,,,
19,PT10M00.00S,2026-03-22T00:13:06.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642366,74.72076215505913,14.950980392156863,1610612744,7,5,2026-03-22T00:13:10Z,190000,False,-175.0,185.0,1,right,Q. Post 25' 3PT  (5 PTS) (D. Melton 1 AST),"[1642366, 1629001]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,25.49,Made,5.0,,,,,D. Melton,1629001.0,1.0,,,,,,,,,,
21,PT09M46.00S,2026-03-22T00:13:20.6Z,1,REGULAR,3pt,Jump Shot,[],1629638,27.283180026281208,23.52941176470588,1610612737,7,5,2026-03-22T00:13:25Z,210000,False,132.0,204.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.32,Missed,,,,,,,,,,,,,,,,,,
22,PT09M44.00S,2026-03-22T00:13:22.6Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,7,5,2026-03-22T00:14:05Z,220000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT09M38.00S,2026-03-22T00:13:29.2Z,1,REGULAR,turnover,bad pass,[],1642366,,,1610612744,7,5,2026-03-22T00:13:33Z,230000,False,,,0,,Q. Post bad pass TURNOVER (1 TO),"[1642366, 1630700]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Daniels,1630700.0,,,,,,,
24,PT09M38.00S,2026-03-22T00:13:29.2Z,1,REGULAR,steal,,[],1630700,,,1610612737,7,5,2026-03-22T00:13:31Z,240000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M35.00S,2026-03-22T00:13:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630700,6.389618922470433,49.26470588235294,1610612737,9,5,2026-03-22T00:13:39Z,250000,False,4.0,8.0,1,left,D. Daniels running Layup (7 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.85,Made,7.0,,,,,,,,,,,,,,,,,
26,PT09M35.00S,2026-03-22T00:13:38.7Z,1,REGULAR,foul,personal,['1freethrow'],1642366,,,1610612737,9,5,2026-03-22T00:14:11Z,260000,False,,,0,,Q. Post shooting personal FOUL (1 PF) (Daniels 1 FT),"[1642366, 1630700]",1610612744.0,GSW,shooting,,,Post,Q. Post,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Daniels,1630700.0,,
28,PT09M35.00S,2026-03-22T00:13:57.6Z,1,REGULAR,substitution,out,[],1630611,,,1610612737,9,5,2026-03-22T00:14:10Z,280000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M35.00S,2026-03-22T00:13:57.6Z,1,REGULAR,substitution,in,[],1642954,,,1610612737,9,5,2026-03-22T00:14:10Z,290000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2026-03-22T00:14:11.8Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630700,,,1610612737,10,5,2026-03-22T00:14:11Z,300000,False,,,0,,D. Daniels Free Throw 1 of 1 (8 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
31,PT09M28.00S,2026-03-22T00:14:18.8Z,1,REGULAR,foul,offensive,[],1642954,,,1610612744,10,5,2026-03-22T00:14:25Z,310000,False,,,0,,W. Richard off-the-ball offensive FOUL (1 PF),"[1642954, 1629638]",1610612744.0,GSW,off-the-ball,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1627526.0,1.0,0.0,Alexander-Walker,1629638.0,,
33,PT09M28.00S,2026-03-22T00:14:18.8Z,1,REGULAR,turnover,offensive foul,[],1642954,,,1610612744,10,5,2026-03-22T00:14:18Z,330000,False,,,0,,W. Richard offensive foul TURNOVER (1 TO),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,1627526.0,,,,,,
34,PT09M10.00S,2026-03-22T00:14:50.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,25.04927726675427,16.42156862745098,1610612737,13,5,2026-03-22T00:14:55Z,340000,False,168.0,183.0,1,left,M. Gueye 24' 3PT  (3 PTS) (C. McCollum 1 AST),"[1631243, 203468]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,24.84,Made,3.0,,,,,C. McCollum,203468.0,1.0,,,,,,,,,,
36,PT08M52.00S,2026-03-22T00:15:07.7Z,1,REGULAR,3pt,Jump Shot,[],1642366,92.06636005256242,96.56862745098039,1610612744,13,5,2026-03-22T00:15:12Z,360000,False,233.0,22.0,1,right,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
37,PT08M49.00S,2026-03-22T00:15:10.7Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,13,5,2026-03-22T00:15:12Z,370000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,
38,PT08M40.00S,2026-03-22T00:15:19.9Z,1,REGULAR,3pt,Jump Shot,[],1630700,28.203022339027594,20.833333333333336,1610612737,13,5,2026-03-22T00:15:25Z,380000,False,146.0,213.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
39,PT08M37.00S,2026-03-22T00:15:22.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,13,5,2026-03-22T00:15:25Z,390000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,
40,PT08M32.00S,2026-03-22T00:15:28.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,81.42247043363994,95.09803921568627,1610612744,13,8,2026-03-22T00:15:33Z,400000,False,225.0,122.0,1,right,D. Melton 25' 3PT running (3 PTS) (D. Green 1 AST),"[1629001, 203110]",1610612744.0,GSW,running,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,25.64,Made,3.0,,,,,D. Green,203110.0,1.0,,,,,,,,,,
42,PT08M19.00S,2026-03-22T00:15:41.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,5.338370565045992,50.245098039215684,1610612737,15,8,2026-03-22T00:15:45Z,420000,False,-1.0,-2.0,1,left,O. Okongwu cutting DUNK (2 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.26,Made,2.0,,,,,D. Daniels,1630700.0,1.0,,,,,,,,,,
44,PT07M53.00S,2026-03-22T00:16:07.9Z,1,REGULAR,3pt,Jump Shot,[],203110,66.70499342969777,60.5392156862745,1610612744,15,11,2026-03-22T00:19:31Z,440000,False,53.0,260.0,1,right,D. Green 26' 3PT  (3 PTS) (Q. Post 1 AST),"[203110, 1642366]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,26.58,Made,3.0,,,,,Q. Post,1642366.0,1.0,,,,,,,,,,
47,PT07M39.00S,2026-03-22T00:16:34.0Z,1,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,15,11,2026-03-22T00:16:44Z,470000,False,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,2003.0,,,,,,
48,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,out,[],1641764,,,1610612744,15,11,2026-03-22T00:16:48Z,480000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612744,15,11,2026-03-22T00:16:48Z,490000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,out,[],1642366,,,1610612744,15,11,2026-03-22T00:16:48Z,500000,False,,,0,,SUB out: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,in,[],1630311,,,1610612744,15,11,2026-03-22T00:16:48Z,510000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,in,[],1643018,,,1610612744,15,11,2026-03-22T00:16:48Z,520000,False,,,0,,SUB in: L. Cryer,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M39.00S,2026-03-22T00:16:37.3Z,1,REGULAR,substitution,in,[],1630611,,,1610612744,15,11,2026-03-22T00:16:48Z,530000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M25.00S,2026-03-22T00:16:57.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630311,86.41590013140605,95.58823529411765,1610612744,15,14,2026-03-22T00:17:02Z,540000,False,228.0,75.0,1,right,P. Spencer 24' 3PT  (3 PTS) (G. Santos 1 AST),"[1630311, 1630611]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,24.0,Made,3.0,,,,,G. Santos,1630611.0,1.0,,,,,,,,,,
56,PT07M12.00S,2026-03-22T00:17:10.8Z,1,REGULAR,2pt,Jump Shot,[],203468,20.844283837056505,50.0,1610612737,17,14,2026-03-22T00:17:14Z,560000,False,0.0,143.0,1,left,C. McCollum 14' step back Jump Shot (4 PTS),[203468],1610612737.0,ATL,step back,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,14.34,Made,4.0,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2026-03-22T00:17:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,94.69448094612353,51.71568627450981,1610612744,17,16,2026-03-22T00:17:28Z,570000,False,9.0,-3.0,1,right,D. Green cutting Layup (5 PTS) (G. Santos 2 AST),"[203110, 1630611]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.9,Made,5.0,,,,,G. Santos,1630611.0,2.0,,,,,,,,,,
59,PT07M01.00S,2026-03-22T00:17:26.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,17,16,2026-03-22T00:17:26Z,590000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M01.00S,2026-03-22T00:19:57.4Z,1,REGULAR,substitution,out,[],203468,,,1610612737,17,16,2026-03-22T00:20:17Z,600000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M01.00S,2026-03-22T00:19:57.4Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,17,16,2026-03-22T00:20:17Z,610000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M01.00S,2026-03-22T00:19:57.4Z,1,REGULAR,substitution,in,[],1642258,,,1610612737,17,16,2026-03-22T00:20:17Z,620000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2026-03-22T00:19:57.4Z,1,REGULAR,substitution,in,[],1629216,,,1610612737,17,16,2026-03-22T00:20:17Z,630000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M50.00S,2026-03-22T00:20:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630700,8.623521681997373,4.411764705882353,1610612737,20,16,2026-03-22T00:20:40Z,640000,False,228.0,29.0,1,left,D. Daniels 3PT  (11 PTS) (G. Vincent 1 AST),"[1630700, 1629216]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,22.97,Made,11.0,,,,,G. Vincent,1629216.0,1.0,,,,,,,,,,
66,PT06M38.00S,2026-03-22T00:20:46.6Z,1,REGULAR,3pt,Jump Shot,[],1643018,67.23061760840999,52.69607843137255,1610612744,20,19,2026-03-22T00:20:51Z,660000,False,13.0,256.0,1,right,L. Cryer 25' 3PT pullup (3 PTS),[1643018],1610612744.0,GSW,pullup,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Center,25.59,Made,3.0,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2026-03-22T00:20:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,5.206964520367937,47.794117647058826,1610612737,20,19,2026-03-22T00:21:06Z,670000,False,11.0,-4.0,1,left,MISS D. Daniels driving Layup,[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
68,PT06M22.00S,2026-03-22T00:21:02.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,20,19,2026-03-22T00:21:06Z,680000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,67.0,3.0,3.0,0.0,,,,,,,,,,,,,
69,PT06M06.00S,2026-03-22T00:21:18.9Z,1,REGULAR,3pt,Jump Shot,[],1643018,69.20170827858082,72.79411764705883,1610612744,20,19,2026-03-22T00:21:26Z,690000,False,114.0,237.0,1,right,MISS L. Cryer 26' 3PT,[1643018],1610612744.0,GSW,,,,Cryer,L. Cryer,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2026-03-22T00:21:22.9Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,20,19,2026-03-22T00:21:26Z,700000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,69.0,2.0,2.0,0.0,,,,,,,,,,,,,
71,PT05M50.00S,2026-03-22T00:21:35.5Z,1,REGULAR,3pt,Jump Shot,[],1629216,25.969119579500656,80.14705882352942,1610612737,20,19,2026-03-22T00:21:52Z,710000,False,-151.0,192.0,1,left,MISS G. Vincent 24' 3PT,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,24.38,Missed,,,,,,,,,,,,,,,,,,
72,PT05M49.00S,2026-03-22T00:21:36.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,20,19,2026-03-22T00:21:52Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,71.0,,,,,,,,,,,,,,,,
73,PT05M49.00S,2026-03-22T00:21:40.9Z,1,REGULAR,foul,personal,[],1630611,,,1610612737,20,19,2026-03-22T00:21:47Z,730000,False,,,0,,G. Santos loose ball personal FOUL (1 PF),"[1630611, 1631243]",1610612744.0,GSW,loose ball,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,1.0,0.0,Gueye,1631243.0,,
75,PT05M42.00S,2026-03-22T00:22:04.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631243,5.075558475689881,49.26470588235294,1610612737,22,19,2026-03-22T00:22:08Z,750000,False,4.0,-5.0,1,left,M. Gueye alley-oop DUNK (5 PTS) (O. Okongwu 1 AST),"[1631243, 1630168]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.61,Made,5.0,,,,,O. Okongwu,1630168.0,1.0,,,,,,,,,,
77,PT05M25.00S,2026-03-22T00:22:23.0Z,1,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612744,22,19,2026-03-22T00:22:48Z,770000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Santos 2 FT),"[1631243, 1630611]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2882.0,1.0,0.0,Santos,1630611.0,,
79,PT05M25.00S,2026-03-22T00:22:59.5Z,1,REGULAR,freethrow,1 of 2,[],1630611,,,1610612744,22,19,2026-03-22T00:22:59Z,790000,False,,,0,,MISS G. Santos Free Throw 1 of 2,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
80,PT05M25.00S,2026-03-22T00:22:59.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,22,19,2026-03-22T00:22:59Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,
81,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,out,[],1630168,,,1610612744,22,19,2026-03-22T00:23:13Z,810000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,out,[],1631243,,,1610612744,22,19,2026-03-22T00:23:13Z,820000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,out,[],1642954,,,1610612744,22,19,2026-03-22T00:23:13Z,830000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,in,[],1629111,,,1610612744,22,19,2026-03-22T00:23:13Z,840000,False,,,0,,SUB in: J. Landale,[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,22,19,2026-03-22T00:23:13Z,850000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M25.00S,2026-03-22T00:23:00.6Z,1,REGULAR,substitution,in,[],1631466,,,1610612744,22,19,2026-03-22T00:23:13Z,860000,False,,,0,,SUB in: N. Williams,[1631466],1610612744.0,GSW,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2026-03-22T00:23:28.8Z,1,REGULAR,freethrow,2 of 2,[],1630611,,,1610612744,22,20,2026-03-22T00:23:28Z,870000,False,,,0,,G. Santos Free Throw 2 of 2 (1 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
88,PT05M08.00S,2026-03-22T00:23:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,7.835085413929041,51.9607843137255,1610612737,24,20,2026-03-22T00:23:51Z,880000,False,-10.0,21.0,1,left,D. Daniels driving floating Jump Shot (13 PTS) (G. Vincent 2 AST),"[1630700, 1629216]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.33,Made,13.0,,,,,G. Vincent,1629216.0,2.0,,,,,,,,,,
