actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
15,PT11M10.00S,2025-12-28T01:11:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,18.873193166885677,54.166666666666664,1610612752,0,2,2025-12-28T01:11:30Z,150000,False,-21.0,125.0,1,left,J. Brunson 12' turnaround Jump Shot (2 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.66,Made,,,,,,,2.0,,,,,,,,,,,
17,PT10M52.00S,2025-12-28T01:11:57.2Z,1,REGULAR,3pt,Jump Shot,[],1630168,74.45795006570303,15.686274509803921,1610612737,3,2,2025-12-28T01:12:02Z,170000,False,-172.0,188.0,1,right,O. Okongwu 25' 3PT  (3 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,25.42,Made,,,,,,,3.0,D. Daniels,1630700.0,1.0,,,,,,,,
19,PT10M28.00S,2025-12-28T01:12:22.1Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612752,3,2,2025-12-28T01:12:49Z,190000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Towns 2 FT),"[1630168, 1626157]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,1.0,0.0,Towns,1626157.0,,,
21,PT10M28.00S,2025-12-28T01:12:59.4Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,3,3,2025-12-28T01:12:59Z,210000,False,,,0,,K. Towns Free Throw 1 of 2 (1 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
22,PT10M28.00S,2025-12-28T01:13:25.2Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,3,4,2025-12-28T01:13:25Z,220000,False,,,0,,K. Towns Free Throw 2 of 2 (2 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
23,PT10M12.00S,2025-12-28T01:13:44.7Z,1,REGULAR,3pt,Jump Shot,[],1642258,97.32260183968464,94.6078431372549,1610612737,3,4,2025-12-28T01:13:49Z,230000,False,223.0,-27.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.47,Missed,,,,,,,,,,,,,,,,,,
24,PT10M09.00S,2025-12-28T01:13:47.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,4,2025-12-28T01:13:49Z,240000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,,
25,PT10M03.00S,2025-12-28T01:13:54.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.35676741130092,52.20588235294118,1610612752,3,4,2025-12-28T01:13:58Z,250000,False,-11.0,242.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,24.25,Missed,,,,,,,,,,,,,,,,,,
26,PT10M00.00S,2025-12-28T01:13:57.0Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,3,4,2025-12-28T01:13:58Z,260000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M55.00S,2025-12-28T01:14:01.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630552,68.9388961892247,65.93137254901961,1610612737,3,4,2025-12-28T01:14:06Z,270000,False,80.0,239.0,1,right,MISS J. Johnson 25' running pullup 3PT,[1630552],1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
28,PT09M52.00S,2025-12-28T01:14:04.5Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,3,4,2025-12-28T01:14:06Z,280000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M41.00S,2025-12-28T01:14:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642885,5.863994743758213,54.166666666666664,1610612752,3,4,2025-12-28T01:33:19Z,290000,False,-21.0,3.0,1,left,MISS M. Diawara reverse Layup,[1642885],1610612752.0,NYK,reverse,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,2.1,Missed,,,,,,,,,,,,,,,,,,
33,PT09M41.00S,2025-12-28T01:14:16.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,4,2025-12-28T01:33:19Z,300000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M40.00S,2025-12-28T01:15:00.8Z,1,REGULAR,jumpball,recovered,[],1642258,,,1610612737,3,4,2025-12-28T01:21:21Z,310000,False,,,0,,Jump Ball J. Johnson vs. K. Towns: Tip to Z. Risacher,"[1642258, 1630552, 1626157]",1610612737.0,ATL,heldball,Z. Risacher,1642258.0,Risacher,Z. Risacher,Johnson,1630552.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
34,PT09M28.00S,2025-12-28T01:15:10.2Z,1,REGULAR,3pt,Jump Shot,[],1642258,97.05978975032852,95.58823529411765,1610612737,3,4,2025-12-28T01:15:15Z,340000,False,228.0,-25.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
35,PT09M24.00S,2025-12-28T01:15:14.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,4,2025-12-28T01:15:15Z,350000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,34.0,4.0,3.0,1.0,,,,,,,,,,,,,,
36,PT09M16.00S,2025-12-28T01:15:21.0Z,1,REGULAR,3pt,Jump Shot,[],1626157,32.276609724047304,51.71568627450981,1610612752,3,7,2025-12-28T01:15:26Z,360000,False,-9.0,251.0,1,left,K. Towns 25' 3PT  (5 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,25.1,Made,,,,,,,5.0,M. Bridges,1628969.0,1.0,,,,,,,,
38,PT09M02.00S,2025-12-28T01:15:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,89.17542706964521,49.50980392156863,1610612737,5,7,2025-12-28T01:15:39Z,380000,False,-2.0,49.0,1,right,D. Daniels floating Jump Shot (2 PTS) (J. Johnson 1 AST),"[1630700, 1630552]",1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,
40,PT08M46.00S,2025-12-28T01:15:50.6Z,1,REGULAR,2pt,Jump Shot,[],1628973,19.267411300919843,68.87254901960785,1610612752,5,7,2025-12-28T01:15:55Z,400000,False,-94.0,129.0,1,left,MISS J. Brunson 15' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,15.95,Missed,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2025-12-28T01:15:52.6Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,7,2025-12-28T01:15:55Z,410000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,40.0,3.0,3.0,0.0,,,,,,,,,,,,,,
42,PT08M39.00S,2025-12-28T01:15:58.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,67.23061760840999,50.245098039215684,1610612737,8,7,2025-12-28T01:16:06Z,420000,False,1.0,256.0,1,right,O. Okongwu 25' 3PT running (6 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.55,Made,,,,,,,6.0,J. Johnson,1630552.0,2.0,,,,,,,,
44,PT08M23.00S,2025-12-28T01:16:14.5Z,1,REGULAR,turnover,lost ball,[],1628969,,,1610612752,8,7,2025-12-28T01:16:18Z,440000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1629027]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Young,1629027.0
45,PT08M23.00S,2025-12-28T01:16:14.5Z,1,REGULAR,steal,,[],1629027,,,1610612737,8,7,2025-12-28T01:18:46Z,450000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
46,PT08M18.00S,2025-12-28T01:16:19.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629027,86.5473061760841,51.470588235294116,1610612737,10,7,2025-12-28T02:13:32Z,460000,False,7.0,74.0,1,right,T. Young 7' driving floating Jump Shot (2 PTS) (J. Johnson 3 AST),"[1629027, 1630552]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,,,,,,,2.0,J. Johnson,1630552.0,3.0,,,,,,,,
48,PT08M17.00S,2025-12-28T01:16:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,10,7,2025-12-28T01:16:24Z,480000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M02.00S,2025-12-28T01:19:44.7Z,1,REGULAR,foul,personal,['2freethrow'],1630552,,,1610612752,10,7,2025-12-28T01:20:00Z,490000,False,,,0,,J. Johnson shooting personal FOUL (1 PF) (Towns 2 FT),"[1630552, 1626157]",1610612737.0,ATL,shooting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Towns,1626157.0,,,
51,PT08M02.00S,2025-12-28T01:20:19.0Z,1,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,10,7,2025-12-28T01:20:19Z,510000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT08M02.00S,2025-12-28T01:20:19.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,10,7,2025-12-28T01:20:19Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
53,PT08M02.00S,2025-12-28T01:20:42.7Z,1,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,10,8,2025-12-28T01:20:42Z,530000,False,,,0,,K. Towns Free Throw 2 of 2 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
54,PT07M48.00S,2025-12-28T01:20:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,91.27792378449409,54.41176470588235,1610612737,10,8,2025-12-28T01:21:05Z,540000,False,22.0,29.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
55,PT07M43.00S,2025-12-28T01:21:02.4Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,10,8,2025-12-28T01:33:51Z,550000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M40.00S,2025-12-28T01:21:06.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,24.129434954007884,85.5392156862745,1610612752,10,11,2025-12-28T01:21:11Z,560000,False,-178.0,174.0,1,left,M. Bridges 24' 3PT running (3 PTS) (M. Diawara 1 AST),"[1628969, 1642885]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,3.0,M. Diawara,1642885.0,1.0,,,,,,,,
58,PT07M26.00S,2025-12-28T01:21:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612737,10,11,2025-12-28T01:21:31Z,580000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628969, 1630552]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Johnson,1630552.0,,,
60,PT07M26.00S,2025-12-28T01:21:47.3Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,11,11,2025-12-28T01:21:47Z,600000,False,,,0,,J. Johnson Free Throw 1 of 2 (1 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
61,PT07M26.00S,2025-12-28T01:22:04.2Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,12,11,2025-12-28T01:22:04Z,610000,False,,,0,,J. Johnson Free Throw 2 of 2 (2 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
62,PT07M14.00S,2025-12-28T01:22:18.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,29.517082785808146,27.205882352941174,1610612752,12,11,2025-12-28T01:22:23Z,620000,False,114.0,225.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
63,PT07M10.00S,2025-12-28T01:22:21.2Z,1,REGULAR,rebound,offensive,[],1626157,,,1610612752,12,11,2025-12-28T01:22:21Z,630000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,62.0,5.0,3.0,2.0,,,,,,,,,,,,,,
64,PT07M09.00S,2025-12-28T01:22:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642885,6.652431011826544,47.05882352941176,1610612752,12,11,2025-12-28T01:46:28Z,640000,False,15.0,10.0,1,left,MISS M. Diawara cutting Layup,[1642885],1610612752.0,NYK,cutting,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
65,PT07M07.00S,2025-12-28T01:22:25.0Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,12,11,2025-12-28T01:22:27Z,650000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT06M58.00S,2025-12-28T01:22:33.4Z,1,REGULAR,turnover,lost ball,[],1629027,,,1610612737,12,11,2025-12-28T01:22:37Z,660000,False,,,0,,T. Young lost ball TURNOVER (1 TO),"[1629027, 1628384]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Anunoby,1628384.0
67,PT06M58.00S,2025-12-28T01:22:33.4Z,1,REGULAR,steal,,[],1628384,,,1610612752,12,11,2025-12-28T01:22:35Z,670000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
68,PT06M49.00S,2025-12-28T01:22:45.1Z,1,REGULAR,foul,personal,[],1642258,,,1610612752,12,11,2025-12-28T01:22:50Z,680000,False,,,0,,Z. Risacher personal FOUL (1 PF),"[1642258, 1628384]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Anunoby,1628384.0,,,
70,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,out,[],1630168,,,1610612752,12,11,2025-12-28T01:23:00Z,700000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,out,[],1629027,,,1610612752,12,11,2025-12-28T01:23:00Z,710000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,out,[],1642885,,,1610612752,12,11,2025-12-28T01:23:00Z,720000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612752,12,11,2025-12-28T01:23:00Z,730000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,in,[],1642854,,,1610612752,12,11,2025-12-28T01:23:00Z,740000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M49.00S,2025-12-28T01:22:51.6Z,1,REGULAR,substitution,in,[],1641755,,,1610612752,12,11,2025-12-28T01:23:00Z,750000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M40.00S,2025-12-28T01:23:24.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,22.552562417871222,40.68627450980392,1610612752,12,11,2025-12-28T01:23:30Z,760000,False,47.0,159.0,1,left,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,16.62,Missed,,,,,,,,,,,,,,,,,,
77,PT06M38.00S,2025-12-28T01:23:26.9Z,1,REGULAR,rebound,offensive,[],1641755,,,1610612752,12,11,2025-12-28T01:23:30Z,770000,False,,,0,,K. McCullar Jr. REBOUND (Off:1 Def:0),[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,Mid-Range,16-24 Center,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,,
78,PT06M35.00S,2025-12-28T01:23:30.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,19.398817345597898,69.6078431372549,1610612752,12,11,2025-12-28T01:23:35Z,780000,False,-98.0,130.0,1,left,MISS O. Anunoby 16' pullup Shot,[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,16.26,Missed,,,,,,,,,,,,,,,,,,
79,PT06M32.00S,2025-12-28T01:23:33.7Z,1,REGULAR,rebound,defensive,[],1642258,,,1610612737,12,11,2025-12-28T01:23:35Z,790000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:2),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT06M24.00S,2025-12-28T01:23:41.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642258,93.11760840998686,49.754901960784316,1610612737,14,11,2025-12-28T01:23:46Z,800000,False,-1.0,12.0,1,right,Z. Risacher cutting DUNK (2 PTS) (J. Johnson 4 AST),"[1642258, 1630552]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,2.0,J. Johnson,1630552.0,4.0,,,,,,,,
82,PT06M02.00S,2025-12-28T01:24:04.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,10.85742444152431,3.431372549019608,1610612752,14,14,2025-12-28T01:24:08Z,820000,False,233.0,50.0,1,left,O. Anunoby 3PT  (3 PTS) (K. McCullar Jr. 1 AST),"[1628384, 1641755]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,23.8,Made,,,,,,,3.0,K. McCullar Jr.,1641755.0,1.0,,,,,,,,
84,PT05M40.00S,2025-12-28T01:24:28.6Z,1,REGULAR,foul,personal,[],1628384,,,1610612737,14,14,2025-12-28T01:24:37Z,840000,False,,,0,,O. Anunoby personal FOUL (1 PF),"[1628384, 1630700]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Daniels,1630700.0,,,
86,PT05M40.00S,2025-12-28T01:24:45.6Z,1,REGULAR,substitution,out,[],1628384,,,1610612737,14,14,2025-12-28T01:24:54Z,860000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M40.00S,2025-12-28T01:24:45.6Z,1,REGULAR,substitution,in,[],203903,,,1610612737,14,14,2025-12-28T01:24:54Z,870000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
