actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
34,PT08M45.00S,2025-11-23T23:17:06.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,12,8,2025-11-23T23:17:11Z,340000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M37.00S,2025-11-23T23:17:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.25558475689881,50.245098039215684,1610612766,12,10,2025-11-23T23:17:22Z,350000,False,1.0,58.0,1,right,C. Sexton floating Jump Shot (2 PTS) (M. Bridges 1 AST),"[1629012, 1628970]",1610612766.0,CHA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,2.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
37,PT08M23.00S,2025-11-23T23:17:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.383048620236531,65.44117647058823,1610612737,12,10,2025-11-23T23:18:39Z,370000,False,-77.0,55.0,1,left,MISS J. Johnson 9' driving floating bank Shot,[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,9.45,Missed,,,,,,,,,,,,,,,,,,
38,PT08M19.00S,2025-11-23T23:17:32.8Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,12,10,2025-11-23T23:17:35Z,380000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,
39,PT08M11.00S,2025-11-23T23:17:39.8Z,1,REGULAR,3pt,Jump Shot,[],1642851,85.62746386333771,95.83333333333334,1610612766,12,13,2025-11-23T23:17:44Z,390000,False,229.0,83.0,1,right,K. Knueppel 24' 3PT  (3 PTS) (M. Bridges 2 AST),"[1642851, 1628970]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Right Corner 3,24+ Right,24.36,Made,3.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,,,,
41,PT07M58.00S,2025-11-23T23:17:53.3Z,1,REGULAR,2pt,Jump Shot,[],1629638,25.443495400788436,73.2843137254902,1610612737,12,13,2025-11-23T23:18:00Z,410000,False,-116.0,187.0,1,left,MISS N. Alexander-Walker 22' step back Shot,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,22.0,Missed,,,,,,,,,,,,,,,,,,
42,PT07M55.00S,2025-11-23T23:17:56.3Z,1,REGULAR,rebound,defensive,[],1642883,,,1610612766,12,13,2025-11-23T23:18:00Z,420000,False,,,0,,S. James REBOUND (Off:0 Def:1),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,16-24 Left Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M50.00S,2025-11-23T23:18:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.85479632063075,51.225490196078425,1610612766,12,15,2025-11-23T23:18:17Z,430000,False,6.0,15.0,1,right,C. Sexton driving reverse Layup (4 PTS) (S. James 1 AST),"[1629012, 1642883]",1610612766.0,CHA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,S. James,1642883.0,1.0,,,,,,,,,,,,,,
45,PT07M50.00S,2025-11-23T23:18:13.6Z,1,REGULAR,foul,personal,['1freethrow'],1629638,,,1610612766,12,15,2025-11-23T23:18:27Z,450000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Sexton 1 FT),"[1629638, 1629012]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,1.0,0.0,Sexton,1629012.0,,,,
47,PT07M50.00S,2025-11-23T23:18:30.8Z,1,REGULAR,freethrow,1 of 1,[],1629012,,,1610612766,12,16,2025-11-23T23:18:30Z,470000,False,,,0,,C. Sexton Free Throw 1 of 1 (5 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
48,PT07M42.00S,2025-11-23T23:18:40.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,32.53942181340342,41.17647058823529,1610612737,12,16,2025-11-23T23:18:46Z,480000,False,44.0,253.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
49,PT07M40.00S,2025-11-23T23:18:43.5Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,12,16,2025-11-23T23:18:43Z,490000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,
50,PT07M34.00S,2025-11-23T23:18:49.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629638,17.821944809461236,48.03921568627451,1610612737,14,16,2025-11-23T23:18:54Z,500000,False,10.0,115.0,1,left,N. Alexander-Walker 11' driving floating Jump Shot (2 PTS) (D. Daniels 1 AST),"[1629638, 1630700]",1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,11.54,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
52,PT07M26.00S,2025-11-23T23:18:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642883,93.11760840998686,49.26470588235294,1610612766,14,16,2025-11-23T23:20:57Z,520000,False,-4.0,12.0,1,right,MISS S. James driving reverse Layup,[1642883],1610612766.0,CHA,driving reverse,,,James,S. James,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
53,PT07M25.00S,2025-11-23T23:18:57.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,14,16,2025-11-23T23:19:17Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,52.0,,,,,,,,,,,,,
55,PT07M15.00S,2025-11-23T23:19:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,10.463206307490145,45.83333333333333,1610612737,14,16,2025-11-23T23:21:42Z,550000,False,21.0,46.0,1,left,MISS D. Daniels driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
56,PT07M11.00S,2025-11-23T23:19:40.4Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,14,16,2025-11-23T23:19:43Z,560000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,
57,PT07M04.00S,2025-11-23T23:19:47.6Z,1,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612766,14,16,2025-11-23T23:20:07Z,570000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Sexton 2 FT),"[1630700, 1629012]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,1.0,0.0,Sexton,1629012.0,,,,
59,PT07M04.00S,2025-11-23T23:20:14.4Z,1,REGULAR,freethrow,1 of 2,[],1629012,,,1610612766,14,17,2025-11-23T23:20:14Z,590000,False,,,0,,C. Sexton Free Throw 1 of 2 (6 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
60,PT07M04.00S,2025-11-23T23:20:34.9Z,1,REGULAR,freethrow,2 of 2,[],1629012,,,1610612766,14,18,2025-11-23T23:20:34Z,600000,False,,,0,,C. Sexton Free Throw 2 of 2 (7 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
61,PT06M55.00S,2025-11-23T23:20:49.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,17.427726675427067,46.07843137254902,1610612737,14,18,2025-11-23T23:20:56Z,610000,False,20.0,111.0,1,left,MISS N. Alexander-Walker 11' driving floating Shot,[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2025-11-23T23:20:53.8Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,14,18,2025-11-23T23:20:56Z,620000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:2),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,61.0,2.0,2.0,0.0,,,,,,,,,,
63,PT06M45.00S,2025-11-23T23:20:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629012,67.88764783180025,43.627450980392155,1610612766,14,18,2025-11-23T23:21:04Z,630000,False,-32.0,249.0,1,right,MISS C. Sexton 25' pullup 3PT,[1629012],1610612766.0,CHA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2025-11-23T23:21:02.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,14,18,2025-11-23T23:21:04Z,640000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,63.0,3.0,3.0,0.0,,,,,,,,,,
66,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,14,18,2025-11-23T23:21:27Z,660000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,14,18,2025-11-23T23:21:27Z,670000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,out,[],1642851,,,1610612737,14,18,2025-11-23T23:21:27Z,680000,False,,,0,,SUB out: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,out,[],203486,,,1610612737,14,18,2025-11-23T23:21:27Z,690000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,in,[],1631243,,,1610612737,14,18,2025-11-23T23:21:27Z,700000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,in,[],1630249,,,1610612737,14,18,2025-11-23T23:21:27Z,710000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,in,[],1630544,,,1610612737,14,18,2025-11-23T23:21:27Z,720000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M36.00S,2025-11-23T23:21:14.2Z,1,REGULAR,substitution,in,[],1631217,,,1610612737,14,18,2025-11-23T23:21:27Z,730000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2025-11-23T23:21:53.2Z,1,REGULAR,2pt,Jump Shot,[],1631243,24.392247043363994,48.529411764705884,1610612737,14,18,2025-11-23T23:23:52Z,740000,False,7.0,177.0,1,left,MISS M. Gueye 17' driving floating Shot,[1631243],1610612737.0,ATL,driving floating,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,17.7,Missed,,,,,,,,,,,,,,,,,,
75,PT06M20.00S,2025-11-23T23:21:54.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,14,18,2025-11-23T23:23:52Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,74.0,,,,,,,,,,,,,
76,PT06M20.00S,2025-11-23T23:21:58.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,14,18,2025-11-23T23:23:56Z,760000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,,,,,,,,
77,PT06M04.00S,2025-11-23T23:22:25.7Z,1,REGULAR,turnover,traveling,[],1630544,,,1610612766,14,18,2025-11-23T23:22:36Z,770000,False,,,0,,T. Mann traveling TURNOVER (1 TO),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201245.0,1.0,,,,,,,,
78,PT05M52.00S,2025-11-23T23:22:45.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642258,8.360709592641262,45.588235294117645,1610612737,14,18,2025-11-23T23:22:52Z,780000,False,22.0,26.0,1,left,MISS Z. Risacher cutting Layup,[1642258],1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
79,PT05M50.00S,2025-11-23T23:22:47.3Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612766,14,18,2025-11-23T23:22:52Z,790000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,
80,PT05M42.00S,2025-11-23T23:22:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,93.77463863337714,50.245098039215684,1610612766,14,20,2025-11-23T23:23:02Z,800000,False,1.0,6.0,1,right,C. Sexton driving reverse Layup (9 PTS),[1629012],1610612766.0,CHA,driving reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.61,Made,9.0,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2025-11-23T23:23:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.12023653088042,45.09803921568628,1610612737,14,20,2025-11-23T23:23:17Z,810000,False,25.0,52.0,1,left,MISS J. Johnson driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2025-11-23T23:23:13.3Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,14,20,2025-11-23T23:23:17Z,820000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,
83,PT05M15.00S,2025-11-23T23:23:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.51182654402102,49.754901960784316,1610612766,14,22,2025-11-23T23:23:39Z,830000,False,-1.0,8.0,1,right,M. Bridges driving Layup (6 PTS) (M. Diabaté 1 AST),"[1628970, 1631217]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.86,Made,6.0,M. Diabaté,1631217.0,1.0,,,,,,,,,,,,,,
85,PT05M15.00S,2025-11-23T23:23:27.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,14,22,2025-11-23T23:23:27Z,850000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M15.00S,2025-11-23T23:25:33.3Z,1,REGULAR,substitution,out,[],1642883,,,1610612737,14,22,2025-11-23T23:26:15Z,860000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M15.00S,2025-11-23T23:25:33.3Z,1,REGULAR,substitution,in,[],1642862,,,1610612737,14,22,2025-11-23T23:26:15Z,870000,False,,,0,,SUB in: L. McNeeley,[1642862],1610612766.0,CHA,,,,McNeeley,L. McNeeley,,,,,,,,,,,,,,,,,,,,,,,,,,
