actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
43,PT07M57.00S,2025-11-09T01:15:21.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,32.53942181340342,64.70588235294117,1610612747,17,10,2025-11-09T01:15:27Z,430000,False,-74.0,253.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612747.0,LAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,26.38,Missed,,,,,,,,,,,,,,,
44,PT07M52.00S,2025-11-09T01:15:26.4Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,17,10,2025-11-09T01:15:27Z,440000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,
45,PT07M42.00S,2025-11-09T01:15:35.3Z,1,REGULAR,3pt,Jump Shot,[],1642258,92.06636005256242,95.83333333333334,1610612737,17,10,2025-11-09T01:15:40Z,450000,False,229.0,22.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,,,,23.03,Missed,,,,,,,,,,,,,,,
46,PT07M39.00S,2025-11-09T01:15:38.3Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612747,17,10,2025-11-09T01:15:40Z,460000,False,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,
47,PT07M29.00S,2025-11-09T01:15:48.7Z,1,REGULAR,2pt,Jump Shot,[],1629060,7.835085413929041,27.450980392156865,1610612747,17,10,2025-11-09T01:18:53Z,470000,False,113.0,21.0,1,left,MISS R. Hachimura 11' turnaround fadeaway Shot,[1629060],1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,11.47,Missed,,,,,,,,,,,,,,,
48,PT07M25.00S,2025-11-09T01:15:52.7Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,17,10,2025-11-09T01:15:54Z,480000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,
49,PT07M21.00S,2025-11-09T01:15:56.5Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1642258,85.49605781865965,11.519607843137255,1610612737,17,10,2025-11-09T01:16:15Z,490000,False,-192.0,84.0,1,right,MISS Z. Risacher 20' running Shot,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left,,,,20.99,Missed,,,,,,,,,,,,,,,
50,PT07M20.00S,2025-11-09T01:16:01.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,17,10,2025-11-09T01:16:01Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,49.0,,,,,,,,,,
51,PT07M20.00S,2025-11-09T01:16:02.3Z,1,REGULAR,foul,personal,[],1629029,,,1610612737,17,10,2025-11-09T01:16:17Z,510000,False,,,0,,L. Dončić loose ball personal FOUL (2 PF),"[1629029, 1630700]",1610612747.0,LAL,loose ball,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,2.0,0.0,Daniels,1630700.0,,
53,PT07M20.00S,2025-11-09T01:16:18.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,17,10,2025-11-09T01:16:18Z,530000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M06.00S,2025-11-09T01:19:28.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630168,87.72996057818659,48.03921568627451,1610612737,19,10,2025-11-09T01:20:34Z,540000,False,-10.0,63.0,1,right,O. Okongwu 6' driving Hook (4 PTS) (Z. Risacher 2 AST),"[1630168, 1642258]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,6.36,Made,4.0,Z. Risacher,1642258.0,2.0,,,,,,,,,,,
56,PT06M47.00S,2025-11-09T01:19:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,7.440867279894875,53.431372549019606,1610612747,19,12,2025-11-09T01:21:46Z,550000,False,-17.0,17.0,1,left,D. Ayton floating Jump Shot (4 PTS) (L. Dončić 3 AST),"[1629028, 1629029]",1610612747.0,LAL,floating,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,,2.45,Made,4.0,L. Dončić,1629029.0,3.0,,,,,,,,,,,
58,PT06M36.00S,2025-11-09T01:19:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,92.06636005256242,45.83333333333333,1610612737,19,12,2025-11-09T01:20:41Z,570000,False,-21.0,22.0,1,right,MISS Z. Risacher driving Layup - blocked,"[1642258, 1631222]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,3.03,Missed,,,,,,,,,,,,,,LaRavia,1631222.0
59,PT06M36.00S,2025-11-09T01:19:59.0Z,1,REGULAR,block,,[],1631222,,,1610612737,19,12,2025-11-09T01:20:05Z,580000,False,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M36.00S,2025-11-09T01:19:59.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,19,12,2025-11-09T01:20:56Z,585000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,58.0,,,,,,,,,,
60,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,19,12,2025-11-09T01:20:30Z,590000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,out,[],1630811,,,1610612737,19,12,2025-11-09T01:20:30Z,600000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,out,[],203935,,,1610612737,19,12,2025-11-09T01:20:30Z,610000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,in,[],1642854,,,1610612737,19,12,2025-11-09T01:20:30Z,620000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,in,[],1630249,,,1610612737,19,12,2025-11-09T01:20:30Z,630000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2025-11-09T01:20:22.4Z,1,REGULAR,substitution,in,[],1642261,,,1610612737,19,12,2025-11-09T01:20:30Z,640000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M34.00S,2025-11-09T01:20:40.4Z,1,REGULAR,jumpball,recovered,[],1630700,,,1610612737,19,12,2025-11-09T01:20:40Z,650000,False,,,0,,Jump Ball Z. Risacher vs. J. LaRavia: Tip to D. Daniels,"[1630700, 1642258, 1631222]",1610612737.0,ATL,heldball,D. Daniels,1630700.0,Daniels,D. Daniels,Risacher,1642258.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,,,,,,
70,PT06M25.00S,2025-11-09T01:20:48.5Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,19,12,2025-11-09T01:20:52Z,680000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1631222]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,1.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
71,PT06M25.00S,2025-11-09T01:20:48.5Z,1,REGULAR,steal,,[],1631222,,,1610612747,19,12,2025-11-09T01:20:50Z,690000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M14.00S,2025-11-09T01:21:00.7Z,1,REGULAR,turnover,out-of-bounds,[],1629028,,,1610612747,19,12,2025-11-09T01:21:06Z,700000,False,,,0,,D. Ayton bad pass out-of-bounds TURNOVER (2 TO),[1629028],1610612747.0,LAL,bad pass,,,Ayton,D. Ayton,,,,,Right Corner 3,24+ Right,2.0,,,,,,,,,,,,,202035.0,,,,,,
73,PT06M01.00S,2025-11-09T01:21:20.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630168,90.62089356110381,50.0,1610612737,19,12,2025-11-09T01:21:25Z,710000,False,0.0,36.0,1,right,MISS O. Okongwu Hook,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
74,PT06M00.00S,2025-11-09T01:21:24.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,19,12,2025-11-09T01:21:24Z,720000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,73.0,,,,,,,,,,
76,PT05M58.00S,2025-11-09T01:21:41.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642258,93.11760840998686,49.01960784313725,1610612737,21,12,2025-11-09T01:21:49Z,740000,False,-5.0,12.0,1,right,Z. Risacher driving reverse DUNK (4 PTS) (D. Daniels 3 AST),"[1642258, 1630700]",1610612737.0,ATL,driving reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,1.31,Made,4.0,D. Daniels,1630700.0,3.0,,,,,,,,,,,
78,PT05M43.00S,2025-11-09T01:21:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,18.478975032851512,47.05882352941176,1610612747,21,12,2025-11-09T01:22:00Z,760000,False,15.0,121.0,1,left,MISS L. Dončić 12' driving floating Shot,[1629029],1610612747.0,LAL,driving floating,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,,,,12.21,Missed,,,,,,,,,,,,,,,
79,PT05M40.00S,2025-11-09T01:21:59.0Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,21,12,2025-11-09T01:22:00Z,770000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,
81,PT05M22.00S,2025-11-09T01:22:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.72339027595268,48.03921568627451,1610612737,21,12,2025-11-09T01:22:38Z,790000,False,-10.0,16.0,1,right,MISS O. Okongwu alley-oop Layup,[1630168],1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.87,Missed,,,,,,,,,,,,,,,
82,PT05M18.00S,2025-11-09T01:22:36.4Z,1,REGULAR,rebound,defensive,[],1631222,,,1610612747,21,12,2025-11-09T01:22:36Z,800000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,81.0,2.0,1.0,1.0,,,,,,,
83,PT05M14.00S,2025-11-09T01:22:41.1Z,1,REGULAR,turnover,bad pass,[],1629060,,,1610612747,21,12,2025-11-09T01:22:45Z,810000,False,,,0,,R. Hachimura bad pass TURNOVER (1 TO),"[1629060, 1642854]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,1.0,Newell,1642854.0,,,,,,,,,,,,,,,,,
84,PT05M14.00S,2025-11-09T01:22:41.1Z,1,REGULAR,steal,,[],1642854,,,1610612737,21,12,2025-11-09T01:22:43Z,820000,False,,,0,,A. Newell STEAL (1 STL),[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M08.00S,2025-11-09T01:22:47.7Z,1,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612737,21,12,2025-11-09T01:23:06Z,830000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Krejčí 2 FT),"[1629060, 1630249]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202035.0,1.0,0.0,Krejčí,1630249.0,,
87,PT05M08.00S,2025-11-09T01:23:16.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630249,,,1610612737,22,12,2025-11-09T01:23:16Z,850000,False,,,0,,V. Krejčí Free Throw 1 of 2 (1 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
88,PT05M08.00S,2025-11-09T01:23:28.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630249,,,1610612737,23,12,2025-11-09T01:23:28Z,860000,False,,,0,,V. Krejčí Free Throw 2 of 2 (2 PTS),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
