actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-05T01:12:46.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-05T01:12:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-05T01:12:50.7Z,1,REGULAR,jumpball,recovered,[],1631094,,,1610612753,0,0,2025-11-05T01:12:50Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. K. Porziņģis: Tip to P. Banchero,"[1631094, 1628976, 204001]",1610612753.0,ORL,startperiod,P. Banchero,1631094.0,Banchero,P. Banchero,Carter Jr.,1628976.0,Porziņģis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M33.00S,2025-11-05T01:13:12.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,7.30946123521682,46.81372549019608,1610612753,0,2,2025-11-05T01:13:19Z,70000,False,16.0,16.0,1,left,W. Carter Jr. driving Layup (2 PTS),[1628976],1610612753.0,ORL,driving,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.27,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M18.00S,2025-11-05T01:13:27.0Z,1,REGULAR,3pt,Jump Shot,[],1642258,70.77858081471747,25.49019607843137,1610612737,3,2,2025-11-05T01:13:31Z,80000,False,-123.0,222.0,1,right,Z. Risacher 25' 3PT  (3 PTS) (D. Daniels 1 AST),"[1642258, 1630700]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.37,Made,3.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
11,PT10M56.00S,2025-11-05T01:14:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,10.463206307490145,58.08823529411765,1610612753,3,4,2025-11-05T01:14:17Z,110000,False,-40.0,46.0,1,left,P. Banchero 6' driving floating bank Jump Shot (2 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,2.0,J. Suggs,1630591.0,1.0,,,,,,,,,,,,,,
13,PT10M40.00S,2025-11-05T01:14:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.64323258869908,50.0,1610612737,5,4,2025-11-05T01:14:29Z,130000,False,0.0,7.0,1,right,Z. Risacher cutting Layup (5 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.73,Made,5.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,,,
15,PT10M40.00S,2025-11-05T01:14:30.6Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612737,5,4,2025-11-05T01:14:49Z,150000,False,,,0,,D. Bane shooting personal FOUL (1 PF) (Risacher 1 FT),"[1630217, 1642258]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,0.0,Risacher,1642258.0,,,,,,,,,
17,PT10M40.00S,2025-11-05T01:14:50.4Z,1,REGULAR,freethrow,1 of 1,[],1642258,,,1610612737,6,4,2025-11-05T01:14:50Z,170000,False,,,0,,Z. Risacher Free Throw 1 of 1 (6 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2025-11-05T01:15:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.16491458607096,41.42156862745098,1610612753,6,6,2025-11-05T01:15:11Z,180000,False,43.0,109.0,1,left,P. Banchero 11' pullup Jump Shot (4 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.7,Made,4.0,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2025-11-05T01:15:17.9Z,1,REGULAR,3pt,Jump Shot,[],1630552,70.51576872536137,70.83333333333334,1610612737,6,6,2025-11-05T01:15:22Z,190000,False,104.0,225.0,1,right,MISS J. Johnson 24' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2025-11-05T01:15:20.9Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,6,6,2025-11-05T01:15:22Z,200000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT09M55.00S,2025-11-05T01:15:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.30946123521682,50.245098039215684,1610612753,6,6,2025-11-05T01:15:41Z,210000,False,-1.0,16.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
23,PT09M51.00S,2025-11-05T01:15:40.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,6,6,2025-11-05T01:15:41Z,230000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,
24,PT09M48.00S,2025-11-05T01:15:44.8Z,1,REGULAR,turnover,traveling,[],1629638,,,1610612737,6,6,2025-11-05T01:15:49Z,240000,False,,,0,,N. Alexander-Walker traveling TURNOVER (1 TO),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left,,,,,,,1628172.0,,,,,,,,,1.0,,,,
25,PT09M39.00S,2025-11-05T01:16:10.9Z,1,REGULAR,foul,personal,[],1630552,,,1610612753,6,6,2025-11-05T01:16:16Z,250000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 1631094]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1626301.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,
27,PT09M27.00S,2025-11-05T01:16:41.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,32.013797634691194,62.99019607843137,1610612753,6,6,2025-11-05T01:16:49Z,270000,False,-65.0,248.0,1,left,MISS P. Banchero 25' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
28,PT09M23.00S,2025-11-05T01:16:45.9Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,6,6,2025-11-05T01:16:49Z,280000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,
29,PT09M23.00S,2025-11-05T01:16:47.8Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612753,6,6,2025-11-05T01:17:06Z,290000,False,,,0,,K. Porziņģis shooting personal FOUL (1 PF) (Suggs 2 FT),"[204001, 1630591]",1610612737.0,ATL,shooting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,
31,PT09M23.00S,2025-11-05T01:17:16.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630591,,,1610612753,6,7,2025-11-05T01:17:16Z,310000,False,,,0,,J. Suggs Free Throw 1 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
32,PT09M23.00S,2025-11-05T01:17:34.7Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630591,,,1610612753,6,8,2025-11-05T01:17:34Z,320000,False,,,0,,J. Suggs Free Throw 2 of 2 (2 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M10.00S,2025-11-05T01:17:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.24901445466492,48.77450980392157,1610612737,8,8,2025-11-05T01:17:57Z,330000,False,-6.0,11.0,1,right,Z. Risacher cutting Layup (8 PTS) (K. Porziņģis 1 AST),"[1642258, 204001]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.26,Made,8.0,K. Porziņģis,204001.0,1.0,,,,,,,,,,,,,,
35,PT09M10.00S,2025-11-05T01:17:57.3Z,1,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612737,8,8,2025-11-05T01:18:09Z,350000,False,,,0,,D. Bane shooting personal FOUL (2 PF) (Risacher 1 FT),"[1630217, 1642258]",1610612753.0,ORL,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,1628172.0,2.0,0.0,Risacher,1642258.0,,,,,,,,,
37,PT09M10.00S,2025-11-05T01:18:18.0Z,1,REGULAR,freethrow,1 of 1,[],1642258,,,1610612737,9,8,2025-11-05T01:18:18Z,370000,False,,,0,,Z. Risacher Free Throw 1 of 1 (9 PTS),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
38,PT08M54.00S,2025-11-05T01:18:34.3Z,1,REGULAR,turnover,bad pass,[],1630532,,,1610612753,9,8,2025-11-05T01:18:39Z,380000,False,,,0,,F. Wagner bad pass TURNOVER (1 TO),"[1630532, 204001]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Porziņģis,204001.0,,
39,PT08M54.00S,2025-11-05T01:18:34.3Z,1,REGULAR,steal,,[],204001,,,1610612737,9,8,2025-11-05T01:23:06Z,390000,False,,,0,,K. Porziņģis STEAL (1 STL),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
40,PT08M42.00S,2025-11-05T01:18:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,93.77463863337714,48.77450980392157,1610612737,9,8,2025-11-05T01:18:52Z,400000,False,-6.0,6.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
41,PT08M39.00S,2025-11-05T01:18:49.5Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,8,2025-11-05T01:18:49Z,410000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,
42,PT08M31.00S,2025-11-05T01:18:57.6Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,9,8,2025-11-05T01:19:01Z,420000,False,,,0,,J. Suggs bad pass TURNOVER (1 TO),"[1630591, 1642258]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Risacher,1642258.0,,
43,PT08M31.00S,2025-11-05T01:18:57.6Z,1,REGULAR,steal,,[],1642258,,,1610612737,9,8,2025-11-05T01:19:00Z,430000,False,,,0,,Z. Risacher STEAL (1 STL),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
44,PT08M27.00S,2025-11-05T01:19:02.2Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612737,9,8,2025-11-05T01:19:29Z,440000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630591, 1630552]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628172.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,
