actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-19T18:12:32.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-19T18:12:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-19T18:12:35.3Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2026-01-19T18:12:35Z,40000,False,,,0,,Jump Ball O. Okongwu vs. M. Turner: Tip to J. Johnson,"[1630552, 1630168, 1626167]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Okongwu,1630168.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-01-19T18:12:48.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,72.88107752956637,85.04901960784314,1610612737,0,0,2026-01-19T18:12:54Z,70000,False,175.0,202.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-01-19T18:12:51.3Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,0,0,2026-01-19T18:12:54Z,80000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2026-01-19T18:12:57.5Z,1,REGULAR,2pt,Jump Shot,[],203507,8.623521681997373,72.05882352941177,1610612749,0,2,2026-01-19T18:13:05Z,90000,False,-110.0,29.0,1,left,G. Antetokounmpo 11' turnaround fadeaway Jump Shot (2 PTS),[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,11.39,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M27.00S,2026-01-19T18:13:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.11760840998686,49.26470588235294,1610612737,2,2,2026-01-19T18:13:10Z,100000,False,-4.0,12.0,1,right,D. Daniels driving Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1630700, 1629638]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
12,PT11M13.00S,2026-01-19T18:13:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,4.28712220762155,51.225490196078425,1610612749,2,4,2026-01-19T18:13:23Z,120000,False,-6.0,-12.0,1,left,G. Antetokounmpo driving Layup (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,4.0,,,,,,,,,,,,,
13,PT10M59.00S,2026-01-19T18:13:32.2Z,1,REGULAR,3pt,Jump Shot,[],1630700,86.81011826544021,97.54901960784314,1610612737,2,4,2026-01-19T18:13:37Z,130000,False,238.0,71.0,1,right,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,24.82,Missed,,,,,,,,,,,,,,,,,,
14,PT10M56.00S,2026-01-19T18:13:35.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,2,4,2026-01-19T18:13:37Z,140000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT10M39.00S,2026-01-19T18:13:53.3Z,1,REGULAR,3pt,Jump Shot,[],1626167,9.806176084099869,5.147058823529411,1610612749,2,7,2026-01-19T18:13:57Z,150000,False,224.0,40.0,1,left,M. Turner 3PT  (3 PTS) (R. Rollins 1 AST),"[1626167, 1631157]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,22.78,Made,,,,,3.0,R. Rollins,1631157.0,1.0,,,,,,,,,,
