actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M17.00S,2026-03-07T23:12:43.5Z,1,REGULAR,freethrow,1 of 3,[],1629638,,,1610612737,5,4,2026-03-07T23:12:43Z,170000,False,,,0,,N. Alexander-Walker Free Throw 1 of 3 (1 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
18,PT10M17.00S,2026-03-07T23:12:56.2Z,1,REGULAR,freethrow,2 of 3,[],1629638,,,1610612737,6,4,2026-03-07T23:12:56Z,180000,False,,,0,,N. Alexander-Walker Free Throw 2 of 3 (2 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
19,PT10M17.00S,2026-03-07T23:13:11.6Z,1,REGULAR,freethrow,3 of 3,[],1629638,,,1610612737,7,4,2026-03-07T23:13:11Z,190000,False,,,0,,N. Alexander-Walker Free Throw 3 of 3 (3 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
20,PT10M06.00S,2026-03-07T23:13:24.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641737,4.944152431011826,51.225490196078425,1610612755,7,6,2026-03-07T23:13:31Z,200000,False,-6.0,-6.0,1,left,A. Bona cutting DUNK (2 PTS) (K. Oubre Jr. 1 AST),"[1641737, 1626162]",1610612755.0,PHI,cutting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,0.86,Made,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,
22,PT09M47.00S,2026-03-07T23:13:43.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,85.49605781865965,50.245098039215684,1610612737,9,6,2026-03-07T23:13:50Z,220000,False,1.0,84.0,1,right,O. Okongwu 8' driving Hook (2 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,8.38,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,
24,PT09M30.00S,2026-03-07T23:14:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,5.075558475689881,52.450980392156865,1610612755,9,6,2026-03-07T23:14:05Z,240000,False,-12.0,-5.0,1,left,MISS D. Barlow driving Layup,[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,1.32,Missed,,,,,,,,,,,,,,,,
25,PT09M27.00S,2026-03-07T23:14:03.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,9,6,2026-03-07T23:14:05Z,250000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M19.00S,2026-03-07T23:14:11.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,92.59198423127464,49.01960784313725,1610612737,9,6,2026-03-07T23:14:18Z,260000,False,-5.0,17.0,1,right,MISS J. Johnson driving Layup,[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.78,Missed,,,,,,,,,,,,,,,,
27,PT09M17.00S,2026-03-07T23:14:13.1Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,9,6,2026-03-07T23:14:18Z,270000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,
28,PT09M14.00S,2026-03-07T23:14:16.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,22.158344283837057,89.2156862745098,1610612755,9,9,2026-03-07T23:14:22Z,280000,False,-196.0,156.0,1,left,T. Maxey 25' 3PT running (5 PTS) (K. Oubre Jr. 2 AST),"[1630178, 1626162]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,25.05,Made,5.0,K. Oubre Jr.,1626162.0,2.0,,,,,,,,,,,,
30,PT08M55.00S,2026-03-07T23:14:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630700,70.25295663600527,21.323529411764707,1610612737,12,9,2026-03-07T23:14:41Z,300000,False,-143.0,227.0,1,right,D. Daniels 26' 3PT bank (3 PTS) (J. Johnson 2 AST),"[1630700, 1630552]",1610612737.0,ATL,bank,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,26.86,Made,3.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,
32,PT08M33.00S,2026-03-07T23:14:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629656,30.56833114323259,66.91176470588235,1610612755,12,12,2026-03-07T23:15:02Z,320000,False,-85.0,235.0,1,left,Q. Grimes 24' 3PT pullup (3 PTS) (T. Maxey 1 AST),"[1629656, 1630178]",1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,24.96,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,
34,PT08M23.00S,2026-03-07T23:15:07.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.32917214191852,47.549019607843135,1610612737,14,12,2026-03-07T23:15:12Z,340000,False,-12.0,20.0,1,right,N. Alexander-Walker driving Layup (5 PTS) (J. Johnson 3 AST),"[1629638, 1630552]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.31,Made,5.0,J. Johnson,1630552.0,3.0,,,,,,,,,,,,
36,PT08M01.00S,2026-03-07T23:15:30.6Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612755,14,12,2026-03-07T23:16:01Z,360000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Grimes 2 FT),"[1630168, 1629656]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,1.0,0.0,Grimes,1629656.0,,,,
38,PT08M01.00S,2026-03-07T23:16:03.6Z,1,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,14,12,2026-03-07T23:16:03Z,380000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
39,PT08M01.00S,2026-03-07T23:16:03.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,14,12,2026-03-07T23:16:03Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,
40,PT08M01.00S,2026-03-07T23:16:18.6Z,1,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,14,13,2026-03-07T23:16:18Z,400000,False,,,0,,Q. Grimes Free Throw 2 of 2 (4 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
41,PT07M38.00S,2026-03-07T23:16:43.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,81.94809461235218,53.18627450980392,1610612737,14,13,2026-03-07T23:16:49Z,410000,False,16.0,117.0,1,right,MISS O. Okongwu 11' turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,11.83,Missed,,,,,,,,,,,,,,,,
42,PT07M34.00S,2026-03-07T23:16:47.1Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,14,13,2026-03-07T23:16:49Z,420000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:1),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
43,PT07M27.00S,2026-03-07T23:16:53.5Z,1,REGULAR,turnover,bad pass,[],1629656,,,1610612755,14,13,2026-03-07T23:17:00Z,430000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1630552]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,1.0,,,,,,,,,,,,,,,Johnson,1630552.0,,
44,PT07M27.00S,2026-03-07T23:16:53.5Z,1,REGULAR,steal,,[],1630552,,,1610612737,14,13,2026-03-07T23:16:55Z,440000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
45,PT07M24.00S,2026-03-07T23:16:56.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,93.51182654402102,50.98039215686274,1610612737,16,13,2026-03-07T23:17:05Z,450000,False,5.0,8.0,1,right,J. Johnson running DUNK (4 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,0.98,Made,4.0,,,,,,,,,,,,,,,
46,PT06M59.00S,2026-03-07T23:17:22.4Z,1,REGULAR,2pt,Jump Shot,[],1630178,13.091327201051248,69.36274509803921,1610612755,16,13,2026-03-07T23:17:32Z,460000,False,-97.0,71.0,1,left,MISS T. Maxey 11' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,11.98,Missed,,,,,,,,,,,,,,,,
47,PT06M55.00S,2026-03-07T23:17:26.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,16,13,2026-03-07T23:17:32Z,470000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,
48,PT06M48.00S,2026-03-07T23:17:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.32917214191852,52.20588235294118,1610612737,16,13,2026-03-07T23:17:39Z,480000,False,11.0,20.0,1,right,MISS N. Alexander-Walker cutting Layup - blocked,"[1629638, 1641737]",1610612737.0,ATL,cutting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.25,Missed,,,,,,,,,,,,,,,Bona,1641737.0
49,PT06M48.00S,2026-03-07T23:17:32.6Z,1,REGULAR,block,,[],1641737,,,1610612737,16,13,2026-03-07T23:17:36Z,490000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT06M45.00S,2026-03-07T23:17:35.6Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,16,13,2026-03-07T23:17:39Z,500000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
51,PT06M44.00S,2026-03-07T23:17:38.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631230,5.206964520367937,50.73529411764706,1610612755,16,15,2026-03-07T23:20:10Z,510000,False,-4.0,-4.0,1,left,D. Barlow running DUNK (2 PTS) (Q. Grimes 1 AST),"[1631230, 1629656]",1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,0.52,Made,2.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,
53,PT06M44.00S,2026-03-07T23:18:02.6Z,1,REGULAR,foul,technical,['1freethrow'],1630557,,,1610612737,16,15,2026-03-07T23:18:59Z,530000,False,,,0,,C. Kispert technical FOUL (1 Tech),[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,101284.0,,,,,,,,,,,,0.0,1.0,,,,,,
54,PT06M44.00S,2026-03-07T23:18:22.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,15,2026-03-07T23:18:22Z,540000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M44.00S,2026-03-07T23:20:35.8Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,16,15,2026-03-07T23:20:55Z,550000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M44.00S,2026-03-07T23:20:35.8Z,1,REGULAR,substitution,out,[],203468,,,1610612737,16,15,2026-03-07T23:20:55Z,560000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M44.00S,2026-03-07T23:20:35.8Z,1,REGULAR,substitution,in,[],1629216,,,1610612737,16,15,2026-03-07T23:20:55Z,570000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2026-03-07T23:20:35.8Z,1,REGULAR,substitution,in,[],1642258,,,1610612737,16,15,2026-03-07T23:20:55Z,580000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M44.00S,2026-03-07T23:21:06.6Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612737,16,16,2026-03-07T23:21:06Z,590000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (6 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
61,PT06M26.00S,2026-03-07T23:21:34.3Z,1,REGULAR,3pt,Jump Shot,[],1629216,80.89684625492772,95.83333333333334,1610612737,16,16,2026-03-07T23:21:39Z,600000,False,229.0,127.0,1,right,MISS G. Vincent 26' 3PT,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,26.21,Missed,,,,,,,,,,,,,,,,
62,PT06M21.00S,2026-03-07T23:21:39.3Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,16,16,2026-03-07T23:21:39Z,610000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,
63,PT06M08.00S,2026-03-07T23:21:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,8.229303547963205,45.09803921568628,1610612755,16,16,2026-03-07T23:22:41Z,620000,False,25.0,25.0,1,left,MISS K. Oubre Jr. driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,3.49,Missed,,,,,,,,,,,,,,,,
64,PT06M02.00S,2026-03-07T23:21:58.0Z,1,REGULAR,rebound,offensive,[],1626162,,,1610612755,16,16,2026-03-07T23:22:41Z,630000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT06M02.00S,2026-03-07T23:21:57.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,5.590000152587891,50.0,1610612755,16,18,2026-03-07T23:21:57Z,640000,False,0.0,0.0,1,left,K. Oubre Jr. putback Layup (4 PTS),[1626162],1610612755.0,PHI,putback,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,0.0,Made,4.0,,,,,,,,,,,,,,,
66,PT05M51.00S,2026-03-07T23:22:13.7Z,1,REGULAR,foul,offensive,[],1629216,,,1610612737,16,18,2026-03-07T23:22:23Z,650000,False,,,0,,G. Vincent off-the-ball offensive FOUL (1 PF),"[1629216, 1626162]",1610612737.0,ATL,off-the-ball,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,,,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0,,,,
68,PT05M51.00S,2026-03-07T23:22:13.7Z,1,REGULAR,turnover,offensive foul,[],1629216,,,1610612737,16,18,2026-03-07T23:22:13Z,670000,False,,,0,,G. Vincent offensive foul TURNOVER (1 TO),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,1626300.0,1.0,,,,,,,,,,,,,,,,,,
70,PT05M39.00S,2026-03-07T23:22:37.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,27.151773981603156,19.607843137254903,1610612755,16,18,2026-03-07T23:22:42Z,680000,False,152.0,203.0,1,left,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,25.34,Missed,,,,,,,,,,,,,,,,
71,PT05M36.00S,2026-03-07T23:22:40.6Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,16,18,2026-03-07T23:22:40Z,690000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Right Center,,,,,,,,,70.0,2.0,1.0,1.0,,,,,,,,
72,PT05M35.00S,2026-03-07T23:22:42.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630178,6.258212877792378,49.01960784313725,1610612755,16,20,2026-03-07T23:22:49Z,700000,False,5.0,6.0,1,left,T. Maxey cutting Layup (8 PTS) (A. Bona 1 AST),"[1630178, 1641737]",1610612755.0,PHI,cutting,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.8,Made,8.0,A. Bona,1641737.0,1.0,,,,,,,,,,,,
74,PT05M23.00S,2026-03-07T23:22:53.2Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,16,20,2026-03-07T23:22:59Z,720000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1630178]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,,,,,Maxey,1630178.0,,
75,PT05M23.00S,2026-03-07T23:22:53.2Z,1,REGULAR,steal,,[],1630178,,,1610612755,16,20,2026-03-07T23:40:34Z,730000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M20.00S,2026-03-07T23:22:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.601182654402102,50.73529411764706,1610612755,16,22,2026-03-07T23:23:05Z,740000,False,-4.0,0.0,1,left,T. Maxey running Layup (10 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,0.37,Made,10.0,,,,,,,,,,,,,,,
77,PT05M01.00S,2026-03-07T23:23:15.7Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,16,22,2026-03-07T23:23:20Z,750000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1629656]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,,,,,Grimes,1629656.0,,
78,PT05M01.00S,2026-03-07T23:23:15.7Z,1,REGULAR,steal,,[],1629656,,,1610612755,16,22,2026-03-07T23:23:18Z,760000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT04M51.00S,2026-03-07T23:23:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,32.276609724047304,42.64705882352941,1610612755,16,22,2026-03-07T23:23:31Z,770000,False,37.0,251.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,25.36,Missed,,,,,,,,,,,,,,,,
80,PT04M49.00S,2026-03-07T23:23:26.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,16,22,2026-03-07T23:23:31Z,780000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,
82,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,16,22,2026-03-07T23:23:54Z,800000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,out,[],1629656,,,1610612737,16,22,2026-03-07T23:23:54Z,810000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M47.00S,2026-03-07T23:23:34.7Z,1,REGULAR,substitution,out,[],1641737,,,1610612737,16,22,2026-03-07T23:23:54Z,820000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
