actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-10T23:12:59.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-10T23:12:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-04-10T23:13:02.6Z,1,REGULAR,jumpball,recovered,[],1629731,,,1610612739,0,0,2026-04-10T23:13:02Z,40000,False,,,0,,Jump Ball E. Mobley vs. O. Okongwu: Tip to D. Wade,"[1629731, 1630596, 1630168]",1610612739.0,CLE,startperiod,D. Wade,1629731.0,Wade,D. Wade,Mobley,1630596.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-04-10T23:13:13.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,87.46714848883047,51.71568627450981,1610612739,0,2,2026-04-10T23:13:36Z,70000,False,9.0,65.0,1,right,E. Mobley 6' cutting Layup (2 PTS) (J. Harden 1 AST),"[1630596, 201935]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2026-04-10T23:13:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,16.507884362680684,56.127450980392155,1610612737,2,2,2026-04-10T23:13:43Z,90000,False,-31.0,103.0,1,left,J. Johnson 10' turnaround Jump Shot (2 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.72,Made,2.0,,,,,,,,,,,,,,,,,
10,PT11M07.00S,2026-04-10T23:13:51.3Z,1,REGULAR,3pt,Jump Shot,[],1629731,95.3515111695138,3.6764705882352944,1610612739,2,5,2026-04-10T23:13:56Z,100000,False,-232.0,-9.0,1,right,D. Wade 3PT  (3 PTS) (J. Harden 2 AST),"[1629731, 201935]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,23.18,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
12,PT10M55.00S,2026-04-10T23:14:03.1Z,1,REGULAR,2pt,Jump Shot,[],203468,22.946780551905388,56.61764705882353,1610612737,4,5,2026-04-10T23:14:12Z,120000,False,-33.0,163.0,1,left,C. McCollum 16' pullup Jump Shot (2 PTS) (D. Daniels 1 AST),"[203468, 1630700]",1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,16.65,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
14,PT10M33.00S,2026-04-10T23:14:25.1Z,1,REGULAR,3pt,Jump Shot,[],201935,80.89684625492772,94.85294117647058,1610612739,4,8,2026-04-10T23:15:00Z,140000,False,224.0,127.0,1,right,J. Harden 25' 3PT step back (3 PTS),[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.78,Made,3.0,,,,,,,,,,,,,,,,,
15,PT10M15.00S,2026-04-10T23:14:42.9Z,1,REGULAR,3pt,Jump Shot,[],1630700,31.882391590013142,56.86274509803921,1610612737,4,8,2026-04-10T23:14:47Z,150000,False,-34.0,247.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
16,PT10M12.00S,2026-04-10T23:14:45.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,4,8,2026-04-10T23:14:47Z,160000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT09M56.00S,2026-04-10T23:15:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,88.78120893561103,50.245098039215684,1610612739,4,8,2026-04-10T23:15:36Z,170000,False,1.0,53.0,1,right,MISS M. Strus driving finger roll Layup,[1629622],1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
18,PT09M52.00S,2026-04-10T23:15:06.6Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,4,8,2026-04-10T23:15:09Z,180000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT09M40.00S,2026-04-10T23:15:21.2Z,1,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612737,4,8,2026-04-10T23:15:46Z,190000,False,,,0,,M. Strus shooting personal FOUL (1 PF) (McCollum 2 FT),"[1629622, 203468]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2714.0,1.0,0.0,McCollum,203468.0,,,,,
21,PT09M40.00S,2026-04-10T23:15:47.2Z,1,REGULAR,freethrow,1 of 2,[],203468,,,1610612737,4,8,2026-04-10T23:15:47Z,210000,False,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT09M40.00S,2026-04-10T23:15:47.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,4,8,2026-04-10T23:15:47Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,
23,PT09M40.00S,2026-04-10T23:16:02.4Z,1,REGULAR,freethrow,2 of 2,[],203468,,,1610612737,5,8,2026-04-10T23:16:02Z,230000,False,,,0,,C. McCollum Free Throw 2 of 2 (3 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
24,PT09M26.00S,2026-04-10T23:16:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,83.26215505913272,43.627450980392155,1610612739,5,8,2026-04-10T23:16:28Z,240000,False,-32.0,105.0,1,right,MISS E. Mobley 10' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,,,,,,,,,
25,PT09M24.00S,2026-04-10T23:16:20.3Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,5,8,2026-04-10T23:16:20Z,250000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M22.00S,2026-04-10T23:16:23.7Z,1,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612739,5,8,2026-04-10T23:16:47Z,260000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Harden 2 FT),"[1629638, 201935]",1610612737.0,ATL,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,1.0,0.0,Harden,201935.0,,,,,
28,PT09M22.00S,2026-04-10T23:16:52.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],201935,,,1610612739,5,9,2026-04-10T23:16:52Z,280000,False,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
29,PT09M22.00S,2026-04-10T23:17:09.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],201935,,,1610612739,5,10,2026-04-10T23:17:09Z,290000,False,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
30,PT09M05.00S,2026-04-10T23:17:28.9Z,1,REGULAR,3pt,Jump Shot,[],203468,27.94021024967148,75.0,1610612737,8,10,2026-04-10T23:17:33Z,300000,False,-125.0,210.0,1,left,C. McCollum 24' 3PT pullup (6 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.45,Made,6.0,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2026-04-10T23:17:37.9Z,1,REGULAR,3pt,Jump Shot,[],1642281,70.38436268068331,24.264705882352942,1610612739,8,10,2026-04-10T23:17:43Z,320000,False,-129.0,226.0,1,right,MISS J. Tyson 26' pullup 3PT,[1642281],1610612739.0,CLE,pullup,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
33,PT08M53.00S,2026-04-10T23:17:40.9Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,8,10,2026-04-10T23:17:43Z,330000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
