actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
18,PT10M49.00S,2026-03-01T23:12:55.3Z,1,REGULAR,block,,[],1630168,,,1610612757,4,2,2026-03-01T23:12:58Z,180000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2026-03-01T23:12:56.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,4,2,2026-03-01T23:13:13Z,190000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,17.0,,,,,,,,
21,PT10M37.00S,2026-03-01T23:13:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630168,93.24901445466492,98.0392156862745,1610612737,7,2,2026-03-01T23:13:21Z,210000,False,240.0,11.0,1,right,O. Okongwu 24' 3PT  (5 PTS) (C. McCollum 1 AST),"[1630168, 203468]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,24.05,C. McCollum,203468.0,1.0,,,,,,,,,
23,PT10M23.00S,2026-03-01T23:13:29.5Z,1,REGULAR,3pt,Jump Shot,[],201950,7.30946123521682,4.166666666666666,1610612757,7,5,2026-03-01T23:14:09Z,230000,False,229.0,16.0,1,left,J. Holiday 3PT pullup (5 PTS) (J. Grant 1 AST),"[201950, 203924]",1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,22.98,J. Grant,203924.0,1.0,,,,,,,,,
25,PT10M02.00S,2026-03-01T23:13:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630168,95.22010512483574,96.32352941176471,1610612737,10,5,2026-03-01T23:13:55Z,250000,False,232.0,-8.0,1,right,O. Okongwu 3PT  (8 PTS) (D. Daniels 1 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,23.17,D. Daniels,1630700.0,1.0,,,,,,,,,
27,PT09M47.00S,2026-03-01T23:14:05.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201950,6.389618922470433,45.83333333333333,1610612757,10,7,2026-03-01T23:14:43Z,270000,False,21.0,8.0,1,left,J. Holiday driving bank Hook (7 PTS),[201950],1610612757.0,POR,driving bank,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.21,,,,,,,,,,,,
29,PT09M41.00S,2026-03-01T23:14:21.2Z,1,REGULAR,3pt,Jump Shot,[],203468,77.4802890932983,10.294117647058822,1610612737,10,7,2026-03-01T23:15:25Z,290000,False,-199.0,159.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.45,,,,,,,,,,,,
30,PT09M39.00S,2026-03-01T23:14:23.2Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,10,7,2026-03-01T23:15:25Z,300000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,29.0,2.0,1.0,1.0,,,,,
31,PT09M24.00S,2026-03-01T23:14:28.8Z,1,REGULAR,3pt,Jump Shot,[],203924,31.09395532194481,37.254901960784316,1610612757,10,10,2026-03-01T23:14:37Z,310000,False,64.0,240.0,1,left,J. Grant 24' 3PT pullup (3 PTS) (D. Clingan 2 AST),"[203924, 1642270]",1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,24.81,D. Clingan,1642270.0,2.0,,,,,,,,,
33,PT09M13.00S,2026-03-01T23:14:38.5Z,1,REGULAR,3pt,Jump Shot,[],1630168,82.86793692509855,4.6568627450980395,1610612737,10,10,2026-03-01T23:14:43Z,330000,False,-227.0,109.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.13,,,,,,,,,,,,
34,PT09M11.00S,2026-03-01T23:14:40.5Z,1,REGULAR,rebound,defensive,[],201950,,,1610612757,10,10,2026-03-01T23:14:43Z,340000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT09M03.00S,2026-03-01T23:14:49.5Z,1,REGULAR,3pt,Jump Shot,[],201950,30.962549277266753,36.51960784313725,1610612757,10,13,2026-03-01T23:14:55Z,350000,False,67.0,239.0,1,left,J. Holiday 24' 3PT pullup (10 PTS),[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,24.78,,,,,,,,,,,,
36,PT08M41.00S,2026-03-01T23:15:11.4Z,1,REGULAR,2pt,Jump Shot,[],1629638,74.45795006570303,58.08823529411765,1610612737,12,13,2026-03-01T23:15:16Z,360000,False,40.0,188.0,1,right,N. Alexander-Walker 19' step back Jump Shot (2 PTS),[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Center,,,,,,Made,2.0,19.19,,,,,,,,,,,,
37,PT08M21.00S,2026-03-01T23:15:32.0Z,1,REGULAR,3pt,Jump Shot,[],201950,6.389618922470433,98.0392156862745,1610612757,12,13,2026-03-01T23:15:39Z,370000,False,-240.0,8.0,1,left,MISS J. Holiday 24' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.03,,,,,,,,,,,,
38,PT08M16.00S,2026-03-01T23:15:37.0Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,12,13,2026-03-01T23:15:39Z,380000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,,
39,PT08M10.00S,2026-03-01T23:15:42.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,69.46452036793693,74.50980392156863,1610612737,12,13,2026-03-01T23:15:50Z,390000,False,123.0,235.0,1,right,MISS O. Okongwu 26' running 3PT,[1630168],1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.46,,,,,,,,,,,,
40,PT08M05.00S,2026-03-01T23:15:47.3Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,12,13,2026-03-01T23:15:50Z,400000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,
41,PT08M05.00S,2026-03-01T23:15:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630700,94.40999984741211,50.0,1610612737,14,13,2026-03-01T23:15:47Z,410000,False,0.0,0.0,1,right,D. Daniels tip Layup (2 PTS),[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,0.0,,,,,,,,,,,,
42,PT07M56.00S,2026-03-01T23:15:59.2Z,1,REGULAR,foul,offensive,[],203924,,,1610612757,14,13,2026-03-01T23:16:05Z,420000,False,,,0,,J. Grant charge offensive FOUL (1 PF),"[203924, 1629638]",1610612757.0,POR,charge,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,200833.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,
44,PT07M56.00S,2026-03-01T23:15:59.2Z,1,REGULAR,turnover,offensive foul,[],203924,,,1610612757,14,13,2026-03-01T23:15:59Z,440000,False,,,0,,J. Grant offensive foul TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,200833.0,,,,,,,,,,,,,,,,,1.0,,
45,PT07M41.00S,2026-03-01T23:16:26.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,90.09526938239159,64.95098039215686,1610612737,16,13,2026-03-01T23:16:32Z,450000,False,75.0,41.0,1,right,J. Johnson 8' driving floating bank Jump Shot (2 PTS),[1630552],1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,2.0,8.51,,,,,,,,,,,,
46,PT07M40.00S,2026-03-01T23:16:30.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,16,13,2026-03-01T23:16:30Z,460000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M40.00S,2026-03-01T23:19:02.2Z,1,REGULAR,substitution,out,[],1631200,,,1610612757,16,13,2026-03-01T23:19:31Z,470000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2026-03-01T23:19:02.2Z,1,REGULAR,substitution,in,[],1630249,,,1610612757,16,13,2026-03-01T23:19:31Z,480000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2026-03-01T23:19:45.8Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,16,13,2026-03-01T23:19:56Z,490000,False,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (1 TO),[201950],1610612757.0,POR,lost ball,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,201638.0,,,,,,,,,,,,,,,,,1.0,,
50,PT07M18.00S,2026-03-01T23:20:04.5Z,1,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612737,16,13,2026-03-01T23:20:26Z,500000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (McCollum 2 FT),"[1642270, 203468]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,1.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,
52,PT07M18.00S,2026-03-01T23:20:28.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203468,,,1610612737,17,13,2026-03-01T23:20:28Z,520000,False,,,0,,C. McCollum Free Throw 1 of 2 (3 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
53,PT07M18.00S,2026-03-01T23:20:44.3Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,17,13,2026-03-01T23:20:48Z,530000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M18.00S,2026-03-01T23:20:44.3Z,1,REGULAR,substitution,in,[],1642258,,,1610612737,17,13,2026-03-01T23:20:48Z,540000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M18.00S,2026-03-01T23:20:50.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203468,,,1610612737,18,13,2026-03-01T23:20:50Z,550000,False,,,0,,C. McCollum Free Throw 2 of 2 (4 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
57,PT07M14.00S,2026-03-01T23:20:59.2Z,1,REGULAR,substitution,out,[],203468,,,1610612757,18,13,2026-03-01T23:21:07Z,570000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2026-03-01T23:20:59.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612757,18,13,2026-03-01T23:21:07Z,580000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2026-03-01T23:21:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.732588699080158,53.431372549019606,1610612757,18,13,2026-03-01T23:21:33Z,590000,False,-17.0,1.0,1,left,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.73,,,,,,,,,,,,
60,PT06M53.00S,2026-03-01T23:21:32.5Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,18,13,2026-03-01T23:21:32Z,600000,False,,,0,,D. Clingan REBOUND (Off:2 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,59.0,3.0,1.0,2.0,,,,,
61,PT06M53.00S,2026-03-01T23:21:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,5.590000152587891,50.0,1610612757,18,13,2026-03-01T23:21:32Z,610000,False,0.0,0.0,1,left,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,,,,,,Missed,,0.0,,,,,,,,,,,,
62,PT06M52.00S,2026-03-01T23:21:33.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,18,13,2026-03-01T23:21:33Z,620000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,61.0,3.0,2.0,1.0,,,,,
63,PT06M49.00S,2026-03-01T23:21:36.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630552,67.7562417871222,65.19607843137256,1610612737,18,13,2026-03-01T23:21:43Z,630000,False,76.0,251.0,1,right,MISS J. Johnson 26' running 3PT,[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.19,,,,,,,,,,,,
64,PT06M46.00S,2026-03-01T23:21:39.4Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,18,13,2026-03-01T23:21:43Z,640000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,
65,PT06M40.00S,2026-03-01T23:21:47.5Z,1,REGULAR,foul,personal,['2freethrow'],1630700,,,1610612757,18,13,2026-03-01T23:22:08Z,650000,False,,,0,,D. Daniels shooting personal FOUL (1 PF) (Clingan 2 FT),"[1630700, 1642270]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
67,PT06M40.00S,2026-03-01T23:22:11.9Z,1,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,18,14,2026-03-01T23:22:34Z,670000,False,,,0,,D. Clingan Free Throw 1 of 2 (1 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
68,PT06M40.00S,2026-03-01T23:22:13.4Z,1,REGULAR,substitution,out,[],201950,,,1610612757,18,14,2026-03-01T23:22:16Z,680000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M40.00S,2026-03-01T23:22:13.4Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,18,14,2026-03-01T23:22:16Z,690000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M40.00S,2026-03-01T23:22:11.9Z,1,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,18,14,2026-03-01T23:22:34Z,700000,False,,,0,,MISS D. Clingan Free Throw 2 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
71,PT06M37.00S,2026-03-01T23:22:14.9Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,18,14,2026-03-01T23:22:34Z,710000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,
72,PT06M31.00S,2026-03-01T23:22:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630168,66.83639947437582,51.470588235294116,1610612737,21,14,2026-03-01T23:22:44Z,720000,False,7.0,259.0,1,right,O. Okongwu 25' 3PT  (11 PTS) (D. Daniels 2 AST),"[1630168, 1630700]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,25.93,D. Daniels,1630700.0,2.0,,,,,,,,,
74,PT06M14.00S,2026-03-01T23:22:56.3Z,1,REGULAR,3pt,Jump Shot,[],203924,6.521024967148489,4.166666666666666,1610612757,21,14,2026-03-01T23:23:01Z,740000,False,229.0,9.0,1,left,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.94,,,,,,,,,,,,
75,PT06M11.00S,2026-03-01T23:22:59.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,21,14,2026-03-01T23:23:01Z,750000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,
76,PT06M08.00S,2026-03-01T23:23:03.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630700,93.38042049934296,50.245098039215684,1610612737,23,14,2026-03-01T23:23:11Z,760000,False,1.0,10.0,1,right,D. Daniels running DUNK (4 PTS),[1630700],1610612737.0,ATL,running,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.98,,,,,,,,,,,,
77,PT05M55.00S,2026-03-01T23:23:15.4Z,1,REGULAR,3pt,Jump Shot,[],203924,31.488173455978973,57.107843137254896,1610612757,23,14,2026-03-01T23:23:21Z,770000,False,-36.0,243.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Center,,,,,,Missed,,24.61,,,,,,,,,,,,
78,PT05M52.00S,2026-03-01T23:23:18.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,23,14,2026-03-01T23:23:21Z,780000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,77.0,4.0,3.0,1.0,,,,,
79,PT05M46.00S,2026-03-01T23:23:27.7Z,1,REGULAR,foul,offensive,[],1630552,,,1610612737,23,14,2026-03-01T23:23:34Z,790000,False,,,0,,J. Johnson charge offensive FOUL (1 PF),"[1630552, 203924]",1610612737.0,ATL,charge,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,200833.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
81,PT05M46.00S,2026-03-01T23:23:27.7Z,1,REGULAR,turnover,offensive foul,[],1630552,,,1610612737,23,14,2026-03-01T23:23:27Z,810000,False,,,0,,J. Johnson offensive foul TURNOVER (1 TO),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,200833.0,,,,,,,,,,,,,,,,,1.0,,
82,PT05M30.00S,2026-03-01T23:24:01.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,29.6484888304862,71.81372549019608,1610612757,23,17,2026-03-01T23:24:07Z,820000,False,-109.0,226.0,1,left,V. Krejčí 25' 3PT  (3 PTS) (T. Camara 1 AST),"[1630249, 1641739]",1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,25.11,T. Camara,1641739.0,1.0,,,,,,,,,
84,PT05M14.00S,2026-03-01T23:24:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630168,66.96780551905388,52.20588235294118,1610612737,26,17,2026-03-01T23:24:20Z,840000,False,11.0,258.0,1,right,O. Okongwu 25' 3PT  (14 PTS) (J. Johnson 1 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,Made,14.0,25.82,J. Johnson,1630552.0,1.0,,,,,,,,,
86,PT05M13.00S,2026-03-01T23:24:21.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,17,2026-03-01T23:24:21Z,860000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M13.00S,2026-03-01T23:26:38.5Z,1,REGULAR,substitution,out,[],1630700,,,1610612757,26,17,2026-03-01T23:27:19Z,870000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2026-03-01T23:26:38.5Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,26,17,2026-03-01T23:27:19Z,880000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
