actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M25.00S,2026-03-10T23:43:05.7Z,1,REGULAR,block,,[],1630552,,,1610612742,3,2,2026-03-10T23:43:08Z,190000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2026-03-10T23:43:07.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,3,2,2026-03-10T23:43:12Z,200000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,
21,PT10M19.00S,2026-03-10T23:43:12.0Z,1,REGULAR,turnover,lost ball,[],1630552,,,1610612737,3,2,2026-03-10T23:43:17Z,210000,False,,,0,,J. Johnson lost ball TURNOVER (1 TO),"[1630552, 1629023]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Washington,1629023.0
22,PT10M19.00S,2026-03-10T23:43:12.0Z,1,REGULAR,steal,,[],1629023,,,1610612742,3,2,2026-03-11T00:01:32Z,220000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2026-03-10T23:43:17.9Z,1,REGULAR,foul,offensive,[],1629023,,,1610612742,3,2,2026-03-10T23:43:25Z,230000,False,,,0,,P. Washington charge offensive FOUL (1 PF),"[1629023, 1630168]",1610612742.0,DAL,charge,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,1.0,0.0,Okongwu,1630168.0,,,,,,,,
25,PT10M17.00S,2026-03-10T23:43:17.9Z,1,REGULAR,turnover,offensive foul,[],1629023,,,1610612742,3,2,2026-03-10T23:43:17Z,250000,False,,,0,,P. Washington offensive foul TURNOVER (1 TO),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,1.0,,,,,,,,,,,,,,,,,,
26,PT10M07.00S,2026-03-10T23:43:40.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,72.22404730617609,20.098039215686274,1610612737,6,2,2026-03-10T23:43:45Z,260000,False,-150.0,209.0,1,right,C. McCollum 25' 3PT  (3 PTS) (O. Okongwu 1 AST),"[203468, 1630168]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.66,Made,3.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,
28,PT09M56.00S,2026-03-10T23:43:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,17.16491458607096,45.83333333333333,1610612742,6,2,2026-03-10T23:43:58Z,280000,False,21.0,109.0,1,left,MISS C. Flagg 11' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,11.09,Missed,,,,,,,,,,,,,,,,
29,PT09M52.00S,2026-03-10T23:43:56.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,6,2,2026-03-10T23:43:58Z,290000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,
30,PT09M46.00S,2026-03-10T23:44:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630552,72.09264126149803,20.833333333333336,1610612737,6,2,2026-03-10T23:44:06Z,300000,False,-146.0,210.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,25.55,Missed,,,,,,,,,,,,,,,,
31,PT09M42.00S,2026-03-10T23:44:05.3Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,6,2,2026-03-10T23:44:05Z,310000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,30.0,1.0,0.0,1.0,,,,
32,PT09M42.00S,2026-03-10T23:44:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,8,2,2026-03-10T23:44:05Z,320000,False,0.0,0.0,1,right,O. Okongwu putback Layup (5 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,0.0,Made,5.0,,,,,,,,,,,,,,,
33,PT09M29.00S,2026-03-10T23:44:18.4Z,1,REGULAR,turnover,lost ball,[],1642843,,,1610612742,8,2,2026-03-10T23:44:26Z,330000,False,,,0,,C. Flagg lost ball TURNOVER (1 TO),"[1642843, 1630700]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Daniels,1630700.0
34,PT09M29.00S,2026-03-10T23:44:18.4Z,1,REGULAR,steal,,[],1630700,,,1610612737,8,2,2026-03-10T23:44:20Z,340000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M24.00S,2026-03-10T23:44:23.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,87.59855453350855,51.9607843137255,1610612737,10,2,2026-03-10T23:47:06Z,350000,False,10.0,64.0,1,right,J. Johnson 6' running pullup Jump Shot (2 PTS),[1630552],1610612737.0,ATL,running pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.48,Made,2.0,,,,,,,,,,,,,,,
36,PT09M24.00S,2026-03-10T23:44:28.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,10,2,2026-03-10T23:44:28Z,360000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2026-03-10T23:47:49.7Z,1,REGULAR,3pt,Jump Shot,[],1631108,26.10052562417871,83.08823529411765,1610612742,10,2,2026-03-10T23:47:54Z,370000,False,-165.0,193.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,25.4,Missed,,,,,,,,,,,,,,,,
38,PT08M58.00S,2026-03-10T23:47:52.4Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,10,2,2026-03-10T23:47:52Z,380000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,37.0,1.0,1.0,0.0,,,,
39,PT08M48.00S,2026-03-10T23:48:02.4Z,1,REGULAR,3pt,Jump Shot,[],203468,67.36202365308804,62.745098039215684,1610612737,10,2,2026-03-10T23:48:07Z,390000,False,64.0,254.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,26.22,Missed,,,,,,,,,,,,,,,,
40,PT08M45.00S,2026-03-10T23:48:05.4Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,10,2,2026-03-10T23:48:07Z,400000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
45,PT08M28.00S,2026-03-10T23:48:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,13.61695137976347,47.30392156862745,1610612742,10,4,2026-03-11T00:37:21Z,450000,False,13.0,75.0,1,left,C. Flagg 7' driving floating Jump Shot (2 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,7.67,Made,2.0,,,,,,,,,,,,,,,
46,PT08M14.00S,2026-03-10T23:48:53.9Z,1,REGULAR,3pt,Jump Shot,[],1630168,92.46057818659659,97.30392156862744,1610612737,10,4,2026-03-10T23:48:59Z,460000,False,237.0,18.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,23.72,Missed,,,,,,,,,,,,,,,,
47,PT08M11.00S,2026-03-10T23:48:56.9Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,10,4,2026-03-10T23:48:59Z,470000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,
48,PT07M55.00S,2026-03-10T23:49:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,11.12023653088042,49.754901960784316,1610612742,10,4,2026-03-10T23:49:20Z,480000,False,1.0,52.0,1,left,MISS C. Flagg turnaround Shot - blocked,"[1642843, 1630168]",1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,5.2,Missed,,,,,,,,,,,,,Okongwu,1630168.0,,
49,PT07M55.00S,2026-03-10T23:49:12.8Z,1,REGULAR,block,,[],1630168,,,1610612742,10,4,2026-03-10T23:49:16Z,490000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
50,PT07M51.00S,2026-03-10T23:49:16.8Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,10,4,2026-03-10T23:49:49Z,500000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,
51,PT07M50.00S,2026-03-10T23:49:18.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,91.40932982917214,48.77450980392157,1610612737,12,4,2026-03-10T23:49:25Z,510000,False,-6.0,28.0,1,right,N. Alexander-Walker running Layup (2 PTS) (C. McCollum 1 AST),"[1629638, 203468]",1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,2.89,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,
53,PT07M40.00S,2026-03-10T23:49:29.7Z,1,REGULAR,turnover,traveling,[],1630230,,,1610612742,12,4,2026-03-10T23:49:37Z,530000,False,,,0,,N. Marshall traveling TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,201639.0,1.0,,,,,,,,,,,,,,,,,,
54,PT07M25.00S,2026-03-10T23:49:58.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630552,81.2910643889619,16.666666666666664,1610612737,12,4,2026-03-10T23:50:02Z,540000,False,-167.0,123.0,1,right,MISS J. Johnson 20' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,20.74,Missed,,,,,,,,,,,,,,,,
55,PT07M22.00S,2026-03-10T23:50:01.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,12,4,2026-03-10T23:50:02Z,550000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,
56,PT07M16.00S,2026-03-10T23:50:08.8Z,1,REGULAR,turnover,out-of-bounds,[],1642843,,,1610612742,12,4,2026-03-10T23:50:17Z,560000,False,,,0,,C. Flagg bad pass out-of-bounds TURNOVER (2 TO),[1642843],1610612742.0,DAL,bad pass,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,203593.0,2.0,,,,,,,,,,,,,,,,,,
57,PT07M16.00S,2026-03-10T23:50:14.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612737,12,4,2026-03-10T23:50:24Z,570000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M16.00S,2026-03-10T23:50:14.1Z,1,REGULAR,substitution,out,[],1629655,,,1610612737,12,4,2026-03-10T23:50:24Z,580000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M16.00S,2026-03-10T23:50:14.1Z,1,REGULAR,substitution,in,[],1630314,,,1610612737,12,4,2026-03-10T23:50:24Z,590000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M16.00S,2026-03-10T23:50:14.1Z,1,REGULAR,substitution,in,[],1628963,,,1610612737,12,4,2026-03-10T23:50:24Z,600000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M06.00S,2026-03-10T23:50:34.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,69.72733245729303,29.411764705882355,1610612737,12,4,2026-03-10T23:50:40Z,610000,False,-103.0,232.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.39,Missed,,,,,,,,,,,,,,,,
62,PT07M02.00S,2026-03-10T23:50:38.1Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,12,4,2026-03-10T23:50:40Z,620000,False,,,0,,C. Flagg REBOUND (Off:0 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,61.0,2.0,2.0,0.0,,,,
63,PT06M59.00S,2026-03-10T23:50:43.5Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612742,12,4,2026-03-10T23:51:16Z,630000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Williams 2 FT),"[203468, 1630314]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,1.0,0.0,Williams,1630314.0,,,,,,,,
65,PT06M59.00S,2026-03-10T23:51:17.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630314,,,1610612742,12,4,2026-03-10T23:51:17Z,650000,False,,,0,,MISS B. Williams Free Throw 1 of 2,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
66,PT06M59.00S,2026-03-10T23:51:17.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,12,4,2026-03-10T23:51:17Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,
67,PT06M59.00S,2026-03-10T23:51:19.2Z,1,REGULAR,substitution,out,[],203468,,,1610612742,12,4,2026-03-10T23:51:24Z,670000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M59.00S,2026-03-10T23:51:19.2Z,1,REGULAR,substitution,out,[],1629638,,,1610612742,12,4,2026-03-10T23:51:24Z,680000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M59.00S,2026-03-10T23:51:19.2Z,1,REGULAR,substitution,in,[],1629216,,,1610612742,12,4,2026-03-10T23:51:24Z,690000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2026-03-10T23:51:19.2Z,1,REGULAR,substitution,in,[],1642258,,,1610612742,12,4,2026-03-10T23:51:24Z,700000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M59.00S,2026-03-10T23:51:40.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630314,,,1610612742,12,5,2026-03-10T23:51:40Z,710000,False,,,0,,B. Williams Free Throw 2 of 2 (1 PTS),[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
72,PT06M44.00S,2026-03-10T23:51:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,91.93495400788436,53.67647058823529,1610612737,14,5,2026-03-10T23:52:02Z,720000,False,18.0,23.0,1,right,Z. Risacher driving Layup (2 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,2.97,Made,2.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,
74,PT06M38.00S,2026-03-10T23:52:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,15.325229960578188,48.77450980392157,1610612742,14,7,2026-03-10T23:52:07Z,740000,False,6.0,92.0,1,left,N. Marshall 9' pullup Jump Shot (2 PTS) (B. Williams 1 AST),"[1630230, 1630314]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,9.18,Made,2.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,
76,PT06M30.00S,2026-03-10T23:52:10.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,89.56964520367937,49.26470588235294,1610612737,16,7,2026-03-10T23:52:16Z,760000,False,-4.0,46.0,1,right,D. Daniels driving Hook (2 PTS) (G. Vincent 1 AST),"[1630700, 1629216]",1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,4.57,Made,2.0,G. Vincent,1629216.0,1.0,,,,,,,,,,,,
77,PT06M15.00S,2026-03-10T23:52:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.338370565045992,50.98039215686274,1610612742,16,9,2026-03-10T23:52:32Z,770000,False,-5.0,-2.0,1,left,B. Williams driving Layup (3 PTS) (N. Marshall 2 AST),"[1630314, 1630230]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,,,0.54,Made,3.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,
79,PT06M02.00S,2026-03-10T23:52:38.2Z,1,REGULAR,3pt,Jump Shot,[],1642258,88.25558475689881,4.166666666666666,1610612737,16,9,2026-03-10T23:52:43Z,790000,False,-229.0,58.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Left Corner 3,24+ Left,,,23.64,Missed,,,,,,,,,,,,,,,,
80,PT05M59.00S,2026-03-10T23:52:41.2Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,16,9,2026-03-10T23:52:43Z,800000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,
81,PT05M56.00S,2026-03-10T23:52:48.1Z,1,REGULAR,foul,personal,[],1629216,,,1610612742,16,9,2026-03-10T23:52:53Z,810000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1642843]",1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,1.0,0.0,Flagg,1642843.0,,,,,,,,
83,PT05M56.00S,2026-03-10T23:52:54.8Z,1,REGULAR,substitution,out,[],1630230,,,1610612742,16,9,2026-03-10T23:53:00Z,830000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M56.00S,2026-03-10T23:52:54.8Z,1,REGULAR,substitution,in,[],202691,,,1610612742,16,9,2026-03-10T23:53:00Z,840000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M47.00S,2026-03-10T23:53:15.0Z,1,REGULAR,3pt,Jump Shot,[],1642843,30.831143232588698,30.88235294117647,1610612742,16,12,2026-03-10T23:53:20Z,850000,False,96.0,237.0,1,left,C. Flagg 25' 3PT  (5 PTS) (B. Williams 2 AST),"[1642843, 1630314]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,25.58,Made,5.0,B. Williams,1630314.0,2.0,,,,,,,,,,,,
88,PT05M35.00S,2026-03-10T23:53:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.19776609724047,44.11764705882353,1610612737,18,12,2026-03-10T23:53:32Z,870000,False,-29.0,21.0,1,right,J. Johnson driving floating bank Jump Shot (4 PTS) (D. Daniels 3 AST),"[1630552, 1630700]",1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,3.6,Made,4.0,D. Daniels,1630700.0,3.0,,,,,,,,,,,,
