actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
21,PT10M09.00S,2025-12-27T00:13:18.8Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,3,7,2025-12-27T00:13:18Z,210000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2025-12-27T00:13:18.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,3,7,2025-12-27T00:13:18Z,220000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,
23,PT10M09.00S,2025-12-27T00:13:33.8Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,4,7,2025-12-27T00:13:33Z,230000,False,,,0,,J. Johnson Free Throw 2 of 2 (1 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2025-12-27T00:13:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,5.075558475689881,48.28431372549019,1610612748,4,9,2025-12-27T00:13:52Z,240000,False,9.0,-5.0,1,left,A. Wiggins driving Layup (4 PTS),[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2025-12-27T00:14:00.1Z,1,REGULAR,2pt,Jump Shot,[],1629027,92.9862023653088,29.901960784313726,1610612737,4,9,2025-12-27T00:14:07Z,250000,False,-100.0,13.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Left,10.14,Missed,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2025-12-27T00:14:02.1Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,4,9,2025-12-27T00:14:07Z,260000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,25.0,1.0,1.0,0.0,,
27,PT09M36.00S,2025-12-27T00:14:09.8Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612748,4,9,2025-12-27T00:14:32Z,270000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Powell 2 FT),"[1629027, 1626181]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627524.0,1.0,0.0,Powell,1626181.0,,,,,,
29,PT09M36.00S,2025-12-27T00:14:40.7Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612748,4,10,2025-12-27T00:14:40Z,290000,False,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2025-12-27T00:14:57.3Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612748,4,11,2025-12-27T00:14:57Z,300000,False,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
31,PT09M20.00S,2025-12-27T00:15:15.3Z,1,REGULAR,turnover,bad pass,[],1630552,,,1610612737,4,11,2025-12-27T00:21:21Z,310000,False,,,0,,J. Johnson bad pass TURNOVER (1 TO),"[1630552, 1642276]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,1.0,Ware,1642276.0,,,,,,,,,,,
32,PT09M20.00S,2025-12-27T00:15:15.3Z,1,REGULAR,steal,,[],1642276,,,1610612748,4,11,2025-12-27T00:15:17Z,320000,False,,,0,,K. Ware STEAL (1 STL),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
33,PT09M15.00S,2025-12-27T00:15:20.5Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,28.991458607095925,25.49019607843137,1610612748,4,11,2025-12-27T00:16:03Z,330000,False,123.0,220.0,1,left,MISS N. Powell 25' running pullup 3PT,[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
34,PT09M12.00S,2025-12-27T00:15:23.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,4,11,2025-12-27T00:15:31Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,33.0,,,,,
36,PT09M07.00S,2025-12-27T00:15:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.51182654402102,47.05882352941176,1610612737,6,11,2025-12-27T00:15:43Z,360000,False,-15.0,8.0,1,right,T. Young driving Layup (2 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,,,,,,,,,,,,,,,,,
37,PT09M07.00S,2025-12-27T00:15:43.9Z,1,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612737,6,11,2025-12-27T00:16:02Z,370000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Young 1 FT),"[1626181, 1629027]",1610612748.0,MIA,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628954.0,1.0,0.0,Young,1629027.0,,,,,,
39,PT09M07.00S,2025-12-27T00:16:06.5Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,7,11,2025-12-27T00:16:06Z,390000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2025-12-27T00:16:26.9Z,1,REGULAR,3pt,Jump Shot,[],1641796,25.443495400788436,82.84313725490196,1610612748,7,14,2025-12-27T00:16:32Z,400000,False,-164.0,187.0,1,left,P. Larsson 24' 3PT  (6 PTS) (D. Mitchell 1 AST),"[1641796, 1630558]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,24.86,Made,6.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
42,PT08M39.00S,2025-12-27T00:16:34.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.59198423127464,48.03921568627451,1610612737,9,14,2025-12-27T00:16:40Z,420000,False,-10.0,17.0,1,right,D. Daniels driving Layup (2 PTS),[1630700],1610612737.0,ATL,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M28.00S,2025-12-27T00:16:46.8Z,1,REGULAR,3pt,Jump Shot,[],1630558,28.86005256241787,71.07843137254902,1610612748,9,14,2025-12-27T00:16:55Z,430000,False,-105.0,219.0,1,left,MISS D. Mitchell 24' step back 3PT,[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.29,Missed,,,,,,,,,,,,,,,,,,
44,PT08M25.00S,2025-12-27T00:16:49.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,9,14,2025-12-27T00:16:55Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,43.0,,,,,
46,PT08M06.00S,2025-12-27T00:17:21.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,86.81011826544021,47.30392156862745,1610612737,11,14,2025-12-27T00:17:27Z,460000,False,-13.0,71.0,1,right,Z. Risacher 7' driving floating Jump Shot (5 PTS) (O. Okongwu 1 AST),"[1642258, 1630168]",1610612737.0,ATL,driving floating,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,5.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,,,,,
48,PT07M52.00S,2025-12-27T00:17:35.3Z,1,REGULAR,3pt,Jump Shot,[],203952,31.35676741130092,57.107843137254896,1610612748,11,14,2025-12-27T00:17:40Z,480000,False,-36.0,242.0,1,left,MISS A. Wiggins 24' step back 3PT,[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
49,PT07M49.00S,2025-12-27T00:17:38.3Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,11,14,2025-12-27T00:17:40Z,490000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,
50,PT07M40.00S,2025-12-27T00:17:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.9862023653088,48.77450980392157,1610612737,13,14,2025-12-27T00:17:53Z,500000,False,-6.0,13.0,1,right,O. Okongwu cutting Layup (2 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,,,
52,PT07M26.00S,2025-12-27T00:18:00.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,13.354139290407357,3.9215686274509802,1610612748,13,14,2025-12-27T00:18:05Z,520000,False,230.0,73.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,24.17,Missed,,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2025-12-27T00:18:02.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,13,14,2025-12-27T00:18:05Z,530000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,52.0,2.0,2.0,0.0,,
54,PT07M17.00S,2025-12-27T00:18:10.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,81.553876478318,46.568627450980394,1610612737,15,14,2025-12-27T00:19:38Z,540000,False,-17.0,121.0,1,right,J. Johnson 12' turnaround fadeaway Jump Shot (3 PTS),[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,12.21,Made,3.0,,,,,,,,,,,,,,,,,
55,PT06M58.00S,2025-12-27T00:18:29.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.206964520367937,45.83333333333333,1610612748,15,16,2025-12-27T00:18:35Z,550000,False,21.0,-4.0,1,left,K. Ware alley-oop DUNK (2 PTS) (P. Larsson 2 AST),"[1642276, 1641796]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,P. Larsson,1641796.0,2.0,,,,,,,,,,,,,,
57,PT06M49.00S,2025-12-27T00:18:37.6Z,1,REGULAR,3pt,Jump Shot,[],1630168,92.72339027595268,2.941176470588235,1610612737,15,16,2025-12-27T00:18:43Z,570000,False,-235.0,16.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2025-12-27T00:18:40.6Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,15,16,2025-12-27T00:18:43Z,580000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,
59,PT06M28.00S,2025-12-27T00:18:59.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,10.463206307490145,52.20588235294118,1610612748,15,18,2025-12-27T00:19:08Z,590000,False,-11.0,46.0,1,left,P. Larsson driving floating Jump Shot (8 PTS),[1641796],1610612748.0,MIA,driving floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,8.0,,,,,,,,,,,,,,,,,
61,PT06M27.00S,2025-12-27T00:19:04.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,15,18,2025-12-27T00:19:04Z,610000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,out,[],1630168,,,1610612737,15,18,2025-12-27T00:22:05Z,620000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,15,18,2025-12-27T00:22:05Z,630000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,out,[],1641796,,,1610612737,15,18,2025-12-27T00:22:05Z,640000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,out,[],203952,,,1610612737,15,18,2025-12-27T00:22:05Z,650000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,in,[],1631243,,,1610612737,15,18,2025-12-27T00:22:05Z,660000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612737,15,18,2025-12-27T00:22:05Z,670000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,in,[],1642857,,,1610612737,15,18,2025-12-27T00:22:05Z,680000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M27.00S,2025-12-27T00:21:29.5Z,1,REGULAR,substitution,in,[],1631170,,,1610612737,15,18,2025-12-27T00:22:05Z,690000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M08.00S,2025-12-27T00:22:20.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,83.39356110381078,42.15686274509804,1610612737,15,18,2025-12-27T00:22:26Z,700000,False,-39.0,104.0,1,right,MISS J. Johnson 11' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.08,Missed,,,,,,,,,,,,,,,,,,
71,PT06M04.00S,2025-12-27T00:22:24.6Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,15,18,2025-12-27T00:22:26Z,710000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,70.0,2.0,2.0,0.0,,
72,PT05M55.00S,2025-12-27T00:22:32.8Z,1,REGULAR,2pt,Jump Shot,[],1630558,25.57490144546649,62.00980392156863,1610612748,15,20,2025-12-27T00:22:38Z,720000,False,-60.0,188.0,1,left,D. Mitchell 19' step back Jump Shot (2 PTS),[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,19.72,Made,2.0,,,,,,,,,,,,,,,,,
73,PT05M37.00S,2025-12-27T00:22:50.7Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,15,20,2025-12-27T00:22:55Z,730000,False,,,0,,D. Daniels lost ball TURNOVER (2 TO),"[1630700, 1630558]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Mitchell,1630558.0,,,,,,,,,,,
74,PT05M37.00S,2025-12-27T00:22:50.7Z,1,REGULAR,steal,,[],1630558,,,1610612748,15,20,2025-12-27T00:22:52Z,740000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2025-12-27T00:23:01.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1642276,8.886333771353483,48.529411764705884,1610612748,15,22,2025-12-27T00:24:44Z,750000,False,7.0,31.0,1,left,K. Ware driving Hook (4 PTS) (N. Powell 3 AST),"[1642276, 1626181]",1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.19,Made,4.0,N. Powell,1626181.0,3.0,,,,,,,,,,,,,,
77,PT05M15.00S,2025-12-27T00:23:13.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,67.49342969776609,32.59803921568628,1610612737,15,22,2025-12-27T00:23:18Z,770000,False,-87.0,253.0,1,right,MISS J. Johnson 26' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
78,PT05M11.00S,2025-12-27T00:23:17.2Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,15,22,2025-12-27T00:23:18Z,780000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,77.0,3.0,3.0,0.0,,
79,PT04M53.00S,2025-12-27T00:23:35.4Z,1,REGULAR,3pt,Jump Shot,[],1642857,30.699737187910642,28.431372549019606,1610612748,15,22,2025-12-27T00:23:40Z,790000,False,108.0,236.0,1,left,MISS K. Jakučionis 25' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,25.95,Missed,,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2025-12-27T00:23:39.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,15,22,2025-12-27T00:23:40Z,800000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,79.0,3.0,3.0,0.0,,
81,PT04M40.00S,2025-12-27T00:23:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.67214191852825,43.627450980392155,1610612737,15,22,2025-12-27T00:23:56Z,810000,False,-32.0,26.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
82,PT04M38.00S,2025-12-27T00:23:49.7Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,15,22,2025-12-27T00:23:56Z,820000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,
83,PT04M31.00S,2025-12-27T00:23:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626181,4.812746386333772,51.470588235294116,1610612748,15,24,2025-12-27T00:24:03Z,830000,False,-7.0,-7.0,1,left,N. Powell cutting DUNK (6 PTS) (J. Jaquez Jr. 1 AST),"[1626181, 1631170]",1610612748.0,MIA,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
85,PT04M31.00S,2025-12-27T00:24:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,15,24,2025-12-27T00:24:02Z,850000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M31.00S,2025-12-27T00:26:20.9Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,15,24,2025-12-27T00:26:40Z,860000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M31.00S,2025-12-27T00:26:20.9Z,1,REGULAR,substitution,out,[],1630558,,,1610612737,15,24,2025-12-27T00:26:40Z,870000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M31.00S,2025-12-27T00:26:20.9Z,1,REGULAR,substitution,in,[],1630249,,,1610612737,15,24,2025-12-27T00:26:40Z,880000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
