actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-08T00:40:29.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-08T00:40:29Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-08T00:40:32.0Z,1,REGULAR,jumpball,recovered,[],1630700,,,1610612737,0,0,2026-01-08T00:40:32Z,40000,False,,,0,,Jump Ball M. Gueye vs. K. Matković: Tip to D. Daniels,"[1630700, 1631243, 1631255]",1610612737.0,ATL,startperiod,D. Daniels,1630700.0,Daniels,D. Daniels,Gueye,1631243.0,Matković,1631255.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-01-08T00:40:47.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,92.85479632063075,48.28431372549019,1610612737,2,0,2026-01-08T00:40:54Z,70000,False,-9.0,15.0,1,right,M. Gueye alley-oop DUNK (2 PTS) (J. Johnson 1 AST),"[1631243, 1630552]",1610612737.0,ATL,alley-oop,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-01-08T00:41:03.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,28.728646517739815,73.77450980392157,1610612740,2,3,2026-01-08T00:41:08Z,90000,False,-119.0,218.0,1,left,J. Poole 24' 3PT pullup (3 PTS) (J. Fears 1 AST),"[1629673, 1642847]",1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.79,Made,3.0,J. Fears,1642847.0,1.0,,,,,,,,,,,,,,
11,PT11M17.00S,2026-01-08T00:41:11.3Z,1,REGULAR,3pt,Jump Shot,[],1642258,76.03482260183968,87.99019607843137,1610612737,5,3,2026-01-08T00:41:17Z,110000,False,190.0,173.0,1,right,Z. Risacher 25' 3PT step back (3 PTS) (M. Gueye 1 AST),"[1642258, 1631243]",1610612737.0,ATL,step back,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.68,Made,3.0,M. Gueye,1631243.0,1.0,,,,,,,,,,,,,,
13,PT10M54.00S,2026-01-08T00:41:34.3Z,1,REGULAR,turnover,lost ball,[],1642852,,,1610612740,5,3,2026-01-08T00:41:40Z,130000,False,,,0,,D. Queen lost ball TURNOVER (1 TO),"[1642852, 1631243]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Gueye,1631243.0,,,,,,,,,,,
14,PT10M54.00S,2026-01-08T00:41:34.3Z,1,REGULAR,steal,,[],1631243,,,1610612737,5,3,2026-01-08T00:44:45Z,140000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M46.00S,2026-01-08T00:41:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,90.88370565045992,64.95098039215686,1610612737,7,3,2026-01-08T00:45:03Z,150000,False,75.0,33.0,1,right,J. Johnson 8' turnaround Jump Shot (2 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Right,8.18,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2026-01-08T00:41:56.9Z,1,REGULAR,3pt,Jump Shot,[],1631255,26.49474375821288,17.892156862745097,1610612740,7,3,2026-01-08T00:42:02Z,160000,False,161.0,197.0,1,left,MISS K. Matković 25' 3PT,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
17,PT10M28.00S,2026-01-08T00:41:59.9Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612740,7,3,2026-01-08T00:50:39Z,170000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,,,
