actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
15,PT10M49.00S,2026-03-28T23:43:08.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631243,93.38042049934296,50.49019607843137,1610612737,2,0,2026-03-28T23:43:11Z,150000,False,2.0,10.0,1,right,MISS M. Gueye putback Layup,[1631243],1610612737.0,ATL,putback,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2026-03-28T23:43:10.1Z,1,REGULAR,rebound,defensive,[],201942,,,1610612758,2,0,2026-03-28T23:43:11Z,160000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M44.00S,2026-03-28T23:43:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,5.206964520367937,50.49019607843137,1610612758,2,2,2026-03-28T23:43:21Z,170000,False,-2.0,-4.0,1,left,M. Monk running reverse Layup (2 PTS) (P. Achiuwa 1 AST),"[1628370, 1630173]",1610612758.0,SAC,running reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,2.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
19,PT10M26.00S,2026-03-28T23:43:31.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631243,93.24901445466492,50.98039215686274,1610612737,4,2,2026-03-28T23:43:36Z,190000,False,5.0,11.0,1,right,M. Gueye cutting DUNK (2 PTS) (C. McCollum 1 AST),"[1631243, 203468]",1610612737.0,ATL,cutting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,
21,PT10M08.00S,2026-03-28T23:43:49.7Z,1,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612758,4,2,2026-03-28T23:44:23Z,210000,False,,,0,,J. Landale shooting personal FOUL (1 PF) (Raynaud 2 FT),"[1629111, 1642875]",1610612737.0,ATL,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,,,,,,1.0,0.0,Raynaud,1642875.0,,,,
23,PT10M08.00S,2026-03-28T23:44:25.7Z,1,REGULAR,freethrow,1 of 2,[],1642875,,,1610612758,4,3,2026-03-28T23:44:25Z,230000,False,,,0,,M. Raynaud Free Throw 1 of 2 (1 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
24,PT10M08.00S,2026-03-28T23:44:43.8Z,1,REGULAR,freethrow,2 of 2,[],1642875,,,1610612758,4,4,2026-03-28T23:44:43Z,240000,False,,,0,,M. Raynaud Free Throw 2 of 2 (2 PTS),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
25,PT09M56.00S,2026-03-28T23:44:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,93.9060446780552,50.98039215686274,1610612737,6,4,2026-03-28T23:45:01Z,250000,False,5.0,5.0,1,right,J. Landale cutting Layup (2 PTS) (J. Johnson 1 AST),"[1629111, 1630552]",1610612737.0,ATL,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,
27,PT09M39.00S,2026-03-28T23:45:13.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,4.944152431011826,98.52941176470588,1610612758,6,4,2026-03-28T23:45:18Z,270000,False,-243.0,-6.0,1,left,MISS P. Achiuwa 24' 3PT,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,24.27,Missed,,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2026-03-28T23:45:15.7Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,6,4,2026-03-28T23:45:18Z,280000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT09M23.00S,2026-03-28T23:45:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,85.75886990801577,48.28431372549019,1610612737,6,4,2026-03-28T23:46:19Z,290000,False,-9.0,81.0,1,right,MISS J. Johnson 8' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
30,PT09M20.00S,2026-03-28T23:45:33.2Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,6,4,2026-03-28T23:45:36Z,300000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M11.00S,2026-03-28T23:45:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,15.850854139290407,56.61764705882353,1610612758,6,4,2026-03-28T23:45:48Z,310000,False,-33.0,96.0,1,left,MISS M. Monk 10' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,,,,,,,,,,,,,,,,,
32,PT09M07.00S,2026-03-28T23:45:46.3Z,1,REGULAR,rebound,offensive,[],1642875,,,1610612758,6,4,2026-03-28T23:45:48Z,320000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:2),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,31.0,3.0,2.0,1.0,,,,,,,,,,,,,,
33,PT09M07.00S,2026-03-28T23:45:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642875,5.590000152587891,50.0,1610612758,6,6,2026-03-28T23:45:46Z,330000,False,0.0,0.0,1,left,M. Raynaud tip Layup (4 PTS),[1642875],1610612758.0,SAC,tip,,,Raynaud,M. Raynaud,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,4.0,,,,,,,,,,,
34,PT08M49.00S,2026-03-28T23:46:03.8Z,1,REGULAR,3pt,Jump Shot,[],1630552,72.09264126149803,82.1078431372549,1610612737,6,6,2026-03-28T23:46:10Z,340000,False,161.0,210.0,1,right,MISS J. Johnson 26' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
35,PT08M47.00S,2026-03-28T23:46:05.8Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,6,6,2026-03-28T23:46:52Z,350000,False,,,0,,M. Gueye REBOUND (Off:2 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,34.0,3.0,1.0,2.0,,,,,,,,,,,,,,
36,PT08M47.00S,2026-03-28T23:46:08.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631243,94.40999984741211,50.0,1610612737,6,6,2026-03-28T23:46:58Z,360000,False,0.0,0.0,1,right,MISS M. Gueye tip Layup,[1631243],1610612737.0,ATL,tip,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2026-03-28T23:46:09.5Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612737,6,6,2026-03-28T23:46:58Z,370000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612737.0,ATL,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,36.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT08M46.00S,2026-03-28T23:46:10.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629111,94.40999984741211,50.0,1610612737,6,6,2026-03-28T23:47:22Z,380000,False,0.0,0.0,1,right,MISS J. Landale tip Layup,[1629111],1610612737.0,ATL,tip,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
39,PT08M44.00S,2026-03-28T23:46:12.1Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,6,6,2026-03-28T23:47:22Z,390000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M36.00S,2026-03-28T23:46:18.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,12.040078843626807,52.20588235294118,1610612758,6,6,2026-03-28T23:46:23Z,400000,False,-11.0,61.0,1,left,MISS M. Raynaud 6' turnaround Hook,[1642875],1610612758.0,SAC,turnaround,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.17,Missed,,,,,,,,,,,,,,,,,,
41,PT08M33.00S,2026-03-28T23:46:21.1Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,6,6,2026-03-28T23:46:21Z,410000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
42,PT08M31.00S,2026-03-28T23:46:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.863994743758213,49.50980392156863,1610612758,6,8,2026-03-28T23:46:26Z,420000,False,2.0,3.0,1,left,P. Achiuwa putback Layup (2 PTS),[1630173],1610612758.0,SAC,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,,,2.0,,,,,,,,,,,
43,PT08M15.00S,2026-03-28T23:46:37.5Z,1,REGULAR,3pt,Jump Shot,[],203468,70.90998685939553,22.30392156862745,1610612737,6,8,2026-03-28T23:46:43Z,430000,False,-138.0,221.0,1,right,MISS C. McCollum 26' pullup 3PT,[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
44,PT08M15.00S,2026-03-28T23:46:37.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,6,8,2026-03-28T23:46:43Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,43.0,,,,,,,,,,,,,,,,,
46,PT08M02.00S,2026-03-28T23:47:06.5Z,1,REGULAR,3pt,Jump Shot,[],1642269,29.911300919842315,72.54901960784314,1610612758,6,8,2026-03-28T23:47:11Z,460000,False,-113.0,229.0,1,left,MISS D. Carter 25' 3PT,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
47,PT08M00.00S,2026-03-28T23:47:08.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,6,8,2026-03-28T23:47:11Z,470000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,46.0,3.0,1.0,2.0,,,,,,,,,,,,,,
48,PT07M58.00S,2026-03-28T23:47:10.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,9.280551905387648,49.50980392156863,1610612758,6,10,2026-03-28T23:47:14Z,480000,False,2.0,35.0,1,left,P. Achiuwa floating Jump Shot (4 PTS),[1630173],1610612758.0,SAC,floating,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,4.0,,,,,,,,,,,
49,PT07M40.00S,2026-03-28T23:47:31.3Z,1,REGULAR,violation,kicked ball,[],1642875,,,1610612737,6,10,2026-03-28T23:47:35Z,490000,False,,,0,,M. Raynaud kicked ball VIOLATION,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,1627524.0,,,,,,,,,,,,,
50,PT07M33.00S,2026-03-28T23:47:52.7Z,1,REGULAR,3pt,Jump Shot,[],1629111,68.54467805519053,67.40196078431373,1610612737,9,10,2026-03-28T23:47:57Z,500000,False,87.0,243.0,1,right,J. Landale 25' 3PT  (5 PTS) (J. Johnson 2 AST),"[1629111, 1630552]",1610612737.0,ATL,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Right Center,25.83,Made,,,,,,,5.0,J. Johnson,1630552.0,2.0,,,,,,,,
52,PT07M15.00S,2026-03-28T23:48:10.0Z,1,REGULAR,2pt,Jump Shot,[],201942,22.683968462549277,65.68627450980392,1610612758,9,12,2026-03-28T23:48:14Z,520000,False,-78.0,161.0,1,left,D. DeRozan 17' pullup Jump Shot (2 PTS),[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,17.88,Made,,,,,,,2.0,,,,,,,,,,,
53,PT07M04.00S,2026-03-28T23:48:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,92.9862023653088,51.71568627450981,1610612737,11,12,2026-03-28T23:48:26Z,530000,False,9.0,13.0,1,right,J. Johnson driving Layup (2 PTS) (N. Alexander-Walker 1 AST),"[1630552, 1629638]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,
55,PT06M54.00S,2026-03-28T23:48:31.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,12.040078843626807,52.69607843137255,1610612758,11,14,2026-03-28T23:48:36Z,550000,False,-13.0,61.0,1,left,P. Achiuwa 6' driving floating Jump Shot (6 PTS),[1630173],1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.22,Made,,,,,,,6.0,,,,,,,,,,,
56,PT06M47.00S,2026-03-28T23:48:38.0Z,1,REGULAR,3pt,Jump Shot,[],1630552,72.48685939553219,18.872549019607842,1610612737,14,14,2026-03-28T23:48:43Z,560000,False,-156.0,206.0,1,right,J. Johnson 25' 3PT  (5 PTS) (N. Alexander-Walker 2 AST),"[1630552, 1629638]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,,,5.0,N. Alexander-Walker,1629638.0,2.0,,,,,,,,
58,PT06M34.00S,2026-03-28T23:48:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,5.601182654402102,55.14705882352941,1610612758,14,14,2026-03-28T23:49:35Z,580000,False,-26.0,0.0,1,left,MISS M. Monk driving floating Shot,[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.57,Missed,,,,,,,,,,,,,,,,,,
59,PT06M33.00S,2026-03-28T23:48:53.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,14,14,2026-03-28T23:52:09Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,58.0,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2026-03-28T23:49:14.4Z,1,REGULAR,turnover,offensive goaltending,[],1642875,,,1610612758,14,14,2026-03-28T23:49:51Z,600000,False,,,0,,M. Raynaud offensive goaltending TURNOVER (1 TO),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,202049.0,1.0,,,,,,,,,,,,
61,PT06M33.00S,2026-03-28T23:49:23.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,14,14,2026-03-28T23:51:00Z,610000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2026-03-28T23:51:15.8Z,1,REGULAR,substitution,out,[],203468,,,1610612737,14,14,2026-03-28T23:51:51Z,640000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2026-03-28T23:51:15.8Z,1,REGULAR,substitution,out,[],201942,,,1610612737,14,14,2026-03-28T23:51:51Z,650000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2026-03-28T23:51:15.8Z,1,REGULAR,substitution,in,[],1629216,,,1610612737,14,14,2026-03-28T23:51:51Z,660000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2026-03-28T23:51:15.8Z,1,REGULAR,substitution,in,[],1642363,,,1610612737,14,14,2026-03-28T23:51:51Z,670000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M17.00S,2026-03-28T23:52:28.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,81.02825229960578,95.58823529411765,1610612737,14,14,2026-03-28T23:52:34Z,680000,False,228.0,126.0,1,right,MISS N. Alexander-Walker 26' pullup 3PT,[1629638],1610612737.0,ATL,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,26.03,Missed,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2026-03-28T23:52:31.5Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,14,14,2026-03-28T23:57:31Z,700000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:3),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Above the Break 3,24+ Right Center,,,69.0,4.0,3.0,1.0,,,,,,,,,,,,,,
72,PT06M07.00S,2026-03-28T23:52:39.8Z,1,REGULAR,turnover,bad pass,[],1630173,,,1610612758,14,14,2026-03-28T23:52:44Z,710000,False,,,0,,P. Achiuwa bad pass TURNOVER (1 TO),"[1630173, 1629216]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,Vincent,1629216.0,,
73,PT06M07.00S,2026-03-28T23:52:39.8Z,1,REGULAR,steal,,[],1629216,,,1610612737,14,14,2026-03-28T23:52:42Z,720000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
74,PT06M01.00S,2026-03-28T23:52:44.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,92.85479632063075,50.73529411764706,1610612737,16,14,2026-03-28T23:52:50Z,730000,False,4.0,15.0,1,right,J. Johnson running Layup (7 PTS) (M. Gueye 1 AST),"[1630552, 1631243]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,7.0,M. Gueye,1631243.0,1.0,,,,,,,,
76,PT05M53.00S,2026-03-28T23:52:57.7Z,1,REGULAR,violation,kicked ball,[],1629216,,,1610612758,16,14,2026-03-28T23:53:02Z,750000,False,,,0,,G. Vincent kicked ball VIOLATION,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,200834.0,,,,,,,,,,,,,
77,PT05M53.00S,2026-03-28T23:53:01.9Z,1,REGULAR,substitution,out,[],1631243,,,1610612758,16,14,2026-03-28T23:53:09Z,760000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M53.00S,2026-03-28T23:53:01.9Z,1,REGULAR,substitution,out,[],1630173,,,1610612758,16,14,2026-03-28T23:53:09Z,770000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M53.00S,2026-03-28T23:53:01.9Z,1,REGULAR,substitution,in,[],1642258,,,1610612758,16,14,2026-03-28T23:53:09Z,780000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M53.00S,2026-03-28T23:53:01.9Z,1,REGULAR,substitution,in,[],1642928,,,1610612758,16,14,2026-03-28T23:53:09Z,790000,False,,,0,,SUB in: D. Cardwell,[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M44.00S,2026-03-28T23:53:27.6Z,1,REGULAR,turnover,lost ball,[],1628370,,,1610612758,16,14,2026-03-28T23:53:31Z,800000,False,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1629638]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Alexander-Walker,1629638.0,,
82,PT05M44.00S,2026-03-28T23:53:27.6Z,1,REGULAR,steal,,[],1629638,,,1610612737,16,14,2026-03-28T23:53:29Z,810000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
83,PT05M32.00S,2026-03-28T23:53:40.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630552,70.77858081471747,25.0,1610612737,16,14,2026-03-28T23:53:45Z,820000,False,-125.0,222.0,1,right,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
