actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-30T23:40:26.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-30T23:40:26Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-30T23:40:29.1Z,1,REGULAR,jumpball,recovered,[],1628401,,,1610612738,0,0,2026-03-30T23:40:29Z,40000,False,,,0,,Jump Ball L. Garza vs. O. Okongwu: Tip to D. White,"[1628401, 1630568, 1630168]",1610612738.0,BOS,startperiod,D. White,1628401.0,White,D. White,Garza,1630568.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-03-30T23:40:45.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,20.97568988173456,33.33333333333333,1610612738,0,0,2026-03-30T23:40:50Z,70000,False,83.0,145.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,16.7,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-03-30T23:40:47.1Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,0,2026-03-30T23:40:50Z,80000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2026-03-30T23:41:05.4Z,1,REGULAR,2pt,Jump Shot,[],1630552,81.42247043363994,31.372549019607842,1610612737,2,0,2026-03-30T23:41:11Z,90000,False,-93.0,122.0,1,right,J. Johnson 15' turnaround Jump Shot (2 PTS) (O. Okongwu 1 AST),"[1630552, 1630168]",1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,15.35,Made,,,,,2.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,
11,PT11M02.00S,2026-03-30T23:41:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,7.835085413929041,48.28431372549019,1610612738,2,2,2026-03-30T23:41:31Z,110000,False,9.0,21.0,1,left,J. Walsh cutting finger roll Layup (2 PTS) (J. Brown 1 AST),"[1641775, 1627759]",1610612738.0,BOS,cutting finger roll,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,
13,PT10M41.00S,2026-03-30T23:41:45.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,85.3646517739816,48.77450980392157,1610612737,4,2,2026-03-30T23:41:51Z,130000,False,-6.0,85.0,1,right,D. Daniels 8' driving floating Jump Shot (2 PTS) (J. Johnson 1 AST),"[1630700, 1630552]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,8.53,Made,,,,,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
15,PT10M41.00S,2026-03-30T23:41:53.2Z,1,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612737,4,2,2026-03-30T23:42:16Z,150000,False,,,0,,D. White shooting personal FOUL (1 PF) (Daniels 1 FT),"[1628401, 1630700]",1610612738.0,BOS,shooting,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202058.0,1.0,0.0,Daniels,1630700.0,,,,,
17,PT10M41.00S,2026-03-30T23:42:20.5Z,1,REGULAR,freethrow,1 of 1,[],1630700,,,1610612737,4,2,2026-03-30T23:42:23Z,170000,False,,,0,,MISS D. Daniels Free Throw 1 of 1,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2026-03-30T23:42:23.5Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,4,2,2026-03-30T23:42:23Z,180000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M26.00S,2026-03-30T23:42:34.9Z,1,REGULAR,turnover,bad pass,[],1631248,,,1610612738,4,2,2026-03-30T23:42:40Z,190000,False,,,0,,B. Scheierman bad pass TURNOVER (1 TO),"[1631248, 1630168]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Okongwu,1630168.0,,
20,PT10M26.00S,2026-03-30T23:42:34.9Z,1,REGULAR,steal,,[],1630168,,,1610612737,4,2,2026-03-30T23:42:37Z,200000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
21,PT10M22.00S,2026-03-30T23:42:38.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630168,93.38042049934296,50.73529411764706,1610612737,6,2,2026-03-30T23:42:45Z,210000,False,4.0,10.0,1,right,O. Okongwu running DUNK (2 PTS) (C. McCollum 1 AST),"[1630168, 203468]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,
23,PT10M07.00S,2026-03-30T23:42:55.3Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612738,6,2,2026-03-30T23:43:23Z,230000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Garza 2 FT),"[203468, 1630568]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202058.0,1.0,0.0,Garza,1630568.0,,,,,
25,PT10M07.00S,2026-03-30T23:43:24.5Z,1,REGULAR,freethrow,1 of 2,[],1630568,,,1610612738,6,3,2026-03-30T23:43:24Z,250000,False,,,0,,L. Garza Free Throw 1 of 2 (1 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
26,PT10M07.00S,2026-03-30T23:43:41.7Z,1,REGULAR,freethrow,2 of 2,[],1630568,,,1610612738,6,4,2026-03-30T23:43:41Z,260000,False,,,0,,L. Garza Free Throw 2 of 2 (2 PTS),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
27,PT09M46.00S,2026-03-30T23:44:04.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,82.07950065703022,57.84313725490197,1610612737,6,4,2026-03-30T23:44:11Z,270000,False,39.0,116.0,1,right,MISS N. Alexander-Walker 12' driving floating Shot,[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
28,PT09M41.00S,2026-03-30T23:44:09.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,6,4,2026-03-30T23:44:11Z,280000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M37.00S,2026-03-30T23:44:18.2Z,1,REGULAR,violation,kicked ball,[],1630552,,,1610612738,6,4,2026-03-30T23:44:22Z,290000,False,,,0,,J. Johnson kicked ball VIOLATION,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,
30,PT09M29.00S,2026-03-30T23:44:37.5Z,1,REGULAR,2pt,Jump Shot,[],1628401,15.456636005256241,66.66666666666666,1610612738,6,6,2026-03-30T23:44:41Z,300000,False,-83.0,93.0,1,left,D. White 12' pullup Jump Shot (2 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Left,12.47,Made,,,,,2.0,,,,,,,,,,,,,
31,PT09M14.00S,2026-03-30T23:44:51.8Z,1,REGULAR,2pt,Jump Shot,[],1630552,84.1819973718791,18.137254901960784,1610612737,8,6,2026-03-30T23:44:56Z,310000,False,-159.0,96.0,1,right,J. Johnson 18' pullup Jump Shot (4 PTS),[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left,18.61,Made,,,,,4.0,,,,,,,,,,,,,
