actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-14T19:10:23.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-14T19:10:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-14T19:10:25.9Z,1,REGULAR,jumpball,recovered,[],1630552,,,1610612737,0,0,2026-03-14T19:10:25Z,40000,False,,,0,,Jump Ball O. Okongwu vs. M. Turner: Tip to J. Johnson,"[1630552, 1630168, 1626167]",1610612737.0,ATL,startperiod,J. Johnson,1630552.0,Johnson,J. Johnson,Okongwu,1630168.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-03-14T19:10:40.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,81.15965834428384,57.35294117647059,1610612737,0,0,2026-03-14T19:10:48Z,70000,False,37.0,125.0,1,right,MISS C. McCollum 12' fadeaway Shot,[203468],1610612737.0,ATL,fadeaway,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,12.99,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2026-03-14T19:10:44.1Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,0,2026-03-14T19:10:48Z,80000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-03-14T19:10:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,18.084756898817346,39.950980392156865,1610612749,0,0,2026-03-14T19:10:59Z,90000,False,50.0,117.0,1,left,MISS M. Turner 12' Jump Shot,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2026-03-14T19:10:57.4Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,0,0,2026-03-14T19:10:59Z,100000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M16.00S,2026-03-14T19:11:05.3Z,1,REGULAR,3pt,Jump Shot,[],1629638,87.07293035479631,3.1862745098039214,1610612737,3,0,2026-03-14T19:11:10Z,110000,False,-234.0,69.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (C. McCollum 1 AST),"[1629638, 203468]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,24.41,Made,,,,,3.0,C. McCollum,203468.0,1.0,,,,,,,,,,
13,PT10M57.00S,2026-03-14T19:11:25.9Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612749,3,0,2026-03-14T19:11:45Z,130000,False,,,0,,C. McCollum shooting personal FOUL (1 PF) (Rollins 2 FT),"[203468, 1631157]",1610612737.0,ATL,shooting,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2004.0,1.0,0.0,Rollins,1631157.0,,,,,
15,PT10M57.00S,2026-03-14T19:11:52.8Z,1,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,3,1,2026-03-14T19:11:52Z,150000,False,,,0,,R. Rollins Free Throw 1 of 2 (1 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
16,PT10M57.00S,2026-03-14T19:12:11.8Z,1,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,3,2,2026-03-14T19:12:11Z,160000,False,,,0,,R. Rollins Free Throw 2 of 2 (2 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M46.00S,2026-03-14T19:12:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.72339027595268,51.225490196078425,1610612737,3,2,2026-03-14T19:12:29Z,170000,False,6.0,16.0,1,right,MISS C. McCollum driving Layup,[203468],1610612737.0,ATL,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
