actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
26,PT09M23.00S,2025-10-25T23:43:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,69.33311432325887,70.83333333333334,1610612760,8,8,2025-10-25T23:43:12Z,260000,False,104.0,236.0,1,right,MISS S. Gilgeous-Alexander 25' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
27,PT09M21.00S,2025-10-25T23:43:08.7Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,8,8,2025-10-25T23:43:12Z,270000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT08M59.00S,2025-10-25T23:43:31.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,12.302890932982917,51.9607843137255,1610612737,8,8,2025-10-26T00:17:20Z,280000,False,-10.0,63.0,1,left,MISS O. Okongwu 6' driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
29,PT08M56.00S,2025-10-25T23:43:34.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,8,8,2025-10-25T23:43:37Z,290000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M38.00S,2025-10-25T23:43:51.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,94.56307490144546,49.754901960784316,1610612760,8,10,2025-10-25T23:44:02Z,300000,False,-1.0,-1.0,1,right,I. Hartenstein alley-oop DUNK (2 PTS) (C. Holmgren 1 AST),"[1628392, 1631096]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,
32,PT08M26.00S,2025-10-25T23:44:04.1Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,8,10,2025-10-25T23:44:09Z,320000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 1629652]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,
33,PT08M26.00S,2025-10-25T23:44:04.1Z,1,REGULAR,steal,,[],1629652,,,1610612760,8,10,2025-10-25T23:44:06Z,330000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2025-10-25T23:44:11.8Z,1,REGULAR,turnover,lost ball,[],1631096,,,1610612760,8,10,2025-10-25T23:44:15Z,340000,False,,,0,,C. Holmgren lost ball TURNOVER (1 TO),"[1631096, 1630168]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Okongwu,1630168.0,,,,,
35,PT08M19.00S,2025-10-25T23:44:11.8Z,1,REGULAR,steal,,[],1630168,,,1610612737,8,10,2025-10-25T23:49:13Z,350000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M08.00S,2025-10-25T23:44:25.5Z,1,REGULAR,foul,personal,[],1629652,,,1610612737,8,10,2025-10-25T23:44:33Z,360000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1629638]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Alexander-Walker,1629638.0
38,PT08M00.00S,2025-10-25T23:44:56.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631243,30.436925098554536,28.186274509803923,1610612737,8,10,2025-10-25T23:45:03Z,380000,False,109.0,234.0,1,left,MISS M. Gueye 25' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
39,PT07M56.00S,2025-10-25T23:45:00.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612760,8,10,2025-10-25T23:45:03Z,390000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:2),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT07M45.00S,2025-10-25T23:45:10.4Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,8,10,2025-10-25T23:45:15Z,400000,False,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1630700]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Daniels,1630700.0,,,,,
41,PT07M45.00S,2025-10-25T23:45:10.4Z,1,REGULAR,steal,,[],1630700,,,1610612737,8,10,2025-10-25T23:45:12Z,410000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
42,PT07M40.00S,2025-10-25T23:45:14.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,7.30946123521682,50.73529411764706,1610612737,10,10,2025-10-25T23:45:21Z,420000,False,-4.0,16.0,1,left,N. Alexander-Walker running Layup (5 PTS),[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,5.0,,,,,,,,,,,,,
43,PT07M29.00S,2025-10-25T23:45:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,67.62483574244416,61.274509803921575,1610612760,10,10,2025-10-25T23:45:31Z,430000,False,56.0,252.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
44,PT07M26.00S,2025-10-25T23:45:28.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,10,10,2025-10-25T23:45:31Z,440000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M23.00S,2025-10-25T23:45:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,9.806176084099869,51.470588235294116,1610612737,10,10,2025-10-25T23:45:40Z,450000,False,-7.0,40.0,1,left,MISS T. Young running Layup,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
46,PT07M22.00S,2025-10-25T23:45:33.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,10,10,2025-10-25T23:45:40Z,460000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,45.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M22.00S,2025-10-25T23:45:40.0Z,1,REGULAR,foul,personal,[],1630168,,,1610612760,10,10,2025-10-25T23:45:47Z,470000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 1629652]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Dort,1629652.0
49,PT07M08.00S,2025-10-25T23:45:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631096,86.28449408672799,49.01960784313725,1610612760,10,10,2025-10-25T23:46:09Z,490000,False,-5.0,76.0,1,right,MISS C. Holmgren 7' driving floating Shot,[1631096],1610612760.0,OKC,driving floating,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
50,PT07M08.00S,2025-10-25T23:45:59.1Z,1,REGULAR,rebound,offensive,[],1631096,,,1610612760,10,10,2025-10-25T23:46:09Z,500000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M08.00S,2025-10-25T23:46:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612760,10,10,2025-10-25T23:46:29Z,510000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1631243, 1631096]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Holmgren,1631096.0
53,PT07M08.00S,2025-10-25T23:46:30.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631096,,,1610612760,10,11,2025-10-25T23:46:30Z,530000,False,,,0,,C. Holmgren Free Throw 1 of 2 (7 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
54,PT07M08.00S,2025-10-25T23:46:49.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631096,,,1610612760,10,12,2025-10-25T23:46:49Z,540000,False,,,0,,C. Holmgren Free Throw 2 of 2 (8 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
55,PT06M57.00S,2025-10-25T23:47:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,8.229303547963205,47.30392156862745,1610612737,12,12,2025-10-25T23:47:08Z,550000,False,13.0,25.0,1,left,O. Okongwu cutting Layup (4 PTS) (T. Young 3 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,4.0,T. Young,1629027.0,3.0,,,,,,,,,,
57,PT06M43.00S,2025-10-25T23:47:15.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,85.23324572930355,70.83333333333334,1610612760,12,14,2025-10-25T23:47:22Z,570000,False,104.0,86.0,1,right,S. Gilgeous-Alexander 13' step back Jump Shot (4 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,13.53,Made,,,,,4.0,,,,,,,,,,,,,
58,PT06M32.00S,2025-10-25T23:47:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.645860709592641,50.49019607843137,1610612737,14,14,2025-10-25T23:47:33Z,580000,False,-2.0,57.0,1,left,T. Young driving floating Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,,,,,2.0,,,,,,,,,,,,,
59,PT06M31.00S,2025-10-25T23:47:31.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,14,14,2025-10-25T23:47:31Z,590000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,out,[],1630700,,,1610612760,14,14,2025-10-25T23:50:15Z,600000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,out,[],1629027,,,1610612760,14,14,2025-10-25T23:50:15Z,610000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,14,14,2025-10-25T23:50:15Z,620000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,in,[],1628379,,,1610612760,14,14,2025-10-25T23:50:15Z,630000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,in,[],1630249,,,1610612760,14,14,2025-10-25T23:50:15Z,640000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2025-10-25T23:49:06.4Z,1,REGULAR,substitution,in,[],1642349,,,1610612760,14,14,2025-10-25T23:50:15Z,650000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M13.00S,2025-10-25T23:50:41.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,72.48685939553219,21.813725490196077,1610612760,14,17,2025-10-25T23:50:47Z,660000,False,-141.0,206.0,1,right,C. Holmgren 24' 3PT  (11 PTS) (A. Mitchell 1 AST),"[1631096, 1642349]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,24.97,Made,,,,,11.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,
70,PT05M43.00S,2025-10-25T23:51:39.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631243,10.5946123521682,55.63725490196079,1610612737,14,17,2025-10-25T23:51:45Z,700000,False,-28.0,47.0,1,left,MISS M. Gueye driving floating Shot,[1631243],1610612737.0,ATL,driving floating,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
72,PT05M39.00S,2025-10-25T23:51:43.0Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,14,17,2025-10-25T23:51:45Z,720000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,3.0,2.0,1.0,,,,,,,,,,,,,,
73,PT05M32.00S,2025-10-25T23:51:50.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,93.24901445466492,49.01960784313725,1610612760,14,19,2025-10-25T23:52:00Z,730000,False,-5.0,11.0,1,right,I. Hartenstein alley-oop DUNK (4 PTS) (C. Wallace 2 AST),"[1628392, 1641717]",1610612760.0,OKC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,4.0,C. Wallace,1641717.0,2.0,,,,,,,,,,
75,PT05M13.00S,2025-10-25T23:52:08.8Z,1,REGULAR,2pt,Jump Shot,[],1630249,8.09789750328515,10.53921568627451,1610612737,16,19,2025-10-25T23:52:13Z,750000,False,197.0,24.0,1,left,V. Krejčí 19' Jump Shot (2 PTS) (O. Okongwu 2 AST),"[1630249, 1630168]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Right,19.87,Made,,,,,2.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,
77,PT05M00.00S,2025-10-25T23:52:21.4Z,1,REGULAR,3pt,Jump Shot,[],1631096,70.38436268068331,24.264705882352942,1610612760,16,22,2025-10-25T23:52:27Z,770000,False,-129.0,226.0,1,right,C. Holmgren 26' 3PT  (14 PTS) (A. Mitchell 2 AST),"[1631096, 1642349]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,26.0,Made,,,,,14.0,A. Mitchell,1642349.0,2.0,,,,,,,,,,
79,PT05M00.00S,2025-10-25T23:52:26.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,22,2025-10-25T23:52:26Z,790000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,16,22,2025-10-25T23:55:19Z,800000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,out,[],1641717,,,1610612737,16,22,2025-10-25T23:55:19Z,810000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,out,[],1628392,,,1610612737,16,22,2025-10-25T23:55:19Z,820000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,in,[],1642854,,,1610612737,16,22,2025-10-25T23:55:19Z,830000,False,,,0,,SUB in: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,in,[],1631119,,,1610612737,16,22,2025-10-25T23:55:19Z,840000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M00.00S,2025-10-25T23:54:03.0Z,1,REGULAR,substitution,in,[],1630598,,,1610612737,16,22,2025-10-25T23:55:19Z,850000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M45.00S,2025-10-25T23:55:44.8Z,1,REGULAR,foul,personal,[],1642349,,,1610612737,16,22,2025-10-25T23:58:34Z,860000,False,,,0,,A. Mitchell personal FOUL (1 PF),"[1642349, 1630168]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Okongwu,1630168.0
