actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
23,PT09M59.00S,2026-01-24T00:42:40.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.72339027595268,49.01960784313725,1610612737,6,8,2026-01-24T00:42:53Z,230000,False,-5.0,16.0,1,right,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
24,PT09M55.00S,2026-01-24T00:42:44.7Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,6,8,2026-01-24T00:55:35Z,240000,False,,,0,,D. Daniels REBOUND (Off:1 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M51.00S,2026-01-24T00:42:48.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,69.85873850197109,79.16666666666666,1610612737,6,8,2026-01-24T00:55:40Z,270000,False,146.0,231.0,1,right,MISS O. Okongwu 27' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,27.3,Missed,,,,,,,,,,,,,,,,,,
28,PT09M48.00S,2026-01-24T00:42:51.5Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,6,8,2026-01-24T00:42:51Z,280000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M39.00S,2026-01-24T00:43:01.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.1268068331143235,47.30392156862745,1610612756,6,8,2026-01-24T00:43:08Z,290000,False,13.0,5.0,1,left,MISS M. Williams driving finger roll Layup,[1631109],1610612756.0,PHX,driving finger roll,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.44,Missed,,,,,,,,,,,,,,,,,,
30,PT09M36.00S,2026-01-24T00:43:04.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,6,8,2026-01-24T00:43:08Z,300000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,29.0,3.0,2.0,1.0,,,,,,,,,,,,,,
31,PT09M22.00S,2026-01-24T00:43:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,91.93495400788436,47.794117647058826,1610612737,8,8,2026-01-24T00:43:25Z,310000,False,-11.0,23.0,1,right,D. Daniels driving finger roll Layup (2 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M10.00S,2026-01-24T00:43:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,5.338370565045992,52.20588235294118,1610612756,8,10,2026-01-24T00:43:36Z,320000,False,-11.0,-2.0,1,left,D. Brooks driving reverse Layup (2 PTS) (C. Gillespie 1 AST),"[1628415, 1631221]",1610612756.0,PHX,driving reverse,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.12,Made,,,,,2.0,C. Gillespie,1631221.0,1.0,,,,,,,,,,
34,PT08M59.00S,2026-01-24T00:43:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.46057818659659,51.9607843137255,1610612737,10,10,2026-01-24T00:46:14Z,340000,False,10.0,18.0,1,right,O. Okongwu cutting Layup (5 PTS) (J. Johnson 2 AST),"[1630168, 1630552]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,5.0,J. Johnson,1630552.0,2.0,,,,,,,,,,
36,PT08M35.00S,2026-01-24T00:44:04.6Z,1,REGULAR,2pt,Jump Shot,[],1626164,22.026938239159,36.27450980392157,1610612756,10,12,2026-01-24T00:44:08Z,360000,False,69.0,155.0,1,left,D. Booker 16' pullup Jump Shot (5 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,16.91,Made,,,,,5.0,,,,,,,,,,,,,
38,PT08M13.00S,2026-01-24T00:44:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,84.44480946123521,42.64705882352941,1610612737,10,12,2026-01-24T00:44:52Z,380000,False,-37.0,94.0,1,right,MISS C. Kispert 10' driving floating Shot,[1630557],1610612737.0,ATL,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,10.07,Missed,,,,,,,,,,,,,,,,,,
39,PT08M10.00S,2026-01-24T00:44:50.1Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,10,12,2026-01-24T00:44:52Z,390000,False,,,0,,D. Booker REBOUND (Off:0 Def:2),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT08M04.00S,2026-01-24T00:44:55.7Z,1,REGULAR,2pt,Jump Shot,[],1626164,21.23850197109067,30.637254901960787,1610612756,10,12,2026-01-24T00:44:59Z,400000,False,97.0,147.0,1,left,MISS D. Booker 17' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,17.61,Missed,,,,,,,,,,,,,,,,,,
41,PT08M01.00S,2026-01-24T00:44:58.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,10,12,2026-01-24T00:44:59Z,410000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,40.0,4.0,3.0,1.0,,,,,,,,,,,,,,
42,PT07M57.00S,2026-01-24T00:45:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,92.59198423127464,47.549019607843135,1610612737,10,12,2026-01-24T00:45:13Z,420000,False,-12.0,17.0,1,right,MISS N. Alexander-Walker running reverse Layup,[1629638],1610612737.0,ATL,running reverse,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2026-01-24T00:45:08.7Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,10,12,2026-01-24T00:45:13Z,430000,False,,,0,,D. Daniels REBOUND (Off:2 Def:0),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,42.0,2.0,0.0,2.0,,,,,,,,,,,,,,
44,PT07M51.00S,2026-01-24T00:45:08.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630700,94.40999984741211,50.0,1610612737,12,12,2026-01-24T00:45:11Z,440000,False,0.0,0.0,1,right,D. Daniels tip Layup (4 PTS),[1630700],1610612737.0,ATL,tip,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
45,PT07M43.00S,2026-01-24T00:45:16.3Z,1,REGULAR,2pt,Jump Shot,[],1628415,8.229303547963205,91.42156862745098,1610612756,12,12,2026-01-24T00:45:22Z,450000,False,-207.0,25.0,1,left,MISS D. Brooks 20' Jump Shot,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Left,20.86,Missed,,,,,,,,,,,,,,,,,,
46,PT07M40.00S,2026-01-24T00:45:19.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,12,12,2026-01-24T00:45:19Z,460000,False,,,0,,J. Johnson REBOUND (Off:1 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left,,,45.0,5.0,4.0,1.0,,,,,,,,,,,,,,
47,PT07M36.00S,2026-01-24T00:45:22.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,96.13994743758212,96.56862745098039,1610612737,15,12,2026-01-24T00:45:29Z,470000,False,233.0,-16.0,1,right,C. Kispert 3PT running (3 PTS) (J. Johnson 3 AST),"[1630557, 1630552]",1610612737.0,ATL,running,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,3.0,J. Johnson,1630552.0,3.0,,,,,,,,,,
50,PT07M08.00S,2026-01-24T00:46:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.389618922470433,50.73529411764706,1610612756,15,14,2026-01-24T00:46:19Z,500000,False,-4.0,8.0,1,left,M. Williams driving finger roll Layup (4 PTS) (D. Booker 1 AST),"[1631109, 1626164]",1610612756.0,PHX,driving finger roll,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,4.0,D. Booker,1626164.0,1.0,,,,,,,,,,
52,PT06M56.00S,2026-01-24T00:46:25.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,83.13074901445466,50.245098039215684,1610612737,17,14,2026-01-24T00:46:30Z,520000,False,1.0,106.0,1,right,C. Kispert 10' driving floating Jump Shot (5 PTS) (O. Okongwu 1 AST),"[1630557, 1630168]",1610612737.0,ATL,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,,,,,5.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,
54,PT06M39.00S,2026-01-24T00:46:41.8Z,1,REGULAR,turnover,bad pass,[],1626164,,,1610612756,17,14,2026-01-24T00:46:46Z,540000,False,,,0,,D. Booker bad pass TURNOVER (1 TO),"[1626164, 1630168]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Okongwu,1630168.0,,,,,
55,PT06M39.00S,2026-01-24T00:46:41.8Z,1,REGULAR,steal,,[],1630168,,,1610612737,17,14,2026-01-24T00:46:43Z,550000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
56,PT06M35.00S,2026-01-24T00:46:46.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,92.72339027595268,49.50980392156863,1610612737,19,14,2026-01-24T00:46:52Z,560000,False,-2.0,16.0,1,right,J. Johnson running DUNK (5 PTS) (N. Alexander-Walker 1 AST),"[1630552, 1629638]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,5.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
58,PT06M35.00S,2026-01-24T00:46:50.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,19,14,2026-01-24T00:46:50Z,580000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,out,[],1629638,,,1610612756,19,14,2026-01-24T00:49:34Z,590000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,out,[],1630168,,,1610612756,19,14,2026-01-24T00:49:34Z,600000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,out,[],1631221,,,1610612756,19,14,2026-01-24T00:49:34Z,610000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612756,19,14,2026-01-24T00:49:34Z,620000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,in,[],1631132,,,1610612756,19,14,2026-01-24T00:49:34Z,630000,False,,,0,,SUB in: C. Koloko,[1631132],1610612737.0,ATL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,in,[],203468,,,1610612756,19,14,2026-01-24T00:49:34Z,640000,False,,,0,,SUB in: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,in,[],1630224,,,1610612756,19,14,2026-01-24T00:49:34Z,650000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M35.00S,2026-01-24T00:49:11.9Z,1,REGULAR,substitution,in,[],1628960,,,1610612756,19,14,2026-01-24T00:49:34Z,660000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2026-01-24T00:50:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631109,6.389618922470433,48.03921568627451,1610612756,19,14,2026-01-24T00:50:17Z,670000,False,10.0,8.0,1,left,MISS M. Williams driving Layup - blocked,"[1631109, 1631132]",1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,Koloko,1631132.0,,,,,,,,
68,PT06M23.00S,2026-01-24T00:50:08.4Z,1,REGULAR,block,,[],1631132,,,1610612756,19,14,2026-01-24T00:50:11Z,680000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612737.0,ATL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2026-01-24T00:50:09.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,19,14,2026-01-24T00:50:17Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,67.0,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2026-01-24T00:50:37.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,23.47240473061761,64.70588235294117,1610612756,19,14,2026-01-24T00:50:43Z,700000,False,-74.0,168.0,1,left,MISS J. Green 18' step back Shot,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,18.35,Missed,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2026-01-24T00:50:41.9Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,19,14,2026-01-24T00:50:43Z,710000,False,,,0,,J. Johnson REBOUND (Off:1 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,70.0,6.0,5.0,1.0,,,,,,,,,,,,,,
72,PT06M01.00S,2026-01-24T00:50:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612737,19,14,2026-01-24T00:51:13Z,720000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Johnson 2 FT),"[1626164, 1630552]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Johnson,1630552.0
74,PT06M01.00S,2026-01-24T00:51:14.8Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,19,14,2026-01-24T00:51:14Z,740000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
75,PT06M01.00S,2026-01-24T00:51:14.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,19,14,2026-01-24T00:51:14Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,
76,PT06M01.00S,2026-01-24T00:51:17.7Z,1,REGULAR,substitution,out,[],1630557,,,1610612737,19,14,2026-01-24T00:51:25Z,760000,False,,,0,,SUB out: C. Kispert,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M01.00S,2026-01-24T00:51:17.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612737,19,14,2026-01-24T00:51:25Z,770000,False,,,0,,SUB in: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M01.00S,2026-01-24T00:51:17.7Z,1,REGULAR,substitution,out,[],1631109,,,1610612737,19,14,2026-01-24T00:51:33Z,780000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M01.00S,2026-01-24T00:51:17.7Z,1,REGULAR,substitution,in,[],1642345,,,1610612737,19,14,2026-01-24T00:51:33Z,790000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M01.00S,2026-01-24T00:51:14.8Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,19,14,2026-01-24T00:51:38Z,800000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT05M59.00S,2026-01-24T00:51:16.8Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,19,14,2026-01-24T00:51:43Z,810000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT05M44.00S,2026-01-24T00:51:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.1268068331143235,51.71568627450981,1610612756,19,14,2026-01-24T00:51:55Z,820000,False,-9.0,5.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
83,PT05M41.00S,2026-01-24T00:51:51.7Z,1,REGULAR,rebound,defensive,[],1631132,,,1610612737,19,14,2026-01-24T00:51:55Z,830000,False,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612737.0,ATL,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT05M38.00S,2026-01-24T00:51:54.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203468,72.7496714848883,17.647058823529413,1610612737,19,14,2026-01-24T00:52:00Z,840000,False,-162.0,204.0,1,right,MISS C. McCollum 26' running 3PT,[203468],1610612737.0,ATL,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
