actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M06.00S,2026-03-23T23:42:02.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,0,2,2026-03-23T23:42:02Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,15.0,,,,,,,,,,,,,,,,,
18,PT11M01.00S,2026-03-23T23:42:24.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629660,6.1268068331143235,97.30392156862744,1610612763,0,5,2026-03-23T23:42:29Z,180000,False,-237.0,5.0,1,left,T. Jerome 3PT  (3 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,23.66,Made,,,,,,,,,,3.0,,,,,,,,
19,PT10M50.00S,2026-03-23T23:42:34.6Z,1,REGULAR,3pt,Jump Shot,[],1631243,75.50919842312747,14.215686274509803,1610612737,0,5,2026-03-23T23:42:40Z,190000,False,-179.0,178.0,1,right,MISS M. Gueye 25' 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
20,PT10M47.00S,2026-03-23T23:42:38.4Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612737,0,5,2026-03-23T23:42:38Z,200000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,
21,PT10M42.00S,2026-03-23T23:42:43.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203468,68.15045992115637,34.068627450980394,1610612737,0,5,2026-03-23T23:42:49Z,210000,False,-80.0,247.0,1,right,MISS C. McCollum 25' 3PT,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,,
22,PT10M39.00S,2026-03-23T23:42:46.5Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,0,5,2026-03-23T23:42:49Z,220000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT10M38.00S,2026-03-23T23:42:49.9Z,1,REGULAR,foul,personal,[],1629660,,,1610612737,0,5,2026-03-23T23:42:55Z,230000,False,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1630168]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,
25,PT10M27.00S,2026-03-23T23:43:16.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,74.06373193166885,84.80392156862744,1610612737,3,5,2026-03-23T23:43:21Z,250000,False,174.0,191.0,1,right,N. Alexander-Walker 25' 3PT  (3 PTS) (C. McCollum 1 AST),"[1629638, 203468]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,,,,,,3.0,,,,C. McCollum,203468.0,1.0,,
27,PT10M08.00S,2026-03-23T23:43:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612763,3,5,2026-03-23T23:44:10Z,270000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Prosper 2 FT),"[1630168, 1641765]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,1.0,0.0,Prosper,1641765.0,,,,,,,,,
29,PT10M08.00S,2026-03-23T23:44:11.5Z,1,REGULAR,freethrow,1 of 2,[],1641765,,,1610612763,3,6,2026-03-23T23:44:29Z,290000,False,,,0,,O. Prosper Free Throw 1 of 2 (1 PTS),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
30,PT10M08.00S,2026-03-23T23:44:11.5Z,1,REGULAR,freethrow,2 of 2,[],1641765,,,1610612763,3,6,2026-03-23T23:44:29Z,300000,False,,,0,,MISS O. Prosper Free Throw 2 of 2,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
31,PT10M06.00S,2026-03-23T23:44:13.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,3,6,2026-03-23T23:44:29Z,310000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M50.00S,2026-03-23T23:44:45.3Z,1,REGULAR,3pt,Jump Shot,[],1630700,88.12417871222075,95.83333333333334,1610612737,6,6,2026-03-23T23:44:51Z,320000,False,229.0,59.0,1,right,D. Daniels 3PT  (3 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,23.67,Made,,,,,,,,,,3.0,,,,O. Okongwu,1630168.0,1.0,,
34,PT09M26.00S,2026-03-23T23:45:08.6Z,1,REGULAR,2pt,Jump Shot,[],1629660,11.251642575558476,31.372549019607842,1610612763,6,6,2026-03-23T23:45:12Z,340000,False,93.0,53.0,1,left,MISS T. Jerome 10' turnaround fadeaway Shot,[1629660],1610612763.0,MEM,turnaround fadeaway,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,10.73,Missed,,,,,,,,,,,,,,,,,,
35,PT09M23.00S,2026-03-23T23:45:11.6Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,6,6,2026-03-23T23:45:12Z,350000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Right,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,,,
36,PT09M18.00S,2026-03-23T23:45:19.6Z,1,REGULAR,foul,offensive,[],1630168,,,1610612737,6,6,2026-03-23T23:46:06Z,360000,False,,,0,,O. Okongwu offensive FOUL (2 PF),"[1630168, 1641765]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1148.0,2.0,0.0,Prosper,1641765.0,,,,,,,,,
38,PT09M18.00S,2026-03-23T23:45:19.6Z,1,REGULAR,turnover,offensive foul,[],1630168,,,1610612737,6,6,2026-03-23T23:45:19Z,380000,False,,,0,,O. Okongwu offensive foul TURNOVER (1 TO),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1148.0,,,,,,1.0,,,,,,,
39,PT09M01.00S,2026-03-23T23:45:52.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,26.757555847568987,81.12745098039215,1610612763,6,6,2026-03-23T23:45:57Z,390000,False,-156.0,199.0,1,left,MISS T. Jerome 25' pullup 3PT,[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2026-03-23T23:45:54.5Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,6,6,2026-03-23T23:45:57Z,400000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,39.0,3.0,3.0,0.0,,,,,,,,,,,,,,
41,PT08M53.00S,2026-03-23T23:46:00.8Z,1,REGULAR,3pt,Jump Shot,[],1630168,67.23061760840999,43.872549019607845,1610612737,6,6,2026-03-23T23:46:06Z,410000,False,-31.0,256.0,1,right,MISS O. Okongwu 25' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,25.73,Missed,,,,,,,,,,,,,,,,,,
42,PT08M50.00S,2026-03-23T23:46:03.8Z,1,REGULAR,rebound,offensive,[],203468,,,1610612737,6,6,2026-03-23T23:54:42Z,420000,False,,,0,,C. McCollum REBOUND (Off:1 Def:0),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,41.0,1.0,0.0,1.0,,,,,,,,,,,,,,
43,PT08M48.00S,2026-03-23T23:46:06.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203468,80.23981603153744,44.11764705882353,1610612737,6,6,2026-03-23T23:46:11Z,430000,False,-29.0,133.0,1,right,MISS C. McCollum 13' driving floating Shot,[203468],1610612737.0,ATL,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,13.64,Missed,,,,,,,,,,,,,,,,,,
44,PT08M47.00S,2026-03-23T23:46:07.9Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,6,6,2026-03-23T23:46:11Z,440000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,2.0,0.0,2.0,,,,,,,,,,,,,,
45,PT08M47.00S,2026-03-23T23:46:13.0Z,1,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612737,6,6,2026-03-23T23:46:22Z,450000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1641765, 1630168]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,
47,PT08M47.00S,2026-03-23T23:46:37.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,6,6,2026-03-23T23:46:37Z,470000,False,,,0,,MISS O. Okongwu Free Throw 1 of 2,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
48,PT08M47.00S,2026-03-23T23:46:37.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,6,6,2026-03-23T23:46:37Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,
49,PT08M47.00S,2026-03-23T23:46:54.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,7,6,2026-03-23T23:46:54Z,490000,False,,,0,,O. Okongwu Free Throw 2 of 2 (1 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
50,PT08M38.00S,2026-03-23T23:47:04.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641713,5.469776609724048,51.470588235294116,1610612763,7,8,2026-03-23T23:47:09Z,500000,False,-7.0,-1.0,1,left,G. Jackson driving DUNK (4 PTS),[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,,,,,,4.0,,,,,,,,
51,PT08M20.00S,2026-03-23T23:47:21.6Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,7,8,2026-03-23T23:47:26Z,510000,False,,,0,,D. Daniels bad pass TURNOVER (1 TO),"[1630700, 1629660]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Jerome,1629660.0,,,,,
52,PT08M20.00S,2026-03-23T23:47:21.6Z,1,REGULAR,steal,,[],1629660,,,1610612763,7,8,2026-03-23T23:47:23Z,520000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
53,PT08M17.00S,2026-03-23T23:47:27.7Z,1,REGULAR,turnover,traveling,[],1641712,,,1610612763,7,8,2026-03-23T23:47:36Z,530000,False,,,0,,R. Rupert traveling TURNOVER (1 TO),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,,,,,,1.0,,,,,,,
54,PT07M58.00S,2026-03-23T23:47:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612737,7,8,2026-03-23T23:48:30Z,540000,False,,,0,,T. Jerome shooting personal FOUL (2 PF) (Alexander-Walker 2 FT),"[1629660, 1629638]",1610612763.0,MEM,shooting,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
56,PT07M58.00S,2026-03-23T23:48:31.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629638,,,1610612737,8,8,2026-03-23T23:48:31Z,560000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
57,PT07M58.00S,2026-03-23T23:48:33.4Z,1,REGULAR,substitution,out,[],1641765,,,1610612737,8,8,2026-03-23T23:48:36Z,570000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M58.00S,2026-03-23T23:48:33.4Z,1,REGULAR,substitution,in,[],1641707,,,1610612737,8,8,2026-03-23T23:48:36Z,580000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M58.00S,2026-03-23T23:48:50.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629638,,,1610612737,9,8,2026-03-23T23:48:50Z,590000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (5 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
60,PT07M42.00S,2026-03-23T23:49:09.7Z,1,REGULAR,3pt,Jump Shot,[],1642377,28.33442838370565,16.176470588235293,1610612763,9,8,2026-03-23T23:49:16Z,600000,False,169.0,214.0,1,left,MISS J. Wells 27' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
61,PT07M38.00S,2026-03-23T23:49:13.7Z,1,REGULAR,rebound,offensive,[],1641707,,,1610612763,9,8,2026-03-23T23:49:16Z,610000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:0),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,
62,PT07M35.00S,2026-03-23T23:49:16.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629660,30.962549277266753,66.91176470588235,1610612763,9,8,2026-03-23T23:49:20Z,620000,False,-85.0,239.0,1,left,MISS T. Jerome 25' 3PT,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
63,PT07M32.00S,2026-03-23T23:49:18.9Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,9,8,2026-03-23T23:49:18Z,630000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT07M23.00S,2026-03-23T23:49:27.7Z,1,REGULAR,3pt,Jump Shot,[],1630168,91.01511169513797,96.32352941176471,1610612737,9,8,2026-03-23T23:49:32Z,640000,False,232.0,32.0,1,right,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
65,PT07M21.00S,2026-03-23T23:49:29.7Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612763,9,8,2026-03-23T23:49:32Z,650000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT07M14.00S,2026-03-23T23:49:41.3Z,1,REGULAR,turnover,traveling,[],1629660,,,1610612763,9,8,2026-03-23T23:49:47Z,660000,False,,,0,,T. Jerome traveling TURNOVER (1 TO),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,,,,,1.0,,,,,,,
67,PT07M07.00S,2026-03-23T23:50:03.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629638,88.12417871222075,49.50980392156863,1610612737,11,8,2026-03-23T23:50:09Z,670000,False,-2.0,59.0,1,right,N. Alexander-Walker driving floating Jump Shot (7 PTS),[1629638],1610612737.0,ATL,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,,,,,,,,,,7.0,,,,,,,,
68,PT07M07.00S,2026-03-23T23:50:10.2Z,1,REGULAR,foul,personal,['1freethrow'],1641713,,,1610612737,11,8,2026-03-23T23:50:32Z,680000,False,,,0,,G. Jackson shooting personal FOUL (1 PF) (Alexander-Walker 1 FT),"[1641713, 1629638]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
70,PT07M07.00S,2026-03-23T23:50:18.4Z,1,REGULAR,substitution,out,[],1641713,,,1610612737,11,8,2026-03-23T23:50:24Z,700000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M07.00S,2026-03-23T23:50:18.4Z,1,REGULAR,substitution,in,[],1642383,,,1610612737,11,8,2026-03-23T23:50:24Z,710000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M07.00S,2026-03-23T23:50:35.6Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629638,,,1610612737,12,8,2026-03-23T23:50:35Z,720000,False,,,0,,N. Alexander-Walker Free Throw 1 of 1 (8 PTS),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
73,PT06M51.00S,2026-03-23T23:50:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,15.719448094612352,58.57843137254902,1610612763,12,8,2026-03-23T23:50:59Z,730000,False,-43.0,95.0,1,left,MISS W. Clayton Jr. 10' fadeaway Shot,[1642383],1610612763.0,MEM,fadeaway,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,,,,,,,,,,,
74,PT06M48.00S,2026-03-23T23:50:55.8Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,12,8,2026-03-23T23:50:59Z,740000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,73.0,3.0,1.0,2.0,,,,,,,,,,,,,,
75,PT06M37.00S,2026-03-23T23:51:07.4Z,1,REGULAR,3pt,Jump Shot,[],1631243,92.32917214191852,96.32352941176471,1610612737,15,8,2026-03-23T23:51:12Z,750000,False,232.0,20.0,1,right,M. Gueye 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1631243, 1629638]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Right Corner 3,24+ Right,23.24,Made,,,,,,,,,,3.0,,,,N. Alexander-Walker,1629638.0,1.0,,
77,PT06M23.00S,2026-03-23T23:51:21.0Z,1,REGULAR,turnover,bad pass,[],1641712,,,1610612763,15,8,2026-03-23T23:51:25Z,770000,False,,,0,,R. Rupert bad pass TURNOVER (2 TO),"[1641712, 1630168]",1610612763.0,MEM,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Okongwu,1630168.0,,,,,
78,PT06M23.00S,2026-03-23T23:51:21.0Z,1,REGULAR,steal,,[],1630168,,,1610612737,15,8,2026-03-23T23:51:23Z,780000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT06M11.00S,2026-03-23T23:51:33.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,74.32654402102497,87.25490196078431,1610612737,18,8,2026-03-23T23:51:38Z,790000,False,186.0,189.0,1,right,C. McCollum 26' 3PT  (3 PTS) (M. Gueye 1 AST),"[203468, 1631243]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,26.52,Made,,,,,,,,,,3.0,,,,M. Gueye,1631243.0,1.0,,
81,PT06M09.00S,2026-03-23T23:51:38.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,8,2026-03-23T23:51:38Z,810000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M09.00S,2026-03-23T23:54:16.1Z,1,REGULAR,substitution,out,[],203468,,,1610612763,18,8,2026-03-23T23:54:32Z,820000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M09.00S,2026-03-23T23:54:16.1Z,1,REGULAR,substitution,out,[],1629638,,,1610612763,18,8,2026-03-23T23:54:32Z,830000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
