actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-02-08T00:40:33.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-08T00:40:33Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-08T00:40:36.3Z,1,REGULAR,jumpball,recovered,[],1629638,,,1610612737,0,0,2026-02-08T00:40:36Z,40000,False,,,0,,Jump Ball O. Okongwu vs. M. Diabaté: Tip to N. Alexander-Walker,"[1629638, 1630168, 1631217]",1610612737.0,ATL,startperiod,N. Alexander-Walker,1629638.0,Alexander-Walker,N. Alexander-Walker,Okongwu,1630168.0,Diabaté,1631217.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2026-02-08T00:40:54.3Z,1,REGULAR,2pt,Jump Shot,[],1642258,13.222733245729303,67.15686274509804,1610612737,2,0,2026-02-08T00:40:59Z,70000,False,-86.0,72.0,1,left,Z. Risacher 11' pullup Jump Shot (2 PTS) (D. Daniels 1 AST),"[1642258, 1630700]",1610612737.0,ATL,pullup,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Left,11.19,Made,2.0,D. Daniels,1630700.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-02-08T00:41:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631217,89.96386333771353,49.26470588235294,1610612766,2,0,2026-02-08T00:41:17Z,90000,False,-4.0,42.0,1,right,MISS M. Diabaté cutting Layup,[1631217],1610612766.0,CHA,cutting,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
10,PT11M17.00S,2026-02-08T00:41:16.2Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,2,0,2026-02-08T00:41:17Z,100000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M13.00S,2026-02-08T00:41:20.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630168,31.882391590013142,50.98039215686274,1610612737,5,0,2026-02-08T00:42:33Z,110000,False,-5.0,247.0,1,left,O. Okongwu 24' 3PT running (3 PTS) (D. Daniels 2 AST),"[1630168, 1630700]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,24.72,Made,3.0,D. Daniels,1630700.0,2.0,,,,,,,,,,,,,,
13,PT10M56.00S,2026-02-08T00:41:36.1Z,1,REGULAR,3pt,Jump Shot,[],1628970,66.70499342969777,45.83333333333333,1610612766,5,0,2026-02-08T00:41:41Z,130000,False,-21.0,260.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,26.13,Missed,,,,,,,,,,,,,,,,,,
14,PT10M52.00S,2026-02-08T00:41:40.1Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,5,0,2026-02-08T00:41:41Z,140000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M47.00S,2026-02-08T00:41:44.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,5.732588699080158,52.450980392156865,1610612737,5,0,2026-02-08T00:41:51Z,150000,False,-12.0,1.0,1,left,MISS N. Alexander-Walker running Layup,[1629638],1610612737.0,ATL,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
16,PT10M45.00S,2026-02-08T00:41:46.6Z,1,REGULAR,rebound,defensive,[],1631217,,,1610612766,5,0,2026-02-08T00:41:51Z,160000,False,,,0,,M. Diabaté REBOUND (Off:0 Def:1),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
