actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M43.00S,2023-04-06T00:43:23.9Z,1,REGULAR,foul,personal,[],1628368,,,1610612742,7,7,2023-04-06T00:43:28Z,250000,False,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 203939]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,203593.0,1.0,0.0,Powell,203939.0,,,,,,,,
27,PT09M32.00S,2023-04-06T00:43:53.1Z,1,REGULAR,2pt,Jump Shot,[],203501,85.10183968462549,87.74509803921569,1610612742,7,7,2023-04-06T00:43:57Z,270000,False,189.0,88.0,1,right,MISS T. Hardaway Jr. 20' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right,20.8,Missed,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2023-04-06T00:43:57.1Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,7,2023-04-06T00:43:57Z,280000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M21.00S,2023-04-06T00:44:07.2Z,1,REGULAR,foul,personal,['2freethrow'],203501,,,1610612758,7,7,2023-04-06T00:44:16Z,290000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Barnes 2 FT),"[203501, 203084]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,1.0,0.0,Barnes,203084.0,,,,,,,,
31,PT09M21.00S,2023-04-06T00:44:27.6Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,7,8,2023-04-06T00:44:27Z,310000,False,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
32,PT09M21.00S,2023-04-06T00:44:42.6Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,7,9,2023-04-06T00:44:42Z,320000,False,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
33,PT09M10.00S,2023-04-06T00:44:55.6Z,1,REGULAR,2pt,Jump Shot,[],202681,83.78777923784494,24.754901960784316,1610612742,9,9,2023-04-06T00:44:59Z,330000,False,-126.0,100.0,1,right,K. Irving 16' pullup Jump Shot (2 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Left Center,16.1,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M56.00S,2023-04-06T00:45:08.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,31.09395532194481,34.31372549019608,1610612758,9,12,2023-04-06T00:45:13Z,340000,False,78.0,240.0,1,left,K. Huerter 25' 3PT  (3 PTS) (D. Sabonis 2 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,3.0,,,,,,D. Sabonis,1627734.0,2.0,,,,,
36,PT08M43.00S,2023-04-06T00:45:21.4Z,1,REGULAR,2pt,Jump Shot,[],202681,80.1084099868594,69.11764705882352,1610612742,11,12,2023-04-06T00:45:26Z,360000,False,96.0,134.0,1,right,K. Irving 16' step back Jump Shot (4 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,16.5,Made,,,,,4.0,,,,,,,,,,,,,
37,PT08M27.00S,2023-04-06T00:45:38.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,34.247700394218136,46.568627450980394,1610612758,11,12,2023-04-06T00:45:47Z,370000,False,17.0,269.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
38,PT08M25.00S,2023-04-06T00:45:40.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,11,12,2023-04-06T00:45:47Z,380000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Center,,,37.0,,,,,,,,,,,,,,,,,
40,PT08M17.00S,2023-04-06T00:46:13.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,12.040078843626807,74.75490196078431,1610612758,11,14,2023-04-06T00:46:25Z,400000,False,-124.0,61.0,1,left,D. Fox 13' fadeaway Jump Shot (5 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,13.79,Made,,,,,5.0,,,,,,D. Sabonis,1627734.0,3.0,,,,,
42,PT08M02.00S,2023-04-06T00:46:28.1Z,1,REGULAR,3pt,Jump Shot,[],203501,73.01248357424441,19.362745098039216,1610612742,11,14,2023-04-06T00:46:35Z,420000,False,-153.0,201.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2023-04-06T00:46:32.1Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,11,14,2023-04-06T00:54:20Z,430000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M54.00S,2023-04-06T00:46:36.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,28.991458607095925,75.0,1610612758,11,14,2023-04-06T00:46:46Z,440000,False,-125.0,220.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
45,PT07M51.00S,2023-04-06T00:46:39.2Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,11,14,2023-04-06T00:46:41Z,450000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,
46,PT07M45.00S,2023-04-06T00:46:45.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203501,93.51182654402102,50.0,1610612742,13,14,2023-04-06T00:46:51Z,460000,False,0.0,8.0,1,right,T. Hardaway Jr. running finger roll Layup (2 PTS),[203501],1610612742.0,DAL,running finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,2.0,,,,,,,,,,,,,
47,PT07M37.00S,2023-04-06T00:46:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.389618922470433,53.431372549019606,1610612758,13,14,2023-04-06T00:47:01Z,470000,False,-17.0,8.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
48,PT07M35.00S,2023-04-06T00:46:54.5Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,13,14,2023-04-06T00:47:01Z,480000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT07M34.00S,2023-04-06T00:46:56.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628368,5.590000152587891,50.0,1610612758,13,16,2023-04-06T00:47:04Z,490000,False,0.0,0.0,1,left,D. Fox putback Layup (7 PTS),[1628368],1610612758.0,SAC,putback,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
50,PT07M19.00S,2023-04-06T00:47:10.7Z,1,REGULAR,3pt,Jump Shot,[],203493,68.15045992115637,32.59803921568628,1610612742,13,16,2023-04-06T00:47:15Z,500000,False,-87.0,247.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
51,PT07M16.00S,2023-04-06T00:47:13.7Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,13,16,2023-04-06T00:47:15Z,510000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT07M12.00S,2023-04-06T00:47:33.5Z,1,REGULAR,substitution,out,[],203493,,,1610612758,13,16,2023-04-06T00:47:43Z,530000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M12.00S,2023-04-06T00:47:33.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612758,13,16,2023-04-06T00:47:43Z,540000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2023-04-06T00:47:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.046649145860711,54.166666666666664,1610612758,13,16,2023-04-06T00:47:58Z,550000,False,-21.0,14.0,1,left,MISS D. Fox Layup,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
56,PT07M00.00S,2023-04-06T00:47:57.0Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612758,13,16,2023-04-06T00:47:57Z,560000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
57,PT06M58.00S,2023-04-06T00:47:59.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627734,28.728646517739815,73.2843137254902,1610612758,13,19,2023-04-06T00:48:04Z,570000,False,-116.0,218.0,1,left,D. Sabonis 24' 3PT  (5 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.67,Made,,,,,5.0,,,,,,K. Huerter,1628989.0,2.0,,,,,
60,PT06M44.00S,2023-04-06T00:48:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,13,19,2023-04-06T00:48:19Z,600000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M44.00S,2023-04-06T00:50:46.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612742,13,19,2023-04-06T00:51:09Z,610000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M44.00S,2023-04-06T00:50:46.5Z,1,REGULAR,substitution,out,[],203084,,,1610612742,13,19,2023-04-06T00:51:09Z,620000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M44.00S,2023-04-06T00:50:46.5Z,1,REGULAR,substitution,in,[],1630558,,,1610612742,13,19,2023-04-06T00:51:09Z,630000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M44.00S,2023-04-06T00:50:46.5Z,1,REGULAR,substitution,in,[],1630556,,,1610612742,13,19,2023-04-06T00:51:09Z,640000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M41.00S,2023-04-06T00:51:17.2Z,1,REGULAR,3pt,Jump Shot,[],202681,91.5407358738502,96.81372549019608,1610612742,13,19,2023-04-06T00:51:23Z,650000,False,234.0,27.0,1,right,MISS K. Irving 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
66,PT06M39.00S,2023-04-06T00:51:19.2Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,13,19,2023-04-06T00:51:23Z,660000,False,,,0,,D. Powell REBOUND (Off:2 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,65.0,3.0,1.0,2.0,,,,,,,,,,,,,,
67,PT06M37.00S,2023-04-06T00:51:21.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203501,68.9388961892247,27.696078431372552,1610612742,16,19,2023-04-06T00:51:26Z,670000,False,-112.0,239.0,1,right,T. Hardaway Jr. 26' 3PT  (5 PTS) (D. Powell 1 AST),"[203501, 203939]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,5.0,,,,,,D. Powell,203939.0,1.0,,,,,
69,PT06M14.00S,2023-04-06T00:51:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,4.28712220762155,44.36274509803921,1610612758,16,19,2023-04-06T00:56:32Z,690000,False,28.0,-12.0,1,left,MISS K. Edwards reverse Layup,[1630556],1610612758.0,SAC,reverse,,,Edwards,K. Edwards,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
70,PT06M13.00S,2023-04-06T00:51:46.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,16,19,2023-04-06T00:56:32Z,700000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,69.0,2.0,1.0,1.0,,,,,,,,,,,,,,
71,PT06M12.00S,2023-04-06T00:51:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,6.258212877792378,49.754901960784316,1610612758,16,19,2023-04-06T00:56:45Z,710000,False,1.0,6.0,1,left,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,0.64,Missed,,,,,,,,,,,,,,,,,,
72,PT06M11.00S,2023-04-06T00:51:49.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,16,19,2023-04-06T00:56:45Z,720000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,71.0,3.0,1.0,2.0,,,,,,,,,,,,,,
73,PT06M10.00S,2023-04-06T00:51:51.1Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612758,16,19,2023-04-06T00:52:03Z,730000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203939, 1627734]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,
75,PT06M10.00S,2023-04-06T00:52:21.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,16,19,2023-04-06T00:59:02Z,755000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
76,PT06M10.00S,2023-04-06T00:52:21.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,16,19,2023-04-06T00:59:02Z,762500,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,
400,PT06M10.00S,2023-04-06T00:52:43.7Z,1,REGULAR,substitution,out,[],203939,,,1610612758,16,19,2023-04-06T01:58:25Z,764375,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M10.00S,2023-04-06T00:52:43.7Z,1,REGULAR,substitution,in,[],1628467,,,1610612758,16,19,2023-04-06T01:58:25Z,765312,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M10.00S,2023-04-06T00:52:21.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,16,20,2023-04-06T00:59:02Z,766250,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
80,PT05M54.00S,2023-04-06T00:53:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,93.11760840998686,53.67647058823529,1610612742,16,20,2023-04-06T00:58:33Z,785000,False,18.0,12.0,1,right,MISS L. Doncic Layup,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
81,PT05M53.00S,2023-04-06T00:53:06.7Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,16,20,2023-04-06T00:58:33Z,787500,False,,,0,,L. Doncic REBOUND (Off:1 Def:0),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,
82,PT05M51.00S,2023-04-06T00:53:10.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629029,94.40999984741211,50.0,1610612742,18,20,2023-04-06T00:58:42Z,788750,False,0.0,0.0,1,right,L. Doncic putback Layup (4 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
83,PT05M41.00S,2023-04-06T00:53:16.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,31.882391590013142,46.07843137254902,1610612758,18,23,2023-04-06T00:53:30Z,830000,False,20.0,247.0,1,left,D. Mitchell 24' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,24.8,Made,,,,,3.0,,,,,,D. Sabonis,1627734.0,4.0,,,,,
85,PT05M29.00S,2023-04-06T00:53:28.7Z,1,REGULAR,3pt,Jump Shot,[],1628467,67.36202365308804,50.49019607843137,1610612742,18,23,2023-04-06T00:53:32Z,850000,False,2.0,254.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
