actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
29,PT09M23.00S,2022-11-13T01:46:41.8Z,1,REGULAR,2pt,Jump Shot,[],1628404,21.107095926412615,50.49019607843137,1610612757,3,7,2022-11-13T01:46:54Z,290000,False,-2.0,146.0,1,left,MISS J. Hart 14' driving floating Shot,[1628404],1610612757.0,POR,driving floating,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,,
30,PT09M19.00S,2022-11-13T01:46:45.8Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,3,7,2022-11-13T01:46:54Z,300000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Center,,,29.0,,,,,,,,,,1.0,1.0,0.0,,,,,
31,PT09M11.00S,2022-11-13T01:46:52.7Z,1,REGULAR,3pt,Jump Shot,[],203915,86.81011826544021,94.85294117647058,1610612742,6,7,2022-11-13T01:46:56Z,310000,False,224.0,71.0,1,right,S. Dinwiddie 3PT  (3 PTS) (L. Doncic 1 AST),"[203915, 1629029]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.54,Made,,,,,,,3.0,L. Doncic,1629029.0,1.0,,,,,,,,
33,PT08M55.00S,2022-11-13T01:47:08.8Z,1,REGULAR,3pt,Jump Shot,[],203924,12.828515111695138,3.9215686274509802,1610612757,6,7,2022-11-13T01:47:14Z,330000,False,230.0,68.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
34,PT08M52.00S,2022-11-13T01:47:11.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,7,2022-11-13T01:47:14Z,340000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,33.0,,,,,,,,,,1.0,1.0,0.0,,,,,
35,PT08M42.00S,2022-11-13T01:47:21.8Z,1,REGULAR,3pt,Jump Shot,[],1627827,93.9060446780552,5.147058823529411,1610612742,9,7,2022-11-13T01:47:25Z,350000,False,-224.0,5.0,1,right,D. Finney-Smith 3PT  (3 PTS) (L. Doncic 2 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,,,3.0,L. Doncic,1629029.0,2.0,,,,,,,,
37,PT08M25.00S,2022-11-13T01:47:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,24.129434954007884,85.5392156862745,1610612757,9,10,2022-11-13T01:47:42Z,370000,False,-178.0,174.0,1,left,A. Simons 24' 3PT  (3 PTS) (D. Lillard 2 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.89,Made,,,,,,,3.0,D. Lillard,203081.0,2.0,,,,,,,,
39,PT08M11.00S,2022-11-13T01:47:52.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,87.07293035479631,95.34313725490196,1610612742,9,10,2022-11-13T01:47:57Z,390000,False,227.0,69.0,1,right,MISS L. Doncic step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
40,PT08M10.00S,2022-11-13T01:47:53.6Z,1,REGULAR,rebound,offensive,[],1629029,,,1610612742,9,10,2022-11-13T01:47:57Z,400000,False,,,0,,L. Doncic REBOUND (Off:1 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,39.0,,,,,,,,,,2.0,1.0,1.0,,,,,
41,PT08M08.00S,2022-11-13T01:47:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,93.51182654402102,53.67647058823529,1610612742,11,10,2022-11-13T01:48:02Z,410000,False,18.0,8.0,1,right,L. Doncic putback Layup (5 PTS),[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,5.0,,,,,,,,,,,
42,PT08M01.00S,2022-11-13T01:48:07.6Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612757,11,10,2022-11-13T01:48:35Z,420000,False,,,0,,D. Powell shooting personal FOUL (2 PF) (Lillard 2 FT),"[203939, 203081]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,202049.0,2.0,0.0,Lillard,203081.0,,,,,,,,,,,,
44,PT08M01.00S,2022-11-13T01:48:44.0Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,11,11,2022-11-13T01:48:44Z,440000,False,,,0,,D. Lillard Free Throw 1 of 2 (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
45,PT08M01.00S,2022-11-13T01:49:02.0Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,11,12,2022-11-13T01:49:02Z,450000,False,,,0,,D. Lillard Free Throw 2 of 2 (5 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
46,PT07M50.00S,2022-11-13T01:49:20.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629029,94.43166885676742,49.754901960784316,1610612742,13,12,2022-11-13T01:49:42Z,460000,False,-1.0,0.0,1,right,L. Doncic driving Layup (7 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,7.0,,,,,,,,,,,
47,PT07M50.00S,2022-11-13T01:49:25.8Z,1,REGULAR,violation,defensive goaltending,[],1629234,,,1610612742,13,12,2022-11-13T01:49:42Z,470000,False,,,0,,D. Eubanks defensive goaltending VIOLATION,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,202049.0,,,,,,,,,,,,,,,,
48,PT07M50.00S,2022-11-13T01:49:41.6Z,1,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612742,13,12,2022-11-13T01:50:02Z,480000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Doncic 1 FT),"[1628404, 1629029]",1610612757.0,POR,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,202049.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,
50,PT07M50.00S,2022-11-13T01:50:00.3Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,13,12,2022-11-13T01:50:00Z,500000,False,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M46.00S,2022-11-13T01:50:01.0Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,13,12,2022-11-13T01:50:01Z,510000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,50.0,,,,,,,,,,3.0,2.0,1.0,,,,,
52,PT07M41.00S,2022-11-13T01:50:10.0Z,1,REGULAR,foul,personal,[],203493,,,1610612757,13,12,2022-11-13T01:50:17Z,520000,False,,,0,,R. Bullock personal FOUL (1 PF),"[203493, 203081]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,203592.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,
54,PT07M33.00S,2022-11-13T01:50:31.8Z,1,REGULAR,2pt,Jump Shot,[],203924,13.61695137976347,77.45098039215686,1610612757,13,12,2022-11-13T01:50:38Z,540000,False,-137.0,75.0,1,left,MISS J. Grant 15' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Left,15.67,Missed,,,,,,,,,,,,,,,,,,
55,PT07M29.00S,2022-11-13T01:50:35.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,12,2022-11-13T01:50:38Z,550000,False,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,,,54.0,,,,,,,,,,3.0,2.0,1.0,,,,,
56,PT07M24.00S,2022-11-13T01:50:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,72.22404730617609,81.61764705882352,1610612742,13,12,2022-11-13T01:50:45Z,560000,False,158.0,209.0,1,right,MISS S. Dinwiddie 26' pullup bank 3PT,[203915],1610612742.0,DAL,pullup bank,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
57,PT07M21.00S,2022-11-13T01:50:42.8Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,13,12,2022-11-13T01:50:45Z,570000,False,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,56.0,,,,,,,,,,2.0,1.0,1.0,,,,,
58,PT07M15.00S,2022-11-13T01:50:52.5Z,1,REGULAR,foul,personal,[],1627827,,,1610612757,13,12,2022-11-13T01:51:09Z,580000,False,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1628404]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right,,,,202049.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,
60,PT07M03.00S,2022-11-13T01:51:30.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612757,13,12,2022-11-13T01:52:13Z,600000,False,,,0,,R. Bullock shooting personal FOUL (2 PF) (Lillard 2 FT),"[203493, 203081]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Right,,,,203592.0,2.0,0.0,Lillard,203081.0,,,,,,,,,,,,
62,PT07M03.00S,2022-11-13T01:52:00.9Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,13,13,2022-11-13T01:52:01Z,620000,False,,,0,,D. Lillard Free Throw 1 of 2 (6 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
63,PT07M03.00S,2022-11-13T01:52:03.5Z,1,REGULAR,substitution,out,[],203493,,,1610612757,13,13,2022-11-13T01:52:20Z,630000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M03.00S,2022-11-13T01:52:03.5Z,1,REGULAR,substitution,in,[],1630182,,,1610612757,13,13,2022-11-13T01:52:20Z,640000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M03.00S,2022-11-13T01:52:26.9Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,13,14,2022-11-13T01:52:26Z,650000,False,,,0,,D. Lillard Free Throw 2 of 2 (7 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
66,PT06M42.00S,2022-11-13T01:52:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,58.57843137254902,1610612742,13,14,2022-11-13T01:52:57Z,660000,False,43.0,15.0,1,right,MISS L. Doncic driving reverse Layup,[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
67,PT06M40.00S,2022-11-13T01:52:52.2Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,13,14,2022-11-13T01:52:57Z,670000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,,,,,,,,,,4.0,3.0,1.0,,,,,
68,PT06M35.00S,2022-11-13T01:52:56.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.521024967148489,52.94117647058824,1610612757,13,14,2022-11-13T01:53:06Z,680000,False,-15.0,9.0,1,left,MISS J. Hart running Layup,[1628404],1610612757.0,POR,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
69,PT06M33.00S,2022-11-13T01:52:58.8Z,1,REGULAR,rebound,defensive,[],203915,,,1610612742,13,14,2022-11-13T01:53:06Z,690000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,68.0,,,,,,,,,,1.0,1.0,0.0,,,,,
70,PT06M22.00S,2022-11-13T01:53:09.5Z,1,REGULAR,3pt,Jump Shot,[],203915,69.20170827858082,34.80392156862745,1610612742,16,14,2022-11-13T01:53:14Z,700000,False,-76.0,237.0,1,right,S. Dinwiddie 24' 3PT step back (6 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,,,6.0,,,,,,,,,,,
71,PT06M01.00S,2022-11-13T01:53:30.8Z,1,REGULAR,3pt,Jump Shot,[],203924,21.76412614980289,87.5,1610612757,16,17,2022-11-13T01:53:36Z,710000,False,-188.0,152.0,1,left,J. Grant 24' 3PT  (5 PTS) (J. Hart 1 AST),"[203924, 1628404]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.14,Made,,,,,,,5.0,J. Hart,1628404.0,1.0,,,,,,,,
73,PT05M46.00S,2022-11-13T01:53:45.4Z,1,REGULAR,2pt,Jump Shot,[],1629029,86.28449408672799,16.666666666666664,1610612742,18,17,2022-11-13T01:58:55Z,730000,False,-167.0,76.0,1,right,L. Doncic 18' turnaround fadeaway Jump Shot (9 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left,18.34,Made,,,,,,,9.0,,,,,,,,,,,
74,PT05M31.00S,2022-11-13T01:54:00.2Z,1,REGULAR,3pt,Jump Shot,[],203081,21.50131406044678,12.254901960784313,1610612757,18,17,2022-11-13T01:54:08Z,740000,False,189.0,150.0,1,left,MISS D. Lillard 24' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,24.08,Missed,,,,,,,,,,,,,,,,,,
75,PT05M26.00S,2022-11-13T01:54:05.2Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,18,17,2022-11-13T01:54:08Z,750000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,74.0,,,,,,,,,,1.0,0.0,1.0,,,,,
76,PT05M25.00S,2022-11-13T01:54:06.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,26.62614980289093,77.45098039215686,1610612757,18,20,2022-11-13T01:54:11Z,760000,False,-137.0,198.0,1,left,A. Simons 24' 3PT  (6 PTS) (J. Grant 1 AST),"[1629014, 203924]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,24.08,Made,,,,,,,6.0,J. Grant,203924.0,1.0,,,,,,,,
78,PT05M07.00S,2022-11-13T01:54:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.24901445466492,50.98039215686274,1610612742,20,20,2022-11-13T01:54:28Z,780000,False,5.0,11.0,1,right,D. Powell alley-oop Layup (2 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,,,2.0,L. Doncic,1629029.0,3.0,,,,,,,,
80,PT04M49.00S,2022-11-13T01:54:43.2Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612757,20,20,2022-11-13T01:54:47Z,800000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1629029]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0,,
81,PT04M49.00S,2022-11-13T01:54:43.2Z,1,REGULAR,steal,,[],1629029,,,1610612742,20,20,2022-11-13T01:54:44Z,810000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
82,PT04M42.00S,2022-11-13T01:54:50.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630182,93.9060446780552,95.09803921568627,1610612742,20,20,2022-11-13T01:54:56Z,820000,False,225.0,5.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
83,PT04M38.00S,2022-11-13T01:54:54.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,20,20,2022-11-13T01:54:56Z,830000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,82.0,,,,,,,,,,1.0,1.0,0.0,,,,,
84,PT04M23.00S,2022-11-13T01:55:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,5.995400788436268,56.86274509803921,1610612757,20,22,2022-11-13T01:55:18Z,840000,False,-34.0,4.0,1,left,J. Grant driving Layup (7 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,7.0,,,,,,,,,,,
