actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M48.00S,2023-02-24T02:00:32.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,0,2023-02-24T02:00:33Z,170000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,
18,PT10M37.00S,2023-02-24T02:00:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,82.47371879106439,48.529411764705884,1610612742,2,0,2023-02-24T02:00:48Z,180000,False,-7.0,112.0,1,right,L. Doncic 11' turnaround fadeaway Jump Shot (2 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,11.24,Made,,,,,2.0,,,,,,,,,,,
19,PT10M17.00S,2023-02-24T02:01:03.1Z,1,REGULAR,3pt,Jump Shot,[],1631103,21.23850197109067,91.17647058823529,1610612759,2,3,2023-02-24T02:01:06Z,190000,False,-206.0,147.0,1,left,M. Branham 25' 3PT  (3 PTS) (Z. Collins 1 AST),"[1631103, 1628380]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,25.3,Made,,,,,3.0,Z. Collins,1628380.0,1.0,,,,,,,,
21,PT10M02.00S,2023-02-24T02:01:19.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.88764783180025,71.56862745098039,1610612742,2,3,2023-02-24T02:01:21Z,210000,False,108.0,249.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,27.17,Missed,,,,,,,,,,,,,,,,
22,PT10M00.00S,2023-02-24T02:01:21.2Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,2,3,2023-02-24T02:01:21Z,220000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT09M51.00S,2023-02-24T02:01:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.440867279894875,44.6078431372549,1610612759,2,5,2023-02-24T02:01:59Z,230000,False,27.0,17.0,1,left,K. Johnson driving Layup (2 PTS) (M. Branham 1 AST),"[1629640, 1631103]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,3.21,Made,,,,,2.0,M. Branham,1631103.0,1.0,,,,,,,,
25,PT09M39.00S,2023-02-24T02:01:43.2Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612742,2,5,2023-02-24T02:01:50Z,250000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Irving 2 FT),"[1628380, 202681]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,1.0,0.0,Irving,202681.0,,,,
27,PT09M39.00S,2023-02-24T02:02:15.6Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,3,5,2023-02-24T02:02:15Z,270000,False,,,0,,K. Irving Free Throw 1 of 2 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
28,PT09M39.00S,2023-02-24T02:02:34.6Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,4,5,2023-02-24T02:02:34Z,280000,False,,,0,,K. Irving Free Throw 2 of 2 (2 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
29,PT09M22.00S,2023-02-24T02:02:53.1Z,1,REGULAR,3pt,Jump Shot,[],1628984,31.35676741130092,57.59803921568627,1610612759,4,5,2023-02-24T02:02:57Z,290000,False,-38.0,242.0,1,left,MISS D. Graham 24' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,24.53,Missed,,,,,,,,,,,,,,,,
30,PT09M21.00S,2023-02-24T02:02:54.1Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,4,5,2023-02-24T02:02:57Z,300000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,
31,PT09M16.00S,2023-02-24T02:02:59.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203939,92.9862023653088,50.245098039215684,1610612742,6,5,2023-02-24T02:03:41Z,310000,False,1.0,13.0,1,right,D. Powell running alley-oop DUNK (2 PTS) (J. Green 1 AST),"[203939, 1630182]",1610612742.0,DAL,running alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,1.35,Made,,,,,2.0,J. Green,1630182.0,1.0,,,,,,,,
33,PT09M02.00S,2023-02-24T02:03:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,8.492115637319317,4.6568627450980395,1610612759,6,8,2023-02-24T02:03:16Z,330000,False,227.0,27.0,1,left,K. Johnson 3PT  (5 PTS) (K. Bates-Diop 1 AST),"[1629640, 1628966]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,22.83,Made,,,,,5.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,
35,PT08M48.00S,2023-02-24T02:03:30.6Z,1,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612742,6,8,2023-02-24T02:03:39Z,350000,False,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Irving 2 FT),"[1628966, 202681]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,1.0,0.0,Irving,202681.0,,,,
37,PT08M48.00S,2023-02-24T02:03:59.8Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,7,8,2023-02-24T02:03:59Z,370000,False,,,0,,K. Irving Free Throw 1 of 2 (3 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
38,PT08M48.00S,2023-02-24T02:04:00.8Z,1,REGULAR,substitution,out,[],1631103,,,1610612742,7,8,2023-02-24T02:04:09Z,380000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M48.00S,2023-02-24T02:04:00.8Z,1,REGULAR,substitution,in,[],203926,,,1610612742,7,8,2023-02-24T02:04:09Z,390000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M48.00S,2023-02-24T02:04:20.6Z,1,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,8,8,2023-02-24T02:04:20Z,400000,False,,,0,,K. Irving Free Throw 2 of 2 (4 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
41,PT08M33.00S,2023-02-24T02:04:39.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.258212877792378,50.73529411764706,1610612759,8,8,2023-02-24T02:04:45Z,410000,False,-4.0,6.0,1,left,MISS Z. Collins driving Layup,[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,0.73,Missed,,,,,,,,,,,,,,,,
42,PT08M31.00S,2023-02-24T02:04:41.5Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,8,8,2023-02-24T02:04:45Z,420000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,
43,PT08M26.00S,2023-02-24T02:04:46.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202681,88.78120893561103,49.754901960784316,1610612742,8,8,2023-02-24T02:06:52Z,430000,False,-1.0,53.0,1,right,MISS K. Irving running Layup - blocked,"[202681, 1628984]",1610612742.0,DAL,running,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,5.3,Missed,,,,,,,,,,,,,Graham,1628984.0,,
44,PT08M26.00S,2023-02-24T02:04:46.3Z,1,REGULAR,block,,[],1628984,,,1610612742,8,8,2023-02-24T02:04:48Z,440000,False,,,0,,D. Graham BLOCK (1 BLK),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M24.00S,2023-02-24T02:04:48.3Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,8,8,2023-02-24T02:04:56Z,450000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,
46,PT08M17.00S,2023-02-24T02:04:55.2Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,8,8,2023-02-24T02:04:59Z,460000,False,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1629029]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Doncic,1629029.0
47,PT08M17.00S,2023-02-24T02:04:55.2Z,1,REGULAR,steal,,[],1629029,,,1610612742,8,8,2023-02-24T02:07:23Z,470000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT08M13.00S,2023-02-24T02:04:59.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,93.11760840998686,49.50980392156863,1610612742,10,8,2023-02-24T02:05:06Z,480000,False,-2.0,12.0,1,right,J. Green running DUNK (2 PTS) (L. Doncic 1 AST),"[1630182, 1629029]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,1.25,Made,,,,,2.0,L. Doncic,1629029.0,1.0,,,,,,,,
50,PT08M12.00S,2023-02-24T02:05:08.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,8,2023-02-24T02:05:08Z,500000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M12.00S,2023-02-24T02:06:41.5Z,1,REGULAR,substitution,out,[],203926,,,1610612759,10,8,2023-02-24T02:07:57Z,510000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M12.00S,2023-02-24T02:06:41.5Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,10,8,2023-02-24T02:07:57Z,520000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M51.00S,2023-02-24T02:08:19.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,7.178055190538765,43.627450980392155,1610612759,10,10,2023-02-24T02:08:25Z,530000,False,32.0,15.0,1,left,Z. Collins turnaround bank Hook (2 PTS) (M. Branham 2 AST),"[1628380, 1631103]",1610612759.0,SAS,turnaround bank,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,3.53,Made,,,,,2.0,M. Branham,1631103.0,2.0,,,,,,,,
55,PT07M35.00S,2023-02-24T02:08:35.3Z,1,REGULAR,3pt,Jump Shot,[],203493,89.83245729303549,97.05882352941177,1610612742,13,10,2023-02-24T02:08:38Z,550000,False,235.0,43.0,1,right,R. Bullock 3PT  (3 PTS) (L. Doncic 2 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,,,23.92,Made,,,,,3.0,L. Doncic,1629029.0,2.0,,,,,,,,
57,PT07M21.00S,2023-02-24T02:08:49.6Z,1,REGULAR,2pt,Jump Shot,[],1628984,22.470433639947437,66.93474264705883,1610612759,13,10,2023-02-24T02:08:56Z,570000,False,-85.0,159.0,1,left,MISS D. Graham 17' pullup Shot,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Mid-Range,16-24 Left Center,,,17.99,Missed,,,,,,,,,,,,,,,,
58,PT07M20.00S,2023-02-24T02:08:50.6Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,13,10,2023-02-24T02:08:53Z,580000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,
59,PT07M04.00S,2023-02-24T02:09:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,93.77463863337714,59.068627450980394,1610612742,13,10,2023-02-24T02:09:12Z,590000,False,45.0,6.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,4.57,Missed,,,,,,,,,,,,,,,,
60,PT07M00.00S,2023-02-24T02:09:11.0Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,13,10,2023-02-24T02:09:12Z,600000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,
61,PT07M00.00S,2023-02-24T02:09:10.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,94.40999984741211,50.0,1610612742,13,10,2023-02-24T02:09:18Z,610000,False,0.0,0.0,1,right,MISS D. Powell tip Layup,[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
62,PT07M00.00S,2023-02-24T02:09:10.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,13,10,2023-02-24T02:09:18Z,620000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,61.0,3.0,2.0,1.0,,,,,,,,,,,,
63,PT06M58.00S,2023-02-24T02:09:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,6.389618922470433,53.18627450980392,1610612759,13,12,2023-02-24T02:09:42Z,630000,False,-16.0,8.0,1,left,K. Johnson running Layup (7 PTS) (M. Branham 3 AST),"[1629640, 1631103]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,1.76,Made,,,,,7.0,M. Branham,1631103.0,3.0,,,,,,,,
65,PT06M58.00S,2023-02-24T02:09:18.6Z,1,REGULAR,foul,personal,['1freethrow'],1630182,,,1610612759,13,12,2023-02-24T02:09:53Z,650000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630182, 1629640]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,202026.0,,,,,,,,,,,,1.0,0.0,Johnson,1629640.0,,,,
67,PT06M58.00S,2023-02-24T02:09:33.5Z,1,REGULAR,foul,technical,['1freethrow'],1629029,,,1610612759,13,12,2023-02-24T02:09:53Z,670000,False,,,0,,L. Doncic technical FOUL (1 Tech),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,202026.0,,,,,,,,,,,,0.0,1.0,,,,,,
68,PT06M58.00S,2023-02-24T02:09:48.7Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,13,13,2023-02-24T02:09:53Z,680000,False,,,0,,K. Johnson technical Free Throw 1 of 1 (8 PTS),[1629640],1610612759.0,SAS,technical,,,Johnson,K. Johnson,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
69,PT06M58.00S,2023-02-24T02:10:21.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629640,,,1610612759,13,13,2023-02-24T02:10:23Z,690000,False,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
70,PT06M56.00S,2023-02-24T02:10:23.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,13,13,2023-02-24T02:10:23Z,700000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,
71,PT06M41.00S,2023-02-24T02:10:37.2Z,1,REGULAR,2pt,Jump Shot,[],202681,79.31997371879106,84.80392156862744,1610612742,13,13,2023-02-24T02:11:16Z,710000,False,174.0,142.0,1,right,MISS K. Irving 22' step back Shot,[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right Center,,,22.45,Missed,,,,,,,,,,,,,,,,
72,PT06M38.00S,2023-02-24T02:10:40.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,13,13,2023-02-24T02:10:41Z,720000,False,,,0,,Z. Collins REBOUND (Off:1 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,
73,PT06M32.00S,2023-02-24T02:10:47.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628966,6.389618922470433,52.94117647058824,1610612759,13,13,2023-02-24T02:12:08Z,730000,False,-15.0,8.0,1,left,MISS K. Bates-Diop turnaround Hook,[1628966],1610612759.0,SAS,turnaround,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,1.65,Missed,,,,,,,,,,,,,,,,
74,PT06M30.00S,2023-02-24T02:10:49.1Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,13,13,2023-02-24T02:10:52Z,740000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,,
75,PT06M25.00S,2023-02-24T02:10:54.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203493,66.83639947437582,24.019607843137255,1610612742,16,13,2023-02-24T02:12:27Z,750000,False,-130.0,259.0,1,right,R. Bullock 28' 3PT running (6 PTS) (K. Irving 1 AST),"[203493, 202681]",1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,28.99,Made,,,,,6.0,K. Irving,202681.0,1.0,,,,,,,,
77,PT06M12.00S,2023-02-24T02:11:09.0Z,1,REGULAR,foul,personal,['2freethrow'],202681,,,1610612759,16,13,2023-02-24T02:11:16Z,770000,False,,,0,,K. Irving shooting personal FOUL (1 PF) (Branham 2 FT),"[202681, 1631103]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,1628480.0,,,,,,,,,,,,1.0,0.0,Branham,1631103.0,,,,
79,PT06M12.00S,2023-02-24T02:11:28.5Z,1,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,16,14,2023-02-24T02:11:28Z,790000,False,,,0,,M. Branham Free Throw 1 of 2 (4 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
80,PT06M12.00S,2023-02-24T02:11:30.5Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,16,14,2023-02-24T02:11:43Z,800000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M12.00S,2023-02-24T02:11:30.5Z,1,REGULAR,substitution,in,[],1631230,,,1610612759,16,14,2023-02-24T02:11:43Z,810000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M12.00S,2023-02-24T02:11:45.9Z,1,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,16,15,2023-02-24T02:11:46Z,820000,False,,,0,,M. Branham Free Throw 2 of 2 (5 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
83,PT05M59.00S,2023-02-24T02:12:01.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,94.03745072273325,52.69607843137255,1610612742,18,15,2023-02-24T02:12:06Z,830000,False,13.0,4.0,1,right,L. Doncic driving floating bank Jump Shot (4 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,4.0,,,,,,,,,,,
84,PT05M41.00S,2023-02-24T02:12:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,14.273981603153747,49.26470588235294,1610612759,18,15,2023-02-24T02:12:22Z,840000,False,4.0,82.0,1,left,MISS Z. Collins 8' turnaround Shot,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,8.18,Missed,,,,,,,,,,,,,,,,
85,PT05M40.00S,2023-02-24T02:12:19.3Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,18,15,2023-02-24T02:12:22Z,850000,False,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),8-16 Center,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,
