actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT03M52.00S,2022-11-19T01:53:57.2Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,15,16,2022-11-19T01:53:58Z,850000,False,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,84.0,,,,2.0,1.0,1.0,,
86,PT03M52.00S,2022-11-19T01:53:56.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201599,5.590000152587891,50.0,1610612743,15,18,2022-11-19T01:54:48Z,860000,False,0.0,0.0,1,left,D. Jordan tip Layup (4 PTS),[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
87,PT03M38.00S,2022-11-19T01:54:10.3Z,1,REGULAR,3pt,Jump Shot,[],1626174,71.30420499342969,77.20588235294117,1610612742,18,18,2022-11-19T01:54:20Z,870000,False,136.0,217.0,1,right,C. Wood 25' 3PT  (7 PTS) (L. Doncic 3 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,25.63,Made,7.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
89,PT03M36.00S,2022-11-19T01:54:24.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,18,18,2022-11-19T01:54:24Z,890000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,out,[],203493,,,1610612743,18,18,2022-11-19T01:57:12Z,900000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,out,[],201599,,,1610612743,18,18,2022-11-19T01:57:12Z,910000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612743,18,18,2022-11-19T01:57:12Z,920000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,in,[],1630182,,,1610612743,18,18,2022-11-19T01:57:12Z,930000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,18,18,2022-11-19T01:57:12Z,940000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M36.00S,2022-11-19T01:55:39.7Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,18,18,2022-11-19T01:57:12Z,950000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M22.00S,2022-11-19T01:57:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,12.302890932982917,53.92156862745098,1610612743,18,20,2022-11-19T01:57:40Z,960000,False,-20.0,63.0,1,left,J. Green 6' cutting finger roll Layup (8 PTS) (K. Caldwell-Pope 1 AST),"[201145, 203484]",1610612743.0,DEN,cutting finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,6.61,Made,8.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
98,PT02M56.00S,2022-11-19T01:57:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.95729303547962,53.431372549019606,1610612742,18,20,2022-11-19T01:58:00Z,980000,False,17.0,-5.0,1,right,MISS L. Doncic driving Layup,[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
99,PT02M53.00S,2022-11-19T01:57:59.7Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,18,20,2022-11-19T01:58:00Z,990000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,98.0,,,,3.0,1.0,2.0,,
100,PT02M53.00S,2022-11-19T01:57:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,94.40999984741211,50.0,1610612742,20,20,2022-11-19T01:57:59Z,1000000,False,0.0,0.0,1,right,D. Finney-Smith tip Layup (6 PTS),[1627827],1610612742.0,DAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
101,PT02M39.00S,2022-11-19T01:58:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,6.389618922470433,51.225490196078425,1610612743,20,22,2022-11-19T01:58:23Z,1010000,False,-6.0,8.0,1,left,Z. Nnaji cutting Layup (2 PTS) (B. Hyland 2 AST),"[1630192, 1630538]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.97,Made,2.0,B. Hyland,1630538.0,2.0,,,,,,,,,,,,,,
103,PT02M26.00S,2022-11-19T01:58:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,69.59592641261499,24.264705882352942,1610612742,20,22,2022-11-19T01:58:31Z,1030000,False,-129.0,233.0,1,right,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
104,PT02M23.00S,2022-11-19T01:58:29.6Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,20,22,2022-11-19T01:58:31Z,1040000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,103.0,,,,2.0,1.0,1.0,,
105,PT02M17.00S,2022-11-19T01:58:37.8Z,1,REGULAR,foul,offensive,[],1630538,,,1610612743,20,22,2022-11-19T01:59:04Z,1050000,False,,,0,,B. Hyland offensive FOUL (1 PF),"[1630538, 1630182]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,1.0,0.0,Green,1630182.0,,,,,,,,,
107,PT02M17.00S,2022-11-19T01:58:37.8Z,1,REGULAR,turnover,offensive foul,[],1630538,,,1610612743,20,22,2022-11-19T01:58:37Z,1070000,False,,,0,,B. Hyland offensive foul TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,,,,,,1.0,,,,,,,
108,PT02M17.00S,2022-11-19T01:58:46.1Z,1,REGULAR,substitution,out,[],203484,,,1610612742,20,22,2022-11-19T01:58:55Z,1080000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M17.00S,2022-11-19T01:58:46.1Z,1,REGULAR,substitution,out,[],201145,,,1610612742,20,22,2022-11-19T01:58:55Z,1090000,False,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M17.00S,2022-11-19T01:58:46.1Z,1,REGULAR,substitution,in,[],1629008,,,1610612742,20,22,2022-11-19T01:58:55Z,1100000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M17.00S,2022-11-19T01:58:46.1Z,1,REGULAR,substitution,in,[],1628427,,,1610612742,20,22,2022-11-19T01:58:55Z,1110000,False,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M04.00S,2022-11-19T01:59:09.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,85.49605781865965,50.98039215686274,1610612742,22,22,2022-11-19T01:59:23Z,1120000,False,5.0,84.0,1,right,L. Doncic 8' driving floating Jump Shot (4 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,8.39,Made,4.0,,,,,,,,,,,,,,,,,
113,PT02M04.00S,2022-11-19T01:59:12.4Z,1,REGULAR,foul,personal,['1freethrow'],1631128,,,1610612742,22,22,2022-11-19T01:59:20Z,1130000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Doncic 1 FT),"[1631128, 1629029]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1148.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
115,PT02M04.00S,2022-11-19T01:59:43.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629029,,,1610612742,23,22,2022-11-19T01:59:43Z,1150000,False,,,0,,L. Doncic Free Throw 1 of 1 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
116,PT01M54.00S,2022-11-19T01:59:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630538,30.962549277266753,67.15686274509804,1610612743,23,22,2022-11-19T02:00:01Z,1160000,False,-86.0,239.0,1,left,MISS B. Hyland 25' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
117,PT01M51.00S,2022-11-19T01:59:59.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,23,22,2022-11-19T02:00:01Z,1170000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,116.0,,,,3.0,3.0,0.0,,
118,PT01M44.00S,2022-11-19T02:00:06.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,71.96123521681997,80.63725490196079,1610612742,23,22,2022-11-19T02:00:37Z,1180000,False,153.0,211.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
119,PT01M43.00S,2022-11-19T02:00:08.5Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612742,23,22,2022-11-19T02:00:08Z,1190000,False,,,0,,C. Wood REBOUND (Off:1 Def:1),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,118.0,,,,2.0,1.0,1.0,,
120,PT01M43.00S,2022-11-19T02:00:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612742,23,22,2022-11-19T02:00:23Z,1200000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Wood 2 FT),"[1630192, 1626174]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,1626301.0,1.0,0.0,Wood,1626174.0,,,,,,,,,
122,PT01M43.00S,2022-11-19T02:00:37.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612742,23,22,2022-11-19T02:00:37Z,1220000,False,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT01M43.00S,2022-11-19T02:00:37.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,23,22,2022-11-19T02:00:37Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,
124,PT01M43.00S,2022-11-19T02:00:50.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612742,24,22,2022-11-19T02:00:50Z,1240000,False,,,0,,C. Wood Free Throw 2 of 2 (8 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
125,PT01M32.00S,2022-11-19T02:01:04.2Z,1,REGULAR,2pt,Jump Shot,[],1630538,15.850854139290407,71.56862745098039,1610612743,24,24,2022-11-19T02:01:10Z,1250000,False,-108.0,96.0,1,left,B. Hyland 14' turnaround Jump Shot (2 PTS),[1630538],1610612743.0,DEN,turnaround,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Left,14.47,Made,2.0,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2022-11-19T02:01:22.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,93.77463863337714,95.09803921568627,1610612742,27,24,2022-11-19T02:01:27Z,1260000,False,225.0,6.0,1,right,C. Wood 3PT  (11 PTS) (L. Doncic 4 AST),"[1626174, 1629029]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Right Corner 3,24+ Right,22.56,Made,11.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
128,PT01M02.00S,2022-11-19T02:01:34.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.30946123521682,49.26470588235294,1610612743,27,24,2022-11-19T02:01:42Z,1280000,False,4.0,16.0,1,left,MISS M. Porter Jr. driving finger roll Layup,[1629008],1610612743.0,DEN,driving finger roll,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
129,PT01M00.00S,2022-11-19T02:01:36.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,27,24,2022-11-19T02:01:42Z,1290000,False,,,0,,L. Doncic REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,128.0,,,,4.0,4.0,0.0,,
130,PT00M54.60S,2022-11-19T02:01:44.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629008,,,1610612742,27,24,2022-11-19T02:01:54Z,1300000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Wood 2 FT),"[1629008, 1626174]",1610612743.0,DEN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,1.0,0.0,Wood,1626174.0,,,,,,,,,
132,PT00M54.60S,2022-11-19T02:02:14.3Z,1,REGULAR,freethrow,1 of 2,[],1626174,,,1610612742,28,24,2022-11-19T02:02:14Z,1320000,False,,,0,,C. Wood Free Throw 1 of 2 (12 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
133,PT00M54.60S,2022-11-19T02:02:28.6Z,1,REGULAR,freethrow,2 of 2,[],1626174,,,1610612742,29,24,2022-11-19T02:02:28Z,1330000,False,,,0,,C. Wood Free Throw 2 of 2 (13 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
134,PT00M35.80S,2022-11-19T02:02:51.6Z,1,REGULAR,2pt,Jump Shot,[],1629008,15.062417871222076,93.62745098039215,1610612743,29,24,2022-11-19T02:02:56Z,1340000,False,-218.0,89.0,1,left,MISS M. Porter Jr. 23' Jump Shot,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,,
135,PT00M33.80S,2022-11-19T02:02:53.6Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,29,24,2022-11-19T02:02:56Z,1350000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,24+ Left,,,,,,,,,,,,134.0,,,,1.0,0.0,1.0,,
136,PT00M29.80S,2022-11-19T02:02:57.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,37.13863337713535,53.18627450980392,1610612743,29,24,2022-11-19T02:03:03Z,1360000,False,-16.0,297.0,1,left,MISS B. Hyland 29' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,29.7,Missed,,,,,,,,,,,,,,,,,,
137,PT00M27.50S,2022-11-19T02:03:00.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,29,24,2022-11-19T02:03:03Z,1370000,False,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,136.0,,,,5.0,5.0,0.0,,
138,PT00M06.50S,2022-11-19T02:03:20.9Z,1,REGULAR,3pt,Jump Shot,[],203501,95.22010512483574,4.901960784313726,1610612742,29,24,2022-11-19T02:03:27Z,1380000,False,-225.0,-8.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
139,PT00M02.80S,2022-11-19T02:03:24.6Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,29,24,2022-11-19T02:03:27Z,1390000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,138.0,,,,1.0,1.0,0.0,,
140,PT00M00.00S,2022-11-19T02:03:27.7Z,1,REGULAR,3pt,Jump Shot,[],1628427,21.76412614980289,88.23529411764706,1610612743,29,27,2022-11-19T02:03:34Z,1400000,False,-191.0,152.0,1,left,V. Cancar 24' 3PT  (3 PTS) (B. Hyland 3 AST),"[1628427, 1630538]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Left Center,24.43,Made,3.0,B. Hyland,1630538.0,3.0,,,,,,,,,,,,,,
143,PT00M00.00S,2022-11-19T02:04:18.1Z,1,REGULAR,period,end,[],0,,,1610612742,29,27,2022-11-19T02:04:18Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-11-19T02:04:33.2Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612742,29,27,2022-11-19T02:05:57Z,1440000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-11-19T02:04:33.2Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,29,27,2022-11-19T02:05:57Z,1450000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-11-19T02:04:33.2Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,29,27,2022-11-19T02:05:57Z,1460000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-11-19T02:04:33.2Z,2,REGULAR,substitution,in,['startperiod'],203493,,,1610612742,29,27,2022-11-19T02:05:57Z,1470000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-11-19T02:06:06.7Z,2,REGULAR,period,start,[],0,,,1610612743,29,27,2022-11-19T02:06:06Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M48.00S,2022-11-19T02:06:18.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,5.601182654402102,50.0,1610612743,29,29,2022-11-19T02:06:30Z,1490000,False,0.0,0.0,1,left,B. Hyland cutting Layup (4 PTS) (Z. Nnaji 1 AST),"[1630538, 1630192]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,0.02,Made,4.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,
151,PT11M25.00S,2022-11-19T02:06:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,91.98423127463863,43.01470588235294,1610612742,31,29,2022-11-19T02:12:17Z,1510000,False,-35.0,23.0,1,right,C. Wood driving Layup (15 PTS) (S. Dinwiddie 1 AST),"[1626174, 203915]",1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,4.17,Made,15.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
153,PT11M25.00S,2022-11-19T02:06:44.2Z,2,REGULAR,foul,personal,['1freethrow'],1628427,,,1610612742,31,29,2022-11-19T02:06:51Z,1530000,False,,,0,,V. Cancar shooting personal FOUL (1 PF) (Wood 1 FT),"[1628427, 1626174]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,1.0,0.0,Wood,1626174.0,,,,,,,,,
155,PT11M25.00S,2022-11-19T02:07:06.1Z,2,REGULAR,freethrow,1 of 1,[],1626174,,,1610612742,32,29,2022-11-19T02:07:06Z,1550000,False,,,0,,C. Wood Free Throw 1 of 1 (16 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
156,PT11M03.00S,2022-11-19T02:07:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,16.113666228646515,44.36274509803921,1610612743,32,29,2022-11-19T02:07:35Z,1560000,False,28.0,99.0,1,left,MISS C. Braun 10' driving floating Shot - blocked,"[1631128, 203501]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,10.29,Missed,,,,,,,,,,,,,,,,,Hardaway Jr.,203501.0
157,PT11M03.00S,2022-11-19T02:07:30.2Z,2,REGULAR,block,,[],203501,,,1610612743,32,29,2022-11-19T02:07:32Z,1570000,False,,,0,,T. Hardaway Jr. BLOCK (1 BLK),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT11M01.00S,2022-11-19T02:07:32.2Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,32,29,2022-11-19T02:07:35Z,1580000,False,,,0,,C. Braun REBOUND (Off:2 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,156.0,,,,2.0,0.0,2.0,,
159,PT11M00.00S,2022-11-19T02:07:33.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631128,11.695137976346912,56.966145833333336,1610612743,32,29,2022-11-19T02:07:40Z,1590000,False,-35.0,57.0,1,left,MISS C. Braun 6' Hook,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,6.71,Missed,,,,,,,,,,,,,,,,,,
160,PT11M00.00S,2022-11-19T02:07:33.8Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,32,29,2022-11-19T02:07:40Z,1600000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,159.0,,,,1.0,1.0,0.0,,
161,PT10M52.00S,2022-11-19T02:07:42.1Z,2,REGULAR,3pt,Jump Shot,[],203501,76.82325886990802,87.25490196078431,1610612742,35,29,2022-11-19T02:08:09Z,1610000,False,186.0,165.0,1,right,T. Hardaway Jr. 24' 3PT  (3 PTS) (J. Green 1 AST),"[203501, 1630182]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,24.91,Made,3.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,
163,PT10M37.00S,2022-11-19T02:07:56.7Z,2,REGULAR,2pt,Jump Shot,[],1629008,22.552562417871222,63.970588235294116,1610612743,35,29,2022-11-19T02:12:35Z,1630000,False,-70.0,159.0,1,left,MISS M. Porter Jr. 17' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,17.41,Missed,,,,,,,,,,,,,,,,,,
164,PT10M34.00S,2022-11-19T02:07:59.7Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,35,29,2022-11-19T02:08:06Z,1640000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,163.0,,,,2.0,2.0,0.0,,
165,PT10M21.00S,2022-11-19T02:08:13.2Z,2,REGULAR,3pt,Jump Shot,[],203501,73.66951379763469,83.57843137254902,1610612742,35,29,2022-11-19T02:08:20Z,1650000,False,168.0,195.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
166,PT10M17.00S,2022-11-19T02:08:17.2Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,35,29,2022-11-19T02:08:20Z,1660000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,165.0,,,,2.0,2.0,0.0,,
167,PT10M14.00S,2022-11-19T02:08:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629008,5.863994743758213,49.754901960784316,1610612743,35,31,2022-11-19T02:08:39Z,1670000,False,1.0,3.0,1,left,M. Porter Jr. running Layup (2 PTS),[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.29,Made,2.0,,,,,,,,,,,,,,,,,
