actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M23.00S,2022-11-30T00:34:11.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,86.15308804204993,63.23529411764706,1610612742,3,0,2022-11-30T00:34:20Z,160000,False,66.0,78.0,1,right,MISS L. Doncic 10' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,10.21,Missed,,,,,,,,,,,,,,,,,,
17,PT10M20.00S,2022-11-30T00:34:14.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,3,0,2022-11-30T00:34:23Z,170000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M11.00S,2022-11-30T00:34:23.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,11.695137976346913,51.838235294117645,1610612744,3,0,2022-11-30T00:35:33Z,180000,False,-9.0,57.0,1,left,MISS A. Wiggins driving bank Hook,[203952],1610612744.0,GSW,driving bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.81,Missed,,,,,,,,,,,,,,,,,,
19,PT10M08.00S,2022-11-30T00:34:26.8Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,3,0,2022-11-30T00:34:34Z,190000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M04.00S,2022-11-30T00:34:31.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,93.51182654402102,96.56862745098039,1610612742,3,0,2022-11-30T00:35:58Z,200000,False,233.0,8.0,1,right,MISS D. Finney-Smith running 3PT,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
21,PT10M04.00S,2022-11-30T00:34:31.3Z,1,REGULAR,rebound,offensive,[],1627827,,,1610612742,3,0,2022-11-30T00:34:36Z,210000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:0),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT09M49.00S,2022-11-30T00:34:45.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629029,92.85479632063075,51.225490196078425,1610612742,5,0,2022-11-30T00:34:51Z,220000,False,6.0,15.0,1,right,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M33.00S,2022-11-30T00:35:01.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.915243101182654,46.81372549019608,1610612744,5,2,2022-11-30T00:35:06Z,230000,False,16.0,13.0,1,left,K. Looney cutting DUNK (2 PTS) (A. Wiggins 1 AST),"[1626172, 203952]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,
25,PT09M23.00S,2022-11-30T00:35:11.6Z,1,REGULAR,2pt,Jump Shot,[],203915,77.08607095926413,38.970588235294116,1610612742,5,2,2022-11-30T00:35:16Z,250000,False,-55.0,163.0,1,right,MISS S. Dinwiddie 17' pullup Shot,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,17.2,Missed,,,,,,,,,,,,,,,,,,
26,PT09M20.00S,2022-11-30T00:35:14.6Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,5,2,2022-11-30T00:35:16Z,260000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M08.00S,2022-11-30T00:35:26.7Z,1,REGULAR,3pt,Jump Shot,[],203110,4.155716162943495,94.85294117647058,1610612744,5,2,2022-11-30T00:35:32Z,270000,False,-224.0,-13.0,1,left,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
28,PT09M05.00S,2022-11-30T00:35:29.7Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,5,2,2022-11-30T00:35:29Z,280000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M02.00S,2022-11-30T00:35:33.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,32.013797634691194,53.92156862745098,1610612744,5,2,2022-11-30T00:35:38Z,290000,False,-20.0,248.0,1,left,MISS K. Thompson 24' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
30,PT08M58.00S,2022-11-30T00:35:37.4Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,5,2,2022-11-30T00:35:38Z,300000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M48.00S,2022-11-30T00:35:47.7Z,1,REGULAR,foul,personal,['2freethrow'],202691,,,1610612742,5,2,2022-11-30T00:35:55Z,310000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Doncic 2 FT),"[202691, 1629029]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101284.0,,1.0,0.0,Doncic,1629029.0,,,,
33,PT08M48.00S,2022-11-30T00:36:17.8Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,5,2,2022-11-30T00:36:17Z,330000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT08M48.00S,2022-11-30T00:36:17.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,5,2,2022-11-30T00:36:17Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,
35,PT08M48.00S,2022-11-30T00:36:34.4Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,6,2,2022-11-30T00:36:34Z,350000,False,,,0,,L. Doncic Free Throw 2 of 2 (3 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
36,PT08M33.00S,2022-11-30T00:36:50.9Z,1,REGULAR,3pt,Jump Shot,[],201939,23.209592641261498,11.519607843137255,1610612744,6,2,2022-11-30T00:36:55Z,360000,False,192.0,166.0,1,left,MISS S. Curry 25' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
37,PT08M31.00S,2022-11-30T00:36:52.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,2,2022-11-30T00:36:55Z,370000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,,,
38,PT08M17.00S,2022-11-30T00:37:07.8Z,1,REGULAR,3pt,Jump Shot,[],203501,87.33574244415243,95.83333333333334,1610612742,9,2,2022-11-30T00:38:48Z,380000,False,229.0,67.0,1,right,T. Hardaway Jr. 3PT pullup (6 PTS) (S. Dinwiddie 1 AST),"[203501, 203915]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.87,Made,,,,,6.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
40,PT08M17.00S,2022-11-30T00:37:11.1Z,1,REGULAR,foul,personal,['1freethrow'],201939,,,1610612742,9,2,2022-11-30T00:37:23Z,400000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Hardaway Jr. 1 FT),"[201939, 203501]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,,,,,2005.0,,1.0,0.0,Hardaway Jr.,203501.0,,,,
42,PT08M17.00S,2022-11-30T00:37:43.8Z,1,REGULAR,freethrow,1 of 1,[],203501,,,1610612742,10,2,2022-11-30T00:37:43Z,420000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (7 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
43,PT07M57.00S,2022-11-30T00:38:06.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203952,7.703679369250986,54.166666666666664,1610612744,10,2,2022-11-30T00:38:33Z,430000,False,-21.0,20.0,1,left,MISS A. Wiggins driving DUNK - blocked,"[203952, 203939]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,Powell,203939.0,,
46,PT07M57.00S,2022-11-30T00:38:06.2Z,1,REGULAR,block,,[],203939,,,1610612744,10,2,2022-11-30T00:38:33Z,435000,False,,,0,,D. Powell BLOCK (1 BLK),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
44,PT07M56.00S,2022-11-30T00:38:07.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,10,2,2022-11-30T00:38:33Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,43.0,,,,,,,,,,,,,,,,,
47,PT07M44.00S,2022-11-30T00:38:42.7Z,1,REGULAR,3pt,Jump Shot,[],203501,95.6143232588699,5.147058823529411,1610612742,10,2,2022-11-30T00:38:47Z,460000,False,-224.0,-11.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
48,PT07M41.00S,2022-11-30T00:38:45.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,2,2022-11-30T00:38:47Z,470000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M30.00S,2022-11-30T00:38:56.1Z,1,REGULAR,turnover,bad pass,[],201939,,,1610612744,10,2,2022-11-30T00:39:02Z,480000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 203915]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,,,,,,,Dinwiddie,203915.0
50,PT07M30.00S,2022-11-30T00:38:56.1Z,1,REGULAR,steal,,[],203915,,,1610612742,10,2,2022-11-30T00:38:57Z,490000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M27.00S,2022-11-30T00:38:59.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203915,85.89027595269383,47.794117647058826,1610612742,12,2,2022-11-30T00:39:10Z,500000,False,-11.0,80.0,1,right,S. Dinwiddie 8' driving floating Jump Shot (2 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,8.09,Made,,,,,2.0,,,,,,,,,,,,,
52,PT07M14.00S,2022-11-30T00:39:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.389618922470433,48.77450980392157,1610612744,12,4,2022-11-30T00:39:16Z,510000,False,6.0,8.0,1,left,K. Looney cutting Layup (4 PTS) (S. Curry 1 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,4.0,S. Curry,201939.0,1.0,,,,,,,,,,
54,PT07M07.00S,2022-11-30T00:39:21.1Z,1,REGULAR,foul,personal,[],203110,,,1610612742,12,4,2022-11-30T00:39:35Z,530000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 203915]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Center,,,,,,,,,,,1151.0,,1.0,0.0,Dinwiddie,203915.0,,,,
56,PT07M03.00S,2022-11-30T00:39:48.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,68.15045992115637,19.852941176470587,1610612742,15,4,2022-11-30T00:39:55Z,550000,False,-151.0,247.0,1,right,D. Finney-Smith 28' 3PT  (3 PTS) (T. Hardaway Jr. 1 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,28.93,Made,,,,,3.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,
58,PT06M55.00S,2022-11-30T00:39:55.6Z,1,REGULAR,turnover,bad pass,[],203110,,,1610612744,15,4,2022-11-30T00:42:44Z,570000,False,,,0,,D. Green bad pass TURNOVER (1 TO),"[203110, 203915]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Dinwiddie,203915.0
59,PT06M55.00S,2022-11-30T00:39:55.6Z,1,REGULAR,steal,,[],203915,,,1610612742,15,4,2022-11-30T00:42:27Z,580000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2022-11-30T00:40:10.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,91.80354796320631,4.901960784313726,1610612742,15,4,2022-11-30T00:40:16Z,590000,False,-225.0,25.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
61,PT06M38.00S,2022-11-30T00:40:13.4Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,15,4,2022-11-30T00:40:13Z,600000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,
62,PT06M37.00S,2022-11-30T00:40:15.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203915,65.25952693823915,25.49019607843137,1610612742,15,4,2022-11-30T00:40:20Z,610000,False,-123.0,274.0,1,right,MISS S. Dinwiddie 30' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,30.02,Missed,,,,,,,,,,,,,,,,,,
63,PT06M32.00S,2022-11-30T00:40:20.0Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,15,4,2022-11-30T00:40:20Z,620000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT06M26.00S,2022-11-30T00:40:26.1Z,1,REGULAR,2pt,Jump Shot,[],201939,19.267411300919843,70.09803921568627,1610612744,15,4,2022-11-30T00:40:31Z,630000,False,-100.0,129.0,1,left,MISS S. Curry 16' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,16.32,Missed,,,,,,,,,,,,,,,,,,
65,PT06M22.00S,2022-11-30T00:40:30.1Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,15,4,2022-11-30T00:40:31Z,640000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Left Center,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,,,
66,PT06M15.00S,2022-11-30T00:40:36.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,68.15045992115637,20.098039215686274,1610612742,15,4,2022-11-30T00:40:41Z,650000,False,-150.0,247.0,1,right,MISS L. Doncic 28' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,28.86,Missed,,,,,,,,,,,,,,,,,,
67,PT06M12.00S,2022-11-30T00:40:39.1Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,15,4,2022-11-30T00:40:41Z,660000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,66.0,3.0,3.0,0.0,,,,,,,,,,,,,,
68,PT05M54.00S,2022-11-30T00:40:58.1Z,1,REGULAR,foul,personal,['2freethrow'],203939,,,1610612744,15,4,2022-11-30T00:44:46Z,670000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Looney 2 FT),"[203939, 1626172]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,,1.0,0.0,Looney,1626172.0,,,,
70,PT05M54.00S,2022-11-30T00:41:11.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,15,4,2022-11-30T00:41:11Z,690000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2022-11-30T00:43:20.6Z,1,REGULAR,substitution,out,[],203110,,,1610612744,15,4,2022-11-30T00:44:43Z,700000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M54.00S,2022-11-30T00:43:20.6Z,1,REGULAR,substitution,in,[],1629673,,,1610612744,15,4,2022-11-30T00:44:43Z,710000,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M54.00S,2022-11-30T00:44:54.2Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,15,5,2022-11-30T00:44:54Z,720000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
74,PT05M54.00S,2022-11-30T00:45:09.6Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,15,6,2022-11-30T00:45:09Z,730000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
75,PT05M36.00S,2022-11-30T00:45:28.1Z,1,REGULAR,2pt,Jump Shot,[],203915,90.75229960578186,27.205882352941174,1610612742,15,6,2022-11-30T00:45:37Z,740000,False,-114.0,34.0,1,right,MISS S. Dinwiddie 11' fadeaway Shot,[203915],1610612742.0,DAL,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,11.91,Missed,,,,,,,,,,,,,,,,,,
76,PT05M33.00S,2022-11-30T00:45:31.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,15,6,2022-11-30T00:45:37Z,750000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,,
77,PT05M22.00S,2022-11-30T00:45:42.5Z,1,REGULAR,3pt,Jump Shot,[],201939,28.203022339027594,21.323529411764707,1610612744,15,6,2022-11-30T00:47:40Z,760000,False,143.0,213.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,25.64,Missed,,,,,,,,,,,,,,,,,,
78,PT05M18.00S,2022-11-30T00:45:46.5Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,15,6,2022-11-30T00:45:47Z,770000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,77.0,2.0,1.0,1.0,,,,,,,,,,,,,,
79,PT05M13.00S,2022-11-30T00:45:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,89.04402102496715,60.049019607843135,1610612742,17,6,2022-11-30T00:46:01Z,780000,False,50.0,50.0,1,right,S. Dinwiddie 7' driving floating bank Jump Shot (4 PTS),[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,,,,,4.0,,,,,,,,,,,,,
