actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-28T01:40:13.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-28T01:40:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-28T01:40:15.3Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612752,0,0,2022-12-28T01:40:15Z,40000,False,,,0,,Jump Ball M. Robinson vs. D. Powell: Tip to I. Quickley,"[1630193, 1629011, 203939]",1610612752.0,NYK,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Robinson,1629011.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2022-12-28T01:40:28.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629011,9.806176084099869,46.32352941176471,1610612752,0,2,2022-12-28T01:41:27Z,70000,False,18.0,40.0,1,left,M. Robinson Hook (2 PTS) (R. Barrett 1 AST),"[1629011, 1629628]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,4.38,Made,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
9,PT11M44.00S,2022-12-28T01:40:32.3Z,1,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612752,0,2,2022-12-28T01:40:41Z,90000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Robinson 1 FT),"[1626174, 1629011]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,1628484.0,1.0,0.0,Robinson,1629011.0,,,,,,,,,
11,PT11M44.00S,2022-12-28T01:40:56.3Z,1,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,0,3,2022-12-28T01:40:56Z,110000,False,,,0,,M. Robinson Free Throw 1 of 1 (3 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
12,PT11M30.00S,2022-12-28T01:41:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,84.1819973718791,54.166666666666664,1610612742,2,3,2022-12-28T01:41:19Z,120000,False,21.0,96.0,1,right,T. Hardaway Jr. 9' driving floating Jump Shot (2 PTS) (L. Doncic 1 AST),"[203501, 1629029]",1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.84,Made,2.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
14,PT11M07.00S,2022-12-28T01:41:35.6Z,1,REGULAR,2pt,Jump Shot,[],1629628,21.76412614980289,30.637254901960787,1610612752,2,3,2022-12-28T01:41:46Z,140000,False,97.0,152.0,1,left,MISS R. Barrett 18' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Right Center,18.03,Missed,,,,,,,,,,,,,,,,,,
15,PT11M07.00S,2022-12-28T01:41:35.6Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,2,3,2022-12-28T01:42:19Z,150000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,
16,PT10M58.00S,2022-12-28T01:41:45.6Z,1,REGULAR,3pt,Jump Shot,[],203915,92.19776609724047,94.85294117647058,1610612742,2,3,2022-12-28T01:51:48Z,160000,False,224.0,21.0,1,right,MISS S. Dinwiddie running 3PT,[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,22.53,Missed,,,,,,,,,,,,,,,,,,
17,PT10M55.00S,2022-12-28T01:41:48.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,2,3,2022-12-28T01:41:50Z,170000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
