actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-22T23:45:46.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-22T23:45:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-22T23:45:49.5Z,1,REGULAR,jumpball,recovered,[],203110,,,1610612744,0,0,2023-03-22T23:45:49Z,40000,False,,,0,,Jump Ball K. Looney vs. D. Powell: Tip to D. Green,"[203110, 1626172, 203939]",1610612744.0,GSW,startperiod,D. Green,203110.0,Green,D. Green,Looney,1626172.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-03-22T23:46:04.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,73.80091984231275,15.931372549019606,1610612744,0,3,2023-03-22T23:46:09Z,70000,False,-170.0,194.0,1,right,D. DiVincenzo 25' 3PT  (3 PTS) (D. Green 1 AST),"[1628978, 203110]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,25.8,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2023-03-22T23:46:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.469776609724048,53.92156862745098,1610612742,0,3,2023-03-22T23:47:10Z,90000,False,-20.0,-1.0,1,left,MISS L. Doncic driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2023-03-22T23:46:33.1Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,0,3,2023-03-22T23:46:37Z,100000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M13.00S,2023-03-22T23:46:32.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203939,5.590000152587891,50.0,1610612742,2,3,2023-03-22T23:46:42Z,110000,False,0.0,0.0,1,left,D. Powell tip DUNK (2 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2023-03-22T23:46:45.5Z,1,REGULAR,3pt,Jump Shot,[],203110,68.41327201051249,62.5,1610612744,2,3,2023-03-22T23:46:50Z,120000,False,62.0,244.0,1,right,MISS D. Green 25' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,25.23,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2023-03-22T23:46:47.5Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,2,3,2023-03-22T23:46:50Z,130000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,
14,PT10M55.00S,2023-03-22T23:46:51.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,79.58278580814718,90.68627450980392,1610612744,2,6,2023-03-22T23:46:55Z,140000,False,203.0,139.0,1,right,K. Thompson 24' 3PT  (3 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,24.66,Made,3.0,,,,,,,,,,,,,,,,,
15,PT10M38.00S,2023-03-22T23:47:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628467,28.33442838370565,76.22549019607843,1610612742,5,6,2023-03-22T23:47:11Z,150000,False,-131.0,214.0,1,left,M. Kleber 25' 3PT  (3 PTS) (L. Doncic 1 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,25.08,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
