actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M05.00S,2023-02-14T01:43:08.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,3,2,2023-02-14T01:43:09Z,190000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT09M48.00S,2023-02-14T01:43:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,5.601182654402102,52.20588235294118,1610612750,3,4,2023-02-14T01:43:30Z,200000,False,-11.0,0.0,1,left,M. Conley driving Layup (2 PTS) (T. Prince 1 AST),"[201144, 1627752]",1610612750.0,MIN,driving,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,1.1,Made,2.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
22,PT09M37.00S,2023-02-14T01:43:38.2Z,1,REGULAR,foul,personal,[],1630183,,,1610612742,3,4,2023-02-14T01:43:44Z,220000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629029]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1155.0,,1.0,0.0,Doncic,1629029.0,,,,
24,PT09M25.00S,2023-02-14T01:44:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,91.80354796320631,52.69607843137255,1610612742,3,4,2023-02-14T01:44:11Z,240000,False,13.0,25.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1630183]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,McDaniels,1630183.0,,
25,PT09M25.00S,2023-02-14T01:44:05.9Z,1,REGULAR,block,,[],1630183,,,1610612742,3,4,2023-02-14T01:44:07Z,250000,False,,,0,,J. McDaniels BLOCK (1 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M25.00S,2023-02-14T01:44:05.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,3,4,2023-02-14T01:44:11Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,24.0,,,,,,,,,,,,,
28,PT09M21.00S,2023-02-14T01:44:23.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202681,91.5407358738502,88.97058823529412,1610612742,3,4,2023-02-14T01:44:43Z,280000,False,195.0,27.0,1,right,MISS K. Irving 19' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right,19.68,Missed,,,,,,,,,,,,,,,,,,
29,PT09M18.00S,2023-02-14T01:44:26.0Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612750,3,4,2023-02-14T01:44:26Z,290000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M15.00S,2023-02-14T01:44:28.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630183,12.302890932982917,48.529411764705884,1610612750,3,6,2023-02-14T01:44:34Z,300000,False,7.0,63.0,1,left,J. McDaniels 6' driving floating Jump Shot (4 PTS) (T. Prince 2 AST),"[1630183, 1627752]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,4.0,T. Prince,1627752.0,2.0,,,,,,,,,,,,,,
32,PT09M01.00S,2023-02-14T01:44:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.59198423127464,48.03921568627451,1610612742,5,6,2023-02-14T01:44:46Z,320000,False,-10.0,17.0,1,right,L. Doncic driving Layup (2 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.97,Made,2.0,,,,,,,,,,,,,,,,,
33,PT08M48.00S,2023-02-14T01:44:56.6Z,1,REGULAR,3pt,Jump Shot,[],1627752,32.53942181340342,33.82352941176471,1610612750,5,6,2023-02-14T01:45:04Z,330000,False,81.0,253.0,1,left,MISS T. Prince 26' pullup 3PT,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,26.6,Missed,,,,,,,,,,,,,,,,,,
34,PT08M45.00S,2023-02-14T01:44:59.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,5,6,2023-02-14T01:44:59Z,340000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,
35,PT08M44.00S,2023-02-14T01:45:01.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203497,10.85742444152431,54.166666666666664,1610612750,5,8,2023-02-14T01:45:19Z,350000,False,-21.0,50.0,1,left,R. Gobert turnaround Jump Shot (2 PTS),[203497],1610612750.0,MIN,turnaround,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M44.00S,2023-02-14T01:45:04.8Z,1,REGULAR,foul,personal,['1freethrow'],203939,,,1610612750,5,8,2023-02-14T01:45:10Z,360000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Gobert 1 FT),"[203939, 203497]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,1.0,0.0,Gobert,203497.0,,,,
38,PT08M44.00S,2023-02-14T01:45:40.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203497,,,1610612750,5,9,2023-02-14T01:45:40Z,380000,False,,,0,,R. Gobert Free Throw 1 of 1 (3 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
39,PT08M20.00S,2023-02-14T01:46:05.8Z,1,REGULAR,2pt,Jump Shot,[],1629029,95.0886990801577,77.45098039215686,1610612742,5,9,2023-02-14T01:46:34Z,390000,False,137.0,-6.0,1,right,MISS L. Doncic 13' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,13.74,Missed,,,,,,,,,,,,,,,,,,
40,PT08M18.00S,2023-02-14T01:46:07.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,5,9,2023-02-14T01:46:34Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,39.0,,,,,,,,,,,,,
41,PT08M18.00S,2023-02-14T01:46:11.7Z,1,REGULAR,foul,personal,[],1627752,,,1610612742,5,9,2023-02-14T01:46:22Z,410000,False,,,0,,T. Prince loose ball personal FOUL (1 PF),"[1627752, 203939]",1610612750.0,MIN,loose ball,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,1.0,0.0,Powell,203939.0,,,,
43,PT08M10.00S,2023-02-14T01:46:42.3Z,1,REGULAR,foul,personal,[],1627752,,,1610612742,5,9,2023-02-14T01:47:17Z,430000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1630182]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202056.0,,2.0,0.0,Green,1630182.0,,,,
45,PT07M59.00S,2023-02-14T01:47:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202681,91.5407358738502,49.754901960784316,1610612742,5,9,2023-02-14T01:47:22Z,450000,False,-1.0,27.0,1,right,MISS K. Irving driving Layup,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
46,PT07M57.00S,2023-02-14T01:47:18.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,5,9,2023-02-14T01:47:18Z,460000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,45.0,3.0,2.0,1.0,,,,,,,,,,
47,PT07M49.00S,2023-02-14T01:47:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.674770039421814,50.49019607843137,1610612750,5,11,2023-02-14T01:47:31Z,470000,False,-2.0,38.0,1,left,A. Edwards driving Layup (2 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,3.85,Made,2.0,,,,,,,,,,,,,,,,,
50,PT07M30.00S,2023-02-14T01:48:02.4Z,1,REGULAR,2pt,Jump Shot,[],202681,78.40013140604468,47.549019607843135,1610612742,7,11,2023-02-14T01:48:34Z,500000,False,-12.0,151.0,1,right,K. Irving 15' pullup Jump Shot (2 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,15.1,Made,2.0,,,,,,,,,,,,,,,,,
52,PT07M15.00S,2023-02-14T01:48:26.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.469776609724048,50.245098039215684,1610612750,7,13,2023-02-14T01:48:31Z,520000,False,-1.0,-1.0,1,left,R. Gobert cutting DUNK (5 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.16,Made,5.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
54,PT06M57.00S,2023-02-14T01:48:43.0Z,1,REGULAR,2pt,Jump Shot,[],1630182,93.77463863337714,82.59803921568627,1610612742,9,13,2023-02-14T01:48:47Z,540000,False,163.0,6.0,1,right,J. Green 16' pullup Jump Shot (2 PTS),[1630182],1610612742.0,DAL,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Right,16.31,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M35.00S,2023-02-14T01:48:53.4Z,1,REGULAR,turnover,bad pass,[],1630183,,,1610612750,9,13,2023-02-14T01:52:46Z,545000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1630182]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,Green,1630182.0
69,PT06M35.00S,2023-02-14T01:48:53.4Z,1,REGULAR,steal,,[],1630182,,,1610612742,9,13,2023-02-14T01:52:46Z,547500,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M24.00S,2023-02-14T01:49:16.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,88.64980289093299,58.82352941176471,1610612742,11,13,2023-02-14T01:52:54Z,570000,False,44.0,54.0,1,right,L. Doncic 6' driving floating Jump Shot (4 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,4.0,,,,,,,,,,,,,,,,,
58,PT06M13.00S,2023-02-14T01:49:27.3Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,11,13,2023-02-14T01:49:33Z,580000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1629029]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,,,Doncic,1629029.0
59,PT06M13.00S,2023-02-14T01:49:27.3Z,1,REGULAR,steal,,[],1629029,,,1610612742,11,13,2023-02-14T01:49:29Z,590000,False,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
60,PT06M11.00S,2023-02-14T01:49:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,93.38042049934296,52.450980392156865,1610612742,13,13,2023-02-14T01:49:39Z,600000,False,12.0,10.0,1,right,L. Doncic running finger roll Layup (6 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.57,Made,6.0,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2023-02-14T01:49:42.9Z,1,REGULAR,foul,personal,[],203939,,,1610612750,13,13,2023-02-14T01:49:51Z,610000,False,,,0,,D. Powell personal FOUL (2 PF),"[203939, 203497]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,202056.0,,2.0,0.0,Gobert,203497.0,,,,
63,PT06M01.00S,2023-02-14T01:49:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,13,13,2023-02-14T01:49:53Z,630000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M01.00S,2023-02-14T01:51:02.6Z,1,REGULAR,substitution,out,[],203939,,,1610612750,13,13,2023-02-14T01:52:35Z,640000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M01.00S,2023-02-14T01:51:02.6Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,13,13,2023-02-14T01:52:35Z,650000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M01.00S,2023-02-14T01:51:02.6Z,1,REGULAR,substitution,in,[],201580,,,1610612750,13,13,2023-02-14T01:52:35Z,660000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M01.00S,2023-02-14T01:51:02.6Z,1,REGULAR,substitution,in,[],203937,,,1610612750,13,13,2023-02-14T01:52:35Z,670000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M51.00S,2023-02-14T01:52:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,16.90210249671485,53.431372549019606,1610612750,13,13,2023-02-14T01:53:01Z,680000,False,-17.0,106.0,1,left,MISS A. Edwards 10' Jump Shot,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.78,Missed,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2023-02-14T01:53:01.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,13,13,2023-02-14T01:53:01Z,690000,False,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,70.0,4.0,2.0,2.0,,,,,,,,,,
72,PT05M46.00S,2023-02-14T01:53:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,13,15,2023-02-14T01:53:00Z,700000,False,0.0,0.0,1,left,R. Gobert tip Layup (7 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
73,PT05M28.00S,2023-02-14T01:53:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.96386333771353,55.63725490196079,1610612742,15,15,2023-02-14T01:53:24Z,710000,False,28.0,42.0,1,right,L. Doncic driving floating Jump Shot (8 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,8.0,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2023-02-14T01:53:22.0Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612742,15,15,2023-02-14T01:53:28Z,720000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Doncic 1 FT),"[1630183, 1629029]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,,2.0,0.0,Doncic,1629029.0,,,,
76,PT05M28.00S,2023-02-14T01:53:48.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,15,15,2023-02-14T01:54:31Z,740000,False,,,0,,MISS L. Doncic Free Throw 1 of 1,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT05M24.00S,2023-02-14T01:53:52.8Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,15,15,2023-02-14T01:54:35Z,750000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT05M11.00S,2023-02-14T01:54:05.2Z,1,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612750,15,15,2023-02-14T01:54:13Z,760000,False,,,0,,L. Doncic shooting personal FOUL (1 PF) (Edwards 2 FT),"[1629029, 1630162]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,1.0,0.0,Edwards,1630162.0,,,,
80,PT05M11.00S,2023-02-14T01:54:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,15,16,2023-02-14T01:54:27Z,780000,False,,,0,,A. Edwards Free Throw 1 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
81,PT05M11.00S,2023-02-14T01:54:28.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,15,16,2023-02-14T01:54:39Z,790000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M11.00S,2023-02-14T01:54:28.4Z,1,REGULAR,substitution,out,[],201144,,,1610612750,15,16,2023-02-14T01:54:39Z,800000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M11.00S,2023-02-14T01:54:28.4Z,1,REGULAR,substitution,in,[],1629162,,,1610612750,15,16,2023-02-14T01:54:39Z,810000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M11.00S,2023-02-14T01:54:28.4Z,1,REGULAR,substitution,in,[],203085,,,1610612750,15,16,2023-02-14T01:54:39Z,820000,False,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M11.00S,2023-02-14T01:54:47.8Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,15,17,2023-02-14T01:54:47Z,830000,False,,,0,,A. Edwards Free Throw 2 of 2 (4 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
86,PT04M54.00S,2023-02-14T01:55:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.46057818659659,51.225490196078425,1610612742,17,17,2023-02-14T01:55:31Z,840000,False,6.0,18.0,1,right,K. Irving cutting Layup (4 PTS) (L. Doncic 1 AST),"[202681, 1629029]",1610612742.0,DAL,cutting,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.94,Made,4.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
88,PT04M45.00S,2023-02-14T01:55:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,10.988830486202366,43.38235294117647,1610612750,17,19,2023-02-14T01:55:24Z,860000,False,33.0,51.0,1,left,R. Gobert 6' driving Layup (9 PTS) (K. Anderson 1 AST),"[203497, 203937]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,9.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
90,PT04M45.00S,2023-02-14T01:55:19.2Z,1,REGULAR,foul,personal,['1freethrow'],201580,,,1610612750,17,19,2023-02-14T01:55:30Z,880000,False,,,0,,J. McGee shooting personal FOUL (1 PF) (Gobert 1 FT),"[201580, 203497]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,1.0,0.0,Gobert,203497.0,,,,
92,PT04M45.00S,2023-02-14T01:55:25.9Z,1,REGULAR,substitution,out,[],202681,,,1610612750,17,19,2023-02-14T01:55:29Z,900000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
