actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-01T01:40:44.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-01T01:40:44Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-01T01:40:46.6Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2023-03-01T01:40:46Z,40000,False,,,0,,Jump Ball D. Powell vs. M. Turner: Tip to L. Doncic,"[1629029, 203939, 1626167]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Powell,203939.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-03-01T01:41:00.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.17542706964521,57.35294117647059,1610612742,2,0,2023-03-01T01:42:39Z,70000,False,37.0,49.0,1,right,L. Doncic 6' fadeaway Jump Shot (2 PTS) (K. Irving 1 AST),"[1629029, 202681]",1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,6.15,Made,2.0,K. Irving,202681.0,1.0,,,,,,,,,,,,,,
9,PT11M18.00S,2023-03-01T01:41:25.3Z,1,REGULAR,2pt,Jump Shot,[],1626167,6.783837056504599,78.43137254901961,1610612754,2,2,2023-03-01T01:41:32Z,90000,False,-142.0,11.0,1,left,M. Turner 14' turnaround fadeaway Jump Shot (2 PTS) (B. Hield 1 AST),"[1626167, 1627741]",1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,Mid-Range,8-16 Left,14.26,Made,2.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
11,PT10M56.00S,2023-03-01T01:41:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.32917214191852,50.98039215686274,1610612742,4,2,2023-03-01T01:44:20Z,110000,False,5.0,20.0,1,right,D. Powell cutting Layup (2 PTS) (K. Irving 2 AST),"[203939, 202681]",1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,K. Irving,202681.0,2.0,,,,,,,,,,,,,,
13,PT10M56.00S,2023-03-01T01:41:52.9Z,1,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612742,4,2,2023-03-01T01:42:00Z,130000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Powell 1 FT),"[1626167, 203939]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,1.0,0.0,Powell,203939.0,,,,,,,,,
15,PT10M56.00S,2023-03-01T01:42:25.8Z,1,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,5,2,2023-03-01T01:42:25Z,150000,False,,,0,,D. Powell Free Throw 1 of 1 (3 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
16,PT10M43.00S,2023-03-01T01:42:41.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,5.732588699080158,51.225490196078425,1610612754,5,4,2023-03-01T01:42:46Z,160000,False,-6.0,1.0,1,left,M. Turner cutting DUNK (4 PTS) (A. Nembhard 1 AST),"[1626167, 1629614]",1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.63,Made,4.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
19,PT10M31.00S,2023-03-01T01:42:59.3Z,1,REGULAR,2pt,Jump Shot,[],203200,81.42247043363994,26.225490196078432,1610612742,5,4,2023-03-01T01:43:04Z,190000,False,-119.0,122.0,1,right,MISS J. Holiday 17' pullup Shot,[203200],1610612742.0,DAL,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,17.04,Missed,,,,,,,,,,,,,,,,,,
20,PT10M28.00S,2023-03-01T01:43:02.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,5,4,2023-03-01T01:43:04Z,200000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,
21,PT10M15.00S,2023-03-01T01:43:15.7Z,1,REGULAR,turnover,bad pass,[],1630174,,,1610612754,5,4,2023-03-01T01:43:19Z,210000,False,,,0,,A. Nesmith bad pass TURNOVER (1 TO),"[1630174, 203493]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Bullock,203493.0,,
22,PT10M15.00S,2023-03-01T01:43:15.7Z,1,REGULAR,steal,,[],203493,,,1610612742,5,4,2023-03-01T01:43:17Z,220000,False,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M06.00S,2023-03-01T01:43:27.7Z,1,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,5,4,2023-03-01T01:44:13Z,230000,False,,,0,,L. Doncic lost ball out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,lost ball,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,204059.0,,,,,,,,,1.0,,,,
24,PT09M48.00S,2023-03-01T01:43:50.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626167,10.200394218134035,47.794117647058826,1610612754,5,6,2023-03-01T01:47:59Z,240000,False,11.0,43.0,1,left,M. Turner turnaround fadeaway Jump Shot (6 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround fadeaway,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.48,Made,6.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
26,PT09M32.00S,2023-03-01T01:44:06.2Z,1,REGULAR,3pt,Jump Shot,[],203493,88.91261498028909,96.81372549019608,1610612742,5,6,2023-03-01T01:44:15Z,260000,False,234.0,52.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.97,Missed,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2023-03-01T01:44:08.8Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,5,6,2023-03-01T01:44:08Z,270000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,26.0,2.0,2.0,0.0,,,,,
