actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-04-08T00:40:51.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-08T00:40:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-08T00:40:53.3Z,1,REGULAR,jumpball,recovered,[],1629029,,,1610612742,0,0,2023-04-08T00:40:53Z,40000,False,,,0,,Jump Ball D. Powell vs. N. Vucevic: Tip to L. Doncic,"[1629029, 203939, 202696]",1610612742.0,DAL,startperiod,L. Doncic,1629029.0,Doncic,L. Doncic,Powell,203939.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-04-08T00:41:04.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.196452036793694,50.73529411764706,1610612742,0,0,2023-04-08T00:41:08Z,70000,False,-4.0,260.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-04-08T00:41:06.4Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,0,0,2023-04-08T00:41:08Z,80000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2023-04-08T00:41:17.4Z,1,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,49.01960784313725,1610612741,0,0,2023-04-08T00:41:22Z,90000,False,-5.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2023-04-08T00:41:20.4Z,1,REGULAR,rebound,defensive,[],1630702,,,1610612742,0,0,2023-04-08T00:41:22Z,100000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M18.00S,2023-04-08T00:41:32.4Z,1,REGULAR,3pt,Jump Shot,[],203493,9.937582128777924,2.941176470588235,1610612742,3,0,2023-04-08T00:41:37Z,110000,False,235.0,41.0,1,left,R. Bullock 3PT  (3 PTS) (L. Doncic 1 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,
13,PT11M01.00S,2023-04-08T00:41:49.0Z,1,REGULAR,2pt,Jump Shot,[],1630172,79.63206307490145,77.22886029411765,1610612741,3,0,2023-04-08T00:41:57Z,130000,False,136.0,139.0,1,right,MISS P. Williams 19' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,19.45,Missed,,,,,,,,,,,,,,,,,,
14,PT10M59.00S,2023-04-08T00:41:51.0Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,3,0,2023-04-08T00:41:57Z,140000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M51.00S,2023-04-08T00:42:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628373,6.652431011826544,94.85294117647058,1610612742,3,0,2023-04-08T00:42:04Z,150000,False,-224.0,10.0,1,left,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Left Corner 3,24+ Left,22.45,Missed,,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-04-08T00:42:04.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,3,0,2023-04-08T00:42:04Z,160000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M39.00S,2023-04-08T00:42:10.7Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,3,0,2023-04-08T00:42:14Z,170000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1628373]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Ntilikina,1628373.0,,,,,,,
18,PT10M39.00S,2023-04-08T00:42:10.7Z,1,REGULAR,steal,,[],1628373,,,1610612742,3,0,2023-04-08T00:42:12Z,180000,False,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M34.00S,2023-04-08T00:42:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,7.046649145860711,45.83333333333333,1610612742,3,0,2023-04-08T00:42:22Z,190000,False,21.0,14.0,1,left,MISS L. Doncic running Layup,[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
20,PT10M32.00S,2023-04-08T00:42:18.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,3,0,2023-04-08T00:42:22Z,200000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M14.00S,2023-04-08T00:42:52.1Z,1,REGULAR,2pt,Hook,[],202696,91.27792378449409,68.87254901960785,1610612741,3,2,2023-04-08T00:42:57Z,220000,False,94.0,29.0,1,right,N. Vucevic 9' turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Right,9.89,Made,,,,,2.0,,,,,,,,,,,,,
