actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-26T20:45:54.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-26T20:45:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-02-26T20:45:57.3Z,1,REGULAR,jumpball,recovered,[],203471,,,1610612747,0,0,2023-02-26T20:45:57Z,40000,False,,,0,,Jump Ball A. Davis vs. D. Powell: Tip to D. Schroder,"[203471, 203076, 203939]",1610612747.0,LAL,startperiod,D. Schroder,203471.0,Schroder,D. Schroder,Davis,203076.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-02-26T20:46:16.3Z,1,REGULAR,3pt,Jump Shot,[],203471,70.64717477003943,74.75490196078431,1610612747,0,0,2023-02-26T20:46:21Z,70000,False,124.0,223.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-02-26T20:46:19.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,0,0,2023-02-26T20:46:21Z,80000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2023-02-26T20:46:34.4Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612742,0,0,2023-02-26T20:46:43Z,90000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Doncic 2 FT),"[1629020, 1629029]",1610612747.0,LAL,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,
11,PT11M19.00S,2023-02-26T20:47:04.2Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,1,0,2023-02-26T20:47:35Z,110000,False,,,0,,L. Doncic Free Throw 1 of 2 (1 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M19.00S,2023-02-26T20:47:04.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,1,0,2023-02-26T20:47:35Z,120000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M18.00S,2023-02-26T20:47:05.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612747,1,0,2023-02-26T20:47:35Z,130000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M05.00S,2023-02-26T20:47:39.4Z,1,REGULAR,3pt,Jump Shot,[],1627736,72.48685939553219,18.627450980392158,1610612747,1,0,2023-02-26T20:47:45Z,140000,False,-157.0,206.0,1,right,MISS M. Beasley 25' 3PT,[1627736],1610612747.0,LAL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
15,PT11M02.00S,2023-02-26T20:47:42.4Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,1,0,2023-02-26T20:47:45Z,150000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
