shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
05:10,82,PT05M10.00S,2022-12-10T03:25:11.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.013797634691194,23.03921568627451,1610612742,18,15,2022-12-10T03:25:34Z,820000,False,135.0,248.0,1,left,MISS L. Doncic 28' pullup 3PT,[1629029],77,1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,,
05:07,83,PT05M07.00S,2022-12-10T03:25:14.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,18,15,2022-12-10T03:25:16Z,830000,False,,,0,,G. Allen REBOUND (Off:1 Def:2),[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,82.0,3.0,2.0,1.0,,,,,,,
04:45,84,PT04M45.00S,2022-12-10T03:25:37.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,77.87450722733246,11.27450980392157,1610612749,18,18,2022-12-10T03:25:42Z,840000,False,-194.0,155.0,1,right,G. Allen 24' 3PT  (6 PTS) (J. Carter 1 AST),"[1628960, 1628975]",12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.83,Made,6.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
04:21,86,PT04M21.00S,2022-12-10T03:26:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.1268068331143235,49.01960784313725,1610612742,20,18,2022-12-10T03:26:05Z,860000,False,5.0,5.0,1,left,D. Powell cutting Layup (4 PTS) (L. Doncic 3 AST),"[203939, 1629029]",7,1610612742.0,DAL,cutting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.71,Made,4.0,L. Doncic,1629029.0,3.0,,,,,,,,,,,,,,
04:03,88,PT04M03.00S,2022-12-10T03:26:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,82.7365308804205,49.50980392156863,1610612749,20,20,2022-12-10T03:26:23Z,880000,False,-2.0,110.0,1,right,J. Holiday 10' driving floating Jump Shot (5 PTS),[201950],21,1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.98,Made,5.0,,,,,,,,,,,,,,,,,
03:47,89,PT03M47.00S,2022-12-10T03:26:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,7.835085413929041,36.51960784313725,1610612742,22,20,2022-12-10T03:26:45Z,890000,False,67.0,21.0,1,left,L. Doncic 7' driving bank Jump Shot (7 PTS),[1629029],77,1610612742.0,DAL,driving bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.06,Made,7.0,,,,,,,,,,,,,,,,,
03:38,91,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,out,[],203939,,,1610612749,22,20,2022-12-10T03:27:04Z,910000,False,,,0,,SUB out: D. Powell,[203939],7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,92,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,out,[],203915,,,1610612749,22,20,2022-12-10T03:27:04Z,920000,False,,,0,,SUB out: S. Dinwiddie,[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,93,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,22,20,2022-12-10T03:27:04Z,930000,False,,,0,,SUB out: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,94,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,out,[],203507,,,1610612749,22,20,2022-12-10T03:27:04Z,940000,False,,,0,,SUB out: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,95,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,in,[],1626174,,,1610612749,22,20,2022-12-10T03:27:04Z,950000,False,,,0,,SUB in: C. Wood,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,96,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,in,[],1630182,,,1610612749,22,20,2022-12-10T03:27:04Z,960000,False,,,0,,SUB in: J. Green,[1630182],8,1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,97,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,in,[],201572,,,1610612749,22,20,2022-12-10T03:27:04Z,970000,False,,,0,,SUB in: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
03:38,98,PT03M38.00S,2022-12-10T03:26:47.1Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,22,20,2022-12-10T03:27:04Z,980000,False,,,0,,SUB in: P. Connaughton,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
03:32,99,PT03M32.00S,2022-12-10T03:27:12.6Z,1,REGULAR,3pt,Jump Shot,[],201950,70.77858081471747,19.11764705882353,1610612749,22,23,2022-12-10T03:27:17Z,990000,False,-154.0,222.0,1,right,J. Holiday 27' 3PT step back (8 PTS),[201950],21,1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.06,Made,8.0,,,,,,,,,,,,,,,,,
03:14,100,PT03M14.00S,2022-12-10T03:27:30.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,5.601182654402102,50.245098039215684,1610612742,24,23,2022-12-10T03:27:33Z,1000000,False,-1.0,0.0,1,left,C. Wood alley-oop DUNK (2 PTS) (L. Doncic 4 AST),"[1626174, 1629029]",35,1610612742.0,DAL,alley-oop,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.12,Made,2.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
03:02,102,PT03M02.00S,2022-12-10T03:27:42.5Z,1,REGULAR,2pt,Jump Shot,[],1628975,84.05059132720105,22.54901960784314,1610612749,24,23,2022-12-10T03:28:26Z,1020000,False,-137.0,97.0,1,right,MISS J. Carter 16' pullup Shot,[1628975],5,1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Left,16.83,Missed,,,,,,,,,,,,,,,,,,
03:00,103,PT03M00.00S,2022-12-10T03:27:44.5Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,24,23,2022-12-10T03:27:47Z,1030000,False,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Mid-Range,16-24 Left,,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,
02:49,104,PT02M49.00S,2022-12-10T03:28:00.3Z,1,REGULAR,foul,technical,['1freethrow'],201572,,,1610612742,24,23,2022-12-10T03:31:09Z,1040000,False,,,0,,B. Lopez defensive-3-second technical FOUL (1 Tech),[201572],11,1610612749.0,MIL,defensive-3-second,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,202053.0,1.0,1.0,,
02:49,105,PT02M49.00S,2022-12-10T03:28:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,24,23,2022-12-10T03:28:12Z,1050000,False,,,0,,DAL Timeout,[],,1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,106,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,out,[],1627827,,,1610612742,24,23,2022-12-10T03:31:06Z,1060000,False,,,0,,SUB out: D. Finney-Smith,[1627827],10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,107,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,out,[],203501,,,1610612742,24,23,2022-12-10T03:31:06Z,1070000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],11,1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,108,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,out,[],1628975,,,1610612742,24,23,2022-12-10T03:31:06Z,1080000,False,,,0,,SUB out: J. Carter,[1628975],5,1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,109,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,in,[],203493,,,1610612742,24,23,2022-12-10T03:31:06Z,1090000,False,,,0,,SUB in: R. Bullock,[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,110,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,in,[],1628467,,,1610612742,24,23,2022-12-10T03:31:06Z,1100000,False,,,0,,SUB in: M. Kleber,[1628467],42,1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,111,PT02M49.00S,2022-12-10T03:28:14.4Z,1,REGULAR,substitution,in,[],201588,,,1610612742,24,23,2022-12-10T03:31:06Z,1110000,False,,,0,,SUB in: G. Hill,[201588],3,1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
02:49,112,PT02M49.00S,2022-12-10T03:31:39.2Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,25,23,2022-12-10T03:31:39Z,1120000,False,,,0,,L. Doncic technical Free Throw 1 of 1 (8 PTS),[1629029],77,1610612742.0,DAL,technical,,,Doncic,L. Doncic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
02:41,113,PT02M41.00S,2022-12-10T03:31:58.2Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.77989487516426,67.40196078431373,1610612742,28,23,2022-12-10T03:32:20Z,1130000,False,-87.0,227.0,1,left,L. Doncic 24' 3PT pullup (11 PTS),[1629029],77,1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,24.35,Made,11.0,,,,,,,,,,,,,,,,,
02:25,114,PT02M25.00S,2022-12-10T03:32:13.3Z,1,REGULAR,3pt,Jump Shot,[],1626192,69.85873850197109,72.54901960784314,1610612749,28,26,2022-12-10T03:32:17Z,1140000,False,113.0,231.0,1,right,P. Connaughton 25' 3PT  (3 PTS) (J. Holiday 1 AST),"[1626192, 201950]",24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,25.68,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
02:13,116,PT02M13.00S,2022-12-10T03:32:26.0Z,1,REGULAR,3pt,Jump Shot,[],1626174,30.305519053876477,33.088235294117645,1610612742,28,26,2022-12-10T03:32:30Z,1160000,False,85.0,232.0,1,left,MISS C. Wood 24' 3PT,[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
02:09,117,PT02M09.00S,2022-12-10T03:32:30.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,26,2022-12-10T03:32:30Z,1170000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,
01:58,118,PT01M58.00S,2022-12-10T03:32:40.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,90.48948751642575,47.05882352941176,1610612749,28,28,2022-12-10T03:33:09Z,1180000,False,-15.0,37.0,1,right,B. Portis turnaround Hook (4 PTS),[1626171],9,1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.97,Made,4.0,,,,,,,,,,,,,,,,,
01:39,119,PT01M39.00S,2022-12-10T03:32:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,27.151773981603156,19.362745098039216,1610612742,31,28,2022-12-10T03:33:04Z,1190000,False,153.0,203.0,1,left,L. Doncic 25' 3PT  (14 PTS) (R. Bullock 1 AST),"[1629029, 203493]",77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.41,Made,14.0,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,
01:27,121,PT01M27.00S,2022-12-10T03:33:11.0Z,1,REGULAR,2pt,Jump Shot,[],201950,91.27792378449409,83.57843137254902,1610612749,31,30,2022-12-10T03:33:17Z,1210000,False,168.0,29.0,1,right,J. Holiday 17' step back Jump Shot (10 PTS),[201950],21,1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right,17.05,Made,10.0,,,,,,,,,,,,,,,,,
01:00,122,PT01M00.00S,2022-12-10T03:33:41.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612742,31,30,2022-12-10T03:33:57Z,1220000,False,,,0,,DAL shot clock Team TURNOVER,[],,1610612742.0,DAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202053.0,,,,
01:00,123,PT01M00.00S,2022-12-10T03:33:47.3Z,1,REGULAR,substitution,out,[],201950,,,1610612749,31,30,2022-12-10T03:33:59Z,1230000,False,,,0,,SUB out: J. Holiday,[201950],21,1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,124,PT01M00.00S,2022-12-10T03:33:47.3Z,1,REGULAR,substitution,in,[],203114,,,1610612749,31,30,2022-12-10T03:33:59Z,1240000,False,,,0,,SUB in: K. Middleton,[203114],22,1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
00:47,125,PT00M47.00S,2022-12-10T03:34:12.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,81.553876478318,21.323529411764707,1610612749,31,30,2022-12-10T03:34:17Z,1250000,False,-143.0,121.0,1,right,MISS B. Portis 18' pullup Shot,[1626171],9,1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,18.76,Missed,,,,,,,,,,,,,,,,,,
00:44,126,PT00M44.90S,2022-12-10T03:34:14.9Z,1,REGULAR,rebound,defensive,[],203493,,,1610612742,31,30,2022-12-10T03:34:17Z,1260000,False,,,0,,R. Bullock REBOUND (Off:0 Def:1),[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,
00:39,127,PT00M39.70S,2022-12-10T03:34:20.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203493,29.77989487516426,19.362745098039216,1610612742,31,30,2022-12-10T03:34:26Z,1270000,False,153.0,227.0,1,left,MISS R. Bullock 27' 3PT,[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,27.42,Missed,,,,,,,,,,,,,,,,,,
00:36,128,PT00M36.60S,2022-12-10T03:34:23.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,30,2022-12-10T03:34:26Z,1280000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,,,
00:32,129,PT00M32.00S,2022-12-10T03:34:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626171,91.93495400788436,42.8921568627451,1610612749,31,30,2022-12-10T03:34:34Z,1290000,False,-36.0,23.0,1,right,MISS B. Portis running Layup,[1626171],9,1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
00:27,130,PT00M27.40S,2022-12-10T03:34:33.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612742,31,30,2022-12-10T03:34:34Z,1300000,False,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],35,1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,
00:07,131,PT00M07.60S,2022-12-10T03:34:52.9Z,1,REGULAR,2pt,Jump Shot,[],1629029,21.76412614980289,25.49019607843137,1610612742,33,30,2022-12-10T03:34:58Z,1310000,False,123.0,152.0,1,left,L. Doncic 19' turnaround fadeaway Jump Shot (16 PTS),[1629029],77,1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,19.53,Made,16.0,,,,,,,,,,,,,,,,,
00:01,132,PT00M01.80S,2022-12-10T03:35:03.4Z,1,REGULAR,3pt,Jump Shot,[],1626192,73.9323258869908,11.029411764705882,1610612749,33,30,2022-12-10T03:35:11Z,1320000,False,-195.0,193.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
00:01,133,PT00M01.80S,2022-12-10T03:35:03.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,33,30,2022-12-10T03:35:11Z,1330000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,132.0,3.0,2.0,1.0,,,,,,,
00:00,134,PT00M00.70S,2022-12-10T03:35:09.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,33,32,2022-12-10T03:36:43Z,1340000,False,0.0,0.0,1,right,B. Portis tip Layup (6 PTS),[1626171],9,1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
00:00,136,PT00M00.00S,2022-12-10T03:36:17.5Z,1,REGULAR,period,end,[],0,,,1610612742,33,32,2022-12-10T03:36:17Z,1360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,137,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612742,33,32,2022-12-10T03:38:32Z,1370000,False,,,0,,SUB out: L. Doncic,[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,138,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612742,33,32,2022-12-10T03:38:32Z,1380000,False,,,0,,SUB out: B. Portis,[1626171],9,1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,139,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612742,33,32,2022-12-10T03:38:32Z,1390000,False,,,0,,SUB out: B. Lopez,[201572],11,1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,140,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612742,33,32,2022-12-10T03:38:32Z,1400000,False,,,0,,SUB in: S. Dinwiddie,[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,141,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612742,33,32,2022-12-10T03:38:32Z,1410000,False,,,0,,SUB in: G. Antetokounmpo,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,142,PT12M00.00S,2022-12-10T03:36:26.5Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612742,33,32,2022-12-10T03:38:32Z,1420000,False,,,0,,SUB in: G. Allen,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,143,PT12M00.00S,2022-12-10T03:38:44.8Z,2,REGULAR,period,start,[],0,,,1610612742,33,32,2022-12-10T03:38:44Z,1430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:42,144,PT11M42.00S,2022-12-10T03:39:04.2Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,33,32,2022-12-10T03:39:12Z,1440000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],26,1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,204059.0,,,,
11:22,145,PT11M22.00S,2022-12-10T03:39:30.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,93.11760840998686,4.901960784313726,1610612749,33,32,2022-12-10T03:39:34Z,1450000,False,-225.0,12.0,1,right,MISS P. Connaughton 3PT,[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
11:18,146,PT11M18.00S,2022-12-10T03:39:34.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,33,32,2022-12-10T03:39:34Z,1460000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,,,,,,,,,,145.0,3.0,2.0,1.0,,,,,,,
11:10,147,PT11M10.00S,2022-12-10T03:39:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,6.1268068331143235,46.568627450980394,1610612742,35,32,2022-12-10T03:39:46Z,1470000,False,17.0,5.0,1,left,J. Green driving reverse Layup (2 PTS) (S. Dinwiddie 3 AST),"[1630182, 203915]",8,1610612742.0,DAL,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.79,Made,2.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
10:51,149,PT10M51.00S,2022-12-10T03:40:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,56.127450980392155,1610612749,35,32,2022-12-10T03:40:08Z,1490000,False,31.0,20.0,1,right,MISS G. Antetokounmpo Layup,[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
10:50,150,PT10M50.00S,2022-12-10T03:40:01.8Z,2,REGULAR,rebound,offensive,[],1626192,,,1610612749,35,32,2022-12-10T03:40:14Z,1500000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:0),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,149.0,1.0,0.0,1.0,,,,,,,
10:50,151,PT10M50.00S,2022-12-10T03:40:03.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626192,94.40999984741211,50.0,1610612749,35,32,2022-12-10T03:40:17Z,1510000,False,0.0,0.0,1,right,MISS P. Connaughton tip Layup,[1626192],24,1610612749.0,MIL,tip,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
10:49,152,PT10M49.00S,2022-12-10T03:40:04.3Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,35,32,2022-12-10T03:40:17Z,1520000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:1),[203507],34,1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,151.0,3.0,1.0,2.0,,,,,,,
10:49,153,PT10M49.00S,2022-12-10T03:40:05.1Z,2,REGULAR,foul,personal,[],203915,,,1610612749,35,32,2022-12-10T03:40:12Z,1530000,False,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 203507]",26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Antetokounmpo,203507.0
10:41,155,PT10M41.00S,2022-12-10T03:40:31.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,71.04139290407359,16.42156862745098,1610612749,35,32,2022-12-10T03:40:36Z,1550000,False,-168.0,220.0,1,right,MISS G. Allen 27' 3PT,[1628960],12,1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,27.65,Missed,,,,,,,,,,,,,,,,,,
10:37,156,PT10M37.00S,2022-12-10T03:40:35.2Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,35,32,2022-12-10T03:40:36Z,1560000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],25,1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,155.0,2.0,2.0,0.0,,,,,,,
10:28,157,PT10M28.00S,2022-12-10T03:40:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,7.046649145860711,52.450980392156865,1610612742,35,32,2022-12-10T03:41:40Z,1570000,False,-12.0,14.0,1,left,MISS C. Wood driving Layup,[1626174],35,1610612742.0,DAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
10:26,158,PT10M26.00S,2022-12-10T03:40:47.0Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,35,32,2022-12-10T03:40:50Z,1580000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],24,1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,,,157.0,2.0,1.0,1.0,,,,,,,
10:21,159,PT10M21.00S,2022-12-10T03:40:53.4Z,2,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612749,35,32,2022-12-10T03:41:03Z,1590000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Allen 2 FT),"[1630182, 1628960]",8,1610612742.0,DAL,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Allen,1628960.0
