actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-03-25T00:41:17.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-25T00:41:17Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-25T00:41:20.5Z,1,REGULAR,jumpball,recovered,[],202681,,,1610612742,0,0,2023-03-25T00:41:20Z,40000,False,,,0,,Jump Ball D. Powell vs. N. Richards: Tip to K. Irving,"[202681, 203939, 1630208]",1610612742.0,DAL,startperiod,K. Irving,202681.0,Irving,K. Irving,Powell,203939.0,Richards,1630208.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-25T00:41:31.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,87.20433639947439,45.34313725490196,1610612742,2,0,2023-03-25T00:42:17Z,70000,False,-23.0,68.0,1,right,L. Doncic 7' floating Jump Shot (2 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,2.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-03-25T00:41:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629004,5.601182654402102,94.6078431372549,1610612766,2,3,2023-03-25T00:42:11Z,90000,False,-223.0,0.0,1,left,S. Mykhailiuk 3PT  (3 PTS) (D. Smith Jr. 1 AST),"[1629004, 1628372]",1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,22.3,Made,3.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,,,,
11,PT11M08.00S,2023-03-25T00:42:07.7Z,1,REGULAR,3pt,Jump Shot,[],203493,73.66951379763469,83.57843137254902,1610612742,2,3,2023-03-25T00:42:14Z,110000,False,168.0,195.0,1,right,MISS R. Bullock 25' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2023-03-25T00:42:07.7Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,2,3,2023-03-25T00:42:14Z,120000,False,,,0,,G. Hayward REBOUND (Off:0 Def:1),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M59.00S,2023-03-25T00:42:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,10.85742444152431,64.70588235294117,1610612766,2,3,2023-03-25T00:42:25Z,130000,False,-74.0,50.0,1,left,MISS G. Hayward 8' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Left,8.87,Missed,,,,,,,,,,,,,,,,,,
14,PT10M57.00S,2023-03-25T00:42:19.5Z,1,REGULAR,rebound,defensive,[],202681,,,1610612742,2,3,2023-03-25T00:42:25Z,140000,False,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M51.00S,2023-03-25T00:42:25.8Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612742,2,3,2023-03-25T00:42:37Z,150000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Irving 2 FT),"[1630208, 202681]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Irving,202681.0,,,,,
17,PT10M51.00S,2023-03-25T00:42:57.9Z,1,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,3,3,2023-03-25T00:43:25Z,170000,False,,,0,,K. Irving Free Throw 1 of 2 (1 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
