actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
81,PT04M59.00S,2023-01-31T01:54:30.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,15,14,2023-01-31T01:54:32Z,810000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,80.0,2.0,1.0,1.0,,,,,,,,,,,,,,
82,PT04M41.00S,2023-01-31T01:54:49.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.32917214191852,50.0,1610612765,15,16,2023-01-31T01:56:25Z,820000,False,0.0,20.0,1,right,J. Duren DUNK (7 PTS) (J. Ivey 2 AST),"[1631105, 1631093]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,7.0,,,,,,,,,J. Ivey,1631093.0,2.0,,
84,PT04M24.00S,2023-01-31T01:55:08.9Z,1,REGULAR,foul,personal,[],1631093,,,1610612742,15,16,2023-01-31T01:56:44Z,840000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1630182]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628172.0,1.0,0.0,Green,1630182.0,,,,,
86,PT04M24.00S,2023-01-31T01:55:16.2Z,1,REGULAR,substitution,out,[],203915,,,1610612742,15,16,2023-01-31T01:55:24Z,860000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M24.00S,2023-01-31T01:55:16.2Z,1,REGULAR,substitution,out,[],1631105,,,1610612742,15,16,2023-01-31T01:55:24Z,870000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M24.00S,2023-01-31T01:55:16.2Z,1,REGULAR,substitution,in,[],203493,,,1610612742,15,16,2023-01-31T01:55:24Z,880000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M24.00S,2023-01-31T01:55:16.2Z,1,REGULAR,substitution,in,[],1630191,,,1610612742,15,16,2023-01-31T01:55:24Z,890000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M15.00S,2023-01-31T01:55:43.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612742,15,16,2023-01-31T01:55:48Z,900000,False,,,0,,I. Stewart shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630191, 1629029]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628172.0,1.0,0.0,Doncic,1629029.0,,,,,
92,PT04M15.00S,2023-01-31T01:56:12.7Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,16,16,2023-01-31T01:56:12Z,920000,False,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
93,PT04M15.00S,2023-01-31T01:56:34.6Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,17,16,2023-01-31T01:56:34Z,930000,False,,,0,,L. Doncic Free Throw 2 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
94,PT03M56.00S,2023-01-31T01:56:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630165,73.40670170827858,19.11764705882353,1610612765,17,19,2023-01-31T01:57:00Z,940000,False,-154.0,197.0,1,right,K. Hayes 25' 3PT pullup (3 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,3.0,,,,,,,,,,,,,
95,PT03M45.00S,2023-01-31T01:57:06.5Z,1,REGULAR,3pt,Jump Shot,[],203501,23.078186596583443,12.254901960784313,1610612742,17,19,2023-01-31T01:57:11Z,950000,False,189.0,164.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
96,PT03M40.00S,2023-01-31T01:57:11.5Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,17,19,2023-01-31T01:57:11Z,960000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT03M34.00S,2023-01-31T01:57:17.7Z,1,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612765,17,19,2023-01-31T01:57:24Z,970000,False,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Stewart 2 FT),"[1627827, 1630191]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,1.0,0.0,Stewart,1630191.0,,,,,
99,PT03M34.00S,2023-01-31T01:57:30.0Z,1,REGULAR,foul,technical,['1freethrow'],1629033,,,1610612765,17,19,2023-01-31T01:57:55Z,990000,False,,,0,,T. Pinson technical FOUL (1 Tech),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,1628172.0,0.0,1.0,,,,,,,
100,PT03M34.00S,2023-01-31T01:57:56.2Z,1,REGULAR,freethrow,1 of 1,[],202711,,,1610612765,17,20,2023-01-31T01:57:56Z,1000000,False,,,0,,B. Bogdanovic technical Free Throw 1 of 1 (5 PTS),[202711],1610612765.0,DET,technical,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
101,PT03M34.00S,2023-01-31T01:58:23.5Z,1,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,17,21,2023-01-31T01:58:23Z,1010000,False,,,0,,I. Stewart Free Throw 1 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
102,PT03M34.00S,2023-01-31T01:58:27.0Z,1,REGULAR,substitution,out,[],203501,,,1610612765,17,21,2023-01-31T01:58:31Z,1020000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M34.00S,2023-01-31T01:58:27.0Z,1,REGULAR,substitution,in,[],202722,,,1610612765,17,21,2023-01-31T01:58:31Z,1030000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M34.00S,2023-01-31T01:58:42.0Z,1,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,17,22,2023-01-31T01:58:42Z,1040000,False,,,0,,I. Stewart Free Throw 2 of 2 (2 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
105,PT03M23.00S,2023-01-31T01:58:54.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,32.40801576872536,37.00980392156863,1610612742,20,22,2023-01-31T01:59:32Z,1050000,False,65.0,252.0,1,left,L. Doncic 26' 3PT pullup (18 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.03,Made,,,,,18.0,,,,,,,,,,,,,
106,PT03M11.00S,2023-01-31T01:59:10.0Z,1,REGULAR,foul,personal,[],1629029,,,1610612765,20,22,2023-01-31T01:59:21Z,1060000,False,,,0,,L. Doncic personal FOUL (1 PF),"[1629029, 202711]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,200832.0,1.0,0.0,Bogdanovic,202711.0,,,,,
108,PT03M03.00S,2023-01-31T01:59:40.2Z,1,REGULAR,2pt,Jump Shot,[],1630165,73.01248357424441,64.4607843137255,1610612765,20,22,2023-01-31T02:01:40Z,1080000,False,72.0,201.0,1,right,MISS K. Hayes 21' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,21.38,Missed,,,,,,,,,,,,,,,,,,
109,PT02M57.00S,2023-01-31T01:59:46.2Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,20,22,2023-01-31T01:59:49Z,1090000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Right Center,,,108.0,3.0,3.0,0.0,,,,,,,,,,,,,,
110,PT02M50.00S,2023-01-31T01:59:52.8Z,1,REGULAR,3pt,Jump Shot,[],203493,27.414586070959263,12.009803921568627,1610612742,20,22,2023-01-31T01:59:57Z,1100000,False,190.0,205.0,1,left,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
111,PT02M47.00S,2023-01-31T01:59:55.8Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,20,22,2023-01-31T01:59:57Z,1110000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT02M44.00S,2023-01-31T02:00:04.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612765,20,22,2023-01-31T02:00:08Z,1120000,False,,,0,,L. Doncic personal FOUL (2 PF) (Ivey 2 FT),"[1629029, 1631093]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628172.0,2.0,0.0,Ivey,1631093.0,,,,,
114,PT02M44.00S,2023-01-31T02:00:13.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,20,22,2023-01-31T02:00:13Z,1140000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2023-01-31T02:01:52.9Z,1,REGULAR,substitution,out,[],202711,,,1610612765,20,22,2023-01-31T02:02:59Z,1150000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M44.00S,2023-01-31T02:01:52.9Z,1,REGULAR,substitution,in,[],1628995,,,1610612765,20,22,2023-01-31T02:02:59Z,1160000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M44.00S,2023-01-31T02:03:23.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631093,,,1610612765,20,22,2023-01-31T02:03:48Z,1170000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT02M44.00S,2023-01-31T02:03:23.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,20,22,2023-01-31T02:03:48Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2023-01-31T02:03:23.2Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631093,,,1610612765,20,23,2023-01-31T02:03:48Z,1190000,False,,,0,,J. Ivey Free Throw 2 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
120,PT02M37.00S,2023-01-31T02:03:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,9.017739816031538,45.34313725490196,1610612742,22,23,2023-01-31T02:51:52Z,1200000,False,23.0,32.0,1,left,J. Green driving Layup (2 PTS) (L. Doncic 1 AST),"[1630182, 1629029]",1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.98,Made,,,,,2.0,,,,,,,,,L. Doncic,1629029.0,1.0,,
122,PT02M17.00S,2023-01-31T02:04:21.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612765,22,23,2023-01-31T02:04:29Z,1220000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Livers 2 FT),"[1630182, 1630587]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Livers,1630587.0,,,,,
124,PT02M17.00S,2023-01-31T02:04:44.4Z,1,REGULAR,freethrow,1 of 2,[],1630587,,,1610612765,22,24,2023-01-31T02:04:44Z,1240000,False,,,0,,I. Livers Free Throw 1 of 2 (1 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
125,PT02M17.00S,2023-01-31T02:04:45.7Z,1,REGULAR,substitution,out,[],1631093,,,1610612765,22,24,2023-01-31T02:04:51Z,1250000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M17.00S,2023-01-31T02:04:45.7Z,1,REGULAR,substitution,in,[],202692,,,1610612765,22,24,2023-01-31T02:04:51Z,1260000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M17.00S,2023-01-31T02:05:03.3Z,1,REGULAR,freethrow,2 of 2,[],1630587,,,1610612765,22,24,2023-01-31T02:05:03Z,1270000,False,,,0,,MISS I. Livers Free Throw 2 of 2,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT02M17.00S,2023-01-31T02:05:06.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,22,24,2023-01-31T02:05:06Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,
129,PT02M17.00S,2023-01-31T02:05:08.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612742,22,24,2023-01-31T02:05:19Z,1290000,False,,,0,,I. Stewart loose ball personal FOUL (2 PF) (Doncic 2 FT),"[1630191, 1629029]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628172.0,2.0,0.0,Doncic,1629029.0,,,,,
131,PT02M17.00S,2023-01-31T02:05:45.3Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,23,24,2023-01-31T02:05:45Z,1310000,False,,,0,,L. Doncic Free Throw 1 of 2 (19 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
132,PT02M17.00S,2023-01-31T02:05:45.3Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,23,24,2023-01-31T02:06:08Z,1320000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT02M15.00S,2023-01-31T02:05:47.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,23,24,2023-01-31T02:06:08Z,1330000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT01M57.00S,2023-01-31T02:06:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630165,69.33311432325887,36.76470588235294,1610612765,23,24,2023-01-31T02:06:33Z,1340000,False,-66.0,236.0,1,right,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,24.49,Missed,,,,,,,,,,,,,,,,,,
135,PT01M53.00S,2023-01-31T02:06:29.1Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,23,24,2023-01-31T02:06:33Z,1350000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT01M50.00S,2023-01-31T02:06:31.1Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,23,24,2023-01-31T02:06:39Z,1360000,False,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 1630165]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,Hayes,1630165.0,,,,,,,,,,
137,PT01M50.00S,2023-01-31T02:06:31.1Z,1,REGULAR,steal,,[],1630165,,,1610612765,23,24,2023-01-31T02:06:33Z,1370000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
138,PT01M46.00S,2023-01-31T02:06:35.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,85.75886990801577,38.72549019607843,1610612765,23,26,2023-01-31T02:06:43Z,1380000,False,-56.0,81.0,1,right,K. Hayes 9' driving floating Jump Shot (5 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,9.9,Made,,,,,5.0,,,,,,,,,,,,,
139,PT01M25.00S,2023-01-31T02:06:58.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630587,,,1610612742,23,26,2023-01-31T02:07:08Z,1390000,False,,,0,,I. Livers shooting personal FOUL (1 PF) (Doncic 2 FT),"[1630587, 1629029]",1610612765.0,DET,shooting,,,Livers,I. Livers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Doncic,1629029.0,,,,,
141,PT01M25.00S,2023-01-31T02:07:34.4Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,24,26,2023-01-31T02:07:34Z,1410000,False,,,0,,L. Doncic Free Throw 1 of 2 (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
142,PT01M25.00S,2023-01-31T02:07:57.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,25,26,2023-01-31T02:07:57Z,1420000,False,,,0,,L. Doncic Free Throw 2 of 2 (21 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
143,PT01M06.00S,2023-01-31T02:08:17.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,84.97043363994744,39.46078431372549,1610612765,25,26,2023-01-31T02:08:46Z,1430000,False,-53.0,89.0,1,right,MISS K. Hayes 10' floating Shot,[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.33,Missed,,,,,,,,,,,,,,,,,,
144,PT01M06.00S,2023-01-31T02:08:17.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,25,26,2023-01-31T02:08:24Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT01M06.00S,2023-01-31T02:08:24.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202722,,,1610612765,25,26,2023-01-31T02:08:32Z,1450000,False,,,0,,D. Bertans loose ball personal FOUL (1 PF) (Stewart 2 FT),"[202722, 1630191]",1610612742.0,DAL,loose ball,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Stewart,1630191.0,,,,,
147,PT01M06.00S,2023-01-31T02:08:48.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,25,26,2023-01-31T02:08:48Z,1470000,False,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
148,PT01M06.00S,2023-01-31T02:08:48.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,25,26,2023-01-31T02:08:48Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
149,PT01M06.00S,2023-01-31T02:09:01.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,25,27,2023-01-31T02:09:01Z,1490000,False,,,0,,I. Stewart Free Throw 2 of 2 (3 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
150,PT00M57.00S,2023-01-31T02:09:12.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627827,7.178055190538765,50.245098039215684,1610612742,27,27,2023-01-31T02:09:21Z,1500000,False,-1.0,15.0,1,left,D. Finney-Smith cutting DUNK (4 PTS) (J. Green 1 AST),"[1627827, 1630182]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,4.0,,,,,,,,,J. Green,1630182.0,1.0,,
152,PT00M49.50S,2023-01-31T02:09:22.4Z,1,REGULAR,3pt,Jump Shot,[],1630587,76.2976346911958,12.009803921568627,1610612765,27,27,2023-01-31T02:09:26Z,1520000,False,-190.0,170.0,1,right,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
153,PT00M46.80S,2023-01-31T02:09:25.1Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,27,27,2023-01-31T02:09:26Z,1530000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,152.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT00M39.40S,2023-01-31T02:09:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.98488830486202,46.32352941176471,1610612742,30,27,2023-01-31T02:09:42Z,1550000,False,18.0,267.0,1,left,L. Doncic 26' 3PT step back (24 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,26.76,Made,,,,,24.0,,,,,,,,,,,,,
156,PT00M22.30S,2023-01-31T02:09:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,81.8166885676741,49.26470588235294,1610612765,30,27,2023-01-31T02:09:57Z,1560000,False,-4.0,118.0,1,right,MISS A. Burks 11' driving floating Shot,[202692],1610612765.0,DET,driving floating,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Center,11.85,Missed,,,,,,,,,,,,,,,,,,
157,PT00M19.70S,2023-01-31T02:09:54.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,30,27,2023-01-31T02:09:54Z,1570000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,
158,PT00M04.90S,2023-01-31T02:10:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630182,27.151773981603156,21.07843137254902,1610612742,30,27,2023-01-31T02:10:15Z,1580000,False,145.0,203.0,1,left,MISS J. Green 24' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,,,,,,,,,,,,,,,,,
159,PT00M02.20S,2023-01-31T02:10:12.1Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,30,27,2023-01-31T02:10:12Z,1590000,False,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,
162,PT00M00.00S,2023-01-31T02:10:23.2Z,1,REGULAR,period,end,[],0,,,1610612765,30,27,2023-01-31T02:10:23Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,out,['startperiod'],1630182,,,1610612765,30,27,2023-01-31T02:12:50Z,1630000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612765,30,27,2023-01-31T02:12:50Z,1640000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612765,30,27,2023-01-31T02:12:50Z,1650000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,in,['startperiod'],203939,,,1610612765,30,27,2023-01-31T02:12:50Z,1660000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612765,30,27,2023-01-31T02:12:50Z,1670000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-01-31T02:10:58.4Z,2,REGULAR,substitution,in,['startperiod'],1630702,,,1610612765,30,27,2023-01-31T02:12:50Z,1680000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
