actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-04-09T19:40:38.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-09T19:40:38Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-04-09T19:40:41.2Z,1,REGULAR,jumpball,recovered,[],1628373,,,1610612742,0,0,2023-04-09T19:40:41Z,40000,False,,,0,,Jump Ball M. Morris vs. S. Mamukelashvili: Tip to F. Ntilikina,"[1628373, 202693, 1630572]",1610612742.0,DAL,startperiod,F. Ntilikina,1628373.0,Ntilikina,F. Ntilikina,Morris,202693.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-04-09T19:40:53.3Z,1,REGULAR,2pt,Jump Shot,[],202693,78.26872536136662,74.01960784313727,1610612742,0,0,2023-04-09T19:41:01Z,70000,False,120.0,152.0,1,right,MISS M. Morris 19' Jump Shot,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,Mid-Range,16-24 Right Center,19.36,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-04-09T19:40:56.3Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,0,0,2023-04-09T19:41:01Z,80000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2023-04-09T19:41:03.2Z,1,REGULAR,3pt,Jump Shot,[],1631103,26.231931668856767,80.88235294117648,1610612759,0,3,2023-04-09T19:41:07Z,90000,False,-154.0,194.0,1,left,M. Branham 24' 3PT  (3 PTS) (T. Jones 1 AST),"[1631103, 1630200]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,
11,PT11M19.00S,2023-04-09T19:41:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628373,91.80354796320631,47.05882352941176,1610612742,2,3,2023-04-09T19:41:22Z,110000,False,-15.0,25.0,1,right,F. Ntilikina driving finger roll Layup (2 PTS) (T. Pinson 1 AST),"[1628373, 1629033]",1610612742.0,DAL,driving finger roll,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,2.0,T. Pinson,1629033.0,1.0,,,,,,,,,,
13,PT10M59.00S,2023-04-09T19:41:38.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,13.091327201051248,51.225490196078425,1610612759,2,5,2023-04-09T19:41:43Z,130000,False,-6.0,71.0,1,left,K. Bates-Diop 7' pullup Jump Shot (2 PTS),[1628966],1610612759.0,SAS,pullup,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,7.09,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M45.00S,2023-04-09T19:41:52.2Z,1,REGULAR,3pt,Jump Shot,[],202693,86.15308804204993,96.32352941176471,1610612742,2,5,2023-04-09T19:41:58Z,140000,False,232.0,78.0,1,right,MISS M. Morris 24' 3PT,[202693],1610612742.0,DAL,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,24.43,Missed,,,,,,,,,,,,,,,,,,
15,PT10M42.00S,2023-04-09T19:41:55.2Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,2,5,2023-04-09T19:41:58Z,150000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M33.00S,2023-04-09T19:42:04.1Z,1,REGULAR,3pt,Jump Shot,[],1631103,28.465834428383708,76.22549019607843,1610612759,2,8,2023-04-09T19:42:08Z,160000,False,-131.0,215.0,1,left,M. Branham 25' 3PT  (6 PTS) (J. Champagnie 1 AST),"[1631103, 1630577]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,6.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
18,PT10M19.00S,2023-04-09T19:42:18.6Z,1,REGULAR,2pt,Jump Shot,[],1630702,75.50919842312747,57.35294117647059,1610612742,2,8,2023-04-09T19:42:22Z,180000,False,37.0,178.0,1,right,MISS J. Hardy 18' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,18.15,Missed,,,,,,,,,,,,,,,,,,
