actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-05T00:11:08.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-05T00:11:08Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-05T00:11:11.1Z,1,REGULAR,jumpball,recovered,[],1642845,,,1610612755,0,0,2025-12-05T00:11:11Z,40000,False,,,0,,Jump Ball D. Barlow vs. A. Horford: Tip to V. Edgecombe,"[1642845, 1631230, 201143]",1610612755.0,PHI,startperiod,V. Edgecombe,1642845.0,Edgecombe,V. Edgecombe,Barlow,1631230.0,Horford,201143.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2025-12-05T00:11:24.1Z,1,REGULAR,2pt,Jump Shot,[],203954,9.247700394218143,71.56862745098039,1610612755,2,0,2025-12-05T00:11:29Z,70000,False,-108.0,34.0,1,left,J. Embiid 11' fadeaway Jump Shot (2 PTS) (V. Edgecombe 1 AST),"[203954, 1642845]",1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,11.32,Made,2.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2025-12-05T00:11:36.7Z,1,REGULAR,3pt,Jump Shot,[],201143,70.48291721419186,74.75490196078431,1610612744,2,3,2025-12-05T00:11:40Z,90000,False,124.0,225.0,1,right,A. Horford 25' 3PT  (3 PTS) (W. Richard 1 AST),"[201143, 1642954]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,25.68,Made,3.0,W. Richard,1642954.0,1.0,,,,,,,,,,,,,,
11,PT11M06.00S,2025-12-05T00:12:00.8Z,1,REGULAR,3pt,Jump Shot,[],1642845,34.346254927726676,57.1078431372549,1610612755,5,3,2025-12-05T00:12:04Z,110000,False,-36.0,270.0,1,left,V. Edgecombe 27' 3PT  (3 PTS) (J. Embiid 1 AST),"[1642845, 203954]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,27.27,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
13,PT10M45.00S,2025-12-05T00:12:21.9Z,1,REGULAR,3pt,Jump Shot,[],1641764,67.06636005256242,66.17647058823529,1610612744,5,3,2025-12-05T00:12:25Z,130000,False,81.0,257.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
14,PT10M42.00S,2025-12-05T00:12:24.9Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,5,3,2025-12-05T00:12:25Z,140000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M33.00S,2025-12-05T00:12:33.7Z,1,REGULAR,3pt,Jump Shot,[],1642845,34.21484888304862,49.26470588235294,1610612755,5,3,2025-12-05T00:12:38Z,150000,False,4.0,269.0,1,left,MISS V. Edgecombe 26' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
16,PT10M31.00S,2025-12-05T00:12:35.7Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,3,2025-12-05T00:12:38Z,160000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M21.00S,2025-12-05T00:12:46.4Z,1,REGULAR,3pt,Jump Shot,[],201143,68.51182654402103,32.1078431372549,1610612744,5,3,2025-12-05T00:12:51Z,170000,False,-89.0,243.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
18,PT10M19.00S,2025-12-05T00:12:48.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,5,3,2025-12-05T00:13:00Z,180000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,,,,,,,,,,,,,
19,PT10M19.00S,2025-12-05T00:12:54.9Z,1,REGULAR,foul,personal,[],1642845,,,1610612744,5,3,2025-12-05T00:13:02Z,190000,False,,,0,,V. Edgecombe loose ball personal FOUL (1 PF),"[1642845, 1642954]",1610612755.0,PHI,loose ball,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,1.0,0.0,Richard,1642954.0,,,,,
21,PT10M09.00S,2025-12-05T00:13:16.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203110,65.75229960578187,51.96078431372549,1610612744,5,3,2025-12-05T00:13:21Z,210000,False,10.0,269.0,1,right,MISS D. Green 26' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2025-12-05T00:13:18.8Z,1,REGULAR,rebound,offensive,[],1641764,,,1610612744,5,3,2025-12-05T00:13:21Z,220000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT10M04.00S,2025-12-05T00:13:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201143,67.32917214191853,68.13725490196079,1610612744,5,3,2025-12-05T00:13:26Z,230000,False,91.0,255.0,1,right,MISS A. Horford 27' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,27.03,Missed,,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2025-12-05T00:13:26.3Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,5,3,2025-12-05T00:13:26Z,240000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
25,PT09M41.00S,2025-12-05T00:13:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629656,2.0203679369250978,95.09803921568627,1610612755,5,3,2025-12-05T00:13:48Z,250000,False,-225.0,-34.0,1,left,MISS Q. Grimes 3PT - blocked,"[1629656, 203110]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,Green,203110.0,,,
26,PT09M41.00S,2025-12-05T00:13:44.6Z,1,REGULAR,block,,[],203110,,,1610612755,5,3,2025-12-05T00:13:47Z,260000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
27,PT09M38.00S,2025-12-05T00:13:47.6Z,1,REGULAR,rebound,defensive,[],201143,,,1610612744,5,3,2025-12-05T00:13:48Z,270000,False,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M24.00S,2025-12-05T00:14:02.8Z,1,REGULAR,3pt,Jump Shot,[],1641764,93.2161629434954,95.34313725490196,1610612744,5,3,2025-12-05T00:14:07Z,280000,False,227.0,11.0,1,right,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,22.7,Missed,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2025-12-05T00:14:06.8Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,5,3,2025-12-05T00:14:07Z,290000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M09.00S,2025-12-05T00:14:17.3Z,1,REGULAR,3pt,Jump Shot,[],1631230,2.808804204993436,94.36274509803921,1610612755,5,3,2025-12-05T00:14:22Z,300000,False,-222.0,-26.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,22.33,Missed,,,,,,,,,,,,,,,,,,
31,PT09M04.00S,2025-12-05T00:14:22.3Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,5,3,2025-12-05T00:14:22Z,310000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT08M52.00S,2025-12-05T00:14:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,86.7772667542707,56.86274509803921,1610612744,5,3,2025-12-05T00:14:37Z,320000,False,34.0,72.0,1,right,MISS M. Moody 7' turnaround fadeaway Shot,[1630541],1610612744.0,GSW,turnaround fadeaway,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,7.96,Missed,,,,,,,,,,,,,,,,,,
33,PT08M50.00S,2025-12-05T00:14:35.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,5,3,2025-12-05T00:14:37Z,330000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M43.00S,2025-12-05T00:14:43.1Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,5,3,2025-12-05T00:14:47Z,340000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1642954]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Richard,1642954.0
35,PT08M43.00S,2025-12-05T00:14:43.1Z,1,REGULAR,steal,,[],1642954,,,1610612744,5,3,2025-12-05T00:14:45Z,350000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2025-12-05T00:14:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642954,93.87319316688567,50.98039215686275,1610612744,5,5,2025-12-05T00:14:51Z,360000,False,5.0,5.0,1,right,W. Richard running finger roll Layup (2 PTS) (A. Horford 1 AST),"[1642954, 201143]",1610612744.0,GSW,running finger roll,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,0.71,Made,2.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
38,PT08M26.00S,2025-12-05T00:14:59.9Z,1,REGULAR,3pt,Jump Shot,[],1630178,21.994086727989497,90.93137254901961,1610612755,5,5,2025-12-05T00:15:05Z,380000,False,-205.0,154.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
39,PT08M23.00S,2025-12-05T00:15:02.9Z,1,REGULAR,rebound,offensive,[],1629656,,,1610612755,5,5,2025-12-05T00:15:02Z,390000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:0),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,1.0,0.0,1.0,,,,,,,,,,
40,PT08M14.00S,2025-12-05T00:15:11.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203954,33.42641261498029,51.71568627450981,1610612755,5,5,2025-12-05T00:15:16Z,400000,False,-9.0,262.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
41,PT08M11.00S,2025-12-05T00:15:14.4Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,5,2025-12-05T00:15:16Z,410000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,
42,PT08M05.00S,2025-12-05T00:15:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201143,89.27398160315374,34.55882352941177,1610612744,5,5,2025-12-05T00:15:25Z,420000,False,-77.0,48.0,1,right,MISS A. Horford 9' step back Shot,[201143],1610612744.0,GSW,step back,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,9.11,Missed,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2025-12-05T00:15:24.3Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,5,5,2025-12-05T00:15:25Z,430000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT07M54.00S,2025-12-05T00:15:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,5.436925098554539,47.549019607843135,1610612755,7,5,2025-12-05T00:15:38Z,440000,False,12.0,-1.0,1,left,D. Barlow cutting Layup (2 PTS) (Q. Grimes 1 AST),"[1631230, 1629656]",1610612755.0,PHI,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.24,Made,2.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
46,PT07M41.00S,2025-12-05T00:15:44.5Z,1,REGULAR,3pt,Jump Shot,[],1641764,65.88370565045992,51.470588235294116,1610612744,7,5,2025-12-05T00:15:48Z,460000,False,7.0,268.0,1,right,MISS B. Podziemski 26' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.83,Missed,,,,,,,,,,,,,,,,,,
47,PT07M39.00S,2025-12-05T00:15:46.5Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,7,5,2025-12-05T00:15:48Z,470000,False,,,0,,D. Barlow REBOUND (Off:0 Def:3),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Center,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,,,
