actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-04-12T22:11:03.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-04-12T22:11:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-04-12T22:11:07.0Z,1,REGULAR,jumpball,recovered,[],1626162,,,1610612755,0,0,2026-04-12T22:11:07Z,40000,False,,,0,,Jump Ball A. Bona vs. J. Sims: Tip to K. Oubre Jr.,"[1626162, 1641737, 1630579]",1610612755.0,PHI,startperiod,K. Oubre Jr.,1626162.0,Oubre Jr.,K. Oubre Jr.,Bona,1641737.0,Sims,1630579.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-04-12T22:11:22.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630178,10.430354796320628,59.55882352941176,1610612755,0,0,2026-04-12T22:11:31Z,70000,False,-48.0,46.0,1,left,MISS T. Maxey 6' driving Hook,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2026-04-12T22:11:28.4Z,1,REGULAR,rebound,defensive,[],1627752,,,1610612749,0,0,2026-04-12T22:13:01Z,80000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-04-12T22:11:42.2Z,1,REGULAR,3pt,Jump Shot,[],1631172,86.12023653088042,95.09803921568627,1610612749,0,0,2026-04-12T22:11:48Z,90000,False,225.0,78.0,1,right,MISS O. Dieng 3PT,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,23.86,Missed,,,,,,,,,,,,,,,,,,
10,PT11M18.00S,2026-04-12T22:11:44.4Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,0,0,2026-04-12T22:11:44Z,100000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M03.00S,2026-04-12T22:11:59.7Z,1,REGULAR,turnover,bad pass,[],202331,,,1610612755,0,0,2026-04-12T22:23:15Z,110000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1631260]",1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Green,1631260.0,,,,,,,,,,,
12,PT11M03.00S,2026-04-12T22:11:59.7Z,1,REGULAR,steal,,[],1631260,,,1610612749,0,0,2026-04-12T22:12:01Z,120000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT10M54.00S,2026-04-12T22:12:08.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630579,93.9060446780552,48.529411764705884,1610612749,0,2,2026-04-12T22:12:18Z,130000,False,-7.0,5.0,1,right,J. Sims cutting DUNK (2 PTS) (A. Green 1 AST),"[1630579, 1631260]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,2.0,A. Green,1631260.0,1.0,,,,,,,
15,PT10M37.00S,2026-04-12T22:12:25.3Z,1,REGULAR,3pt,Jump Shot,[],1642845,32.013797634691194,66.42156862745098,1610612755,0,2,2026-04-12T22:12:31Z,150000,False,-82.0,248.0,1,left,MISS V. Edgecombe 26' pullup 3PT,[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
16,PT10M32.00S,2026-04-12T22:12:30.3Z,1,REGULAR,rebound,defensive,[],1631172,,,1610612749,0,2,2026-04-12T22:12:31Z,160000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Left Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M25.00S,2026-04-12T22:12:37.5Z,1,REGULAR,3pt,Jump Shot,[],1627752,74.58935611038108,9.803921568627452,1610612749,0,2,2026-04-12T22:12:42Z,170000,False,-201.0,186.0,1,right,MISS T. Prince 27' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,27.41,Missed,,,,,,,,,,,,,,,,,,
18,PT10M22.00S,2026-04-12T22:12:40.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,0,2,2026-04-12T22:12:42Z,180000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M13.00S,2026-04-12T22:12:49.7Z,1,REGULAR,2pt,Jump Shot,[],202331,10.068988173455978,72.79411764705883,1610612755,2,2,2026-04-12T22:12:54Z,190000,False,-114.0,42.0,1,left,P. George 12' turnaround fadeaway Jump Shot (2 PTS),[202331],1610612755.0,PHI,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,12.15,Made,,,,,,,,2.0,,,,,,,,,,
21,PT09M48.00S,2026-04-12T22:13:26.2Z,1,REGULAR,3pt,Jump Shot,[],1627752,83.78777923784494,94.6078431372549,1610612749,2,2,2026-04-12T22:13:31Z,210000,False,223.0,100.0,1,right,MISS T. Prince 24' pullup 3PT,[1627752],1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
22,PT09M44.00S,2026-04-12T22:13:30.2Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,2,2,2026-04-12T22:13:31Z,220000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT09M40.00S,2026-04-12T22:13:34.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642845,5.601182654402102,48.529411764705884,1610612755,2,2,2026-04-12T22:13:41Z,230000,False,7.0,0.0,1,left,MISS V. Edgecombe running Layup,[1642845],1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,0.74,Missed,,,,,,,,,,,,,,,,,,
24,PT09M38.00S,2026-04-12T22:13:36.2Z,1,REGULAR,rebound,defensive,[],1642504,,,1610612749,2,2,2026-04-12T22:13:41Z,240000,False,,,0,,C. Ryan REBOUND (Off:0 Def:1),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M33.00S,2026-04-12T22:13:41.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,95.87713534822602,2.2058823529411766,1610612749,2,5,2026-04-13T01:11:17Z,250000,False,-239.0,-14.0,1,right,A. Green 3PT  (3 PTS) (T. Prince 1 AST),"[1631260, 1627752]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,23.94,Made,,,,,,,,3.0,T. Prince,1627752.0,1.0,,,,,,,
