actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT11M06.00S,2026-03-15T22:12:13.2Z,1,REGULAR,turnover,out-of-bounds,[],1631230,,,1610612755,0,6,2026-03-15T22:12:18Z,170000,False,,,0,,D. Barlow lost ball out-of-bounds TURNOVER (1 TO),[1631230],1610612755.0,PHI,lost ball,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1162.0,,,,,,,,1.0,,,,
18,PT10M54.00S,2026-03-15T22:12:31.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,87.20433639947439,46.568627450980394,1610612757,0,8,2026-03-15T22:12:36Z,180000,False,-17.0,68.0,1,right,D. Avdija 6' turnaround Jump Shot (2 PTS),[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.99,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M54.00S,2026-03-15T22:12:35.0Z,1,REGULAR,foul,personal,['1freethrow'],1642348,,,1610612757,0,8,2026-03-15T22:12:40Z,190000,False,,,0,,J. Edwards shooting personal FOUL (1 PF) (Avdija 1 FT),"[1642348, 1630166]",1610612755.0,PHI,shooting,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,1.0,0.0,Avdija,1630166.0,,,,,,,,
21,PT10M54.00S,2026-03-15T22:12:55.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1630166,,,1610612757,0,9,2026-03-15T22:12:55Z,210000,False,,,0,,D. Avdija Free Throw 1 of 1 (3 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
22,PT10M46.00S,2026-03-15T22:13:06.0Z,1,REGULAR,3pt,Jump Shot,[],1642348,30.17411300919842,25.735294117647058,1610612755,3,9,2026-03-15T22:13:10Z,220000,False,121.0,231.0,1,left,J. Edwards 26' 3PT pullup (3 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.1,Made,,,,,3.0,,,,,,,,,,,,,
23,PT10M34.00S,2026-03-15T22:13:19.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,65.1281208935611,55.392156862745104,1610612757,3,9,2026-03-15T22:13:23Z,230000,False,27.0,275.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,27.66,Missed,,,,,,,,,,,,,,,,,,
24,PT10M31.00S,2026-03-15T22:13:22.2Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,3,9,2026-03-15T22:13:23Z,240000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M16.00S,2026-03-15T22:13:36.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,6.1268068331143235,50.98039215686274,1610612755,5,9,2026-03-15T22:13:39Z,250000,False,-5.0,5.0,1,left,D. Barlow driving DUNK (2 PTS),[1631230],1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,2.0,,,,,,,,,,,,,
26,PT10M08.00S,2026-03-15T22:13:46.6Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,5,9,2026-03-15T22:13:51Z,260000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left,,,,,,,,1162.0,,,,,,,,1.0,,,,
27,PT09M47.00S,2026-03-15T22:14:14.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629656,25.04927726675427,37.5,1610612755,5,9,2026-03-15T22:14:20Z,270000,False,62.0,183.0,1,left,MISS Q. Grimes 19' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,19.34,Missed,,,,,,,,,,,,,,,,,,
28,PT09M43.00S,2026-03-15T22:14:18.2Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,5,9,2026-03-15T22:14:34Z,280000,False,,,0,,A. Bona REBOUND (Off:1 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Mid-Range,16-24 Right Center,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT09M42.00S,2026-03-15T22:14:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1642845,,,1610612755,5,9,2026-03-15T22:14:24Z,290000,False,,,0,,V. Edgecombe bad pass out-of-bounds TURNOVER (1 TO),[1642845],1610612755.0,PHI,bad pass,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,,,,,,200834.0,,,,,,,,1.0,,,,
30,PT09M30.00S,2026-03-15T22:14:38.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,94.30026281208936,51.225490196078425,1610612757,5,9,2026-03-15T22:14:41Z,300000,False,6.0,1.0,1,right,MISS D. Avdija driving finger roll Layup - blocked,"[1630166, 1641737]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.62,Missed,,,,,,,,,,,,,,,Bona,1641737.0,,
31,PT09M30.00S,2026-03-15T22:14:38.1Z,1,REGULAR,block,,[],1641737,,,1610612757,5,9,2026-03-15T22:14:40Z,310000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M27.00S,2026-03-15T22:14:41.1Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,5,9,2026-03-15T22:14:41Z,320000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M22.00S,2026-03-15T22:14:46.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642348,6.258212877792378,37.99019607843137,1610612755,5,9,2026-03-15T22:17:07Z,330000,False,60.0,6.0,1,left,MISS J. Edwards 6' running pullup Shot,[1642348],1610612755.0,PHI,running pullup,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2026-03-15T22:14:49.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,5,9,2026-03-15T22:21:03Z,340000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT09M12.00S,2026-03-15T22:14:55.5Z,1,REGULAR,3pt,Jump Shot,[],203924,87.72996057818659,96.32352941176471,1610612757,5,12,2026-03-15T22:15:02Z,350000,False,232.0,63.0,1,right,J. Grant 24' 3PT  (6 PTS) (T. Camara 2 AST),"[203924, 1641739]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,24.0,Made,,,,,6.0,,,,,,T. Camara,1641739.0,2.0,,,,,
37,PT08M53.00S,2026-03-15T22:15:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,19.004599211563733,48.28431372549019,1610612755,5,12,2026-03-15T22:15:19Z,370000,False,9.0,126.0,1,left,MISS J. Edwards 12' pullup Shot,[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,12.64,Missed,,,,,,,,,,,,,,,,,,
38,PT08M49.00S,2026-03-15T22:15:19.1Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,5,12,2026-03-15T22:15:19Z,380000,False,,,0,,D. Clingan REBOUND (Off:1 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,2.0,1.0,1.0,,,,,,,,,,,,,,
39,PT08M42.00S,2026-03-15T22:15:26.3Z,1,REGULAR,3pt,Jump Shot,[],1642270,70.51576872536137,79.90196078431373,1610612757,5,12,2026-03-15T22:15:29Z,390000,False,150.0,225.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
40,PT08M39.00S,2026-03-15T22:15:29.3Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,5,12,2026-03-15T22:15:29Z,400000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M29.00S,2026-03-15T22:15:39.3Z,1,REGULAR,3pt,Jump Shot,[],1629656,26.10052562417871,10.049019607843137,1610612755,5,12,2026-03-15T22:15:42Z,410000,False,200.0,193.0,1,left,MISS Q. Grimes 27' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
42,PT08M26.00S,2026-03-15T22:15:42.3Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,5,12,2026-03-15T22:15:42Z,420000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
43,PT08M15.00S,2026-03-15T22:15:53.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,92.9862023653088,48.529411764705884,1610612757,5,14,2026-03-15T22:15:57Z,430000,False,-7.0,13.0,1,right,D. Clingan cutting DUNK (5 PTS) (D. Avdija 1 AST),"[1642270, 1630166]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,5.0,,,,,,D. Avdija,1630166.0,1.0,,,,,
45,PT08M00.00S,2026-03-15T22:16:07.9Z,1,REGULAR,3pt,Jump Shot,[],1642348,29.6484888304862,23.03921568627451,1610612755,8,14,2026-03-15T22:16:11Z,450000,False,135.0,226.0,1,left,J. Edwards 26' 3PT pullup (6 PTS),[1642348],1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,26.33,Made,,,,,6.0,,,,,,,,,,,,,
46,PT07M49.00S,2026-03-15T22:16:20.0Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,8,14,2026-03-15T22:16:25Z,460000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1631230]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,,,Barlow,1631230.0
47,PT07M49.00S,2026-03-15T22:16:20.0Z,1,REGULAR,steal,,[],1631230,,,1610612755,8,14,2026-03-15T22:16:22Z,470000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M45.00S,2026-03-15T22:16:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612755,8,14,2026-03-15T22:16:38Z,480000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Grimes 2 FT),"[1641739, 1629656]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,1.0,0.0,Grimes,1629656.0,,,,,,,,
50,PT07M45.00S,2026-03-15T22:17:00.9Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629656,,,1610612755,9,14,2026-03-15T22:17:01Z,500000,False,,,0,,Q. Grimes Free Throw 1 of 2 (1 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
51,PT07M45.00S,2026-03-15T22:17:01.9Z,1,REGULAR,substitution,out,[],1641737,,,1610612755,9,14,2026-03-15T22:17:04Z,510000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M45.00S,2026-03-15T22:17:01.9Z,1,REGULAR,substitution,in,[],203083,,,1610612755,9,14,2026-03-15T22:17:04Z,520000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M45.00S,2026-03-15T22:17:21.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629656,,,1610612755,10,14,2026-03-15T22:17:21Z,530000,False,,,0,,Q. Grimes Free Throw 2 of 2 (2 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
54,PT07M24.00S,2026-03-15T22:17:43.4Z,1,REGULAR,3pt,Jump Shot,[],201950,78.53153745072274,92.8921568627451,1610612757,10,14,2026-03-15T22:17:47Z,540000,False,214.0,149.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
55,PT07M21.00S,2026-03-15T22:17:46.4Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,10,14,2026-03-15T22:17:47Z,550000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT07M09.00S,2026-03-15T22:17:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.178055190538765,50.73529411764706,1610612755,12,14,2026-03-15T22:18:02Z,560000,False,-4.0,15.0,1,left,Q. Grimes driving reverse Layup (4 PTS),[1629656],1610612755.0,PHI,driving reverse,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,4.0,,,,,,,,,,,,,
57,PT06M56.00S,2026-03-15T22:18:10.7Z,1,REGULAR,3pt,Jump Shot,[],203924,92.72339027595268,95.09803921568627,1610612757,12,14,2026-03-15T22:18:15Z,570000,False,225.0,16.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
58,PT06M54.00S,2026-03-15T22:18:14.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,12,14,2026-03-15T22:18:14Z,580000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Right Corner 3,24+ Right,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT06M49.00S,2026-03-15T22:18:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631230,5.206964520367937,49.754901960784316,1610612755,14,14,2026-03-15T22:18:25Z,590000,False,1.0,-4.0,1,left,D. Barlow running alley-oop Layup (4 PTS) (J. Edwards 1 AST),"[1631230, 1642348]",1610612755.0,PHI,running alley-oop,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.38,Made,,,,,4.0,,,,,,J. Edwards,1642348.0,1.0,,,,,
61,PT06M49.00S,2026-03-15T22:18:30.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,14,14,2026-03-15T22:18:30Z,610000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M49.00S,2026-03-15T22:21:23.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,14,14,2026-03-15T22:21:26Z,620000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M49.00S,2026-03-15T22:21:23.4Z,1,REGULAR,substitution,in,[],1630703,,,1610612757,14,14,2026-03-15T22:21:26Z,630000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2026-03-15T22:21:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,84.57621550591328,39.21568627450981,1610612757,14,14,2026-03-15T22:21:51Z,640000,False,-54.0,92.0,1,right,MISS J. Grant 10' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,10.71,Missed,,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2026-03-15T22:21:49.5Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,14,14,2026-03-15T22:21:57Z,650000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,,,
66,PT06M28.00S,2026-03-15T22:21:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,88.91261498028909,50.245098039215684,1610612757,14,14,2026-03-15T22:22:34Z,660000,False,1.0,52.0,1,right,MISS T. Camara putback Layup,[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2026-03-15T22:21:56.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,14,14,2026-03-15T22:21:56Z,670000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT06M21.00S,2026-03-15T22:22:00.6Z,1,REGULAR,3pt,Jump Shot,[],1631230,4.5499342969776615,95.83333333333334,1610612755,14,14,2026-03-15T22:22:04Z,680000,False,-229.0,-10.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
69,PT06M17.00S,2026-03-15T22:22:04.6Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,14,14,2026-03-15T22:22:04Z,690000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,68.0,4.0,3.0,1.0,,,,,,,,,,,,,,
70,PT06M09.00S,2026-03-15T22:22:12.5Z,1,REGULAR,turnover,lost ball,[],1630703,,,1610612757,14,14,2026-03-15T22:22:17Z,700000,False,,,0,,S. Henderson lost ball TURNOVER (1 TO),"[1630703, 203083]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,,,Drummond,203083.0
71,PT06M09.00S,2026-03-15T22:22:12.5Z,1,REGULAR,steal,,[],203083,,,1610612755,14,14,2026-03-15T22:22:14Z,710000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2026-03-15T22:22:16.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,6.258212877792378,49.754901960784316,1610612755,16,14,2026-03-15T22:22:21Z,720000,False,1.0,6.0,1,left,Q. Grimes running DUNK (6 PTS),[1629656],1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,6.0,,,,,,,,,,,,,
73,PT05M50.00S,2026-03-15T22:22:31.2Z,1,REGULAR,turnover,lost ball,[],203924,,,1610612757,16,14,2026-03-15T22:22:34Z,730000,False,,,0,,J. Grant lost ball TURNOVER (1 TO),"[203924, 1631230]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,,,Barlow,1631230.0
74,PT05M50.00S,2026-03-15T22:22:31.2Z,1,REGULAR,steal,,[],1631230,,,1610612755,16,14,2026-03-15T22:22:33Z,740000,False,,,0,,D. Barlow STEAL (2 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2026-03-15T22:22:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631230,8.886333771353483,54.41176470588235,1610612755,16,14,2026-03-15T22:22:46Z,750000,False,-22.0,31.0,1,left,MISS D. Barlow driving Layup - blocked,"[1631230, 1642270]",1610612755.0,PHI,driving,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,Clingan,1642270.0,,
76,PT05M42.00S,2026-03-15T22:22:39.9Z,1,REGULAR,block,,[],1642270,,,1610612755,16,14,2026-03-15T22:22:42Z,760000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M42.00S,2026-03-15T22:22:39.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,16,14,2026-03-15T22:22:46Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,75.0,,,,,,,,,,,,,,,,,
