actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-27T23:10:39.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-27T23:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-10-27T23:10:43.1Z,1,REGULAR,jumpball,recovered,[],1630591,,,1610612753,0,0,2025-10-27T23:10:43Z,40000,False,,,0,,Jump Ball W. Carter Jr. vs. A. Bona: Tip to J. Suggs,"[1630591, 1628976, 1641737]",1610612753.0,ORL,startperiod,J. Suggs,1630591.0,Suggs,J. Suggs,Carter Jr.,1628976.0,Bona,1641737.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2025-10-27T23:10:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.11760840998686,50.98039215686274,1610612753,0,2,2025-10-27T23:10:58Z,70000,False,5.0,12.0,1,right,F. Wagner cutting Layup (2 PTS) (W. Carter Jr. 1 AST),"[1630532, 1628976]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,1.31,Made,2.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,,,,
9,PT11M27.00S,2025-10-27T23:11:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631133,5.732588699080158,48.28431372549019,1610612755,2,2,2025-10-28T01:47:24Z,90000,False,9.0,1.0,1,left,J. Walker cutting Layup (2 PTS) (K. Oubre Jr. 1 AST),"[1631133, 1626162]",1610612755.0,PHI,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
11,PT11M14.00S,2025-10-27T23:11:23.6Z,1,REGULAR,turnover,lost ball,[],1630591,,,1610612753,2,2,2025-10-27T23:11:28Z,110000,False,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1630178]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Maxey,1630178.0,,,,,,,,,,,
12,PT11M14.00S,2025-10-27T23:11:23.6Z,1,REGULAR,steal,,[],1630178,,,1610612755,2,2,2025-10-27T23:11:25Z,120000,False,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
13,PT11M09.00S,2025-10-27T23:11:29.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626162,25.706307490144546,10.784313725490197,1610612755,2,2,2025-10-27T23:11:39Z,130000,False,196.0,189.0,1,left,MISS K. Oubre Jr. 27' running 3PT,[1626162],1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,27.24,Missed,,,,,,,,,,,,,,,,,,
14,PT11M05.00S,2025-10-27T23:11:33.4Z,1,REGULAR,rebound,defensive,[],1630217,,,1610612753,2,2,2025-10-27T23:11:35Z,140000,False,,,0,,D. Bane REBOUND (Off:0 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M56.00S,2025-10-27T23:11:42.4Z,1,REGULAR,3pt,Jump Shot,[],1628976,66.70499342969777,60.049019607843135,1610612753,2,2,2025-10-27T23:11:57Z,150000,False,50.0,260.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2025-10-27T23:11:45.8Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,2,2,2025-10-27T23:11:45Z,160000,False,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,,,,,,,15.0,2.0,1.0,1.0,,,,,,,
17,PT10M52.00S,2025-10-27T23:11:47.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,69.20170827858082,71.07843137254902,1610612753,2,2,2025-10-27T23:11:59Z,170000,False,105.0,237.0,1,right,MISS D. Bane 25' step back 3PT,[1630217],1610612753.0,ORL,step back,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
18,PT10M52.00S,2025-10-27T23:11:47.1Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,2,2,2025-10-27T23:12:33Z,180000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,
19,PT10M42.00S,2025-10-27T23:11:56.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,70.25295663600527,25.98039215686275,1610612753,2,2,2025-10-27T23:12:03Z,190000,False,-120.0,227.0,1,right,MISS F. Wagner 25' step back 3PT,[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
20,PT10M42.00S,2025-10-27T23:11:56.1Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612755,2,2,2025-10-27T23:12:03Z,200000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M34.00S,2025-10-27T23:12:04.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,10.200394218134035,4.166666666666666,1610612755,5,2,2025-10-27T23:12:10Z,210000,False,229.0,43.0,1,left,K. Oubre Jr. 3PT running (3 PTS) (T. Maxey 1 AST),"[1626162, 1630178]",1610612755.0,PHI,running,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.33,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
23,PT10M18.00S,2025-10-27T23:12:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.11760840998686,45.34313725490196,1610612753,5,4,2025-10-27T23:25:37Z,230000,False,-23.0,12.0,1,right,F. Wagner driving Layup (4 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,2.63,Made,4.0,,,,,,,,,,,,,,,,,
24,PT10M18.00S,2025-10-27T23:12:26.0Z,1,REGULAR,foul,personal,['1freethrow'],1642845,,,1610612753,5,4,2025-10-27T23:12:33Z,240000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Wagner 1 FT),"[1642845, 1630532]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,1.0,0.0,Wagner,1630532.0,,
26,PT10M18.00S,2025-10-27T23:12:50.2Z,1,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,5,4,2025-10-27T23:12:52Z,260000,False,,,0,,MISS F. Wagner Free Throw 1 of 1,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
27,PT10M16.00S,2025-10-27T23:12:52.2Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,5,4,2025-10-27T23:12:52Z,270000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,
29,PT09M57.00S,2025-10-27T23:14:25.1Z,1,REGULAR,3pt,Jump Shot,[],1630178,37.13863337713535,48.529411764705884,1610612755,5,4,2025-10-27T23:14:29Z,290000,False,7.0,297.0,1,left,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.67,Missed,,,,,,,,,,,,,,,,,,
30,PT09M54.00S,2025-10-27T23:14:27.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,4,2025-10-27T23:14:27Z,300000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,
31,PT09M49.00S,2025-10-27T23:14:33.5Z,1,REGULAR,turnover,bad pass,[],1630591,,,1610612753,5,4,2025-10-27T23:14:37Z,310000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1626162]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,,2.0,Oubre Jr.,1626162.0,,,,,,,,,,,
32,PT09M49.00S,2025-10-27T23:14:33.5Z,1,REGULAR,steal,,[],1626162,,,1610612755,5,4,2025-10-27T23:14:35Z,320000,False,,,0,,K. Oubre Jr. STEAL (1 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
33,PT09M45.00S,2025-10-27T23:14:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612755,5,4,2025-10-27T23:14:49Z,330000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Edgecombe 2 FT),"[1630591, 1642845]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202027.0,1.0,0.0,Edgecombe,1642845.0,,
35,PT09M45.00S,2025-10-27T23:15:03.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1642845,,,1610612755,6,4,2025-10-27T23:15:03Z,350000,False,,,0,,V. Edgecombe Free Throw 1 of 2 (1 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
36,PT09M45.00S,2025-10-27T23:15:19.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1642845,,,1610612755,7,4,2025-10-27T23:15:19Z,360000,False,,,0,,V. Edgecombe Free Throw 2 of 2 (2 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
37,PT09M30.00S,2025-10-27T23:15:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,90.48948751642575,50.245098039215684,1610612753,7,4,2025-10-27T23:25:53Z,370000,False,1.0,37.0,1,right,MISS D. Bane driving floating Shot - blocked,"[1630217, 1641737]",1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,Bona,1641737.0
38,PT09M30.00S,2025-10-27T23:15:35.4Z,1,REGULAR,block,,[],1641737,,,1610612753,7,4,2025-10-27T23:15:37Z,380000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
