actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M14.00S,2025-10-31T23:15:05.5Z,1,REGULAR,2pt,Jump Shot,[],1630202,74.98357424441524,52.69607843137255,1610612738,2,6,2025-10-31T23:15:09Z,190000,False,13.0,183.0,1,right,P. Pritchard 18' pullup Jump Shot (6 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,18.32,Made,,,,,6.0,,,,,,,,,,,,,
20,PT09M54.00S,2025-10-31T23:15:28.1Z,1,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612755,2,6,2025-10-31T23:15:37Z,200000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Embiid 2 FT),"[1631169, 203954]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,Mid-Range,8-16 Right,,,,,,,,2004.0,1.0,0.0,Embiid,203954.0,,,,,,,,
22,PT09M54.00S,2025-10-31T23:15:52.2Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,3,6,2025-10-31T23:15:52Z,220000,False,,,0,,J. Embiid Free Throw 1 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
23,PT09M54.00S,2025-10-31T23:16:17.8Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,4,6,2025-10-31T23:16:17Z,230000,False,,,0,,J. Embiid Free Throw 2 of 2 (2 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
24,PT09M37.00S,2025-10-31T23:16:38.5Z,1,REGULAR,foul,personal,[],1630178,,,1610612738,4,6,2025-10-31T23:16:43Z,240000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1627759]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Left Center,,,,,,,,202037.0,1.0,0.0,Brown,1627759.0,,,,,,,,
26,PT09M25.00S,2025-10-31T23:17:08.4Z,1,REGULAR,3pt,Jump Shot,[],1631169,68.01905387647832,25.245098039215684,1610612738,4,6,2025-10-31T23:17:14Z,260000,False,-124.0,248.0,1,right,MISS J. Minott 27' 3PT,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
27,PT09M24.00S,2025-10-31T23:17:09.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,4,6,2025-10-31T23:17:14Z,270000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,26.0,,,,,,,,,,,,,,,,,
29,PT09M05.00S,2025-10-31T23:17:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,32.670827858081466,65.93137254901961,1610612755,4,6,2025-10-31T23:17:43Z,290000,False,-80.0,255.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
30,PT09M04.00S,2025-10-31T23:17:36.6Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,4,6,2025-10-31T23:17:43Z,300000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT08M54.00S,2025-10-31T23:17:46.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,67.49342969776609,59.55882352941176,1610612738,4,9,2025-10-31T23:17:51Z,310000,False,48.0,253.0,1,right,J. Brown 25' 3PT  (3 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,3.0,,,,,,D. White,1628401.0,1.0,,,,,
33,PT08M34.00S,2025-10-31T23:18:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.863994743758213,52.450980392156865,1610612755,4,9,2025-10-31T23:18:13Z,330000,False,-12.0,3.0,1,left,MISS J. Embiid driving reverse Layup - blocked,"[203954, 1627759]",1610612755.0,PHI,driving reverse,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.26,Missed,,,,,,,,,,,,,,Brown,1627759.0,,,
34,PT08M34.00S,2025-10-31T23:18:07.4Z,1,REGULAR,block,,[],1627759,,,1610612755,4,9,2025-10-31T23:23:36Z,340000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M32.00S,2025-10-31T23:18:09.4Z,1,REGULAR,rebound,offensive,[],1631133,,,1610612755,4,9,2025-10-31T23:18:21Z,350000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M29.00S,2025-10-31T23:18:11.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631133,7.440867279894875,49.01960784313725,1610612755,4,9,2025-11-01T00:19:32Z,360000,False,5.0,17.0,1,left,MISS J. Walker putback Layup - blocked,"[1631133, 1629674]",1610612755.0,PHI,putback,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,,Queta,1629674.0,,,
37,PT08M29.00S,2025-10-31T23:18:11.6Z,1,REGULAR,block,,[],1629674,,,1610612755,4,9,2025-10-31T23:23:39Z,370000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2025-10-31T23:18:11.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,4,9,2025-10-31T23:18:16Z,380000,False,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
39,PT08M21.00S,2025-10-31T23:18:19.3Z,1,REGULAR,2pt,Jump Shot,[],1627759,74.32654402102497,53.92156862745098,1610612738,4,11,2025-10-31T23:18:24Z,390000,False,20.0,189.0,1,right,J. Brown 18' step back Jump Shot (5 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,18.98,Made,,,,,5.0,,,,,,P. Pritchard,1630202.0,1.0,,,,,
40,PT08M01.00S,2025-10-31T23:18:40.2Z,1,REGULAR,3pt,Jump Shot,[],203954,29.6484888304862,76.7156862745098,1610612755,7,11,2025-10-31T23:18:44Z,400000,False,-134.0,226.0,1,left,J. Embiid 26' 3PT  (5 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,5.0,,,,,,T. Maxey,1630178.0,1.0,,,,,
42,PT07M49.00S,2025-10-31T23:18:53.3Z,1,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,7,11,2025-10-31T23:19:01Z,420000,False,,,0,,P. Pritchard bad pass out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,bad pass,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,,,201246.0,,,,,,,,,,1.0,,
43,PT07M44.00S,2025-10-31T23:19:05.7Z,1,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,7,11,2025-10-31T23:19:11Z,430000,False,,,0,,K. Oubre Jr. lost ball out-of-bounds TURNOVER (1 TO),[1626162],1610612755.0,PHI,lost ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,2004.0,,,,,,,,,,1.0,,
44,PT07M26.00S,2025-10-31T23:19:38.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,79.71419185282524,32.1078431372549,1610612738,7,13,2025-10-31T23:19:44Z,440000,False,-89.0,138.0,1,right,J. Brown 16' turnaround fadeaway Jump Shot (7 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,16.46,Made,,,,,7.0,,,,,,D. White,1628401.0,2.0,,,,,
46,PT07M08.00S,2025-10-31T23:19:57.1Z,1,REGULAR,2pt,Jump Shot,[],203954,21.76412614980289,62.00980392156863,1610612755,9,13,2025-10-31T23:20:03Z,460000,False,-60.0,152.0,1,left,J. Embiid 16' pullup Jump Shot (7 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,16.35,Made,,,,,7.0,,,,,,T. Maxey,1630178.0,2.0,,,,,
48,PT07M08.00S,2025-10-31T23:20:00.9Z,1,REGULAR,foul,personal,['1freethrow'],1631169,,,1610612755,9,13,2025-10-31T23:20:28Z,480000,False,,,0,,J. Minott shooting personal FOUL (2 PF) (Embiid 1 FT),"[1631169, 203954]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,Mid-Range,16-24 Left Center,,,,,,,,201246.0,2.0,0.0,Embiid,203954.0,,,,,,,,
50,PT07M08.00S,2025-10-31T23:20:20.6Z,1,REGULAR,substitution,out,[],1631169,,,1610612755,9,13,2025-10-31T23:20:26Z,500000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M08.00S,2025-10-31T23:20:20.6Z,1,REGULAR,substitution,in,[],1630573,,,1610612755,9,13,2025-10-31T23:20:26Z,510000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M08.00S,2025-10-31T23:20:34.2Z,1,REGULAR,substitution,out,[],1631133,,,1610612755,9,13,2025-10-31T23:20:37Z,520000,False,,,0,,SUB out: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M08.00S,2025-10-31T23:20:34.2Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,9,13,2025-10-31T23:20:37Z,530000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M08.00S,2025-10-31T23:21:01.6Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,10,13,2025-10-31T23:21:01Z,540000,False,,,0,,J. Embiid Free Throw 1 of 1 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
55,PT06M42.00S,2025-10-31T23:21:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,82.9993429697766,61.029411764705884,1610612738,10,15,2025-10-31T23:21:32Z,550000,False,55.0,107.0,1,right,P. Pritchard 12' pullup Jump Shot (8 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,12.06,Made,,,,,8.0,,,,,,,,,,,,,
56,PT06M30.00S,2025-10-31T23:21:40.2Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,10,15,2025-10-31T23:21:43Z,560000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1628401]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,1.0,White,1628401.0
57,PT06M30.00S,2025-10-31T23:21:40.2Z,1,REGULAR,steal,,[],1628401,,,1610612738,10,15,2025-10-31T23:21:41Z,570000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
58,PT06M25.00S,2025-10-31T23:21:46.7Z,1,REGULAR,foul,personal,[],1629656,,,1610612738,10,15,2025-10-31T23:21:51Z,580000,False,,,0,,Q. Grimes personal FOUL (1 PF),"[1629656, 1627759]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left Center,,,,,,,,201246.0,1.0,0.0,Brown,1627759.0,,,,,,,,
60,PT06M25.00S,2025-10-31T23:21:53.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,10,15,2025-10-31T23:21:53Z,600000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,out,[],203954,,,1610612738,10,15,2025-10-31T23:25:08Z,610000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,10,15,2025-10-31T23:25:08Z,620000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,10,15,2025-10-31T23:25:08Z,630000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,in,[],1641737,,,1610612738,10,15,2025-10-31T23:25:08Z,640000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,10,15,2025-10-31T23:25:08Z,650000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2025-10-31T23:24:47.6Z,1,REGULAR,substitution,in,[],1629014,,,1610612738,10,15,2025-10-31T23:25:08Z,660000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M17.00S,2025-10-31T23:25:22.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,72.22404730617609,20.588235294117645,1610612738,10,15,2025-10-31T23:25:27Z,670000,False,-147.0,209.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
68,PT06M15.00S,2025-10-31T23:25:25.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,10,15,2025-10-31T23:25:25Z,680000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT06M15.00S,2025-10-31T23:25:26.6Z,1,REGULAR,foul,personal,[],1630568,,,1610612755,10,15,2025-10-31T23:25:32Z,690000,False,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 1626162]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Mid-Range,8-16 Left,,,,,,,,201246.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,
72,PT06M02.00S,2025-10-31T23:25:53.6Z,1,REGULAR,2pt,Jump Shot,[],1642845,22.683968462549277,60.049019607843135,1610612755,12,15,2025-10-31T23:25:58Z,710000,False,-50.0,161.0,1,left,V. Edgecombe 16' pullup Jump Shot (2 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,16.84,Made,,,,,2.0,,,,,,,,,,,,,
73,PT05M43.00S,2025-10-31T23:26:11.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,74.32654402102497,43.872549019607845,1610612738,12,17,2025-10-31T23:26:17Z,720000,False,-31.0,189.0,1,right,J. Brown 19' step back Jump Shot (9 PTS) (S. Hauser 1 AST),"[1627759, 1630573]",1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,19.13,Made,,,,,9.0,,,,,,S. Hauser,1630573.0,1.0,,,,,
75,PT05M28.00S,2025-10-31T23:26:27.5Z,1,REGULAR,2pt,Jump Shot,[],1630178,18.084756898817346,31.372549019607842,1610612755,14,17,2025-10-31T23:26:32Z,740000,False,93.0,117.0,1,left,T. Maxey 14' fadeaway Jump Shot (2 PTS),[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,14.99,Made,,,,,2.0,,,,,,,,,,,,,
76,PT05M18.00S,2025-10-31T23:26:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630573,67.49342969776609,26.96078431372549,1610612738,14,17,2025-10-31T23:26:42Z,750000,False,-115.0,253.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2025-10-31T23:26:39.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,14,17,2025-10-31T23:26:42Z,760000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT05M08.00S,2025-10-31T23:26:47.5Z,1,REGULAR,3pt,Jump Shot,[],1626162,33.722076215505915,59.068627450980394,1610612755,14,17,2025-10-31T23:26:52Z,770000,False,-45.0,264.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,26.84,Missed,,,,,,,,,,,,,,,,,,
79,PT05M03.00S,2025-10-31T23:26:52.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,14,17,2025-10-31T23:26:52Z,780000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M58.00S,2025-10-31T23:26:57.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629014,85.89027595269383,49.754901960784316,1610612738,14,17,2025-10-31T23:27:04Z,790000,False,-1.0,80.0,1,right,MISS A. Simons 8' driving floating Shot,[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,8.01,Missed,,,,,,,,,,,,,,,,,,
81,PT04M55.00S,2025-10-31T23:27:00.4Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,14,17,2025-10-31T23:27:04Z,800000,False,,,0,,A. Bona REBOUND (Off:0 Def:1),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
82,PT04M52.00S,2025-10-31T23:27:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629656,7.5722733245729295,46.81372549019608,1610612755,16,17,2025-10-31T23:27:10Z,810000,False,16.0,19.0,1,left,Q. Grimes running finger roll Layup (2 PTS) (T. Maxey 3 AST),"[1629656, 1630178]",1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,2.0,,,,,,T. Maxey,1630178.0,3.0,,,,,
84,PT04M37.00S,2025-10-31T23:27:17.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,67.09921156373193,49.01960784313725,1610612738,16,17,2025-10-31T23:27:24Z,830000,False,-5.0,257.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
85,PT04M35.00S,2025-10-31T23:27:19.3Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,16,17,2025-10-31T23:37:10Z,840000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,84.0,2.0,1.0,1.0,,,,,,,,,,,,,,
86,PT04M28.00S,2025-10-31T23:27:26.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,93.24901445466492,53.67647058823529,1610612738,16,19,2025-10-31T23:27:31Z,850000,False,18.0,11.0,1,right,J. Brown driving Layup (11 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,11.0,,,,,,,,,,,,,
87,PT04M18.00S,2025-10-31T23:27:38.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630573,,,1610612755,16,19,2025-10-31T23:27:49Z,860000,False,,,0,,S. Hauser personal FOUL (1 PF) (Maxey 2 FT),"[1630573, 1630178]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,,,,,,,,2004.0,1.0,0.0,Maxey,1630178.0,,,,,,,,
89,PT04M18.00S,2025-10-31T23:28:09.3Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,16,19,2025-10-31T23:28:09Z,880000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
