actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
74,PT05M03.00S,2026-01-06T01:55:24.6Z,1,REGULAR,turnover,lost ball,[],1631212,,,1610612743,16,19,2026-01-06T01:55:28Z,740000,False,,,0,,P. Watson lost ball TURNOVER (1 TO),"[1631212, 202331]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
75,PT05M03.00S,2026-01-06T01:55:24.6Z,1,REGULAR,steal,,[],202331,,,1610612755,16,19,2026-01-06T01:55:26Z,750000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT04M57.00S,2026-01-06T01:55:31.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203954,32.50657030223391,45.09803921568627,1610612755,16,19,2026-01-06T01:55:42Z,760000,False,25.0,253.0,1,left,MISS J. Embiid 25' running 3PT,[203954],1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
77,PT04M55.00S,2026-01-06T01:55:33.3Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,16,19,2026-01-06T01:57:55Z,770000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,76.0,1.0,1.0,0.0,,
78,PT04M47.00S,2026-01-06T01:55:41.9Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612743,16,19,2026-01-06T01:55:51Z,780000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Watson 2 FT),"[203954, 1631212]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,1.0,0.0,Watson,1631212.0,,,,,,
80,PT04M47.00S,2026-01-06T01:56:17.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,16,20,2026-01-06T01:56:17Z,800000,False,,,0,,P. Watson Free Throw 1 of 2 (4 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
81,PT04M47.00S,2026-01-06T01:56:18.5Z,1,REGULAR,substitution,out,[],202331,,,1610612743,16,20,2026-01-06T01:56:27Z,810000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M47.00S,2026-01-06T01:56:18.5Z,1,REGULAR,substitution,out,[],1631230,,,1610612743,16,20,2026-01-06T01:56:27Z,820000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M47.00S,2026-01-06T01:56:18.5Z,1,REGULAR,substitution,in,[],1629656,,,1610612743,16,20,2026-01-06T01:56:27Z,830000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M47.00S,2026-01-06T01:56:18.5Z,1,REGULAR,substitution,in,[],1631133,,,1610612743,16,20,2026-01-06T01:56:27Z,840000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M47.00S,2026-01-06T01:56:38.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,16,21,2026-01-06T01:56:38Z,850000,False,,,0,,P. Watson Free Throw 2 of 2 (5 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
