actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-09T00:42:54.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-09T00:42:54Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-11-09T00:42:58.7Z,1,REGULAR,jumpball,recovered,[],1630193,,,1610612761,0,0,2025-11-09T00:42:58Z,40000,False,,,0,,Jump Ball S. Barnes vs. J. Embiid: Tip to I. Quickley,"[1630193, 1630567, 203954]",1610612761.0,TOR,startperiod,I. Quickley,1630193.0,Quickley,I. Quickley,Barnes,1630567.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-11-09T00:43:13.4Z,1,REGULAR,2pt,Jump Shot,[],1630567,87.69710906701708,28.186274509803923,1610612761,0,2,2025-11-09T00:43:18Z,70000,False,-109.0,63.0,1,right,S. Barnes 12' step back Jump Shot (2 PTS),[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,12.6,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2025-11-09T00:43:34.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630570,6.356767411300922,48.28431372549019,1610612755,2,2,2025-11-09T00:43:40Z,80000,False,9.0,7.0,1,left,T. Watford cutting DUNK (2 PTS) (V. Edgecombe 1 AST),"[1630570, 1642845]",1610612755.0,PHI,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,,,,,
10,PT11M07.00S,2025-11-09T00:43:46.4Z,1,REGULAR,2pt,Jump Shot,[],1627742,79.41852825229961,66.66666666666667,1610612761,2,4,2025-11-09T00:43:51Z,100000,False,83.0,141.0,1,right,B. Ingram 16' fadeaway Jump Shot (2 PTS) (S. Barnes 1 AST),"[1627742, 1630567]",1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,16.38,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
12,PT10M47.00S,2025-11-09T00:44:05.8Z,1,REGULAR,3pt,Jump Shot,[],203954,33.03219448094612,44.36274509803921,1610612755,2,4,2025-11-09T00:44:10Z,120000,False,28.0,258.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
13,PT10M45.00S,2025-11-09T00:44:07.8Z,1,REGULAR,rebound,offensive,[],1642845,,,1610612755,2,4,2025-11-09T00:44:10Z,130000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:0),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,
14,PT10M41.00S,2025-11-09T00:44:12.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630570,19.23455978975032,92.40196078431373,1610612755,5,4,2025-11-09T00:44:17Z,140000,False,-212.0,128.0,1,left,T. Watford 24' 3PT  (5 PTS) (K. Oubre Jr. 1 AST),"[1630570, 1626162]",1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,24.78,Made,5.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,,,,
16,PT10M32.00S,2025-11-09T00:44:22.6Z,1,REGULAR,foul,personal,[],1630178,,,1610612761,5,4,2025-11-09T00:44:41Z,160000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1630193]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,,,200833.0,1.0,0.0,Quickley,1630193.0,,,,,
18,PT10M25.00S,2025-11-09T00:44:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630193,66.5407358738502,33.82352941176471,1610612761,5,7,2025-11-09T00:45:03Z,180000,False,-81.0,262.0,1,right,I. Quickley 27' 3PT  (3 PTS) (R. Barrett 1 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.42,Made,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
