actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-24T20:11:00.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-24T20:11:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-01-24T20:11:02.9Z,1,REGULAR,jumpball,recovered,[],1628969,,,1610612752,0,0,2026-01-24T20:11:02Z,40000,False,,,0,,Jump Ball K. Towns vs. J. Embiid: Tip to M. Bridges,"[1628969, 1626157, 203954]",1610612752.0,NYK,startperiod,M. Bridges,1628969.0,Bridges,M. Bridges,Towns,1626157.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2026-01-24T20:11:12.5Z,1,REGULAR,3pt,Jump Shot,[],1626157,69.99014454664915,18.627450980392158,1610612752,0,3,2026-01-24T20:11:16Z,70000,False,-157.0,230.0,1,right,K. Towns 27' 3PT  (3 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.81,Made,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,,,
9,PT11M29.00S,2026-01-24T20:11:30.1Z,1,REGULAR,3pt,Jump Shot,[],1642845,9.543363994743759,96.07843137254902,1610612755,0,3,2026-01-24T20:11:34Z,90000,False,-230.0,37.0,1,left,MISS V. Edgecombe 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,23.34,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2026-01-24T20:11:34.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,3,2026-01-24T20:11:34Z,100000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M14.00S,2026-01-24T20:11:44.5Z,1,REGULAR,3pt,Jump Shot,[],1628973,89.70105124835742,5.392156862745098,1610612752,0,6,2026-01-24T20:11:48Z,110000,False,-223.0,44.0,1,right,J. Brunson 3PT  (3 PTS) (O. Anunoby 1 AST),"[1628973, 1628384]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,22.74,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
13,PT10M59.00S,2026-01-24T20:12:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,7.835085413929041,50.49019607843137,1610612755,2,6,2026-01-24T20:12:04Z,130000,False,-2.0,21.0,1,left,J. Embiid driving Layup (2 PTS) (V. Edgecombe 1 AST),"[203954, 1642845]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.12,Made,2.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,,,,,
15,PT10M52.00S,2026-01-24T20:12:07.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,95.6143232588699,61.51960784313726,1610612752,2,6,2026-01-24T20:13:09Z,150000,False,58.0,-11.0,1,right,MISS M. Bridges fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
16,PT10M51.00S,2026-01-24T20:12:08.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,2,6,2026-01-24T20:13:38Z,160000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,,,,,,,,,,,,,
18,PT10M40.00S,2026-01-24T20:12:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.267411300919843,60.5392156862745,1610612755,4,6,2026-01-24T20:12:29Z,180000,False,-53.0,129.0,1,left,J. Embiid 13' pullup Jump Shot (4 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.9,Made,4.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,
