actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M08.00S,2026-03-14T17:22:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,93.24901445466492,47.794117647058826,1610612751,20,9,2026-03-14T18:18:54Z,850000,False,-11.0,11.0,1,right,MISS B. Saraf driving Layup - blocked,"[1642879, 1641737]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,1.56,Missed,,,,,,,,,Bona,1641737.0,,,,,
86,PT05M08.00S,2026-03-14T17:22:53.6Z,1,REGULAR,block,,[],1641737,,,1610612751,20,9,2026-03-14T17:22:56Z,860000,False,,,0,,A. Bona BLOCK (1 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
87,PT05M05.00S,2026-03-14T17:22:56.6Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,20,9,2026-03-14T17:23:00Z,870000,False,,,0,,A. Bona REBOUND (Off:0 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,,85.0,2.0,2.0,0.0,,,,,,,
88,PT05M02.00S,2026-03-14T17:22:59.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,26.757555847568987,82.1078431372549,1610612755,20,9,2026-03-14T17:23:09Z,880000,False,-161.0,199.0,1,left,MISS J. Edwards 25' running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Left Center,,,,25.57,Missed,,,,,,,,,,,,,,,
89,PT05M00.00S,2026-03-14T17:23:03.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,20,9,2026-03-14T17:23:03Z,890000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,88.0,,,,,,,,,,
91,PT04M58.00S,2026-03-14T17:23:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642845,25.706307490144546,10.049019607843137,1610612755,20,9,2026-03-14T17:28:52Z,910000,False,200.0,189.0,1,left,MISS V. Edgecombe 27' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,27.51,Missed,,,,,,,,,,,,,,,
92,PT04M52.00S,2026-03-14T17:23:28.9Z,1,REGULAR,rebound,defensive,[],1643052,,,1610612751,20,9,2026-03-14T17:23:30Z,920000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,
93,PT04M47.00S,2026-03-14T17:23:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,91.93495400788436,47.794117647058826,1610612751,20,9,2026-03-14T17:23:40Z,930000,False,-11.0,23.0,1,right,MISS B. Saraf driving finger roll Layup - blocked,"[1642879, 1642845]",1610612751.0,BKN,driving finger roll,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,2.58,Missed,,,,,,,,,Edgecombe,1642845.0,,,,,
155,PT04M47.00S,2026-03-14T17:23:33.8Z,1,REGULAR,block,,[],1642845,,,1610612751,20,9,2026-03-14T17:33:11Z,935000,False,,,0,,V. Edgecombe BLOCK (1 BLK),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M44.00S,2026-03-14T17:23:36.8Z,1,REGULAR,rebound,defensive,[],1626166,,,1610612755,20,9,2026-03-14T17:33:11Z,940000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,
95,PT04M33.00S,2026-03-14T17:23:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641737,6.1268068331143235,38.72549019607843,1610612755,20,9,2026-03-14T17:23:54Z,950000,False,56.0,5.0,1,left,MISS A. Bona turnaround Shot - blocked,"[1641737, 1643052]",1610612755.0,PHI,turnaround,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,5.66,Missed,,,,,,,,,Johnson,1643052.0,,,,,
99,PT04M33.00S,2026-03-14T17:23:47.1Z,1,REGULAR,block,,[],1643052,,,1610612755,20,9,2026-03-14T17:24:13Z,955000,False,,,0,,C. Johnson BLOCK (1 BLK),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M31.00S,2026-03-14T17:23:49.1Z,1,REGULAR,rebound,defensive,[],1643052,,,1610612751,20,9,2026-03-14T17:23:54Z,960000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,95.0,2.0,2.0,0.0,,,,,,,
97,PT04M24.00S,2026-03-14T17:23:59.2Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612751,20,9,2026-03-14T17:24:04Z,970000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630570, 1643052]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Johnson,1643052.0
100,PT04M24.00S,2026-03-14T17:24:28.7Z,1,REGULAR,freethrow,1 of 2,[],1643052,,,1610612751,20,10,2026-03-14T17:24:53Z,990000,False,,,0,,C. Johnson Free Throw 1 of 2 (1 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
101,PT04M24.00S,2026-03-14T17:24:28.7Z,1,REGULAR,freethrow,2 of 2,[],1643052,,,1610612751,20,10,2026-03-14T17:24:53Z,1000000,False,,,0,,MISS C. Johnson Free Throw 2 of 2,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
102,PT04M21.00S,2026-03-14T17:24:31.7Z,1,REGULAR,rebound,defensive,[],1641737,,,1610612755,20,10,2026-03-14T17:24:53Z,1010000,False,,,0,,A. Bona REBOUND (Off:0 Def:3),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,101.0,3.0,3.0,0.0,,,,,,,
103,PT04M02.00S,2026-03-14T17:25:07.1Z,1,REGULAR,2pt,Jump Shot,[],1642845,22.683968462549277,43.627450980392155,1610612755,22,10,2026-03-14T17:25:12Z,1020000,False,32.0,161.0,1,left,V. Edgecombe 16' step back Jump Shot (10 PTS),[1642845],1610612755.0,PHI,step back,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Center,,,,16.38,Made,10.0,,,,,,,,,,,,,,
104,PT03M49.00S,2026-03-14T17:25:21.0Z,1,REGULAR,turnover,bad pass,[],1641869,,,1610612751,22,10,2026-03-14T17:25:25Z,1030000,False,,,0,,M. Smith bad pass TURNOVER (1 TO),"[1641869, 1642348]",1610612751.0,BKN,,,,Smith,M. Smith,,,,,Mid-Range,16-24 Left,1.0,Edwards,1642348.0,,,,,,,,,,,,,,,,,
105,PT03M49.00S,2026-03-14T17:25:21.0Z,1,REGULAR,steal,,[],1642348,,,1610612755,22,10,2026-03-14T17:25:23Z,1040000,False,,,0,,J. Edwards STEAL (2 STL),[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
106,PT03M42.00S,2026-03-14T17:25:27.4Z,1,REGULAR,turnover,bad pass,[],1642348,,,1610612755,22,10,2026-03-14T17:25:32Z,1050000,False,,,0,,J. Edwards bad pass TURNOVER (1 TO),"[1642348, 1643052]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Right,1.0,Johnson,1643052.0,,,,,,,,,,,,,,,,,
107,PT03M42.00S,2026-03-14T17:25:27.4Z,1,REGULAR,steal,,[],1643052,,,1610612751,22,10,2026-03-14T17:25:29Z,1060000,False,,,0,,C. Johnson STEAL (2 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
108,PT03M30.00S,2026-03-14T17:25:39.2Z,1,REGULAR,turnover,bad pass,[],1642879,,,1610612751,22,10,2026-03-14T17:25:44Z,1070000,False,,,0,,B. Saraf bad pass TURNOVER (1 TO),"[1642879, 1626166]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Mid-Range,8-16 Left,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,,
109,PT03M30.00S,2026-03-14T17:25:39.2Z,1,REGULAR,steal,,[],1626166,,,1610612755,22,10,2026-03-14T17:25:41Z,1080000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
110,PT03M26.00S,2026-03-14T17:25:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630570,5.863994743758213,53.18627450980392,1610612755,22,10,2026-03-14T17:25:55Z,1090000,False,-16.0,3.0,1,left,MISS T. Watford running Layup - blocked,"[1630570, 1641869]",1610612755.0,PHI,running,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,1.61,Missed,,,,,,,,,Smith,1641869.0,,,,,
111,PT03M26.00S,2026-03-14T17:25:44.4Z,1,REGULAR,block,,[],1641869,,,1610612755,22,10,2026-03-14T17:25:47Z,1100000,False,,,0,,M. Smith BLOCK (1 BLK),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
112,PT03M26.00S,2026-03-14T17:25:44.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,22,10,2026-03-14T17:25:55Z,1110000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,110.0,,,,,,,,,,
114,PT03M09.00S,2026-03-14T17:26:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631169,94.69448094612353,0.0,1610612751,22,10,2026-03-14T17:26:27Z,1130000,False,-250.0,-3.0,1,right,MISS J. Minott 25' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,,,,25.0,Missed,,,,,,,,,,,,,,,
115,PT03M07.00S,2026-03-14T17:26:19.8Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,22,10,2026-03-14T17:51:24Z,1140000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Left Corner 3,24+ Left,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,
246,PT03M07.00S,2026-03-14T17:26:22.0Z,1,REGULAR,turnover,bad pass,[],1642845,,,1610612755,22,10,2026-03-14T17:54:57Z,1145000,False,,,0,,V. Edgecombe bad pass TURNOVER (1 TO),"[1642845, 1643052]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,1.0,Johnson,1643052.0,,,,,,,,,,,,,,,,,
247,PT03M07.00S,2026-03-14T17:26:22.0Z,1,REGULAR,steal,,[],1643052,,,1610612751,22,10,2026-03-14T17:50:13Z,1147500,False,,,0,,C. Johnson STEAL (3 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M06.00S,2026-03-14T17:26:26.3Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612751,22,10,2026-03-14T17:54:05Z,1158750,False,,,0,,T. Watford shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630570, 1643052]",1610612755.0,PHI,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,2.0,0.0,Johnson,1643052.0
118,PT03M06.00S,2026-03-14T17:26:54.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1643052,,,1610612751,22,11,2026-03-14T17:54:05Z,1170000,False,,,0,,C. Johnson Free Throw 1 of 2 (2 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
119,PT03M06.00S,2026-03-14T17:26:58.0Z,1,REGULAR,substitution,out,[],1642348,,,1610612751,22,11,2026-03-14T17:27:02Z,1180000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M06.00S,2026-03-14T17:26:58.0Z,1,REGULAR,substitution,in,[],1631207,,,1610612751,22,11,2026-03-14T17:27:02Z,1190000,False,,,0,,SUB in: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M06.00S,2026-03-14T17:27:11.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1643052,,,1610612751,22,12,2026-03-14T17:54:05Z,1200000,False,,,0,,C. Johnson Free Throw 2 of 2 (3 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
122,PT02M54.00S,2026-03-14T17:27:24.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,14.14257555847569,38.970588235294116,1610612755,22,12,2026-03-14T17:27:31Z,1210000,False,55.0,80.0,1,left,MISS C. Payne 9' driving floating Shot - blocked,"[1626166, 1641869]",1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Right,,,,9.75,Missed,,,,,,,,,Smith,1641869.0,,,,,
123,PT02M54.00S,2026-03-14T17:27:24.5Z,1,REGULAR,block,,[],1641869,,,1610612755,22,12,2026-03-14T17:27:27Z,1220000,False,,,0,,M. Smith BLOCK (2 BLK),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
124,PT02M50.00S,2026-03-14T17:27:28.5Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612751,22,12,2026-03-14T17:30:22Z,1230000,False,,,0,,J. Minott REBOUND (Off:0 Def:1),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,
125,PT02M49.00S,2026-03-14T17:27:28.9Z,1,REGULAR,turnover,bad pass,[],1631169,,,1610612751,22,12,2026-03-14T17:27:36Z,1240000,False,,,0,,J. Minott bad pass TURNOVER (1 TO),"[1631169, 1642845]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,1.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
126,PT02M49.00S,2026-03-14T17:27:28.9Z,1,REGULAR,steal,,[],1642845,,,1610612755,22,12,2026-03-14T17:27:31Z,1250000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
127,PT02M47.00S,2026-03-14T17:27:34.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642845,5.338370565045992,50.49019607843137,1610612755,22,12,2026-03-14T17:27:46Z,1260000,False,-2.0,-2.0,1,left,MISS V. Edgecombe driving DUNK,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,0.34,Missed,,,,,,,,,,,,,,,
128,PT02M47.00S,2026-03-14T17:27:34.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,22,12,2026-03-14T17:27:46Z,1270000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,127.0,,,,,,,,,,
130,PT02M47.00S,2026-03-14T17:27:53.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,22,12,2026-03-14T17:27:53Z,1290000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M47.00S,2026-03-14T17:30:25.3Z,1,REGULAR,substitution,out,[],1641737,,,1610612751,22,12,2026-03-14T17:30:34Z,1300000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M47.00S,2026-03-14T17:30:25.3Z,1,REGULAR,substitution,out,[],1642845,,,1610612751,22,12,2026-03-14T17:30:34Z,1310000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M47.00S,2026-03-14T17:30:25.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612751,22,12,2026-03-14T17:30:34Z,1320000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M47.00S,2026-03-14T17:30:25.3Z,1,REGULAR,substitution,in,[],1631230,,,1610612751,22,12,2026-03-14T17:30:34Z,1330000,False,,,0,,SUB in: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M24.00S,2026-03-14T17:30:55.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1643052,87.59855453350855,51.225490196078425,1610612751,22,12,2026-03-14T17:31:01Z,1340000,False,6.0,64.0,1,right,MISS C. Johnson 6' turnaround Hook,[1643052],1610612751.0,BKN,turnaround,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.44,Missed,,,,,,,,,,,,,,,
136,PT02M21.00S,2026-03-14T17:30:58.0Z,1,REGULAR,rebound,defensive,[],1631207,,,1610612755,22,12,2026-03-14T17:31:01Z,1350000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,
137,PT02M10.00S,2026-03-14T17:31:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631207,13.354139290407357,48.77450980392157,1610612755,22,12,2026-03-14T17:31:15Z,1360000,False,6.0,73.0,1,left,MISS D. Terry 7' fadeaway Shot,[1631207],1610612755.0,PHI,fadeaway,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,7.33,Missed,,,,,,,,,,,,,,,
138,PT02M06.00S,2026-03-14T17:31:12.7Z,1,REGULAR,rebound,defensive,[],1643052,,,1610612751,22,12,2026-03-14T17:31:15Z,1370000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,137.0,3.0,3.0,0.0,,,,,,,
139,PT01M58.00S,2026-03-14T17:31:20.6Z,1,REGULAR,3pt,Jump Shot,[],1631169,91.67214191852825,96.81372549019608,1610612751,22,12,2026-03-14T17:31:26Z,1380000,False,234.0,26.0,1,right,MISS J. Minott 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,23.55,Missed,,,,,,,,,,,,,,,
140,PT01M55.00S,2026-03-14T17:31:24.1Z,1,REGULAR,rebound,offensive,[],1643052,,,1610612751,22,12,2026-03-14T17:31:24Z,1390000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,139.0,4.0,3.0,1.0,,,,,,,
141,PT01M45.00S,2026-03-14T17:31:34.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631169,94.95729303547962,1.715686274509804,1610612751,22,12,2026-03-14T17:31:40Z,1400000,False,-241.0,-5.0,1,right,MISS J. Minott 24' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,,,,24.15,Missed,,,,,,,,,,,,,,,
142,PT01M40.00S,2026-03-14T17:31:39.5Z,1,REGULAR,rebound,defensive,[],1629656,,,1610612755,22,12,2026-03-14T17:31:40Z,1410000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,,,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,
143,PT01M35.00S,2026-03-14T17:31:43.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,32.670827858081466,42.64705882352941,1610612755,25,12,2026-03-14T17:39:31Z,1420000,False,37.0,255.0,1,left,Q. Grimes 25' 3PT  (5 PTS) (T. Watford 1 AST),"[1629656, 1630570]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,25.72,Made,5.0,T. Watford,1630570.0,1.0,,,,,,,,,,,
145,PT01M22.00S,2026-03-14T17:31:56.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641869,91.67214191852825,49.754901960784316,1610612751,25,14,2026-03-14T17:32:03Z,1440000,False,-1.0,26.0,1,right,M. Smith driving Layup (2 PTS),[1641869],1610612751.0,BKN,driving,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,2.58,Made,2.0,,,,,,,,,,,,,,
146,PT01M10.00S,2026-03-14T17:32:20.4Z,1,REGULAR,turnover,lost ball,[],1629656,,,1610612755,25,14,2026-03-14T17:32:28Z,1450000,False,,,0,,Q. Grimes lost ball TURNOVER (2 TO),"[1629656, 1630623]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Left,2.0,Etienne,1630623.0,,,,,,,,,,,,,,,,,
147,PT01M10.00S,2026-03-14T17:32:20.4Z,1,REGULAR,steal,,[],1630623,,,1610612751,25,14,2026-03-14T17:47:43Z,1460000,False,,,0,,T. Etienne STEAL (1 STL),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
148,PT01M09.00S,2026-03-14T17:32:25.5Z,1,REGULAR,turnover,out-of-bounds,[],1641869,,,1610612751,25,14,2026-03-14T17:33:03Z,1470000,False,,,0,,M. Smith lost ball out-of-bounds TURNOVER (2 TO),[1641869],1610612751.0,BKN,lost ball,,,Smith,M. Smith,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,,,,,,1627539.0,,,,
149,PT01M04.00S,2026-03-14T17:32:38.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,7.966491458607096,46.568627450980394,1610612755,25,14,2026-03-14T17:32:45Z,1480000,False,17.0,22.0,1,left,MISS T. Watford alley-oop Layup,[1630570],1610612755.0,PHI,alley-oop,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.82,Missed,,,,,,,,,,,,,,,
150,PT01M00.00S,2026-03-14T17:32:42.3Z,1,REGULAR,rebound,offensive,[],1630570,,,1610612755,25,14,2026-03-14T17:32:45Z,1490000,False,,,0,,T. Watford REBOUND (Off:1 Def:0),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,149.0,1.0,0.0,1.0,,,,,,,
151,PT01M00.00S,2026-03-14T17:32:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630570,5.590000152587891,50.0,1610612755,27,14,2026-03-14T17:32:41Z,1500000,False,0.0,0.0,1,left,T. Watford tip Layup (2 PTS),[1630570],1610612755.0,PHI,tip,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
152,PT00M46.70S,2026-03-14T17:32:56.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1643052,86.67871222076215,41.42156862745098,1610612751,27,14,2026-03-14T17:33:00Z,1510000,False,-43.0,73.0,1,right,MISS C. Johnson 8' Hook,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,8.44,Missed,,,,,,,,,,,,,,,
153,PT00M44.30S,2026-03-14T17:32:59.0Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612755,27,14,2026-03-14T17:32:59Z,1520000,False,,,0,,T. Watford REBOUND (Off:1 Def:1),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,152.0,2.0,1.0,1.0,,,,,,,
154,PT00M39.40S,2026-03-14T17:33:07.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,8.360709592641262,48.529411764705884,1610612755,29,14,2026-03-14T18:20:46Z,1530000,False,7.0,26.0,1,left,T. Watford driving Layup (4 PTS),[1630570],1610612755.0,PHI,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,2.71,Made,4.0,,,,,,,,,,,,,,
156,PT00M39.40S,2026-03-14T17:33:16.5Z,1,REGULAR,foul,personal,['1freethrow'],1643052,,,1610612755,29,14,2026-03-14T17:33:22Z,1540000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Watford 1 FT),"[1643052, 1630570]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Watford,1630570.0
158,PT00M39.40S,2026-03-14T17:33:30.9Z,1,REGULAR,freethrow,1 of 1,[],1630570,,,1610612755,29,14,2026-03-14T17:33:36Z,1560000,False,,,0,,MISS T. Watford Free Throw 1 of 1,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
159,PT00M37.60S,2026-03-14T17:33:32.7Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612751,29,14,2026-03-14T17:33:36Z,1570000,False,,,0,,J. Minott REBOUND (Off:0 Def:2),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,158.0,2.0,2.0,0.0,,,,,,,
