actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M25.00S,2025-11-30T23:12:46.1Z,1,REGULAR,steal,,[],1631230,,,1610612755,2,2,2025-11-30T23:12:48Z,180000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M20.00S,2025-11-30T23:12:51.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642845,27.020367936925098,12.5,1610612755,5,2,2025-11-30T23:12:55Z,190000,False,188.0,201.0,1,left,V. Edgecombe 27' 3PT running (3 PTS) (T. Maxey 1 AST),"[1642845, 1630178]",1610612755.0,PHI,running,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,27.52,Made,,,,,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,
21,PT10M02.00S,2025-11-30T23:13:10.2Z,1,REGULAR,2pt,Jump Shot,[],1630552,95.6143232588699,77.45098039215686,1610612737,5,4,2025-11-30T23:13:14Z,210000,False,137.0,-11.0,1,right,J. Johnson 13' pullup Jump Shot (2 PTS),[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,13.78,Made,,,,,2.0,,,,,,,,,,,,,
22,PT09M37.00S,2025-11-30T23:13:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,6.1268068331143235,48.28431372549019,1610612755,7,4,2025-11-30T23:13:38Z,220000,False,9.0,5.0,1,left,D. Barlow Layup (2 PTS) (J. Embiid 1 AST),"[1631230, 203954]",1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,
24,PT09M23.00S,2025-11-30T23:13:48.5Z,1,REGULAR,turnover,lost ball,[],1630700,,,1610612737,7,4,2025-11-30T23:13:52Z,240000,False,,,0,,D. Daniels lost ball TURNOVER (1 TO),"[1630700, 202331]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,George,202331.0,,,,,,
25,PT09M23.00S,2025-11-30T23:13:48.5Z,1,REGULAR,steal,,[],202331,,,1610612755,7,4,2025-11-30T23:13:51Z,250000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M17.00S,2025-11-30T23:13:55.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642845,6.652431011826544,46.81372549019608,1610612755,9,4,2025-11-30T23:14:01Z,260000,False,16.0,10.0,1,left,V. Edgecombe running finger roll Layup (5 PTS) (D. Barlow 1 AST),"[1642845, 1631230]",1610612755.0,PHI,running finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,5.0,D. Barlow,1631230.0,1.0,,,,,,,,,,
28,PT09M06.00S,2025-11-30T23:14:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630168,68.15045992115637,26.715686274509803,1610612737,9,4,2025-11-30T23:14:09Z,280000,False,-116.0,247.0,1,right,MISS O. Okongwu 27' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
29,PT09M04.00S,2025-11-30T23:14:07.8Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612737,9,4,2025-11-30T23:14:07Z,290000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT08M58.00S,2025-11-30T23:14:14.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630552,83.65637319316689,41.66666666666667,1610612737,9,4,2025-11-30T23:14:21Z,300000,False,-42.0,101.0,1,right,MISS J. Johnson 10' turnaround fadeaway Shot,[1630552],1610612737.0,ATL,turnaround fadeaway,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
31,PT08M53.00S,2025-11-30T23:14:19.1Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,9,4,2025-11-30T23:14:21Z,310000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,1.0,0.0,1.0,,,,,,,,,,,,,,
32,PT08M51.00S,2025-11-30T23:14:20.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630700,87.72996057818659,48.77450980392157,1610612737,9,6,2025-11-30T23:14:25Z,320000,False,-6.0,63.0,1,right,D. Daniels 6' driving floating Jump Shot (4 PTS) (O. Okongwu 1 AST),"[1630700, 1630168]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,6.31,Made,,,,,4.0,O. Okongwu,1630168.0,1.0,,,,,,,,,,
34,PT08M34.00S,2025-11-30T23:14:39.4Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612755,9,6,2025-11-30T23:14:46Z,340000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Embiid 2 FT),"[1630168, 203954]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1148.0,,,,1.0,0.0,Embiid,203954.0,,
36,PT08M34.00S,2025-11-30T23:15:13.9Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,10,6,2025-11-30T23:15:13Z,360000,False,,,0,,J. Embiid Free Throw 1 of 2 (3 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
37,PT08M34.00S,2025-11-30T23:15:37.7Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,11,6,2025-11-30T23:15:37Z,370000,False,,,0,,J. Embiid Free Throw 2 of 2 (4 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
38,PT08M21.00S,2025-11-30T23:15:54.6Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,11,6,2025-11-30T23:15:58Z,380000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1642845]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,Edgecombe,1642845.0,,,,,,
39,PT08M21.00S,2025-11-30T23:15:54.6Z,1,REGULAR,steal,,[],1642845,,,1610612755,11,6,2025-11-30T23:15:56Z,390000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M15.00S,2025-11-30T23:15:59.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630178,32.14520367936925,22.794117647058822,1610612755,11,6,2025-11-30T23:16:08Z,400000,False,136.0,250.0,1,left,MISS T. Maxey 28' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,28.43,Missed,,,,,,,,,,,,,,,,,,
41,PT08M12.00S,2025-11-30T23:16:02.8Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,11,6,2025-11-30T23:16:08Z,410000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,
42,PT08M05.00S,2025-11-30T23:16:09.6Z,1,REGULAR,3pt,Jump Shot,[],1642258,87.46714848883047,96.07843137254902,1610612737,11,6,2025-11-30T23:16:13Z,420000,False,230.0,65.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.95,Missed,,,,,,,,,,,,,,,,,,
43,PT08M02.00S,2025-11-30T23:16:12.6Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,11,6,2025-11-30T23:16:13Z,430000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M53.00S,2025-11-30T23:16:21.7Z,1,REGULAR,2pt,Jump Shot,[],202331,4.155716162943495,26.47058823529412,1610612755,11,6,2025-11-30T23:16:26Z,440000,False,118.0,-13.0,1,left,MISS P. George 11' turnaround fadeaway Shot,[202331],1610612755.0,PHI,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,11.84,Missed,,,,,,,,,,,,,,,,,,
45,PT07M51.00S,2025-11-30T23:16:23.7Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,11,6,2025-11-30T23:16:26Z,450000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT07M45.00S,2025-11-30T23:16:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630552,84.97043363994744,39.950980392156865,1610612737,11,8,2025-11-30T23:16:37Z,460000,False,-50.0,89.0,1,right,J. Johnson 10' driving floating Jump Shot (4 PTS),[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,,,,,4.0,,,,,,,,,,,,,
47,PT07M34.00S,2025-11-30T23:16:41.1Z,1,REGULAR,3pt,Jump Shot,[],203954,30.305519053876477,26.225490196078432,1610612755,11,8,2025-11-30T23:16:44Z,470000,False,119.0,232.0,1,left,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
48,PT07M31.00S,2025-11-30T23:16:44.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,11,8,2025-11-30T23:16:44Z,480000,False,,,0,,J. Johnson REBOUND (Off:0 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,47.0,3.0,3.0,0.0,,,,,,,,,,,,,,
49,PT07M29.00S,2025-11-30T23:16:48.3Z,1,REGULAR,foul,personal,['2freethrow'],1642845,,,1610612737,11,8,2025-11-30T23:17:02Z,490000,False,,,0,,V. Edgecombe shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642845, 1630552]",1610612755.0,PHI,shooting,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Johnson,1630552.0,,
51,PT07M29.00S,2025-11-30T23:17:14.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630552,,,1610612737,11,8,2025-11-30T23:19:31Z,510000,False,,,0,,MISS J. Johnson Free Throw 1 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2025-11-30T23:17:14.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,11,8,2025-11-30T23:19:31Z,520000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,
53,PT07M29.00S,2025-11-30T23:17:14.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630552,,,1610612737,11,9,2025-11-30T23:19:31Z,530000,False,,,0,,J. Johnson Free Throw 2 of 2 (5 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
54,PT07M07.00S,2025-11-30T23:17:56.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,34.90473061760841,38.23529411764706,1610612755,14,9,2025-11-30T23:18:03Z,540000,False,59.0,276.0,1,left,T. Maxey 28' 3PT step back (3 PTS) (V. Edgecombe 1 AST),"[1630178, 1642845]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,28.18,Made,,,,,3.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,
56,PT06M50.00S,2025-11-30T23:18:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.9060446780552,53.92156862745098,1610612737,14,9,2025-11-30T23:18:17Z,560000,False,20.0,5.0,1,right,MISS Z. Risacher driving finger roll Layup,[1642258],1610612737.0,ATL,driving finger roll,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
57,PT06M48.00S,2025-11-30T23:18:15.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,14,9,2025-11-30T23:18:17Z,570000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Restricted Area,0-8 Center,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,
58,PT06M43.00S,2025-11-30T23:18:20.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203954,3.892904073587385,47.549019607843135,1610612755,14,9,2025-11-30T23:18:26Z,580000,False,12.0,-16.0,1,left,MISS J. Embiid running Layup - blocked,"[203954, 1642258]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,Risacher,1642258.0
59,PT06M43.00S,2025-11-30T23:18:20.4Z,1,REGULAR,block,,[],1642258,,,1610612755,14,9,2025-11-30T23:18:23Z,590000,False,,,0,,Z. Risacher BLOCK (1 BLK),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
60,PT06M40.00S,2025-11-30T23:18:23.4Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,14,9,2025-11-30T23:18:26Z,600000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M30.00S,2025-11-30T23:18:33.2Z,1,REGULAR,3pt,Jump Shot,[],1629638,73.9323258869908,13.480392156862745,1610612737,14,9,2025-11-30T23:18:37Z,610000,False,-183.0,193.0,1,right,MISS N. Alexander-Walker 26' 3PT,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
62,PT06M27.00S,2025-11-30T23:18:36.2Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,14,9,2025-11-30T23:18:37Z,620000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT06M21.00S,2025-11-30T23:18:41.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,30.17411300919842,74.50980392156863,1610612755,14,9,2025-11-30T23:18:49Z,630000,False,-123.0,231.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
64,PT06M19.00S,2025-11-30T23:18:43.7Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,14,9,2025-11-30T23:18:49Z,640000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
65,PT06M14.00S,2025-11-30T23:18:50.4Z,1,REGULAR,turnover,bad pass,[],1630700,,,1610612737,14,9,2025-11-30T23:18:56Z,650000,False,,,0,,D. Daniels bad pass TURNOVER (3 TO),"[1630700, 1631230]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,Barlow,1631230.0,,,,,,
66,PT06M14.00S,2025-11-30T23:18:50.4Z,1,REGULAR,steal,,[],1631230,,,1610612755,14,9,2025-11-30T23:18:52Z,660000,False,,,0,,D. Barlow STEAL (2 STL),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
67,PT06M04.00S,2025-11-30T23:19:00.1Z,1,REGULAR,turnover,lost ball,[],1630178,,,1610612755,14,9,2025-11-30T23:19:04Z,670000,False,,,0,,T. Maxey lost ball TURNOVER (1 TO),"[1630178, 1630700]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,Daniels,1630700.0,,,,,,
68,PT06M04.00S,2025-11-30T23:19:00.1Z,1,REGULAR,steal,,[],1630700,,,1610612737,14,9,2025-11-30T23:19:43Z,680000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
69,PT06M00.00S,2025-11-30T23:19:03.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,94.82588699080158,50.73529411764706,1610612737,14,11,2025-11-30T23:19:09Z,690000,False,4.0,-4.0,1,right,J. Johnson running DUNK (7 PTS) (D. Daniels 1 AST),"[1630552, 1630700]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,7.0,D. Daniels,1630700.0,1.0,,,,,,,,,,
71,PT05M59.00S,2025-11-30T23:19:11.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,14,11,2025-11-30T23:19:11Z,710000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,out,[],203954,,,1610612755,14,11,2025-11-30T23:22:07Z,720000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,out,[],1642845,,,1610612755,14,11,2025-11-30T23:22:07Z,730000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,out,[],1630168,,,1610612755,14,11,2025-11-30T23:22:07Z,740000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,in,[],1629656,,,1610612755,14,11,2025-11-30T23:22:07Z,750000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,in,[],203083,,,1610612755,14,11,2025-11-30T23:22:07Z,760000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M59.00S,2025-11-30T23:21:55.0Z,1,REGULAR,substitution,in,[],1631243,,,1610612755,14,11,2025-11-30T23:22:07Z,770000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M47.00S,2025-11-30T23:22:28.2Z,1,REGULAR,3pt,Jump Shot,[],202331,30.831143232588698,21.813725490196077,1610612755,14,11,2025-11-30T23:22:32Z,780000,False,141.0,237.0,1,left,MISS P. George 27' 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
79,PT05M44.00S,2025-11-30T23:22:31.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,14,11,2025-11-30T23:22:32Z,790000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,78.0,4.0,4.0,0.0,,,,,,,,,,,,,,
