actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
41,PT08M36.00S,2026-01-08T00:18:00.0Z,1,REGULAR,turnover,lost ball,[],1642848,,,1610612764,9,5,2026-01-08T00:18:04Z,410000,False,,,0,,T. Johnson lost ball TURNOVER (1 TO),"[1642848, 202331]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,1.0,George,202331.0,,,,,,,,,,,
42,PT08M36.00S,2026-01-08T00:18:00.0Z,1,REGULAR,steal,,[],202331,,,1610612755,9,5,2026-01-08T00:18:02Z,420000,False,,,0,,P. George STEAL (1 STL),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2026-01-08T00:18:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,7.966491458607096,47.794117647058826,1610612755,11,5,2026-01-08T00:18:08Z,430000,False,11.0,22.0,1,left,T. Maxey running finger roll Layup (5 PTS) (P. George 2 AST),"[1630178, 202331]",1610612755.0,PHI,running finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.5,Made,5.0,P. George,202331.0,2.0,,,,,,,,,,,,,,
45,PT08M19.00S,2026-01-08T00:18:16.9Z,1,REGULAR,3pt,Jump Shot,[],1642848,74.85216819973719,85.5392156862745,1610612764,11,5,2026-01-08T00:18:26Z,450000,False,178.0,184.0,1,right,MISS T. Johnson 25' pullup 3PT,[1642848],1610612764.0,WAS,pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
46,PT08M17.00S,2026-01-08T00:18:18.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,11,5,2026-01-08T00:18:26Z,460000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,45.0,,,,,,,,
48,PT08M07.00S,2026-01-08T00:18:46.6Z,1,REGULAR,3pt,Jump Shot,[],1630178,34.37910643889619,48.28431372549019,1610612755,14,5,2026-01-08T00:18:52Z,480000,False,9.0,271.0,1,left,T. Maxey 27' 3PT  (8 PTS) (V. Edgecombe 1 AST),"[1630178, 1642845]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.08,Made,8.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,,,,,
50,PT07M49.00S,2026-01-08T00:19:05.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,91.40932982917214,52.69607843137255,1610612764,14,7,2026-01-08T00:19:09Z,500000,False,13.0,28.0,1,right,A. Sarr turnaround Hook (2 PTS) (T. Johnson 2 AST),"[1642259, 1642848]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,3.14,Made,2.0,T. Johnson,1642848.0,2.0,,,,,,,,,,,,,,
52,PT07M32.00S,2026-01-08T00:19:24.0Z,1,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612755,14,7,2026-01-08T00:19:32Z,520000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Embiid 2 FT),"[1641731, 203954]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Embiid,203954.0
54,PT07M32.00S,2026-01-08T00:19:55.3Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,15,7,2026-01-08T00:19:55Z,540000,False,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
55,PT07M32.00S,2026-01-08T00:20:17.9Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,16,7,2026-01-08T00:20:17Z,550000,False,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2026-01-08T00:21:08.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,95.48291721419186,50.73529411764706,1610612764,16,9,2026-01-08T00:21:12Z,570000,False,4.0,-10.0,1,right,J. Champagnie cutting DUNK (4 PTS) (B. Carrington 2 AST),"[1630551, 1642267]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.07,Made,4.0,B. Carrington,1642267.0,2.0,,,,,,,,,,,,,,
59,PT06M54.00S,2026-01-08T00:21:23.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,35.29894875164258,33.57843137254902,1610612755,16,9,2026-01-08T00:21:27Z,590000,False,82.0,279.0,1,left,MISS T. Maxey 29' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,29.11,Missed,,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2026-01-08T00:21:27.0Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,16,9,2026-01-08T00:21:27Z,600000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,
61,PT06M44.00S,2026-01-08T00:21:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642848,92.19776609724047,48.529411764705884,1610612764,16,11,2026-01-08T00:21:37Z,610000,False,-7.0,21.0,1,right,T. Johnson running Layup (2 PTS),[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,2.21,Made,2.0,,,,,,,,,,,,,,,,,
62,PT06M32.00S,2026-01-08T00:21:44.6Z,1,REGULAR,3pt,Jump Shot,[],202331,18.347568988173457,94.85294117647058,1610612755,19,11,2026-01-08T00:21:48Z,620000,False,-224.0,120.0,1,left,P. George 25' 3PT  (3 PTS) (J. Embiid 1 AST),"[202331, 203954]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,25.44,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
64,PT06M19.00S,2026-01-08T00:22:00.4Z,1,REGULAR,foul,personal,['2freethrow'],203954,,,1610612764,19,11,2026-01-08T00:22:07Z,640000,False,,,0,,J. Embiid shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[203954, 1641731]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Coulibaly,1641731.0
66,PT06M19.00S,2026-01-08T00:22:24.3Z,1,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,19,12,2026-01-08T00:22:24Z,660000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (4 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
67,PT06M19.00S,2026-01-08T00:22:43.1Z,1,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,19,13,2026-01-08T00:22:43Z,670000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (5 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
68,PT06M05.00S,2026-01-08T00:23:03.7Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612755,19,13,2026-01-08T00:23:15Z,680000,False,,,0,,B. Carrington shooting personal FOUL (1 PF) (George 2 FT),"[1642267, 202331]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,George,202331.0
70,PT06M05.00S,2026-01-08T00:23:28.8Z,1,REGULAR,freethrow,1 of 2,[],202331,,,1610612755,20,13,2026-01-08T00:23:28Z,700000,False,,,0,,P. George Free Throw 1 of 2 (4 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
71,PT06M05.00S,2026-01-08T00:23:48.3Z,1,REGULAR,freethrow,2 of 2,[],202331,,,1610612755,21,13,2026-01-08T00:23:48Z,710000,False,,,0,,P. George Free Throw 2 of 2 (5 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2026-01-08T00:24:03.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,95.22010512483574,51.71568627450981,1610612764,21,15,2026-01-08T00:24:58Z,720000,False,9.0,-8.0,1,right,B. Coulibaly driving Layup (7 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.15,Made,7.0,,,,,,,,,,,,,,,,,
73,PT05M38.00S,2026-01-08T00:24:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,8.229303547963205,53.431372549019606,1610612755,21,15,2026-01-08T00:24:23Z,730000,False,-17.0,25.0,1,left,MISS J. Embiid cutting finger roll Layup,[203954],1610612755.0,PHI,cutting finger roll,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
74,PT05M36.00S,2026-01-08T00:24:19.6Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,21,15,2026-01-08T00:24:23Z,740000,False,,,0,,D. Barlow REBOUND (Off:2 Def:0),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,73.0,2.0,0.0,2.0,,,,,
75,PT05M35.00S,2026-01-08T00:24:20.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,34.90473061760841,60.78431372549019,1610612755,24,15,2026-01-08T00:24:25Z,750000,False,-54.0,276.0,1,left,T. Maxey 28' 3PT  (11 PTS) (D. Barlow 1 AST),"[1630178, 1631230]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,28.08,Made,11.0,D. Barlow,1631230.0,1.0,,,,,,,,,,,,,,
77,PT05M22.00S,2026-01-08T00:24:34.3Z,1,REGULAR,2pt,Jump Shot,[],1642267,77.61169513797634,72.54901960784314,1610612764,24,15,2026-01-08T00:24:39Z,770000,False,113.0,158.0,1,right,MISS B. Carrington 19' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,19.41,Missed,,,,,,,,,,,,,,,,,,
78,PT05M18.00S,2026-01-08T00:24:36.6Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,24,15,2026-01-08T00:24:36Z,780000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,
79,PT05M16.00S,2026-01-08T00:24:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642845,6.783837056504599,50.0,1610612755,26,15,2026-01-08T00:24:45Z,790000,False,0.0,11.0,1,left,V. Edgecombe running finger roll Layup (2 PTS),[1642845],1610612755.0,PHI,running finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
80,PT05M02.00S,2026-01-08T00:24:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,93.51182654402102,47.794117647058826,1610612764,26,15,2026-01-08T00:24:56Z,800000,False,-11.0,8.0,1,right,MISS J. Champagnie cutting Layup - blocked,"[1630551, 203954]",1610612764.0,WAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,Embiid,203954.0,,,,,,,,,
81,PT05M02.00S,2026-01-08T00:24:52.5Z,1,REGULAR,block,,[],203954,,,1610612764,26,15,2026-01-08T00:24:55Z,810000,False,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M59.00S,2026-01-08T00:24:55.5Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,26,15,2026-01-08T00:24:56Z,820000,False,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,80.0,2.0,2.0,0.0,,,,,
83,PT04M57.00S,2026-01-08T00:24:58.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,25.04927726675427,88.48039215686273,1610612755,26,15,2026-01-08T00:25:06Z,830000,False,-192.0,183.0,1,left,MISS T. Maxey 26' running 3PT,[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.55,Missed,,,,,,,,,,,,,,,,,,
84,PT04M53.00S,2026-01-08T00:25:02.6Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,26,15,2026-01-08T00:25:06Z,840000,False,,,0,,T. Johnson REBOUND (Off:0 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,
85,PT04M46.00S,2026-01-08T00:25:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,92.19776609724047,51.71568627450981,1610612764,26,15,2026-01-08T00:25:15Z,850000,False,9.0,21.0,1,right,MISS A. Sarr driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
86,PT04M41.00S,2026-01-08T00:25:13.5Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,26,15,2026-01-08T00:25:13Z,860000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,85.0,1.0,0.0,1.0,,,,,
