actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-12T00:42:47.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-12T00:42:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2026-02-12T00:42:52.4Z,1,REGULAR,jumpball,recovered,[],1630178,,,1610612755,0,0,2026-02-12T00:42:52Z,40000,False,,,0,,Jump Ball A. Bona vs. K. Towns: Tip to T. Maxey,"[1630178, 1641737, 1626157]",1610612755.0,PHI,startperiod,T. Maxey,1630178.0,Maxey,T. Maxey,Bona,1641737.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-02-12T00:43:05.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,9.017739816031538,54.90196078431373,1610612755,0,0,2026-02-12T00:44:01Z,70000,False,-25.0,32.0,1,left,MISS T. Maxey driving reverse Layup,[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2026-02-12T00:43:06.5Z,1,REGULAR,rebound,offensive,[],1641737,,,1610612755,0,0,2026-02-12T00:43:11Z,80000,False,,,0,,A. Bona REBOUND (Off:1 Def:0),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M38.00S,2026-02-12T00:43:09.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641737,7.178055190538765,46.32352941176471,1610612755,2,0,2026-02-12T00:44:27Z,90000,False,18.0,15.0,1,left,A. Bona turnaround Hook (2 PTS),[1641737],1610612755.0,PHI,turnaround,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M19.00S,2026-02-12T00:43:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,87.46714848883047,42.64705882352941,1610612752,2,2,2026-02-12T00:43:32Z,100000,False,-37.0,65.0,1,right,M. Bridges 7' pullup Jump Shot (2 PTS) (J. Hart 1 AST),"[1628969, 1628404]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.5,Made,,,,,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,
12,PT11M03.00S,2026-02-12T00:43:43.5Z,1,REGULAR,3pt,Jump Shot,[],1630178,33.98488830486202,61.274509803921575,1610612755,2,2,2026-02-12T00:43:49Z,120000,False,-56.0,267.0,1,left,MISS T. Maxey 27' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,27.29,Missed,,,,,,,,,,,,,,,,,,
13,PT11M01.00S,2026-02-12T00:43:45.5Z,1,REGULAR,rebound,defensive,[],1629013,,,1610612752,2,2,2026-02-12T00:43:49Z,130000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M49.00S,2026-02-12T00:43:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.9060446780552,51.71568627450981,1610612752,2,4,2026-02-12T00:44:02Z,140000,False,9.0,5.0,1,right,M. Bridges cutting Layup (4 PTS) (J. Hart 2 AST),"[1628969, 1628404]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,4.0,J. Hart,1628404.0,2.0,,,,,,,,,,
16,PT10M39.00S,2026-02-12T00:44:09.1Z,1,REGULAR,2pt,Jump Shot,[],1642845,3.630091984231275,19.852941176470587,1610612755,4,4,2026-02-12T00:44:14Z,160000,False,151.0,-18.0,1,left,V. Edgecombe 15' turnaround fadeaway Jump Shot (2 PTS),[1642845],1610612755.0,PHI,turnaround fadeaway,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,15.18,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M21.00S,2026-02-12T00:44:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.64323258869908,48.529411764705884,1610612752,4,6,2026-02-12T00:44:30Z,170000,False,-7.0,7.0,1,right,J. Brunson cutting finger roll Layup (2 PTS) (K. Towns 1 AST),"[1628973, 1626157]",1610612752.0,NYK,cutting finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,2.0,K. Towns,1626157.0,1.0,,,,,,,,,,
