actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-03-10T23:10:32.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-10T23:10:32Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-10T23:10:35.2Z,1,REGULAR,jumpball,recovered,[],1642845,,,1610612755,0,0,2026-03-10T23:10:35Z,40000,False,,,0,,Jump Ball A. Bona vs. O. Prosper: Tip to V. Edgecombe,"[1642845, 1641737, 1641765]",1610612755.0,PHI,startperiod,V. Edgecombe,1642845.0,Edgecombe,V. Edgecombe,Bona,1641737.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-03-10T23:10:45.8Z,1,REGULAR,3pt,Jump Shot,[],1626162,32.14520367936925,55.88235294117647,1610612755,3,0,2026-03-10T23:10:50Z,70000,False,-29.0,250.0,1,left,K. Oubre Jr. 25' 3PT pullup (3 PTS) (A. Bona 1 AST),"[1626162, 1641737]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.14,Made,3.0,A. Bona,1641737.0,1.0,,,,,,,,,,,,,,
9,PT11M32.00S,2026-03-10T23:11:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612763,3,0,2026-03-10T23:11:07Z,90000,False,,,0,,A. Bona shooting personal FOUL (1 PF) (Coward 2 FT),"[1641737, 1642907]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,1.0,0.0,Coward,1642907.0,,,,,,,,,
11,PT11M32.00S,2026-03-10T23:11:32.9Z,1,REGULAR,freethrow,1 of 2,[],1642907,,,1610612763,3,1,2026-03-10T23:11:51Z,110000,False,,,0,,C. Coward Free Throw 1 of 2 (1 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M32.00S,2026-03-10T23:11:32.9Z,1,REGULAR,freethrow,2 of 2,[],1642907,,,1610612763,3,1,2026-03-10T23:11:51Z,120000,False,,,0,,MISS C. Coward Free Throw 2 of 2,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M29.00S,2026-03-10T23:11:35.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,3,1,2026-03-10T23:11:51Z,130000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
14,PT11M15.00S,2026-03-10T23:12:03.5Z,1,REGULAR,3pt,Jump Shot,[],1629656,29.38567674113009,76.22549019607843,1610612755,3,1,2026-03-10T23:12:18Z,140000,False,-131.0,224.0,1,left,MISS Q. Grimes 25' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
15,PT11M09.00S,2026-03-10T23:12:09.5Z,1,REGULAR,rebound,offensive,[],1631230,,,1610612755,3,1,2026-03-10T23:12:11Z,150000,False,,,0,,D. Barlow REBOUND (Off:1 Def:0),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,14.0,1.0,0.0,1.0,,,,,
16,PT11M09.00S,2026-03-10T23:12:09.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631230,5.590000152587891,50.0,1610612755,3,1,2026-03-10T23:14:19Z,160000,False,0.0,0.0,1,left,MISS D. Barlow putback Layup - blocked,"[1631230, 1641765]",1610612755.0,PHI,putback,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,Prosper,1641765.0,,,
