actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-13T00:10:48.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-13T00:10:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-13T00:10:51.0Z,1,REGULAR,jumpball,recovered,[],1630679,,,1610612754,0,0,2025-12-13T00:10:51Z,40000,False,,,0,,Jump Ball J. Huff vs. D. Barlow: Tip to E. Thompson,"[1630679, 1630643, 1631230]",1610612754.0,IND,startperiod,E. Thompson,1630679.0,Thompson,E. Thompson,Huff,1630643.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-12-13T00:11:05.3Z,1,REGULAR,2pt,Jump Shot,[],1629614,91.24507227332458,31.862745098039213,1610612754,0,0,2025-12-13T00:11:14Z,70000,False,-91.0,30.0,1,right,MISS A. Nembhard 9' pullup Shot,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,9.55,Missed,,,,,,,,,,,,,,,,,,
9,PT11M38.00S,2025-12-13T00:11:07.3Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,0,0,2025-12-13T00:11:14Z,90000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M25.00S,2025-12-13T00:11:21.4Z,1,REGULAR,2pt,Jump Shot,[],202331,12.401445466491452,83.57843137254902,1610612755,2,0,2025-12-13T00:11:27Z,100000,False,-168.0,64.0,1,left,P. George 17' pullup Jump Shot (2 PTS),[202331],1610612755.0,PHI,pullup,,,George,P. George,,,,,Mid-Range,16-24 Left,17.97,Made,,,,,2.0,,,,,,,,,,,,,
11,PT11M12.00S,2025-12-13T00:11:33.6Z,1,REGULAR,2pt,Jump Shot,[],1627783,73.76806833114324,55.88235294117647,1610612754,2,0,2025-12-13T00:13:05Z,110000,False,29.0,194.0,1,right,MISS P. Siakam 19' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,19.63,Missed,,,,,,,,,,,,,,,,,,
12,PT11M09.00S,2025-12-13T00:11:36.6Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,2,0,2025-12-13T00:11:38Z,120000,False,,,0,,P. George REBOUND (Off:0 Def:1),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M04.00S,2025-12-13T00:11:42.3Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,2,0,2025-12-13T00:11:45Z,130000,False,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1629614]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,
14,PT11M04.00S,2025-12-13T00:11:42.3Z,1,REGULAR,steal,,[],1629614,,,1610612754,2,0,2025-12-13T00:11:44Z,140000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M59.00S,2025-12-13T00:11:47.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630679,94.13600525624179,95.09803921568627,1610612754,2,3,2025-12-13T00:11:53Z,150000,False,225.0,3.0,1,right,E. Thompson 3PT running (3 PTS) (B. Mathurin 1 AST),"[1630679, 1631097]",1610612754.0,IND,running,,,Thompson,E. Thompson,,,,,Right Corner 3,24+ Right,22.55,Made,,,,,3.0,,,,B. Mathurin,1631097.0,1.0,,,,,,,
17,PT10M37.00S,2025-12-13T00:12:09.2Z,1,REGULAR,3pt,Jump Shot,[],1631230,6.8823915900131425,3.67647058823529,1610612755,2,3,2025-12-13T00:12:14Z,170000,False,232.0,12.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
18,PT10M34.00S,2025-12-13T00:12:12.2Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,2,3,2025-12-13T00:12:14Z,180000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M29.00S,2025-12-13T00:12:23.8Z,1,REGULAR,foul,personal,[],1642845,,,1610612754,2,3,2025-12-13T00:12:36Z,190000,False,,,0,,V. Edgecombe personal FOUL (1 PF),"[1642845, 1629614]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,202058.0,1.0,0.0,Nembhard,1629614.0,,
21,PT10M21.00S,2025-12-13T00:12:43.9Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,2,3,2025-12-13T00:12:47Z,210000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1642845]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Edgecombe,1642845.0,,,,,,,,,,
22,PT10M21.00S,2025-12-13T00:12:43.9Z,1,REGULAR,steal,,[],1642845,,,1610612755,2,3,2025-12-13T00:20:13Z,220000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2025-12-13T00:12:48.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631230,4.911300919842304,49.754901960784316,1610612755,4,3,2025-12-13T00:12:55Z,230000,False,1.0,-6.0,1,left,D. Barlow running alley-oop DUNK (2 PTS) (P. George 1 AST),"[1631230, 202331]",1610612755.0,PHI,running alley-oop,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,2.0,,,,P. George,202331.0,1.0,,,,,,,
25,PT10M03.00S,2025-12-13T00:13:02.2Z,1,REGULAR,3pt,Jump Shot,[],1630643,72.9796320630749,16.42156862745098,1610612754,4,3,2025-12-13T00:13:09Z,250000,False,-168.0,201.0,1,right,MISS J. Huff 26' 3PT,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
26,PT10M01.00S,2025-12-13T00:13:04.2Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,4,3,2025-12-13T00:13:09Z,260000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
27,PT09M56.00S,2025-12-13T00:13:08.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642845,22.913929040735866,11.519607843137265,1610612755,7,3,2025-12-13T00:13:14Z,270000,False,192.0,163.0,1,left,V. Edgecombe 25' 3PT running pullup (3 PTS) (P. George 2 AST),"[1642845, 202331]",1610612755.0,PHI,running pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,25.21,Made,,,,,3.0,,,,P. George,202331.0,2.0,,,,,,,
29,PT09M32.00S,2025-12-13T00:13:33.6Z,1,REGULAR,2pt,Jump Shot,[],1627783,75.34494086727989,55.14705882352941,1610612754,7,3,2025-12-13T00:13:38Z,290000,False,26.0,179.0,1,right,MISS P. Siakam 18' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,18.11,Missed,,,,,,,,,,,,,,,,,,
30,PT09M28.00S,2025-12-13T00:13:37.6Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,7,3,2025-12-13T00:13:38Z,300000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Center,,,29.0,3.0,3.0,0.0,,,,,,,,,,,,,,
31,PT09M20.00S,2025-12-13T00:13:45.2Z,1,REGULAR,2pt,Jump Shot,[],202331,3.071616294349539,29.166666666666657,1610612755,7,3,2025-12-13T00:13:50Z,310000,False,104.0,-24.0,1,left,MISS P. George 10' turnaround fadeaway Shot,[202331],1610612755.0,PHI,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,10.68,Missed,,,,,,,,,,,,,,,,,,
32,PT09M17.00S,2025-12-13T00:13:48.2Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,7,3,2025-12-13T00:13:50Z,320000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M02.00S,2025-12-13T00:14:05.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,90.45663600525624,52.450980392156865,1610612754,7,3,2025-12-13T00:14:16Z,330000,False,12.0,37.0,1,right,MISS A. Nembhard driving floating Shot - blocked,"[1629614, 1631230]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,Barlow,1631230.0
34,PT09M02.00S,2025-12-13T00:14:05.2Z,1,REGULAR,block,,[],1631230,,,1610612754,7,3,2025-12-13T00:14:07Z,340000,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M01.00S,2025-12-13T00:14:06.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,7,3,2025-12-13T00:14:16Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,33.0,,,,,,,,,,,,,,,,,
