actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-27T17:11:25.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-27T17:11:25Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-01-27T17:11:28.3Z,1,REGULAR,jumpball,recovered,[],1630595,,,1610612765,0,0,2024-01-27T17:11:28Z,40000,False,,,0,,Jump Ball J. Duren vs. D. Gafford: Tip to C. Cunningham,"[1630595, 1631105, 1629655]",1610612765.0,DET,startperiod,C. Cunningham,1630595.0,Cunningham,C. Cunningham,Duren,1631105.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2024-01-27T17:11:39.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,94.03745072273325,52.20588235294118,1610612765,2,0,2024-01-27T17:11:52Z,70000,False,11.0,4.0,1,right,J. Duren alley-oop DUNK (2 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.15,Made,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2024-01-27T17:12:02.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,34.641918528252305,62.99019607843137,1610612764,2,0,2024-01-27T17:12:07Z,90000,False,-65.0,273.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,28.07,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2024-01-27T17:12:05.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,0,2024-01-27T17:12:07Z,100000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M13.00S,2024-01-27T17:12:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.01511169513797,55.63725490196079,1610612765,2,0,2024-01-27T17:12:42Z,110000,False,28.0,32.0,1,right,MISS B. Bogdanovic driving Layup - blocked,"[202711, 1628398]",1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,Kuzma,1628398.0,,,,,,,,
12,PT11M13.00S,2024-01-27T17:12:13.5Z,1,REGULAR,block,,[],1628398,,,1610612765,2,0,2024-01-27T17:12:15Z,120000,False,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2024-01-27T17:12:15.5Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,0,2024-01-27T17:12:42Z,130000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,11.0,2.0,1.0,1.0,,,,,,,,,,
14,PT11M08.00S,2024-01-27T17:12:20.3Z,1,REGULAR,foul,offensive,[],1630595,,,1610612765,2,0,2024-01-27T17:13:24Z,140000,False,,,0,,C. Cunningham charge offensive FOUL (1 PF),"[1630595, 1629655]",1610612765.0,DET,charge,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Gafford,1629655.0,,,
16,PT11M08.00S,2024-01-27T17:12:20.3Z,1,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,2,0,2024-01-27T17:12:20Z,160000,False,,,0,,C. Cunningham offensive foul TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
17,PT10M57.00S,2024-01-27T17:12:46.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,13.485545335085414,46.32352941176471,1610612764,2,0,2024-01-27T17:12:57Z,170000,False,18.0,74.0,1,left,MISS J. Poole 7' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2024-01-27T17:12:48.2Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612764,2,0,2024-01-27T17:12:48Z,180000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,
19,PT10M54.00S,2024-01-27T17:12:49.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626145,14.536793692509855,3.431372549019608,1610612764,2,0,2024-01-27T17:12:59Z,190000,False,233.0,84.0,1,left,MISS T. Jones 24' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,24.75,Missed,,,,,,,,,,,,,,,,,,
20,PT10M51.00S,2024-01-27T17:12:52.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,0,2024-01-27T17:12:59Z,200000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,,19.0,3.0,2.0,1.0,,,,,,,,,,
21,PT10M38.00S,2024-01-27T17:13:05.9Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,2,0,2024-01-27T17:13:20Z,210000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (2 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,200834.0,,,,,2.0,,
22,PT10M23.00S,2024-01-27T17:13:30.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,5.732588699080158,96.32352941176471,1610612764,2,0,2024-01-27T17:13:34Z,220000,False,-232.0,1.0,1,left,MISS T. Jones 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
23,PT10M20.00S,2024-01-27T17:13:33.7Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,2,0,2024-01-27T17:13:34Z,230000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M15.00S,2024-01-27T17:13:44.2Z,1,REGULAR,foul,offensive,[],1631093,,,1610612765,2,0,2024-01-27T17:25:58Z,240000,False,,,0,,J. Ivey charge offensive FOUL (1 PF),"[1631093, 1629655]",1610612765.0,DET,charge,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Gafford,1629655.0,,,
26,PT10M15.00S,2024-01-27T17:13:44.2Z,1,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,2,0,2024-01-27T17:13:44Z,260000,False,,,0,,J. Ivey offensive foul TURNOVER (1 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
