actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
88,PT04M17.00S,2023-10-28T23:28:40.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,94.53022339027595,46.32352941176471,1610612765,20,18,2023-10-28T23:28:44Z,860000,False,-18.0,-1.0,1,right,M. Bagley III DUNK (2 PTS) (J. Ivey 1 AST),"[1628963, 1631093]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,2.0,,,,J. Ivey,1631093.0,1.0,,,,,,,
92,PT04M00.00S,2023-10-28T23:28:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,8.722076215505908,44.85294117647059,1610612741,20,20,2023-10-28T23:33:15Z,880000,False,26.0,29.0,1,left,N. Vucevic driving Layup (5 PTS),[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,3.91,Made,,,,,5.0,,,,,,,,,,,,,
93,PT03M48.00S,2023-10-28T23:29:09.6Z,1,REGULAR,3pt,Jump Shot,[],202692,66.40932982917215,31.372549019607845,1610612765,20,20,2023-10-28T23:29:14Z,890000,False,-93.0,263.0,1,right,MISS A. Burks 27' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,27.93,Missed,,,,,,,,,,,,,,,,,,
94,PT03M45.00S,2023-10-28T23:29:12.6Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,20,20,2023-10-28T23:29:14Z,900000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,
95,PT03M38.00S,2023-10-28T23:29:19.0Z,1,REGULAR,2pt,Jump Shot,[],203897,14.635348226018394,79.90196078431373,1610612741,20,22,2023-10-28T23:34:07Z,910000,False,-150.0,85.0,1,left,Z. LaVine 17' turnaround Jump Shot (15 PTS),[203897],1610612741.0,CHI,turnaround,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left,17.2,Made,,,,,15.0,,,,,,,,,,,,,
96,PT03M10.00S,2023-10-28T23:29:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.34756898817345,54.16666666666667,1610612765,20,22,2023-10-28T23:34:24Z,920000,False,21.0,10.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
97,PT03M08.00S,2023-10-28T23:29:49.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,20,22,2023-10-28T23:29:49Z,930000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,96.0,3.0,3.0,0.0,,,,,,,,,,,,,,
98,PT03M00.00S,2023-10-28T23:29:56.9Z,1,REGULAR,2pt,Jump Shot,[],203897,5.436925098554539,24.264705882352942,1610612741,20,24,2023-10-28T23:34:54Z,940000,False,129.0,-1.0,1,left,Z. LaVine 12' step back Jump Shot (17 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Right,12.87,Made,,,,,17.0,,,,,,,,,,,,,
99,PT02M42.00S,2023-10-28T23:30:15.4Z,1,REGULAR,3pt,Jump Shot,[],1628963,68.64323258869908,73.52941176470588,1610612765,23,24,2023-10-28T23:30:19Z,950000,False,118.0,242.0,1,right,M. Bagley III 26' 3PT  (5 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,26.93,Made,,,,,5.0,,,,C. Cunningham,1630595.0,2.0,,,,,,,
101,PT02M20.00S,2023-10-28T23:30:38.0Z,1,REGULAR,2pt,Jump Shot,[],1630172,8.065045992115643,73.77450980392157,1610612741,23,24,2023-10-28T23:35:49Z,970000,False,-119.0,23.0,1,left,MISS P. Williams 12' pullup Shot,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,12.12,Missed,,,,,,,,,,,,,,,,,,
102,PT02M20.00S,2023-10-28T23:30:38.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,23,24,2023-10-28T23:30:44Z,980000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,101.0,,,,,,,,,,,,,,,,,
104,PT02M20.00S,2023-10-28T23:30:48.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,23,24,2023-10-28T23:30:48Z,1000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,23,24,2023-10-28T23:33:20Z,1010000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,out,[],1630595,,,1610612765,23,24,2023-10-28T23:33:20Z,1020000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,out,[],1630172,,,1610612765,23,24,2023-10-28T23:33:20Z,1030000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,out,[],202696,,,1610612765,23,24,2023-10-28T23:33:20Z,1040000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,out,[],1629632,,,1610612765,23,24,2023-10-28T23:33:20Z,1050000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,in,[],203925,,,1610612765,23,24,2023-10-28T23:33:20Z,1060000,False,,,0,,SUB in: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,in,[],1631204,,,1610612765,23,24,2023-10-28T23:33:20Z,1070000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,in,[],1627936,,,1610612765,23,24,2023-10-28T23:33:20Z,1080000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,in,[],1628975,,,1610612765,23,24,2023-10-28T23:33:20Z,1090000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M20.00S,2023-10-28T23:30:51.2Z,1,REGULAR,substitution,in,[],203083,,,1610612765,23,24,2023-10-28T23:33:20Z,1100000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M04.00S,2023-10-28T23:33:53.2Z,1,REGULAR,3pt,Jump Shot,[],202692,73.11103810775296,86.51960784313725,1610612765,26,24,2023-10-28T23:34:07Z,1110000,False,183.0,200.0,1,right,A. Burks 27' 3PT  (3 PTS) (J. Ivey 2 AST),"[202692, 1631093]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,27.1,Made,,,,,3.0,,,,J. Ivey,1631093.0,2.0,,,,,,,
119,PT01M36.00S,2023-10-28T23:34:26.2Z,1,REGULAR,3pt,Jump Shot,[],203897,24.967148488830475,86.74172794117646,1610612741,26,24,2023-10-28T23:38:46Z,1130000,False,-184.0,182.0,1,left,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
120,PT01M32.00S,2023-10-28T23:34:30.2Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,26,24,2023-10-28T23:41:59Z,1140000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,119.0,1.0,0.0,1.0,,,,,,,,,,,,,,
121,PT01M28.00S,2023-10-28T23:34:29.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628975,34.21484888304862,51.71568627450981,1610612741,26,24,2023-10-28T23:34:36Z,1150000,False,-9.0,269.0,1,left,MISS J. Carter 26' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.92,Missed,,,,,,,,,,,,,,,,,,
122,PT01M25.00S,2023-10-28T23:34:32.4Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,26,24,2023-10-28T23:34:36Z,1160000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M21.00S,2023-10-28T23:34:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203925,91.77069645203679,1.470588235294116,1610612765,29,24,2023-10-28T23:42:22Z,1170000,False,-243.0,25.0,1,right,J. Harris 24' 3PT running (3 PTS) (J. Ivey 3 AST),"[203925, 1631093]",1610612765.0,DET,running,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,24.39,Made,,,,,3.0,,,,J. Ivey,1631093.0,3.0,,,,,,,
125,PT01M03.00S,2023-10-28T23:34:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,7.408015768725363,56.86274509803921,1610612741,29,26,2023-10-28T23:43:13Z,1190000,False,-34.0,17.0,1,left,Z. LaVine driving Layup (19 PTS) (A. Drummond 1 AST),"[203897, 203083]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,3.83,Made,,,,,19.0,,,,A. Drummond,203083.0,1.0,,,,,,,
126,PT01M03.00S,2023-10-28T23:35:07.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628963,,,1610612741,29,26,2023-10-28T23:35:16Z,1200000,False,,,0,,M. Bagley III shooting personal FOUL (1 PF) (LaVine 1 FT),"[1628963, 203897]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,LaVine,203897.0,,
128,PT01M03.00S,2023-10-28T23:35:17.2Z,1,REGULAR,substitution,out,[],1628470,,,1610612741,29,26,2023-10-28T23:35:44Z,1220000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M03.00S,2023-10-28T23:35:17.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,29,26,2023-10-28T23:35:44Z,1230000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M03.00S,2023-10-28T23:35:34.8Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,29,26,2023-10-28T23:35:44Z,1240000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M03.00S,2023-10-28T23:35:34.8Z,1,REGULAR,substitution,in,[],1628470,,,1610612741,29,26,2023-10-28T23:35:44Z,1250000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M03.00S,2023-10-28T23:35:41.1Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,29,26,2023-10-28T23:35:41Z,1260000,False,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
133,PT01M02.00S,2023-10-28T23:35:42.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,29,26,2023-10-28T23:35:49Z,1270000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,
135,PT00M46.50S,2023-10-28T23:36:04.8Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,29,26,2023-10-28T23:36:11Z,1290000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 203083]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Drummond,203083.0,,,,,,,,,,
136,PT00M46.50S,2023-10-28T23:36:04.8Z,1,REGULAR,steal,,[],203083,,,1610612741,29,26,2023-10-28T23:36:11Z,1300000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
137,PT00M37.90S,2023-10-28T23:36:13.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628470,14.43207950065704,95.3201593137255,1610612741,29,26,2023-10-28T23:44:40Z,1310000,False,-227.0,83.0,1,left,MISS T. Craig 24' running 3PT,[1628470],1610612741.0,CHI,running,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,24.14,Missed,,,,,,,,,,,,,,,,,,
138,PT00M34.60S,2023-10-28T23:36:16.7Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,29,26,2023-10-28T23:44:40Z,1320000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
139,PT00M33.70S,2023-10-28T23:36:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630245,6.356767411300922,54.411764705882355,1610612741,29,26,2023-10-28T23:45:10Z,1330000,False,-22.0,7.0,1,left,MISS A. Dosunmu putback Layup,[1630245],1610612741.0,CHI,putback,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
140,PT00M33.70S,2023-10-28T23:36:17.5Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,29,26,2023-10-28T23:50:13Z,1340000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,
141,PT00M11.90S,2023-10-28T23:36:40.1Z,1,REGULAR,3pt,Jump Shot,[],1631093,68.38042049934297,76.9607843137255,1610612765,29,26,2023-10-28T23:46:16Z,1350000,False,135.0,245.0,1,right,MISS J. Ivey 27' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,27.94,Missed,,,,,,,,,,,,,,,,,,
142,PT00M09.30S,2023-10-28T23:36:42.7Z,1,REGULAR,rebound,defensive,[],1628470,,,1610612741,29,26,2023-10-28T23:36:44Z,1360000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M00.00S,2023-10-28T23:36:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,9.379106438896187,55.88235294117647,1610612741,29,26,2023-10-28T23:37:14Z,1370000,False,-29.0,36.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2023-10-28T23:37:08.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,29,26,2023-10-28T23:37:08Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,143.0,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2023-10-28T23:39:00.2Z,1,REGULAR,period,end,[],0,,,1610612765,29,26,2023-10-28T23:39:00Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1631204,,,1610612765,29,26,2023-10-28T23:39:26Z,1410000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,29,26,2023-10-28T23:39:26Z,1420000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,out,['startperiod'],203897,,,1610612765,29,26,2023-10-28T23:39:26Z,1430000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],1630595,,,1610612765,29,26,2023-10-28T23:39:26Z,1440000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,29,26,2023-10-28T23:39:26Z,1450000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-10-28T23:39:05.0Z,2,REGULAR,substitution,in,['startperiod'],201942,,,1610612765,29,26,2023-10-28T23:39:26Z,1460000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-10-28T23:39:27.1Z,2,REGULAR,period,start,[],0,,,1610612741,29,26,2023-10-28T23:39:52Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-10-28T23:39:29.4Z,2,REGULAR,foul,technical,['1freethrow'],203897,,,1610612741,29,26,2023-10-28T23:48:49Z,1505000,False,,,0,,Z. LaVine technical FOUL (1 Tech),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,1628484.0,1.0,1.0,,,,
154,PT12M00.00S,2023-10-28T23:39:42.4Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612741,29,26,2023-10-28T23:48:14Z,1507500,False,,,0,,MISS A. Burks technical Free Throw 1 of 1,[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-10-28T23:39:42.4Z,2,REGULAR,rebound,defensive,"['team', 'deadball']",0,,,1610612741,29,26,2023-10-28T23:48:14Z,1508750,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
157,PT11M44.00S,2023-10-28T23:40:07.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,12.927069645203687,50.98039215686275,1610612741,29,28,2023-10-28T23:40:12Z,1510000,False,-5.0,69.0,1,left,A. Drummond 6' turnaround Hook (2 PTS) (D. DeRozan 1 AST),"[203083, 201942]",1610612741.0,CHI,turnaround,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,2.0,,,,D. DeRozan,201942.0,1.0,,,,,,,
158,PT11M22.00S,2023-10-28T23:40:30.7Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612765,29,28,2023-10-28T23:40:42Z,1520000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Duren 2 FT),"[1628470, 1631105]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627541.0,2.0,0.0,Duren,1631105.0,,
160,PT11M22.00S,2023-10-28T23:40:59.7Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,30,28,2023-10-28T23:40:59Z,1540000,False,,,0,,J. Duren Free Throw 1 of 2 (5 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
161,PT11M22.00S,2023-10-28T23:41:01.4Z,2,REGULAR,substitution,out,[],203925,,,1610612765,30,28,2023-10-28T23:41:07Z,1550000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M22.00S,2023-10-28T23:41:01.4Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,30,28,2023-10-28T23:41:07Z,1560000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M22.00S,2023-10-28T23:41:21.2Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,31,28,2023-10-28T23:41:21Z,1570000,False,,,0,,J. Duren Free Throw 2 of 2 (6 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
164,PT11M09.00S,2023-10-28T23:41:35.9Z,2,REGULAR,2pt,Jump Shot,[],201942,20.942838370565042,40.44117647058824,1610612741,31,28,2023-10-28T23:41:40Z,1580000,False,48.0,144.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.21,Missed,,,,,,,,,,,,,,,,,,
165,PT11M06.00S,2023-10-28T23:41:38.3Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,31,28,2023-10-28T23:41:38Z,1590000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT10M59.00S,2023-10-28T23:41:49.1Z,2,REGULAR,foul,personal,[],201942,,,1610612765,31,28,2023-10-28T23:53:16Z,1600000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1641709]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1628484.0,1.0,0.0,Thompson,1641709.0,,
168,PT10M50.00S,2023-10-28T23:42:25.2Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,31,28,2023-10-28T23:42:33Z,1620000,False,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 203083]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Drummond,203083.0,,,,,,,,,,
169,PT10M50.00S,2023-10-28T23:42:25.2Z,2,REGULAR,steal,,[],203083,,,1610612741,31,28,2023-10-28T23:54:07Z,1630000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
170,PT10M35.00S,2023-10-28T23:42:39.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628975,17.526281208935615,34.803921568627445,1610612741,31,28,2023-10-28T23:54:25Z,1640000,False,76.0,112.0,1,left,MISS J. Carter 13' pullup Shot,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Right,13.55,Missed,,,,,,,,,,,,,,,,,,
171,PT10M33.00S,2023-10-28T23:42:41.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,31,28,2023-10-28T23:55:17Z,1650000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,,
238,PT10M32.00S,2023-10-28T23:42:44.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,7.670827858081481,50.49019607843137,1610612741,31,28,2023-10-28T23:55:43Z,1655000,False,-2.0,20.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
239,PT10M31.00S,2023-10-28T23:42:45.9Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612741,31,28,2023-10-28T23:56:35Z,1657500,False,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,,,238.0,1.0,0.0,1.0,,,,,,,,,,,,,,
173,PT10M25.00S,2023-10-28T23:42:50.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630245,10.561760840998687,46.81372549019608,1610612741,31,30,2023-10-28T23:57:20Z,1660000,False,16.0,47.0,1,left,A. Dosunmu driving floating Jump Shot (2 PTS) (D. DeRozan 2 AST),"[1630245, 201942]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,,,,,2.0,,,,D. DeRozan,201942.0,2.0,,,,,,,
