actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-28T19:10:59.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-28T19:10:59Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2024-01-28T19:11:25.0Z,1,REGULAR,jumpball,recovered,[],1630191,,,0,0,0,2024-01-28T19:11:25Z,40000,False,,,0,,Jump Ball J. Duren vs. C. Holmgren: Tip to I. Stewart,"[1630191, 1631105, 1631096]",1610612765.0,DET,doubleviolation,I. Stewart,1630191.0,Stewart,I. Stewart,Duren,1631105.0,Holmgren,1631096.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-01-28T19:11:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,90.62089356110381,42.15686274509804,1610612765,0,0,2024-01-28T19:12:03Z,70000,False,-39.0,36.0,1,right,MISS I. Stewart driving Layup - blocked,"[1630191, 1631096]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,Holmgren,1631096.0,,,,,,,,,,,,,,,,
8,PT11M40.00S,2024-01-28T19:11:37.8Z,1,REGULAR,block,,[],1631096,,,1610612765,0,0,2024-01-28T19:11:41Z,80000,False,,,0,,C. Holmgren BLOCK (1 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M37.00S,2024-01-28T19:11:40.8Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2024-01-28T19:11:43Z,90000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:1),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M26.00S,2024-01-28T19:11:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,12.302890932982917,41.911764705882355,1610612760,0,0,2024-01-28T19:11:56Z,100000,False,40.0,63.0,1,left,MISS S. Gilgeous-Alexander 7' driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
11,PT11M24.00S,2024-01-28T19:11:54.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2024-01-28T19:11:56Z,110000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,
12,PT11M18.00S,2024-01-28T19:12:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,86.81011826544021,46.568627450980394,1610612765,0,0,2024-01-28T19:12:04Z,120000,False,-17.0,71.0,1,right,MISS K. Hayes 7' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,,,,,,
13,PT11M15.00S,2024-01-28T19:12:03.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,0,0,2024-01-28T19:12:04Z,130000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,12.0,2.0,2.0,0.0,,,,,,,,,,,,
14,PT11M11.00S,2024-01-28T19:12:08.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,7.703679369250986,53.18627450980392,1610612760,0,0,2024-01-28T19:12:52Z,140000,False,-16.0,20.0,1,left,MISS S. Gilgeous-Alexander running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
