actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M48.00S,2024-03-17T19:11:51.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,89.01116951379764,50.0,1610612748,0,2,2024-03-17T19:16:04Z,160000,False,0.0,51.0,1,right,MISS T. Rozier running Layup - blocked,"[1626179, 1631105]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,Duren,1631105.0,,,,,,,,
17,PT10M48.00S,2024-03-17T19:11:51.8Z,1,REGULAR,block,,[],1631105,,,1610612748,0,2,2024-03-17T19:11:55Z,170000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2024-03-17T19:11:53.8Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,0,2,2024-03-17T19:16:04Z,180000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M35.00S,2024-03-17T19:12:02.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,82.30946123521682,6.127450980392155,1610612748,0,5,2024-03-17T19:12:08Z,190000,False,-219.0,114.0,1,right,D. Robinson 24' 3PT  (3 PTS),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,24.72,Made,,,,,3.0,,,,,,,,,,,,,
20,PT10M19.00S,2024-03-17T19:12:19.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,23.176741130091983,94.8529411764706,1610612765,0,5,2024-03-17T19:12:26Z,200000,False,-224.0,165.0,1,left,MISS S. Fontecchio 27' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,27.87,Missed,,,,,,,,,,,,,,,,,,
21,PT10M15.00S,2024-03-17T19:12:23.5Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,0,5,2024-03-17T19:12:26Z,210000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,20.0,2.0,2.0,0.0,,,,,,,,,,,,,,
22,PT10M04.00S,2024-03-17T19:12:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,93.2161629434954,62.00980392156863,1610612748,0,5,2024-03-17T19:17:16Z,220000,False,60.0,11.0,1,right,MISS J. Jaquez Jr. 6' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,,
23,PT10M03.00S,2024-03-17T19:12:36.4Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,0,5,2024-03-17T19:17:16Z,230000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,2.0,0.0,2.0,,,,,,,,,,,,,,
24,PT10M02.00S,2024-03-17T19:12:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,93.16688567674113,49.463848039215684,1610612748,0,7,2024-03-17T19:17:22Z,240000,False,-3.0,12.0,1,right,J. Jaquez Jr. Layup (2 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.2,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M54.00S,2024-03-17T19:12:44.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,7.095926412614986,47.916666666666664,1610612765,2,7,2024-03-17T20:03:53Z,250000,False,10.0,14.0,1,left,I. Stewart driving DUNK (2 PTS) (J. Ivey 1 AST),"[1630191, 1631093]",1610612765.0,DET,driving,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,
27,PT09M43.00S,2024-03-17T19:12:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,91.11366622864652,51.470588235294116,1610612748,2,9,2024-03-17T19:13:18Z,270000,False,7.0,31.0,1,right,T. Rozier driving Layup (2 PTS),[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M31.00S,2024-03-17T19:13:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631323,12.401445466491452,46.81372549019608,1610612765,2,9,2024-03-17T19:18:43Z,280000,False,16.0,64.0,1,left,MISS S. Fontecchio 6' driving floating Shot,[1631323],1610612765.0,DET,driving floating,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,6.6,Missed,,,,,,,,,,,,,,,,,,
29,PT09M28.00S,2024-03-17T19:13:12.2Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,2,9,2024-03-17T19:18:43Z,290000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M21.00S,2024-03-17T19:13:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,91.63929040735874,54.411764705882355,1610612748,2,9,2024-03-17T19:13:26Z,300000,False,22.0,26.0,1,right,MISS T. Rozier running Layup,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2024-03-17T19:13:19.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,2,9,2024-03-17T19:13:26Z,310000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M14.00S,2024-03-17T19:13:24.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630191,5.913272010512486,49.100030637254896,1610612765,4,9,2024-03-17T19:19:55Z,320000,False,4.0,3.0,1,left,I. Stewart running Layup (4 PTS) (J. Duren 1 AST),"[1630191, 1631105]",1610612765.0,DET,running,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,4.0,J. Duren,1631105.0,1.0,,,,,,,,,,
34,PT08M54.00S,2024-03-17T19:13:43.8Z,1,REGULAR,3pt,Jump Shot,[],1631170,92.69053876478318,1.9607843137254974,1610612748,4,9,2024-03-17T19:14:05Z,340000,False,-240.0,16.0,1,right,MISS J. Jaquez Jr. 24' pullup 3PT - blocked,"[1631170, 1630191]",1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,24.07,Missed,,,,,,,,,Stewart,1630191.0,,,,,,,,
35,PT08M54.00S,2024-03-17T19:13:43.8Z,1,REGULAR,block,,[],1630191,,,1610612748,4,9,2024-03-17T19:13:47Z,350000,False,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
36,PT08M54.00S,2024-03-17T19:13:43.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,4,9,2024-03-17T19:14:05Z,360000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,34.0,,,,,,,,,,,,,,,,,
38,PT08M47.00S,2024-03-17T19:14:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,92.16491458607096,46.07843137254902,1610612748,4,11,2024-03-17T19:14:15Z,380000,False,-20.0,21.0,1,right,B. Adebayo driving Layup (4 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,4.0,D. Robinson,1629130.0,2.0,,,,,,,,,,
40,PT08M31.00S,2024-03-17T19:14:26.1Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,4,11,2024-03-17T19:14:33Z,400000,False,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1631170]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Jaquez Jr.,1631170.0,,,,,
41,PT08M31.00S,2024-03-17T19:14:26.1Z,1,REGULAR,steal,,[],1631170,,,1610612748,4,11,2024-03-17T19:22:38Z,410000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2024-03-17T19:14:30.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,91.37647831800263,55.14705882352941,1610612748,4,13,2024-03-17T19:14:36Z,420000,False,26.0,29.0,1,right,T. Rozier running Layup (4 PTS),[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,4.0,,,,,,,,,,,,,
43,PT08M27.00S,2024-03-17T19:14:39.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,4,13,2024-03-17T19:14:39Z,430000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M07.00S,2024-03-17T19:17:40.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,10.561760840998687,53.431372549019606,1610612765,6,13,2024-03-17T19:17:47Z,440000,False,-17.0,47.0,1,left,S. Fontecchio driving Layup (2 PTS) (C. Cunningham 1 AST),"[1631323, 1630595]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,,,,,2.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,
46,PT07M41.00S,2024-03-17T19:18:06.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,87.0400788436268,62.745098039215684,1610612748,6,13,2024-03-17T19:22:56Z,460000,False,64.0,69.0,1,right,MISS J. Jaquez Jr. 9' driving Hook,[1631170],1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Right,9.41,Missed,,,,,,,,,,,,,,,,,,
47,PT07M39.00S,2024-03-17T19:18:08.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,6,13,2024-03-17T19:22:56Z,470000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Right,,,46.0,2.0,2.0,0.0,,,,,,,,,,,,,,
48,PT07M37.00S,2024-03-17T19:18:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612765,6,13,2024-03-17T19:18:26Z,480000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Ivey 2 FT),"[1629312, 1631093]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627519.0,1.0,0.0,Ivey,1631093.0
50,PT07M37.00S,2024-03-17T19:18:39.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631093,,,1610612765,6,13,2024-03-17T19:18:39Z,500000,False,,,0,,MISS J. Ivey Free Throw 1 of 2,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2024-03-17T19:18:39.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,6,13,2024-03-17T19:18:39Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
52,PT07M37.00S,2024-03-17T19:18:57.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631093,,,1610612765,7,13,2024-03-17T19:18:57Z,520000,False,,,0,,J. Ivey Free Throw 2 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
53,PT07M17.00S,2024-03-17T19:19:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,89.93101182654402,55.14705882352941,1610612748,7,13,2024-03-17T19:24:25Z,530000,False,26.0,42.0,1,right,MISS T. Rozier driving Layup - blocked,"[1626179, 1631093]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,Ivey,1631093.0,,,,,,,,
54,PT07M17.00S,2024-03-17T19:19:21.2Z,1,REGULAR,block,,[],1631093,,,1610612748,7,13,2024-03-17T19:19:25Z,540000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M15.00S,2024-03-17T19:19:23.2Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,7,13,2024-03-17T19:24:25Z,550000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M08.00S,2024-03-17T19:19:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631323,8.196452036793687,43.38235294117647,1610612765,7,13,2024-03-17T19:24:58Z,560000,False,33.0,25.0,1,left,MISS S. Fontecchio running Layup,[1631323],1610612765.0,DET,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,4.12,Missed,,,,,,,,,,,,,,,,,,
57,PT07M04.00S,2024-03-17T19:19:32.1Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,7,13,2024-03-17T19:19:32Z,570000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,
58,PT07M03.00S,2024-03-17T19:19:33.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,8.327858081471746,44.11764705882353,1610612765,7,13,2024-03-17T19:25:42Z,580000,False,29.0,26.0,1,left,MISS J. Duren putback Layup,[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
59,PT07M02.00S,2024-03-17T19:19:34.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,7,13,2024-03-17T19:20:01Z,590000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,58.0,,,,,,,,,,,,,,,,,
61,PT06M47.00S,2024-03-17T19:20:00.9Z,1,REGULAR,turnover,traveling,[],1631170,,,1610612748,7,13,2024-03-17T19:20:07Z,610000,False,,,0,,J. Jaquez Jr. traveling TURNOVER (1 TO),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,1155.0,,,,
62,PT06M29.00S,2024-03-17T19:20:29.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,6.750985545335084,96.32352941176471,1610612765,7,13,2024-03-17T19:20:35Z,620000,False,-232.0,11.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2024-03-17T19:20:32.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,13,2024-03-17T19:20:35Z,630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,,
149,PT06M23.00S,2024-03-17T19:20:36.7Z,1,REGULAR,turnover,lost ball,[],1628389,,,1610612748,7,13,2024-03-17T19:35:02Z,655000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630595]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,,,,
150,PT06M23.00S,2024-03-17T19:20:36.7Z,1,REGULAR,steal,,[],1630595,,,1610612765,7,13,2024-03-17T19:35:02Z,667500,False,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2024-03-17T19:20:44.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1631105,9.116294349540084,48.529411764705884,1610612765,9,13,2024-03-17T19:35:02Z,680000,False,7.0,33.0,1,left,J. Duren running Layup (2 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,
70,PT05M56.00S,2024-03-17T19:21:02.1Z,1,REGULAR,3pt,Jump Shot,[],1626179,94.79303547963207,4.411764705882348,1610612748,9,13,2024-03-17T19:21:07Z,700000,False,-228.0,-4.0,1,right,MISS T. Rozier pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
71,PT05M54.00S,2024-03-17T19:21:04.1Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612765,9,13,2024-03-17T19:21:07Z,710000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M42.00S,2024-03-17T19:21:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,8.984888304862025,45.833333333333336,1610612765,11,13,2024-03-17T19:27:51Z,720000,False,21.0,32.0,1,left,J. Ivey driving Layup (3 PTS),[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,3.0,,,,,,,,,,,,,
73,PT05M42.00S,2024-03-17T19:21:24.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,11,13,2024-03-17T19:21:24Z,730000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2024-03-17T19:21:49.6Z,1,REGULAR,substitution,out,[],1631170,,,1610612748,11,13,2024-03-17T19:24:16Z,740000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M42.00S,2024-03-17T19:21:49.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,11,13,2024-03-17T19:24:16Z,750000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2024-03-17T19:24:37.6Z,1,REGULAR,3pt,Jump Shot,[],1629312,66.40932982917215,79.41176470588235,1610612748,11,13,2024-03-17T19:24:43Z,760000,False,147.0,263.0,1,right,MISS H. Highsmith 30' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,30.16,Missed,,,,,,,,,,,,,,,,,,
77,PT05M25.00S,2024-03-17T19:24:39.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,11,13,2024-03-17T19:24:43Z,770000,False,,,0,,J. Duren REBOUND (Off:1 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,76.0,4.0,3.0,1.0,,,,,,,,,,,,,,
78,PT05M12.00S,2024-03-17T19:24:53.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,6.4881734559789805,3.1862745098039227,1610612765,11,13,2024-03-17T19:24:59Z,780000,False,234.0,8.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
79,PT05M10.00S,2024-03-17T19:24:55.4Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612765,11,13,2024-03-17T19:24:59Z,790000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,,,
80,PT05M10.00S,2024-03-17T19:25:00.2Z,1,REGULAR,foul,personal,[],1628389,,,1610612765,11,13,2024-03-17T19:25:29Z,800000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1631323]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Fontecchio,1631323.0
