actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M57.00S,2023-11-05T20:12:25.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,80.73258869908015,93.38235294117646,1610612756,2,3,2023-11-05T20:12:31Z,160000,False,217.0,129.0,1,right,G. Allen 25' 3PT  (3 PTS) (K. Durant 1 AST),"[1628960, 201142]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.22,Made,3.0,,,,,,,,,,,,,K. Durant,201142.0,1.0,,
18,PT10M41.00S,2023-11-05T20:12:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.933639947437584,50.73529411764706,1610612765,4,3,2023-11-05T20:12:45Z,180000,False,-4.0,22.0,1,left,C. Cunningham Layup (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.24,Made,4.0,,,,,,,,,,,,,,,,,
19,PT10M37.00S,2023-11-05T20:12:46.6Z,1,REGULAR,turnover,bad pass,[],1628960,,,1610612756,4,3,2023-11-05T20:12:52Z,190000,False,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1641709]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Thompson,1641709.0,,,,,,,,,,
20,PT10M37.00S,2023-11-05T20:12:46.6Z,1,REGULAR,steal,,[],1641709,,,1610612765,4,3,2023-11-05T20:12:48Z,200000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M24.00S,2023-11-05T20:13:17.9Z,1,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,4,3,2023-11-05T20:15:26Z,220000,False,,,0,,J. Duren lost ball out-of-bounds TURNOVER (1 TO),[1631105],1610612765.0,DET,lost ball,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,1626301.0,,,,,,,,,
23,PT10M10.00S,2023-11-05T20:13:37.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201142,96.89553219448095,38.23529411764706,1610612756,4,5,2023-11-05T20:16:20Z,230000,False,-59.0,-23.0,1,right,K. Durant 6' fadeaway Jump Shot (2 PTS) (E. Gordon 1 AST),"[201142, 201569]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,6.32,Made,2.0,,,,,,,,,,,,,E. Gordon,201569.0,1.0,,
24,PT09M54.00S,2023-11-05T20:13:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,15.160972404730614,56.127450980392155,1610612765,6,5,2023-11-05T20:13:58Z,240000,False,-31.0,90.0,1,left,K. Hayes 9' pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,9.51,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M33.00S,2023-11-05T20:14:14.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,68.9060446780552,78.92156862745098,1610612756,6,5,2023-11-05T20:16:57Z,250000,False,145.0,240.0,1,right,MISS G. Allen 28' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,28.0,Missed,,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2023-11-05T20:14:18.3Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612756,6,5,2023-11-05T20:14:19Z,260000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,
27,PT09M19.00S,2023-11-05T20:14:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201142,95.18725361366623,54.16666666666667,1610612756,6,5,2023-11-05T20:14:32Z,270000,False,21.0,-7.0,1,right,MISS K. Durant driving Layup,[201142],1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
28,PT09M18.00S,2023-11-05T20:14:29.9Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,6,5,2023-11-05T20:14:32Z,280000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,
29,PT08M56.00S,2023-11-05T20:14:51.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,5.699737187910642,26.225490196078425,1610612765,6,5,2023-11-05T20:17:50Z,290000,False,119.0,1.0,1,left,MISS K. Hayes 11' fadeaway Shot - blocked,"[1630165, 201142]",1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,11.89,Missed,,,,,,,,,,,,,,,,,Durant,201142.0
30,PT08M56.00S,2023-11-05T20:14:51.7Z,1,REGULAR,block,,[],201142,,,1610612765,6,5,2023-11-05T20:14:53Z,300000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
31,PT08M53.00S,2023-11-05T20:14:54.7Z,1,REGULAR,rebound,defensive,[],201142,,,1610612756,6,5,2023-11-05T20:14:55Z,310000,False,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,
32,PT08M49.00S,2023-11-05T20:14:58.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628960,90.45663600525624,55.63725490196079,1610612756,6,5,2023-11-05T20:15:05Z,320000,False,28.0,37.0,1,right,MISS G. Allen driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
33,PT08M45.00S,2023-11-05T20:15:02.5Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,6,5,2023-11-05T20:15:05Z,330000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,
34,PT08M39.00S,2023-11-05T20:15:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,12.13863337713535,36.51960784313726,1610612765,6,5,2023-11-05T20:18:19Z,340000,False,67.0,62.0,1,left,MISS C. Cunningham 9' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,9.13,Missed,,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2023-11-05T20:15:11.7Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612756,6,5,2023-11-05T20:15:13Z,350000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Right,,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,
36,PT08M29.00S,2023-11-05T20:15:21.5Z,1,REGULAR,turnover,out-of-bounds,[],201142,,,1610612756,6,5,2023-11-05T20:15:34Z,360000,False,,,0,,K. Durant bad pass out-of-bounds TURNOVER (1 TO),[201142],1610612756.0,PHX,bad pass,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,1629183.0,,,,,,,,,
37,PT08M18.00S,2023-11-05T20:15:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,8.327858081471746,43.38235294117647,1610612765,6,5,2023-11-05T20:19:07Z,370000,False,33.0,26.0,1,left,MISS J. Duren driving Layup - blocked,"[1631105, 1628966]",1610612765.0,DET,driving,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,Bates-Diop,1628966.0
38,PT08M18.00S,2023-11-05T20:15:46.3Z,1,REGULAR,block,,[],1628966,,,1610612765,6,5,2023-11-05T20:15:49Z,380000,False,,,0,,K. Bates-Diop BLOCK (1 BLK),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT08M14.00S,2023-11-05T20:15:50.3Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612756,6,5,2023-11-05T20:15:52Z,390000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,
40,PT08M08.00S,2023-11-05T20:15:55.7Z,1,REGULAR,turnover,bad pass,[],1628960,,,1610612756,6,5,2023-11-05T20:16:00Z,400000,False,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 1631105]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,,,,,,2.0,Duren,1631105.0,,,,,,,,,,
41,PT08M08.00S,2023-11-05T20:15:55.7Z,1,REGULAR,steal,,[],1631105,,,1610612765,6,5,2023-11-05T20:15:57Z,410000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M06.00S,2023-11-05T20:15:59.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631105,6.8823915900131425,48.529411764705884,1610612765,8,5,2023-11-05T20:16:05Z,420000,False,7.0,12.0,1,left,J. Duren running DUNK (2 PTS),[1631105],1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,,,,,,,,,,,,,,,,,
43,PT07M37.00S,2023-11-05T20:16:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,95.05584756898817,54.90196078431372,1610612756,8,7,2023-11-05T20:16:49Z,430000,False,25.0,-6.0,1,right,E. Gordon driving reverse Layup (2 PTS),[201569],1610612756.0,PHX,driving reverse,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,,,,,,,,,,,,,,,,,
44,PT07M27.00S,2023-11-05T20:16:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,6.8823915900131425,51.470588235294116,1610612765,10,7,2023-11-05T20:16:42Z,440000,False,-7.0,12.0,1,left,A. Thompson Layup (2 PTS),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.43,Made,2.0,,,,,,,,,,,,,,,,,
45,PT07M12.00S,2023-11-05T20:16:52.2Z,1,REGULAR,3pt,Jump Shot,[],201569,72.58541392904074,22.303921568627445,1610612756,10,7,2023-11-05T20:16:57Z,450000,False,-138.0,205.0,1,right,MISS E. Gordon 24' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
46,PT07M08.00S,2023-11-05T20:16:56.2Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612756,10,7,2023-11-05T20:16:57Z,460000,False,,,0,,K. Bates-Diop REBOUND (Off:2 Def:2),[1628966],1610612756.0,PHX,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,,,,45.0,4.0,2.0,2.0,,,,,,,,,,,,,
47,PT07M06.00S,2023-11-05T20:16:57.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628960,86.7772667542707,52.450980392156865,1610612756,10,9,2023-11-05T20:17:03Z,470000,False,12.0,72.0,1,right,G. Allen 7' floating Jump Shot (5 PTS) (K. Bates-Diop 1 AST),"[1628960, 1628966]",1610612756.0,PHX,floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.28,Made,5.0,,,,,,,,,,,,,K. Bates-Diop,1628966.0,1.0,,
49,PT06M49.00S,2023-11-05T20:17:15.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,11.48160315374507,57.1078431372549,1610612765,12,9,2023-11-05T20:22:19Z,490000,False,-36.0,55.0,1,left,C. Cunningham 6' floating Jump Shot (6 PTS),[1630595],1610612765.0,DET,floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,6.58,Made,6.0,,,,,,,,,,,,,,,,,
50,PT06M32.00S,2023-11-05T20:17:32.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,95.05584756898817,62.5,1610612756,12,11,2023-11-05T20:22:23Z,500000,False,62.0,-6.0,1,right,K. Durant 6' driving floating bank Jump Shot (4 PTS),[201142],1610612756.0,PHX,driving floating bank,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,6.28,Made,4.0,,,,,,,,,,,,,,,,,
51,PT06M13.00S,2023-11-05T20:17:54.7Z,1,REGULAR,turnover,backcourt,[],1631105,,,1610612765,12,11,2023-11-05T20:18:02Z,510000,False,,,0,,J. Duren backcourt TURNOVER (2 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,2.0,,,1626301.0,,,,,,,,,
52,PT06M13.00S,2023-11-05T20:18:03.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,12,11,2023-11-05T20:18:03Z,520000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M13.00S,2023-11-05T20:20:21.2Z,1,REGULAR,substitution,out,[],1630165,,,1610612756,12,11,2023-11-05T20:20:52Z,530000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M13.00S,2023-11-05T20:20:21.2Z,1,REGULAR,substitution,in,[],1631204,,,1610612756,12,11,2023-11-05T20:20:52Z,540000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M12.00S,2023-11-05T20:20:56.7Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612756,12,11,2023-11-05T20:21:01Z,550000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,
57,PT06M02.00S,2023-11-05T20:21:14.0Z,1,REGULAR,turnover,out-of-bounds,[],203994,,,1610612756,12,11,2023-11-05T20:21:19Z,570000,False,,,0,,J. Nurkic lost ball out-of-bounds TURNOVER (1 TO),[203994],1610612756.0,PHX,lost ball,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,,,,
58,PT05M45.00S,2023-11-05T20:21:33.4Z,1,REGULAR,foul,personal,['2freethrow'],201142,,,1610612765,12,11,2023-11-05T20:21:41Z,580000,False,,,0,,K. Durant shooting personal FOUL (1 PF) (Stewart 2 FT),"[201142, 1630191]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1629183.0,1.0,0.0,Stewart,1630191.0,,,,,
60,PT05M45.00S,2023-11-05T20:21:59.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630191,,,1610612765,12,11,2023-11-05T20:21:59Z,600000,False,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
61,PT05M45.00S,2023-11-05T20:21:59.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,12,11,2023-11-05T20:21:59Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,
62,PT05M45.00S,2023-11-05T20:21:59.8Z,1,REGULAR,substitution,out,[],201569,,,1610612765,12,11,2023-11-05T20:22:02Z,620000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M45.00S,2023-11-05T20:21:59.8Z,1,REGULAR,substitution,in,[],1630692,,,1610612765,12,11,2023-11-05T20:22:02Z,630000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M45.00S,2023-11-05T20:22:15.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630191,,,1610612765,13,11,2023-11-05T20:22:15Z,640000,False,,,0,,I. Stewart Free Throw 2 of 2 (1 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
65,PT05M37.00S,2023-11-05T20:22:27.8Z,1,REGULAR,foul,personal,[],1631105,,,1610612756,13,11,2023-11-05T20:22:48Z,650000,False,,,0,,J. Duren personal FOUL (1 PF),"[1631105, 203994]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626301.0,1.0,0.0,Nurkic,203994.0,,,,,
67,PT05M30.00S,2023-11-05T20:22:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201142,93.87319316688567,54.16666666666667,1610612756,13,13,2023-11-05T20:22:51Z,670000,False,21.0,5.0,1,right,K. Durant driving Layup (6 PTS) (J. Nurkic 1 AST),"[201142, 203994]",1610612756.0,PHX,driving,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,2.14,Made,6.0,,,,,,,,,,,,,J. Nurkic,203994.0,1.0,,
68,PT05M18.00S,2023-11-05T20:22:58.4Z,1,REGULAR,2pt,Jump Shot,[],1630595,26.461892247043366,64.70588235294117,1610612765,13,13,2023-11-05T20:23:02Z,680000,False,-74.0,196.0,1,left,MISS C. Cunningham 20' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,20.95,Missed,,,,,,,,,,,,,,,,,,
69,PT05M16.00S,2023-11-05T20:23:00.4Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,13,13,2023-11-05T20:23:02Z,690000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Left Center,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,
70,PT05M10.00S,2023-11-05T20:23:06.6Z,1,REGULAR,3pt,Jump Shot,[],1630692,73.76806833114324,79.90196078431373,1610612756,13,13,2023-11-05T20:28:45Z,700000,False,150.0,194.0,1,right,MISS J. Goodwin 24' pullup 3PT,[1630692],1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,24.5,Missed,,,,,,,,,,,,,,,,,,
71,PT05M07.00S,2023-11-05T20:23:09.6Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,13,13,2023-11-05T20:23:14Z,710000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,70.0,3.0,3.0,0.0,,,,,,,,,,,,,
72,PT04M57.00S,2023-11-05T20:23:19.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,11.744415243101187,60.294117647058826,1610612765,13,13,2023-11-05T20:23:55Z,720000,False,-51.0,58.0,1,left,MISS A. Thompson 7' Layup - blocked,"[1641709, 203994]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,Nurkic,203994.0
73,PT04M57.00S,2023-11-05T20:23:19.4Z,1,REGULAR,block,,[],203994,,,1610612765,13,13,2023-11-05T20:23:30Z,730000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT04M57.00S,2023-11-05T20:23:19.4Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,13,13,2023-11-05T20:28:55Z,735000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,
105,PT04M55.00S,2023-11-05T20:23:29.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201142,91.32720105124835,48.383884803921575,1610612756,13,15,2023-11-05T20:31:40Z,737500,False,-8.0,29.0,1,right,K. Durant running DUNK (8 PTS) (J. Goodwin 1 AST),"[201142, 1630692]",1610612756.0,PHX,running,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,3.01,Made,8.0,,,,,,,,,,,,,J. Goodwin,1630692.0,1.0,,
74,PT04M46.00S,2023-11-05T20:23:40.2Z,1,REGULAR,2pt,Jump Shot,[],1631204,18.971747700394218,32.84313725490196,1610612765,15,15,2023-11-05T20:32:19Z,740000,False,86.0,126.0,1,left,M. Sasser 15' driving floating Jump Shot (2 PTS),[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Right,15.23,Made,2.0,,,,,,,,,,,,,,,,,
75,PT04M30.00S,2023-11-05T20:23:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,93.74178712220763,51.470588235294116,1610612756,15,17,2023-11-05T20:32:53Z,750000,False,7.0,6.0,1,right,G. Allen driving Layup (7 PTS) (K. Durant 2 AST),"[1628960, 201142]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.97,Made,7.0,,,,,,,,,,,,,K. Durant,201142.0,2.0,,
