actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
86,PT04M45.00S,2023-11-21T00:26:13.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,28.827201051248352,19.607843137254903,1610612765,15,9,2023-11-21T00:27:42Z,850000,False,152.0,218.0,1,left,MISS I. Stewart 26' pullup 3PT,[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
87,PT04M42.00S,2023-11-21T00:26:16.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,9,2023-11-21T00:26:17Z,860000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
88,PT04M32.00S,2023-11-21T00:26:26.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,90.45663600525624,51.71568627450981,1610612743,15,9,2023-11-21T00:26:30Z,870000,False,9.0,37.0,1,right,MISS A. Gordon Hook,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
89,PT04M29.00S,2023-11-21T00:26:28.5Z,1,REGULAR,rebound,offensive,[],1631128,,,1610612743,15,9,2023-11-21T00:26:28Z,880000,False,,,0,,C. Braun REBOUND (Off:1 Def:0),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,,,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,
90,PT04M23.00S,2023-11-21T00:26:34.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203999,67.59198423127464,36.76470588235294,1610612743,15,12,2023-11-21T00:28:16Z,890000,False,-66.0,252.0,1,right,N. Jokic 26' 3PT pullup (7 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,pullup,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,26.06,Made,7.0,C. Braun,1631128.0,1.0,,,,,,,,,,,,,,
92,PT04M09.00S,2023-11-21T00:26:48.4Z,1,REGULAR,3pt,Jump Shot,[],202692,4.517082785808142,97.30392156862744,1610612765,15,12,2023-11-21T00:26:51Z,910000,False,-237.0,-10.0,1,left,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Left Corner 3,24+ Left,23.67,Missed,,,,,,,,,,,,,,,,,,
93,PT04M07.00S,2023-11-21T00:26:50.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,12,2023-11-21T00:26:50Z,920000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,,,,92.0,3.0,3.0,0.0,,,,,,,,,,
94,PT04M01.00S,2023-11-21T00:26:57.2Z,1,REGULAR,2pt,Jump Shot,[],203484,75.34494086727989,38.970588235294116,1610612743,15,14,2023-11-21T00:27:00Z,930000,False,-55.0,179.0,1,right,K. Caldwell-Pope 18' pullup Jump Shot (4 PTS) (N. Jokic 3 AST),"[203484, 203999]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,18.76,Made,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,
96,PT03M38.00S,2023-11-21T00:27:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.568331143232584,56.127450980392155,1610612765,15,14,2023-11-21T00:27:22Z,950000,False,-31.0,0.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
97,PT03M36.00S,2023-11-21T00:27:21.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,14,2023-11-21T00:34:52Z,960000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,96.0,4.0,4.0,0.0,,,,,,,,,,
98,PT03M33.00S,2023-11-21T00:27:24.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,94.26741130091985,97.54901960784314,1610612743,15,14,2023-11-21T00:31:22Z,970000,False,238.0,1.0,1,right,MISS K. Caldwell-Pope running 3PT,[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
99,PT03M28.00S,2023-11-21T00:27:29.2Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,15,14,2023-11-21T00:27:29Z,980000,False,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,,,98.0,3.0,1.0,2.0,,,,,,,,,,
100,PT03M21.00S,2023-11-21T00:27:40.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203932,91.90210249671485,50.73529411764706,1610612743,15,16,2023-11-21T00:27:43Z,990000,False,4.0,24.0,1,right,A. Gordon Hook (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.39,Made,2.0,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2023-11-21T00:27:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641709,,,1610612743,15,16,2023-11-21T00:27:53Z,1000000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Gordon 1 FT),"[1641709, 203932]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,Gordon,203932.0,,,,
103,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,out,[],1641709,,,1610612743,15,16,2023-11-21T00:28:33Z,1020000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,out,[],1630191,,,1610612743,15,16,2023-11-21T00:28:33Z,1030000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,15,16,2023-11-21T00:28:33Z,1040000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,in,[],1630649,,,1610612743,15,16,2023-11-21T00:28:33Z,1050000,False,,,0,,SUB in: S. Umude,[1630649],1610612765.0,DET,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,in,[],1630165,,,1610612743,15,16,2023-11-21T00:28:33Z,1060000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,in,[],1629618,,,1610612743,15,16,2023-11-21T00:28:33Z,1070000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,out,[],1630595,,,1610612743,15,16,2023-11-21T00:31:02Z,1075000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M21.00S,2023-11-21T00:27:55.7Z,1,REGULAR,substitution,in,[],1630587,,,1610612743,15,16,2023-11-21T00:31:02Z,1077500,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-11-21T00:28:31.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203932,,,1610612743,15,16,2023-11-21T00:28:40Z,1080000,False,,,0,,MISS A. Gordon Free Throw 1 of 1,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
110,PT03M17.00S,2023-11-21T00:28:35.4Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,15,16,2023-11-21T00:28:40Z,1090000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,
112,PT03M04.00S,2023-11-21T00:28:46.4Z,1,REGULAR,2pt,Jump Shot,[],1630587,21.994086727989497,27.941176470588232,1610612765,17,16,2023-11-21T00:32:59Z,1100000,False,110.0,154.0,1,left,I. Livers 18' pullup Jump Shot (2 PTS),[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right Center,18.96,Made,2.0,,,,,,,,,,,,,,,,,
115,PT02M45.00S,2023-11-21T00:29:05.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.45663600525624,46.32352941176471,1610612743,17,18,2023-11-21T00:34:24Z,1130000,False,-18.0,37.0,1,right,N. Jokic driving Hook (9 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.15,Made,9.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
116,PT02M39.00S,2023-11-21T00:29:23.4Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612765,17,18,2023-11-21T00:30:23Z,1140000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,202027.0,,,,,,,,
121,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,out,[],203484,,,1610612765,17,18,2023-11-21T00:32:01Z,1170000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,out,[],203999,,,1610612765,17,18,2023-11-21T00:32:01Z,1180000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,out,[],203932,,,1610612765,17,18,2023-11-21T00:32:01Z,1190000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,in,[],1631124,,,1610612765,17,18,2023-11-21T00:32:01Z,1200000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,in,[],1631212,,,1610612765,17,18,2023-11-21T00:32:01Z,1210000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M39.00S,2023-11-21T00:31:33.6Z,1,REGULAR,substitution,in,[],1630192,,,1610612765,17,18,2023-11-21T00:32:01Z,1220000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M29.00S,2023-11-21T00:32:18.2Z,1,REGULAR,3pt,Jump Shot,[],1630649,6.8823915900131425,2.941176470588232,1610612765,20,18,2023-11-21T00:32:21Z,1230000,False,235.0,12.0,1,left,S. Umude 3PT  (3 PTS) (A. Burks 1 AST),"[1630649, 202692]",1610612765.0,DET,,,,Umude,S. Umude,,,,,Right Corner 3,24+ Right,23.56,Made,3.0,A. Burks,202692.0,1.0,,,,,,,,,,,,,,
129,PT02M05.00S,2023-11-21T00:32:42.5Z,1,REGULAR,3pt,Jump Shot,[],1631124,65.09526938239159,40.19607843137255,1610612743,20,18,2023-11-21T00:32:45Z,1250000,False,-49.0,276.0,1,right,MISS J. Strawther 27' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,
130,PT02M02.00S,2023-11-21T00:32:45.5Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,20,18,2023-11-21T00:32:45Z,1260000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,
131,PT02M00.00S,2023-11-21T00:32:49.2Z,1,REGULAR,foul,personal,[],1629618,,,1610612765,20,18,2023-11-21T00:33:11Z,1270000,False,,,0,,J. Pickett personal FOUL (1 PF),"[1629618, 202692]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,202027.0,1.0,0.0,Burks,202692.0,,,,
133,PT01M52.00S,2023-11-21T00:33:12.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,6.8823915900131425,62.254901960784316,1610612765,20,18,2023-11-21T00:33:16Z,1290000,False,-61.0,12.0,1,left,MISS J. Wiseman 6' turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
134,PT01M49.00S,2023-11-21T00:33:15.4Z,1,REGULAR,rebound,defensive,[],1631212,,,1610612743,20,18,2023-11-21T00:33:16Z,1300000,False,,,0,,P. Watson REBOUND (Off:0 Def:1),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,
135,PT01M39.00S,2023-11-21T00:33:24.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,69.56307490144546,71.07843137254902,1610612743,20,21,2023-11-21T00:33:27Z,1310000,False,105.0,234.0,1,right,C. Braun 25' 3PT  (3 PTS) (P. Watson 1 AST),"[1631128, 1631212]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.63,Made,3.0,P. Watson,1631212.0,1.0,,,,,,,,,,,,,,
137,PT01M29.00S,2023-11-21T00:33:39.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631124,,,1610612765,20,21,2023-11-21T00:34:01Z,1330000,False,,,0,,J. Strawther loose ball personal FOUL (1 PF) (Livers 2 FT),"[1631124, 1630587]",1610612743.0,DEN,loose ball,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,202027.0,1.0,0.0,Livers,1630587.0,,,,
139,PT01M29.00S,2023-11-21T00:34:14.5Z,1,REGULAR,freethrow,1 of 2,[],1630587,,,1610612765,21,21,2023-11-21T00:34:14Z,1350000,False,,,0,,I. Livers Free Throw 1 of 2 (3 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
140,PT01M29.00S,2023-11-21T00:34:31.5Z,1,REGULAR,freethrow,2 of 2,[],1630587,,,1610612765,22,21,2023-11-21T00:34:31Z,1360000,False,,,0,,I. Livers Free Throw 2 of 2 (4 PTS),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
145,PT01M21.00S,2023-11-21T00:34:48.6Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",2610,,,1610612743,22,21,2023-11-21T00:47:11Z,1365000,False,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200832.0,,,,,,,,
141,PT01M21.00S,2023-11-21T00:35:04.3Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",2610,,,1610612743,22,21,2023-11-21T00:47:15Z,1370000,False,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200832.0,,,,,,,,
162,PT01M21.00S,2023-11-21T00:35:20.7Z,1,REGULAR,ejection,other,[],2610,,,1610612743,22,21,2023-11-21T00:47:19Z,1375000,False,,,0,,Ejection,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,,
142,PT01M21.00S,2023-11-21T00:35:37.2Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612743,22,21,2023-11-21T00:41:10Z,1380000,False,,,0,,MISS A. Burks technical Free Throw 1 of 1,[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT01M21.00S,2023-11-21T00:35:37.2Z,1,REGULAR,rebound,defensive,"['team', 'deadball']",0,,,1610612743,22,21,2023-11-21T00:41:10Z,1390000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,
170,PT01M21.00S,2023-11-21T00:35:55.9Z,1,REGULAR,freethrow,1 of 1,[],202692,,,1610612743,23,21,2023-11-21T00:41:36Z,1405000,False,,,0,,A. Burks technical Free Throw 1 of 1 (1 PTS),[202692],1610612765.0,DET,technical,,,Burks,A. Burks,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
146,PT01M08.00S,2023-11-21T00:36:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,90.71944809461235,50.73529411764706,1610612743,23,23,2023-11-21T00:43:46Z,1420000,False,4.0,35.0,1,right,C. Braun driving floating Jump Shot (5 PTS) (J. Strawther 1 AST),"[1631128, 1631124]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.49,Made,5.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,,
147,PT00M56.30S,2023-11-21T00:36:26.7Z,1,REGULAR,3pt,Jump Shot,[],202692,30.404073587385014,24.75490196078431,1610612765,23,23,2023-11-21T00:36:39Z,1430000,False,126.0,233.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
148,PT00M56.30S,2023-11-21T00:36:26.7Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,23,23,2023-11-21T00:36:39Z,1440000,False,,,0,,C. Braun REBOUND (Off:1 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,147.0,2.0,1.0,1.0,,,,,,,,,,
149,PT00M50.60S,2023-11-21T00:36:32.5Z,1,REGULAR,turnover,lost ball,[],1631128,,,1610612743,23,23,2023-11-21T00:36:57Z,1450000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1630165]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,Hayes,1630165.0,,
150,PT00M50.60S,2023-11-21T00:36:32.5Z,1,REGULAR,steal,,[],1630165,,,1610612765,23,23,2023-11-21T00:36:34Z,1460000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
151,PT00M46.50S,2023-11-21T00:36:37.8Z,1,REGULAR,turnover,out-of-bounds,[],1630649,,,1610612765,23,23,2023-11-21T00:44:53Z,1470000,False,,,0,,S. Umude lost ball out-of-bounds TURNOVER (1 TO),[1630649],1610612765.0,DET,lost ball,,,Umude,S. Umude,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,,,,,
152,PT00M36.50S,2023-11-21T00:36:57.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629618,78.23587385019711,76.47058823529412,1610612743,23,25,2023-11-21T00:48:09Z,1480000,False,132.0,152.0,1,right,J. Pickett 20' pullup Jump Shot (2 PTS) (P. Watson 2 AST),"[1629618, 1631212]",1610612743.0,DEN,pullup,,,Pickett,J. Pickett,,,,,Mid-Range,16-24 Right Center,20.17,Made,2.0,P. Watson,1631212.0,2.0,,,,,,,,,,,,,,
153,PT00M22.50S,2023-11-21T00:37:14.0Z,1,REGULAR,2pt,Jump Shot,[],1630587,19.760183968462556,30.882352941176478,1610612765,23,25,2023-11-21T00:46:00Z,1490000,False,96.0,133.0,1,left,MISS I. Livers 16' pullup Shot - blocked,"[1630587, 1630192]",1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right Center,16.4,Missed,,,,,,,,,,,,,,,,,Nnaji,1630192.0
154,PT00M22.50S,2023-11-21T00:37:14.0Z,1,REGULAR,block,,[],1630192,,,1610612765,23,25,2023-11-21T00:37:16Z,1500000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
155,PT00M18.90S,2023-11-21T00:37:17.6Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,23,25,2023-11-21T00:37:17Z,1510000,False,,,0,,C. Braun REBOUND (Off:1 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,,,,,,,153.0,3.0,2.0,1.0,,,,,,,,,,
156,PT00M18.30S,2023-11-21T00:37:19.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631212,94.53022339027595,58.57843137254902,1610612743,23,27,2023-11-21T00:46:20Z,1520000,False,43.0,-1.0,1,right,P. Watson running DUNK (2 PTS) (C. Braun 2 AST),"[1631212, 1631128]",1610612743.0,DEN,running,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,4.29,Made,2.0,C. Braun,1631128.0,2.0,,,,,,,,,,,,,,
158,PT00M00.90S,2023-11-21T00:37:44.4Z,1,REGULAR,3pt,Jump Shot,[],202692,32.11235216819975,74.26470588235294,1610612765,23,27,2023-11-21T00:37:53Z,1540000,False,-121.0,249.0,1,left,MISS A. Burks 27' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,27.73,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.90S,2023-11-21T00:37:44.4Z,1,REGULAR,rebound,defensive,[],1629618,,,1610612743,23,27,2023-11-21T00:37:53Z,1550000,False,,,0,,J. Pickett REBOUND (Off:0 Def:1),[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,
160,PT00M00.00S,2023-11-21T00:37:51.5Z,1,REGULAR,period,end,[],0,,,1610612743,23,27,2023-11-21T00:37:51Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-11-21T00:40:30.2Z,2,REGULAR,period,start,[],0,,,1610612743,23,27,2023-11-21T00:40:30Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M46.00S,2023-11-21T00:40:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,93.34756898817345,55.88235294117647,1610612743,23,29,2023-11-21T00:40:48Z,1580000,False,29.0,10.0,1,right,J. Strawther driving Layup (2 PTS) (J. Pickett 1 AST),"[1631124, 1629618]",1610612743.0,DEN,driving,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,3.11,Made,2.0,J. Pickett,1629618.0,1.0,,,,,,,,,,,,,,
166,PT11M27.00S,2023-11-21T00:41:01.9Z,2,REGULAR,3pt,Jump Shot,[],1630649,30.66688567674113,25.490196078431367,1610612765,23,29,2023-11-21T00:48:49Z,1600000,False,123.0,236.0,1,left,MISS S. Umude 26' pullup 3PT,[1630649],1610612765.0,DET,pullup,,,Umude,S. Umude,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
167,PT11M24.00S,2023-11-21T00:41:04.9Z,2,REGULAR,rebound,defensive,[],1631128,,,1610612743,23,29,2023-11-21T00:41:05Z,1610000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,,,,,,,166.0,4.0,3.0,1.0,,,,,,,,,,
168,PT11M19.00S,2023-11-21T00:41:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612743,23,29,2023-11-21T00:41:27Z,1620000,False,,,0,,K. Hayes shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1630165, 1630192]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202027.0,1.0,0.0,Nnaji,1630192.0,,,,
171,PT11M19.00S,2023-11-21T00:41:39.5Z,2,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,23,30,2023-11-21T00:42:01Z,1640000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
172,PT11M19.00S,2023-11-21T00:41:39.5Z,2,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,23,30,2023-11-21T00:42:01Z,1650000,False,,,0,,MISS Z. Nnaji Free Throw 2 of 2,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
173,PT11M16.00S,2023-11-21T00:41:42.5Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,23,30,2023-11-21T00:42:01Z,1660000,False,,,0,,I. Livers REBOUND (Off:0 Def:1),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,
