actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
18,PT10M27.00S,2024-02-25T01:13:54.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,3,3,2024-02-25T01:13:57Z,180000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,
19,PT10M20.00S,2024-02-25T01:14:01.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,12.434296977660972,48.77450980392157,1610612753,3,5,2024-02-25T01:14:43Z,190000,False,6.0,64.0,1,left,W. Carter Jr. 6' Hook (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.47,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
21,PT10M02.00S,2024-02-25T01:14:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,92.46057818659659,48.03921568627451,1610612765,5,5,2024-02-25T01:14:26Z,210000,False,-10.0,18.0,1,right,J. Duren Layup (2 PTS) (S. Fontecchio 1 AST),"[1631105, 1631323]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.08,Made,2.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
22,PT10M02.00S,2024-02-25T01:14:25.7Z,1,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612765,5,5,2024-02-25T01:14:37Z,220000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Duren 1 FT),"[1628976, 1631105]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,,,1.0,0.0,Duren,1631105.0,,
24,PT10M02.00S,2024-02-25T01:14:52.9Z,1,REGULAR,freethrow,1 of 1,[],1631105,,,1610612765,5,5,2024-02-25T01:14:55Z,240000,False,,,0,,MISS J. Duren Free Throw 1 of 1,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
25,PT10M00.00S,2024-02-25T01:14:54.9Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,5,2024-02-25T01:14:55Z,250000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M49.00S,2024-02-25T01:15:07.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,11.908672798948752,62.745098039215684,1610612753,5,7,2024-02-25T01:15:20Z,260000,False,-64.0,59.0,1,left,P. Banchero 8' driving floating bank Jump Shot (2 PTS),[1631094],1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Left,8.71,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2024-02-25T01:15:11.3Z,1,REGULAR,foul,personal,['1freethrow'],1630595,,,1610612753,5,7,2024-02-25T01:15:21Z,270000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Banchero 1 FT),"[1630595, 1631094]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1204.0,,,,,,,,1.0,0.0,Banchero,1631094.0,,
29,PT09M49.00S,2024-02-25T01:15:47.0Z,1,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,5,7,2024-02-25T01:15:49Z,290000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2024-02-25T01:15:49.0Z,1,REGULAR,rebound,defensive,[],1641709,,,1610612765,5,7,2024-02-25T01:15:49Z,300000,False,,,0,,A. Thompson REBOUND (Off:0 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT09M41.00S,2024-02-25T01:15:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631093,89.70105124835742,3.6764705882352944,1610612765,5,7,2024-02-25T01:15:59Z,310000,False,-232.0,44.0,1,right,MISS J. Ivey 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
32,PT09M37.00S,2024-02-25T01:15:58.3Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,5,7,2024-02-25T01:15:59Z,320000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,
33,PT09M29.00S,2024-02-25T01:16:10.5Z,1,REGULAR,foul,personal,[],1641709,,,1610612753,5,7,2024-02-25T01:16:17Z,330000,False,,,0,,A. Thompson personal FOUL (1 PF),"[1641709, 1630532]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,,,,,,,1.0,0.0,Wagner,1630532.0,,
35,PT09M16.00S,2024-02-25T01:16:38.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,8.360709592641262,56.127450980392155,1610612753,5,9,2024-02-25T01:16:43Z,350000,False,-31.0,26.0,1,left,F. Wagner Hook (2 PTS) (P. Banchero 2 AST),"[1630532, 1631094]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,4.02,Made,2.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
37,PT09M00.00S,2024-02-25T01:16:54.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,91.80354796320631,54.41176470588235,1610612765,7,9,2024-02-25T01:16:58Z,370000,False,22.0,25.0,1,right,C. Cunningham driving Layup (2 PTS) (J. Duren 1 AST),"[1630595, 1631105]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.3,Made,2.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
38,PT08M47.00S,2024-02-25T01:17:06.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,7.966491458607096,54.166666666666664,1610612753,7,9,2024-02-25T01:17:11Z,380000,False,-21.0,22.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
39,PT08M46.00S,2024-02-25T01:17:07.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,7,9,2024-02-25T01:17:11Z,390000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
41,PT08M35.00S,2024-02-25T01:17:35.5Z,1,REGULAR,2pt,Jump Shot,[],1631323,90.09526938239159,83.82352941176471,1610612765,9,9,2024-02-25T01:18:18Z,410000,False,169.0,41.0,1,right,S. Fontecchio 17' step back Jump Shot (2 PTS) (J. Ivey 1 AST),"[1631323, 1631093]",1610612765.0,DET,step back,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right,17.39,Made,2.0,J. Ivey,1631093.0,1.0,,,,,,,,,,,,,,
42,PT08M09.00S,2024-02-25T01:18:00.8Z,1,REGULAR,turnover,lost ball,[],1630532,,,1610612753,9,9,2024-02-25T01:18:07Z,420000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1631105]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,,,,,,,,,Duren,1631105.0
43,PT08M09.00S,2024-02-25T01:18:00.8Z,1,REGULAR,steal,,[],1631105,,,1610612765,9,9,2024-02-25T01:18:02Z,430000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2024-02-25T01:18:06.2Z,1,REGULAR,foul,personal,['2freethrow'],1630591,,,1610612765,9,9,2024-02-25T01:18:24Z,440000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Duren 2 FT),"[1630591, 1631105]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,,,,,,,,1.0,0.0,Duren,1631105.0,,
46,PT08M08.00S,2024-02-25T01:18:39.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631105,,,1610612765,10,9,2024-02-25T01:19:05Z,460000,False,,,0,,J. Duren Free Throw 1 of 2 (3 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2024-02-25T01:18:40.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612765,10,9,2024-02-25T01:18:54Z,470000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M08.00S,2024-02-25T01:18:40.3Z,1,REGULAR,substitution,in,[],1629048,,,1610612765,10,9,2024-02-25T01:18:54Z,480000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M08.00S,2024-02-25T01:18:39.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631105,,,1610612765,10,9,2024-02-25T01:19:05Z,490000,False,,,0,,MISS J. Duren Free Throw 2 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M05.00S,2024-02-25T01:18:42.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,10,9,2024-02-25T01:19:05Z,500000,False,,,0,,P. Banchero REBOUND (Off:0 Def:3),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,
51,PT07M50.00S,2024-02-25T01:19:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,11.908672798948752,49.754901960784316,1610612753,10,11,2024-02-25T01:19:22Z,510000,False,1.0,59.0,1,left,J. Suggs floating Jump Shot (2 PTS) (P. Banchero 3 AST),"[1630591, 1631094]",1610612753.0,ORL,floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,5.94,Made,2.0,P. Banchero,1631094.0,3.0,,,,,,,,,,,,,,
53,PT07M42.00S,2024-02-25T01:19:30.0Z,1,REGULAR,foul,personal,[],203914,,,1610612765,10,11,2024-02-25T01:20:02Z,530000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1630595]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Right,,,,,,,1626302.0,,,,,,,,1.0,0.0,Cunningham,1630595.0,,
56,PT07M31.00S,2024-02-25T01:20:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,90.09526938239159,43.872549019607845,1610612765,12,11,2024-02-25T01:20:22Z,560000,False,-31.0,41.0,1,right,J. Duren driving floating Jump Shot (5 PTS),[1631105],1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,5.08,Made,5.0,,,,,,,,,,,,,,,,,
57,PT07M11.00S,2024-02-25T01:20:20.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,17.821944809461236,35.78431372549019,1610612753,12,11,2024-02-25T01:20:37Z,570000,False,71.0,115.0,1,left,MISS P. Banchero 13' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,13.52,Missed,,,,,,,,,,,,,,,,,,
58,PT07M09.00S,2024-02-25T01:20:22.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,12,11,2024-02-25T01:20:25Z,580000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,57.0,,,,,,,,,,,
60,PT07M04.00S,2024-02-25T01:20:46.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629048,31.750985545335087,37.254901960784316,1610612753,12,11,2024-02-25T01:20:52Z,600000,False,64.0,246.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
61,PT07M00.00S,2024-02-25T01:20:50.3Z,1,REGULAR,rebound,offensive,[],1630591,,,1610612753,12,11,2024-02-25T01:20:52Z,610000,False,,,0,,J. Suggs REBOUND (Off:1 Def:0),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,
62,PT06M59.00S,2024-02-25T01:20:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630591,6.1268068331143235,49.754901960784316,1610612753,12,13,2024-02-25T01:21:11Z,620000,False,1.0,5.0,1,left,J. Suggs putback Layup (4 PTS),[1630591],1610612753.0,ORL,putback,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,0.52,Made,4.0,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2024-02-25T01:20:58.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,82.47371879106439,48.77450980392157,1610612765,14,13,2024-02-25T01:21:04Z,630000,False,-6.0,112.0,1,right,A. Thompson 11' pullup Jump Shot (2 PTS),[1641709],1610612765.0,DET,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.24,Made,2.0,,,,,,,,,,,,,,,,,
64,PT06M36.00S,2024-02-25T01:21:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.09789750328515,46.07843137254902,1610612753,14,13,2024-02-25T01:24:14Z,640000,False,20.0,24.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
65,PT06M35.00S,2024-02-25T01:21:15.4Z,1,REGULAR,rebound,offensive,[],1629048,,,1610612753,14,13,2024-02-25T01:22:46Z,650000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,
66,PT06M33.00S,2024-02-25T01:21:23.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612753,14,15,2024-02-25T01:22:31Z,660000,False,0.0,0.0,1,left,G. Bitadze tip Layup (2 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
67,PT06M27.00S,2024-02-25T01:21:23.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,77.61169513797634,9.313725490196079,1610612765,14,15,2024-02-25T01:21:34Z,670000,False,-203.0,158.0,1,right,MISS S. Fontecchio 25' 3PT,[1631323],1610612765.0,DET,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.76,Missed,,,,,,,,,,,,,,,,,,
68,PT06M24.00S,2024-02-25T01:21:26.2Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,15,2024-02-25T01:21:26Z,680000,False,,,0,,F. Wagner REBOUND (Off:0 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,
69,PT06M23.00S,2024-02-25T01:21:36.4Z,1,REGULAR,foul,personal,[],1641709,,,1610612753,14,15,2024-02-25T01:21:46Z,690000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1630532]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1204.0,,,,,,,,2.0,0.0,Wagner,1630532.0,,
71,PT06M23.00S,2024-02-25T01:21:42.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,14,15,2024-02-25T01:21:42Z,710000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M23.00S,2024-02-25T01:24:02.0Z,1,REGULAR,substitution,out,[],1641709,,,1610612753,14,15,2024-02-25T01:24:38Z,720000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M23.00S,2024-02-25T01:24:02.0Z,1,REGULAR,substitution,in,[],1629656,,,1610612753,14,15,2024-02-25T01:24:38Z,730000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612765.0,DET,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M10.00S,2024-02-25T01:24:52.8Z,1,REGULAR,2pt,Jump Shot,[],1630591,13.091327201051248,73.0392156862745,1610612753,14,17,2024-02-25T01:24:59Z,740000,False,-115.0,71.0,1,left,J. Suggs 13' pullup Jump Shot (6 PTS),[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,13.51,Made,6.0,,,,,,,,,,,,,,,,,
78,PT05M47.00S,2024-02-25T01:25:15.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,93.38042049934296,46.07843137254902,1610612765,14,17,2024-02-25T01:31:16Z,750000,False,-20.0,10.0,1,right,MISS S. Fontecchio driving DUNK - blocked,"[1631323, 1629048]",1610612765.0,DET,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,Bitadze,1629048.0,,,,,,
79,PT05M47.00S,2024-02-25T01:25:15.1Z,1,REGULAR,block,,[],1629048,,,1610612765,14,17,2024-02-25T01:25:17Z,760000,False,,,0,,G. Bitadze BLOCK (1 BLK),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2024-02-25T01:25:17.1Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,14,17,2024-02-25T01:25:18Z,770000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,
81,PT05M38.00S,2024-02-25T01:25:25.9Z,1,REGULAR,3pt,Jump Shot,[],203914,28.991458607095925,76.22549019607843,1610612753,14,20,2024-02-25T01:31:31Z,780000,False,-131.0,220.0,1,left,G. Harris 25' 3PT step back (6 PTS) (G. Bitadze 1 AST),"[203914, 1629048]",1610612753.0,ORL,step back,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.61,Made,6.0,G. Bitadze,1629048.0,1.0,,,,,,,,,,,,,,
83,PT05M38.00S,2024-02-25T01:25:30.6Z,1,REGULAR,foul,personal,['1freethrow'],1631093,,,1610612753,14,20,2024-02-25T01:25:39Z,800000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Harris 1 FT),"[1631093, 203914]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,1204.0,,,,,,,,1.0,0.0,Harris,203914.0,,
85,PT05M38.00S,2024-02-25T01:25:56.1Z,1,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,14,20,2024-02-25T01:26:08Z,820000,False,,,0,,MISS G. Harris Free Throw 1 of 1,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2024-02-25T01:25:56.1Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,14,20,2024-02-25T01:26:08Z,830000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,
87,PT05M21.00S,2024-02-25T01:26:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.51182654402102,45.83333333333333,1610612765,16,20,2024-02-25T01:31:41Z,840000,False,-21.0,8.0,1,right,C. Cunningham driving reverse Layup (4 PTS),[1630595],1610612765.0,DET,driving reverse,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,2.25,Made,4.0,,,,,,,,,,,,,,,,,
88,PT05M04.00S,2024-02-25T01:26:28.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,9.329829172141928,30.61427696078431,1610612753,16,20,2024-02-25T01:31:52Z,850000,False,97.0,35.0,1,left,MISS P. Banchero 10' pullup bank Shot,[1631094],1610612753.0,ORL,pullup bank,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.31,Missed,,,,,,,,,,,,,,,,,,
