actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
29,PT09M31.00S,2023-12-22T00:14:40.3Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612765,6,6,2023-12-22T00:14:40Z,290000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,28.0,1.0,0.0,1.0,,,,,,,,,,,
30,PT09M31.00S,2023-12-22T00:14:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,5.590000152587891,50.0,1610612765,8,6,2023-12-22T00:14:39Z,300000,False,0.0,0.0,1,left,M. Bagley III tip Layup (4 PTS),[1628963],1610612765.0,DET,tip,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,0.0,Made,4.0,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2023-12-22T00:14:46.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629012,93.38042049934296,50.73529411764706,1610612762,8,8,2023-12-22T00:14:51Z,310000,False,4.0,10.0,1,right,C. Sexton cutting DUNK (2 PTS) (K. Olynyk 2 AST),"[1629012, 203482]",1610612762.0,UTA,cutting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,,,K. Olynyk,203482.0,2.0,,,,,
33,PT09M25.00S,2023-12-22T00:14:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,8,8,2023-12-22T00:14:55Z,330000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2023-12-22T00:17:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,4.944152431011826,52.94117647058824,1610612765,10,8,2023-12-22T00:18:00Z,340000,False,-15.0,-6.0,1,left,M. Bagley III DUNK (6 PTS) (J. Ivey 1 AST),"[1628963, 1631093]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.59,Made,6.0,,,,,,,,,,J. Ivey,1631093.0,1.0,,,,,
40,PT08M40.00S,2023-12-22T00:18:23.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,87.99277266754271,40.44117647058824,1610612762,10,8,2023-12-22T00:18:33Z,360000,False,-48.0,60.0,1,right,MISS J. Collins 7' turnaround Shot,[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
41,PT08M40.00S,2023-12-22T00:18:23.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,10,8,2023-12-22T00:19:01Z,370000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,
42,PT08M25.00S,2023-12-22T00:18:38.8Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612765,10,8,2023-12-22T00:18:45Z,380000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1628381]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1.0,Collins,1628381.0,,,,,,,,
43,PT08M25.00S,2023-12-22T00:18:38.8Z,1,REGULAR,steal,,[],1628381,,,1610612762,10,8,2023-12-22T00:44:11Z,390000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
44,PT08M16.00S,2023-12-22T00:18:47.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629012,68.01905387647832,30.392156862745097,1610612762,10,11,2023-12-22T00:18:52Z,400000,False,-98.0,248.0,1,right,C. Sexton 26' 3PT  (5 PTS) (K. Dunn 2 AST),"[1629012, 1627739]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Left Center,26.68,Made,5.0,,,,,,,,,,K. Dunn,1627739.0,2.0,,,,,
46,PT08M05.00S,2023-12-22T00:18:59.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,5.995400788436268,46.81372549019608,1610612765,12,11,2023-12-22T00:19:27Z,420000,False,16.0,4.0,1,left,M. Bagley III cutting DUNK (8 PTS) (C. Cunningham 2 AST),"[1628963, 1630595]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.64,Made,8.0,,,,,,,,,,C. Cunningham,1630595.0,2.0,,,,,
48,PT07M50.00S,2023-12-22T00:19:13.3Z,1,REGULAR,3pt,Jump Shot,[],203482,69.20170827858082,24.509803921568626,1610612762,12,14,2023-12-22T00:19:17Z,440000,False,-127.0,237.0,1,right,K. Olynyk 26' 3PT  (5 PTS) (K. Dunn 3 AST),"[203482, 1627739]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.91,Made,5.0,,,,,,,,,,K. Dunn,1627739.0,3.0,,,,,
50,PT07M35.00S,2023-12-22T00:19:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,8.360709592641262,58.57843137254902,1610612765,14,14,2023-12-22T00:19:33Z,460000,False,-43.0,26.0,1,left,J. Ivey bank Jump Shot (6 PTS),[1631093],1610612765.0,DET,bank,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,5.02,Made,6.0,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2023-12-22T00:19:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,89.17542706964521,45.83333333333333,1610612762,14,16,2023-12-22T00:21:08Z,470000,False,-21.0,49.0,1,right,K. Olynyk driving floating Jump Shot (7 PTS) (C. Sexton 1 AST),"[203482, 1629012]",1610612762.0,UTA,driving floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,7.0,,,,,,,,,,C. Sexton,1629012.0,1.0,,,,,
52,PT07M25.00S,2023-12-22T00:19:47.4Z,1,REGULAR,foul,personal,['1freethrow'],1631093,,,1610612762,14,16,2023-12-22T00:19:57Z,480000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Olynyk 1 FT),"[1631093, 203482]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Olynyk,203482.0
54,PT07M25.00S,2023-12-22T00:20:08.6Z,1,REGULAR,freethrow,1 of 1,[],203482,,,1610612762,14,17,2023-12-22T00:20:08Z,500000,False,,,0,,K. Olynyk Free Throw 1 of 1 (8 PTS),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2023-12-22T00:20:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630191,9.280551905387648,2.941176470588235,1610612765,17,17,2023-12-22T00:20:27Z,510000,False,235.0,35.0,1,left,I. Stewart 3PT  (3 PTS) (C. Cunningham 3 AST),"[1630191, 1630595]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,23.78,Made,3.0,,,,,,,,,,C. Cunningham,1630595.0,3.0,,,,,
58,PT07M01.00S,2023-12-22T00:20:33.6Z,1,REGULAR,3pt,Jump Shot,[],1627739,72.09264126149803,21.07843137254902,1610612762,17,17,2023-12-22T00:20:38Z,530000,False,-145.0,210.0,1,right,MISS K. Dunn 25' 3PT,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2023-12-22T00:20:36.6Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,17,17,2023-12-22T00:20:38Z,540000,False,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,58.0,3.0,3.0,0.0,,,,,,,,,,,
60,PT06M53.00S,2023-12-22T00:20:42.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,5.601182654402102,94.85294117647058,1610612765,20,17,2023-12-22T00:22:05Z,550000,False,-224.0,0.0,1,left,B. Bogdanovic 3PT running (3 PTS) (C. Cunningham 4 AST),"[202711, 1630595]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.43,Made,3.0,,,,,,,,,,C. Cunningham,1630595.0,4.0,,,,,
62,PT06M36.00S,2023-12-22T00:21:00.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631323,93.38042049934296,46.81372549019608,1610612762,20,19,2023-12-22T00:21:11Z,570000,False,-16.0,10.0,1,right,S. Fontecchio alley-oop DUNK (4 PTS) (K. Olynyk 3 AST),"[1631323, 203482]",1610612762.0,UTA,alley-oop,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,1.86,Made,4.0,,,,,,,,,,K. Olynyk,203482.0,3.0,,,,,
64,PT06M22.00S,2023-12-22T00:21:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,6.389618922470433,53.431372549019606,1610612765,22,19,2023-12-22T00:21:16Z,590000,False,-17.0,8.0,1,left,M. Bagley III DUNK (10 PTS) (I. Stewart 1 AST),"[1628963, 1630191]",1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.88,Made,10.0,,,,,,,,,,I. Stewart,1630191.0,1.0,,,,,
66,PT06M07.00S,2023-12-22T00:21:27.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629012,91.5407358738502,50.0,1610612762,22,19,2023-12-22T00:22:46Z,610000,False,0.0,27.0,1,right,MISS C. Sexton driving Hook - blocked,"[1629012, 1631093]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.7,Missed,,Ivey,1631093.0,,,,,,,,,,,,,,,
67,PT06M07.00S,2023-12-22T00:21:27.8Z,1,REGULAR,block,,[],1631093,,,1610612762,22,19,2023-12-22T00:21:29Z,620000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M04.00S,2023-12-22T00:21:30.8Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,22,19,2023-12-22T00:21:31Z,630000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,
69,PT06M03.00S,2023-12-22T00:21:32.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,10.33180026281209,96.32352941176471,1610612765,22,19,2023-12-22T00:23:04Z,640000,False,-232.0,45.0,1,left,MISS B. Bogdanovic running 3PT,[202711],1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
70,PT05M59.00S,2023-12-22T00:21:36.4Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,22,19,2023-12-22T00:21:38Z,650000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,,,,69.0,1.0,1.0,0.0,,,,,,,,,,,
71,PT05M54.00S,2023-12-22T00:21:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,93.51182654402102,59.31372549019608,1610612762,22,19,2023-12-22T00:23:45Z,660000,False,47.0,8.0,1,right,MISS C. Sexton running Layup,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
72,PT05M52.00S,2023-12-22T00:21:43.5Z,1,REGULAR,rebound,defensive,[],1628963,,,1610612765,22,19,2023-12-22T00:21:49Z,670000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:1),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,
73,PT05M50.00S,2023-12-22T00:21:46.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202711,5.995400788436268,49.01960784313725,1610612765,24,19,2023-12-22T00:21:55Z,680000,False,5.0,4.0,1,left,B. Bogdanovic running DUNK (5 PTS) (I. Stewart 2 AST),"[202711, 1630191]",1610612765.0,DET,running,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.63,Made,5.0,,,,,,,,,,I. Stewart,1630191.0,2.0,,,,,
76,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,out,[],1628963,,,1610612762,24,19,2023-12-22T00:22:26Z,710000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,out,[],202711,,,1610612762,24,19,2023-12-22T00:22:26Z,720000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,24,19,2023-12-22T00:22:26Z,730000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612762,24,19,2023-12-22T00:22:26Z,740000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,in,[],1641709,,,1610612762,24,19,2023-12-22T00:22:26Z,750000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,in,[],1630164,,,1610612762,24,19,2023-12-22T00:22:26Z,760000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,in,[],1631117,,,1610612762,24,19,2023-12-22T00:22:26Z,770000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M41.00S,2023-12-22T00:21:59.1Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,24,19,2023-12-22T00:22:26Z,780000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M35.00S,2023-12-22T00:22:30.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,93.11760840998686,47.30392156862745,1610612762,24,19,2023-12-22T00:22:35Z,790000,False,-13.0,12.0,1,right,MISS O. Agbaji driving reverse Layup,[1630534],1610612762.0,UTA,driving reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
85,PT05M32.00S,2023-12-22T00:22:33.0Z,1,REGULAR,rebound,defensive,[],1630164,,,1610612765,24,19,2023-12-22T00:22:35Z,800000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT05M30.00S,2023-12-22T00:22:35.7Z,1,REGULAR,turnover,bad pass,[],1631093,,,1610612765,24,19,2023-12-22T00:22:39Z,810000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1631323]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,Fontecchio,1631323.0,,,,,,,,
87,PT05M30.00S,2023-12-22T00:22:35.7Z,1,REGULAR,steal,,[],1631323,,,1610612762,24,19,2023-12-22T00:22:38Z,820000,False,,,0,,S. Fontecchio STEAL (1 STL),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
88,PT05M24.00S,2023-12-22T00:22:40.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629012,91.14651773981603,96.07843137254902,1610612762,24,19,2023-12-22T00:25:01Z,830000,False,230.0,31.0,1,right,MISS C. Sexton running 3PT,[1629012],1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
89,PT05M23.00S,2023-12-22T00:22:41.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612765,24,19,2023-12-22T00:22:47Z,840000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,88.0,,,,,,,,,,,,,,
