actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-08T00:10:55.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-08T00:10:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-08T00:10:58.7Z,1,REGULAR,jumpball,recovered,[],1630191,,,1610612765,0,0,2024-03-08T00:10:58Z,40000,False,,,0,,Jump Ball J. Duren vs. N. Claxton: Tip to I. Stewart,"[1630191, 1631105, 1629651]",1610612765.0,DET,startperiod,I. Stewart,1630191.0,Stewart,I. Stewart,Duren,1631105.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-03-08T00:11:20.4Z,1,REGULAR,turnover,3-second-violation,[],1630191,,,1610612765,0,0,2024-03-08T00:11:33Z,70000,False,,,0,,I. Stewart 3-second-violation TURNOVER (1 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2024-03-08T00:11:50.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628372,34.477660972404735,40.19607843137255,1610612751,0,0,2024-03-08T00:11:54Z,80000,False,49.0,272.0,1,left,MISS D. Smith Jr. 27' 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,27.6,Missed,,,,,,,,,,,,,,,,
9,PT11M17.00S,2024-03-08T00:11:53.3Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,0,0,2024-03-08T00:11:54Z,90000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,
11,PT10M56.00S,2024-03-08T00:12:25.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631093,91.50788436268068,51.71568627450981,1610612765,2,0,2024-03-08T00:12:32Z,110000,False,9.0,27.0,1,right,J. Ivey cutting DUNK (2 PTS) (J. Duren 1 AST),"[1631093, 1631105]",1610612765.0,DET,cutting,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,2.86,Made,,,,,2.0,J. Duren,1631105.0,1.0,,,,,,,,
13,PT10M34.00S,2024-03-08T00:12:46.8Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612751,2,0,2024-03-08T00:12:52Z,130000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 1631105]",1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,1.0,,,,,,,,,,,Duren,1631105.0,,,,,,
14,PT10M34.00S,2024-03-08T00:12:46.8Z,1,REGULAR,steal,,[],1631105,,,1610612765,2,0,2024-03-08T00:12:49Z,140000,False,,,0,,J. Duren STEAL (1 STL),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M31.00S,2024-03-08T00:12:53.2Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,2,0,2024-03-08T00:12:59Z,150000,False,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,,,,,,,,,,,,,,,,,,
16,PT10M12.00S,2024-03-08T00:13:19.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,34.21484888304862,60.049019607843135,1610612751,2,0,2024-03-08T00:13:23Z,160000,False,-50.0,269.0,1,left,MISS M. Bridges 27' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,27.37,Missed,,,,,,,,,,,,,,,,
17,PT10M09.00S,2024-03-08T00:13:22.8Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,2,0,2024-03-08T00:13:23Z,170000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,
18,PT09M55.00S,2024-03-08T00:13:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,94.3988173455979,56.61764705882353,1610612765,2,0,2024-03-08T00:13:42Z,180000,False,33.0,0.0,1,right,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,3.31,Missed,,,,,,,,,,,,,,,,
19,PT09M52.00S,2024-03-08T00:13:39.3Z,1,REGULAR,rebound,offensive,[],1631105,,,1610612765,2,0,2024-03-08T00:13:42Z,190000,False,,,0,,J. Duren REBOUND (Off:1 Def:0),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,
20,PT09M52.00S,2024-03-08T00:13:39.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,92.42772667542707,51.470588235294116,1610612765,4,0,2024-03-08T00:14:24Z,200000,False,7.0,19.0,1,right,J. Duren putback DUNK (2 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,2.01,Made,,,,,2.0,,,,,,,,,,,
21,PT09M41.00S,2024-03-08T00:13:52.7Z,1,REGULAR,foul,personal,[],1631093,,,1610612751,4,0,2024-03-08T00:14:05Z,210000,False,,,0,,J. Ivey personal FOUL (1 PF),"[1631093, 1629651]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,1198.0,,,,,,,,,,,,,,1.0,0.0,Claxton,1629651.0,,
23,PT09M27.00S,2024-03-08T00:14:32.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,4.77989487516426,55.63725490196079,1610612751,4,0,2024-03-08T00:14:37Z,230000,False,-28.0,-8.0,1,left,MISS D. Smith Jr. driving Layup,[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,2.92,Missed,,,,,,,,,,,,,,,,
24,PT09M24.00S,2024-03-08T00:14:35.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,0,2024-03-08T00:14:37Z,240000,False,,,0,,J. Duren REBOUND (Off:1 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,23.0,2.0,1.0,1.0,,,,,,,,,,,,
25,PT09M10.00S,2024-03-08T00:14:48.5Z,1,REGULAR,3pt,Jump Shot,[],1631093,65.94119579500656,54.14368872549019,1610612765,4,0,2024-03-08T00:15:31Z,250000,False,21.0,268.0,1,right,MISS J. Ivey 26' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,26.85,Missed,,,,,,,,,,,,,,,,
26,PT09M07.00S,2024-03-08T00:14:51.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,4,0,2024-03-08T00:14:53Z,260000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,
27,PT09M02.00S,2024-03-08T00:14:57.5Z,1,REGULAR,3pt,Jump Shot,[],1627827,34.08344283837057,57.59803921568628,1610612751,4,0,2024-03-08T00:15:04Z,270000,False,-38.0,268.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,27.06,Missed,,,,,,,,,,,,,,,,
28,PT08M57.00S,2024-03-08T00:15:02.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,4,0,2024-03-08T00:17:47Z,280000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,
