actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-11-07T00:10:39.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-11-07T00:10:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-11-07T00:10:43.3Z,1,REGULAR,jumpball,recovered,[],1630165,,,1610612765,0,0,2023-11-07T00:10:43Z,40000,False,,,0,,Jump Ball M. Bagley III vs. K. Looney: Tip to K. Hayes,"[1630165, 1628963, 1626172]",1610612765.0,DET,startperiod,K. Hayes,1630165.0,Hayes,K. Hayes,Bagley III,1628963.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-11-07T00:10:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,10.463206307490145,39.705882352941174,1610612765,2,0,2023-11-07T00:11:02Z,70000,False,51.0,46.0,1,left,A. Thompson 6' Layup (2 PTS) (M. Bagley III 1 AST),"[1641709, 1628963]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,2.0,M. Bagley III,1628963.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-11-07T00:11:12.4Z,1,REGULAR,3pt,Jump Shot,[],201939,67.49342969776609,69.11764705882352,1610612744,2,3,2023-11-07T00:11:17Z,90000,False,96.0,253.0,1,right,S. Curry 27' 3PT  (3 PTS) (D. Green 1 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.06,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
11,PT11M09.00S,2023-11-07T00:11:29.0Z,1,REGULAR,3pt,Jump Shot,[],1630191,12.302890932982917,1.9607843137254901,1610612765,5,3,2023-11-07T00:11:35Z,110000,False,240.0,63.0,1,left,I. Stewart 24' 3PT  (3 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,24.83,Made,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
13,PT10M53.00S,2023-11-07T00:11:45.6Z,1,REGULAR,3pt,Jump Shot,[],202691,76.69185282522996,11.029411764705882,1610612744,5,3,2023-11-07T00:11:51Z,130000,False,-195.0,167.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
14,PT10M49.00S,2023-11-07T00:11:49.6Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,5,3,2023-11-07T00:11:51Z,140000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M42.00S,2023-11-07T00:11:56.7Z,1,REGULAR,2pt,Jump Shot,[],1630191,23.340998685939553,54.41176470588235,1610612765,7,3,2023-11-07T00:12:10Z,150000,False,-22.0,167.0,1,left,I. Stewart 16' Jump Shot (5 PTS) (K. Hayes 2 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Mid-Range,16-24 Center,16.84,Made,5.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
17,PT10M19.00S,2023-11-07T00:12:18.8Z,1,REGULAR,3pt,Jump Shot,[],203952,79.97700394218134,92.8921568627451,1610612744,7,3,2023-11-07T00:12:23Z,170000,False,214.0,136.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
18,PT10M16.00S,2023-11-07T00:12:21.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,7,3,2023-11-07T00:12:23Z,180000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
