actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-11T23:11:20.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-11T23:11:20Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2024-04-11T23:11:21.8Z,1,REGULAR,jumpball,recovered,[],1627936,,,1610612741,0,0,2024-04-11T23:11:21Z,40000,False,,,0,,Jump Ball N. Vucevic vs. J. Duren: Tip to A. Caruso,"[1627936, 202696, 1631105]",1610612741.0,CHI,startperiod,A. Caruso,1627936.0,Caruso,A. Caruso,Vucevic,202696.0,Duren,1631105.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M33.00S,2024-04-11T23:11:52.3Z,1,REGULAR,3pt,Jump Shot,[],1629750,9.116294349540084,2.941176470588232,1610612741,0,0,2024-04-11T23:11:57Z,80000,False,235.0,33.0,1,left,MISS J. Green 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.76,Missed,,,,,,,,,,,,,,,,,,
9,PT11M30.00S,2024-04-11T23:11:55.3Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2024-04-11T23:11:57Z,90000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M11.00S,2024-04-11T23:12:15.2Z,1,REGULAR,3pt,Jump Shot,[],1628972,72.32260183968462,89.4607843137255,1610612765,0,0,2024-04-11T23:12:19Z,100000,False,197.0,208.0,1,right,MISS T. Brown Jr. 28' pullup 3PT,[1628972],1610612765.0,DET,pullup,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Right Center,28.65,Missed,,,,,,,,,,,,,,,,,,
11,PT11M08.00S,2024-04-11T23:12:18.2Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,0,0,2024-04-11T23:12:19Z,110000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M02.00S,2024-04-11T23:12:23.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,11.218791064388967,45.34313725490197,1610612741,0,2,2024-04-11T23:12:30Z,120000,False,23.0,53.0,1,left,N. Vucevic floating Jump Shot (2 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,2.0,C. White,1629632.0,1.0,,,,,,,,,,
14,PT10M43.00S,2024-04-11T23:12:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629002,73.63666228646518,90.44117647058823,1610612765,3,2,2024-04-11T23:12:51Z,140000,False,202.0,195.0,1,right,C. Metu 28' 3PT  (3 PTS) (J. Ivey 1 AST),"[1629002, 1631093]",1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,28.11,Made,,,,,3.0,J. Ivey,1631093.0,1.0,,,,,,,,,,
16,PT10M31.00S,2024-04-11T23:12:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,7.670827858081481,2.6960784313725554,1610612741,3,2,2024-04-11T23:13:04Z,160000,False,237.0,20.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
17,PT10M27.00S,2024-04-11T23:13:03.4Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,3,2,2024-04-11T23:13:03Z,170000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,16.0,2.0,2.0,0.0,,,,,,,,,,,,,,
