actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-27T00:10:53.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-27T00:10:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-27T00:10:57.4Z,1,REGULAR,jumpball,recovered,[],1631093,,,1610612765,0,0,2023-12-27T00:10:57Z,40000,False,,,0,,Jump Ball J. Duren vs. N. Claxton: Tip to J. Ivey,"[1631093, 1631105, 1629651]",1610612765.0,DET,startperiod,J. Ivey,1631093.0,Ivey,J. Ivey,Duren,1631105.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-12-27T00:11:09.3Z,1,REGULAR,turnover,lost ball,[],202711,,,1610612765,0,0,2023-12-27T00:11:14Z,70000,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 1629661]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,1.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,
8,PT11M44.00S,2023-12-27T00:11:09.3Z,1,REGULAR,steal,,[],1629661,,,1610612751,0,0,2023-12-27T00:11:10Z,80000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-12-27T00:11:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628969,92.85479632063075,47.30392156862745,1610612751,0,0,2023-12-27T00:11:51Z,100000,False,-13.0,15.0,1,right,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.0,Missed,,,,,,,,,,,,,,,
11,PT11M22.00S,2023-12-27T00:11:49.7Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,0,0,2023-12-27T00:11:51Z,110000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,,
12,PT11M17.00S,2023-12-27T00:11:54.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,4.944152431011826,95.83333333333334,1610612765,0,0,2023-12-27T00:12:25Z,120000,False,-229.0,-6.0,1,left,MISS J. Ivey running 3PT,[1631093],1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,,22.93,Missed,,,,,,,,,,,,,,,
13,PT11M12.00S,2023-12-27T00:11:59.8Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,0,0,2023-12-27T00:12:14Z,130000,False,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,,,,,,12.0,1.0,0.0,1.0,,,,,,,,,,,
14,PT11M12.00S,2023-12-27T00:11:59.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,2,0,2023-12-27T00:12:50Z,140000,False,0.0,0.0,1,left,I. Stewart tip Layup (2 PTS),[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,2.0,,,,,,,,,,
15,PT11M02.00S,2023-12-27T00:12:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,90.75229960578186,50.98039215686274,1610612751,2,0,2023-12-27T01:20:00Z,150000,False,5.0,34.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,3.47,Missed,,,,,,,,,,,,,,,
