actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
15,PT10M50.00S,2023-12-03T00:12:43.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,91.67214191852825,50.49019607843137,1610612765,4,3,2023-12-03T00:15:23Z,150000,False,2.0,26.0,1,right,J. Ivey running DUNK (2 PTS) (I. Stewart 2 AST),"[1631093, 1630191]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,2.59,Made,2.0,I. Stewart,1630191.0,2.0,,,,,,,,,,,
19,PT10M32.00S,2023-12-03T00:13:17.2Z,1,REGULAR,3pt,Jump Shot,[],1629622,32.933639947437584,58.333333333333336,1610612739,4,3,2023-12-03T00:13:23Z,190000,False,-42.0,257.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,26.05,Missed,,,,,,,,,,,,,,,
20,PT10M27.00S,2023-12-03T00:13:22.2Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,4,3,2023-12-03T00:13:23Z,200000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,19.0,1.0,1.0,0.0,,
21,PT10M19.00S,2023-12-03T00:13:29.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,88.38699080157687,33.088235294117645,1610612765,6,3,2023-12-03T00:16:19Z,210000,False,-85.0,57.0,1,right,K. Hayes 10' driving bank Jump Shot (2 PTS) (I. Stewart 3 AST),"[1630165, 1630191]",1610612765.0,DET,driving bank,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,10.18,Made,2.0,I. Stewart,1630191.0,3.0,,,,,,,,,,,
23,PT10M05.00S,2023-12-03T00:13:44.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.521024967148489,54.166666666666664,1610612739,6,5,2023-12-03T00:13:48Z,230000,False,-21.0,9.0,1,left,J. Allen DUNK (2 PTS) (M. Strus 2 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,2.26,Made,2.0,M. Strus,1629622.0,2.0,,,,,,,,,,,
25,PT09M55.00S,2023-12-03T00:13:54.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.72339027595268,54.90196078431373,1610612765,8,5,2023-12-03T00:13:58Z,250000,False,25.0,16.0,1,right,J. Duren cutting DUNK (4 PTS) (C. Cunningham 1 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,2.92,Made,4.0,C. Cunningham,1630595.0,1.0,,,,,,,,,,,
27,PT09M41.00S,2023-12-03T00:14:07.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,5.469776609724048,55.63725490196079,1610612739,8,7,2023-12-03T00:14:12Z,270000,False,-28.0,-1.0,1,left,D. Mitchell turnaround Jump Shot (2 PTS),[1628378],1610612739.0,CLE,turnaround,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.82,Made,2.0,,,,,,,,,,,,,,
28,PT09M26.00S,2023-12-03T00:14:22.6Z,1,REGULAR,3pt,Jump Shot,[],1630595,66.04796320630749,67.15686274509804,1610612765,8,7,2023-12-03T00:14:26Z,280000,False,86.0,267.0,1,right,MISS C. Cunningham 28' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,,28.01,Missed,,,,,,,,,,,,,,,
29,PT09M23.00S,2023-12-03T00:14:25.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,7,2023-12-03T00:14:25Z,290000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,
30,PT09M20.00S,2023-12-03T00:14:27.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629636,8.754927726675426,3.9215686274509802,1610612739,8,7,2023-12-03T00:18:04Z,300000,False,230.0,30.0,1,left,MISS D. Garland running 3PT,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,,,,23.23,Missed,,,,,,,,,,,,,,,
31,PT09M16.00S,2023-12-03T00:14:31.9Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,8,7,2023-12-03T00:14:34Z,310000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,
32,PT09M13.00S,2023-12-03T00:14:35.8Z,1,REGULAR,turnover,lost ball,[],1631093,,,1610612765,8,7,2023-12-03T00:24:00Z,320000,False,,,0,,J. Ivey lost ball TURNOVER (1 TO),"[1631093, 1629622]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,1.0,Strus,1629622.0,,,,,,,,,,,,,,,,,
33,PT09M13.00S,2023-12-03T00:14:35.8Z,1,REGULAR,steal,,[],1629622,,,1610612739,8,7,2023-12-03T00:14:38Z,330000,False,,,0,,M. Strus STEAL (1 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M04.00S,2023-12-03T00:14:44.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,3.235873850197109,96.81372549019608,1610612739,8,10,2023-12-03T00:14:49Z,340000,False,-234.0,-22.0,1,left,D. Mitchell 3PT  (5 PTS) (D. Garland 1 AST),"[1628378, 1629636]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,23.51,Made,5.0,D. Garland,1629636.0,1.0,,,,,,,,,,,
36,PT08M44.00S,2023-12-03T00:15:04.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,90.75229960578186,48.03921568627451,1610612765,10,10,2023-12-03T00:15:09Z,360000,False,-10.0,34.0,1,right,J. Duren alley-oop DUNK (6 PTS) (C. Cunningham 2 AST),"[1631105, 1630595]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.58,Made,6.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,
38,PT08M31.00S,2023-12-03T00:15:17.5Z,1,REGULAR,2pt,Jump Shot,[],1628378,21.369908015768726,36.51960784313725,1610612739,10,10,2023-12-03T00:15:21Z,380000,False,67.0,148.0,1,left,MISS D. Mitchell 16' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,16.3,Missed,,,,,,,,,,,,,,,
39,PT08M28.00S,2023-12-03T00:15:20.5Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,10,10,2023-12-03T00:15:21Z,390000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,
40,PT08M17.00S,2023-12-03T00:15:31.5Z,1,REGULAR,turnover,bad pass,[],1630165,,,1610612765,10,10,2023-12-03T00:15:34Z,400000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1628378]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,2.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
41,PT08M17.00S,2023-12-03T00:15:31.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,10,10,2023-12-03T00:15:33Z,410000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M14.00S,2023-12-03T00:15:38.4Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612739,10,10,2023-12-03T00:15:50Z,420000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1631093, 1628378]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,1.0,0.0,Mitchell,1628378.0,,,,,,
44,PT08M14.00S,2023-12-03T00:16:09.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612739,10,11,2023-12-03T00:25:09Z,440000,False,,,0,,D. Mitchell Free Throw 1 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
45,PT08M14.00S,2023-12-03T00:16:09.0Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628378,,,1610612739,10,12,2023-12-03T00:25:09Z,450000,False,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
46,PT07M59.00S,2023-12-03T00:16:46.6Z,1,REGULAR,3pt,Jump Shot,[],1630191,88.64980289093299,96.81372549019608,1610612765,10,12,2023-12-03T00:16:50Z,460000,False,234.0,54.0,1,right,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,,,,24.03,Missed,,,,,,,,,,,,,,,
47,PT07M55.00S,2023-12-03T00:16:50.6Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,10,12,2023-12-03T00:16:50Z,470000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,46.0,1.0,1.0,0.0,,
48,PT07M47.00S,2023-12-03T00:16:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.302890932982917,51.470588235294116,1610612739,10,12,2023-12-03T00:26:15Z,480000,False,-7.0,63.0,1,left,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,6.35,Missed,,,,,,,,,,,,,,,
49,PT07M45.00S,2023-12-03T00:17:00.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,10,12,2023-12-03T00:17:03Z,490000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,
50,PT07M40.00S,2023-12-03T00:17:05.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631105,91.5407358738502,45.09803921568628,1610612765,12,12,2023-12-03T00:17:17Z,500000,False,-25.0,27.0,1,right,J. Duren running alley-oop DUNK (8 PTS) (C. Cunningham 3 AST),"[1631105, 1630595]",1610612765.0,DET,running alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,3.65,Made,8.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,
52,PT07M21.00S,2023-12-03T00:17:24.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,12.959921156373195,55.392156862745104,1610612739,12,12,2023-12-03T00:17:30Z,520000,False,-27.0,69.0,1,left,MISS J. Allen 7' Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,7.44,Missed,,,,,,,,,,,,,,,
54,PT07M17.00S,2023-12-03T00:17:28.9Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,12,12,2023-12-03T00:17:30Z,540000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,52.0,2.0,2.0,0.0,,
55,PT07M13.00S,2023-12-03T00:17:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,95.3515111695138,96.81372549019608,1610612765,15,12,2023-12-03T00:27:56Z,550000,False,234.0,-9.0,1,right,C. Cunningham 3PT  (3 PTS) (K. Hayes 1 AST),"[1630595, 1630165]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Right Corner 3,24+ Right,,,,23.43,Made,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,
57,PT06M52.00S,2023-12-03T00:17:53.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,28.203022339027594,17.401960784313726,1610612739,15,12,2023-12-03T00:17:57Z,570000,False,163.0,213.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,26.79,Missed,,,,,,,,,,,,,,,
58,PT06M49.00S,2023-12-03T00:17:56.0Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,15,12,2023-12-03T00:17:57Z,580000,False,,,0,,J. Duren REBOUND (Off:0 Def:2),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,57.0,2.0,2.0,0.0,,
60,PT06M39.00S,2023-12-03T00:18:23.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,15,12,2023-12-03T00:18:23Z,600000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M39.00S,2023-12-03T00:19:39.2Z,1,REGULAR,substitution,out,[],1629636,,,1610612765,15,12,2023-12-03T00:20:45Z,610000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M39.00S,2023-12-03T00:19:39.2Z,1,REGULAR,substitution,in,[],1630171,,,1610612765,15,12,2023-12-03T00:20:45Z,620000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2023-12-03T00:21:07.1Z,1,REGULAR,2pt,Jump Shot,[],1630595,90.22667542706965,77.69607843137256,1610612765,17,12,2023-12-03T00:21:20Z,630000,False,138.0,39.0,1,right,C. Cunningham 14' pullup Jump Shot (5 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,,,,14.4,Made,5.0,,,,,,,,,,,,,,
65,PT06M10.00S,2023-12-03T00:21:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,8.09789750328515,50.49019607843137,1610612739,17,12,2023-12-03T00:21:33Z,640000,False,-2.0,24.0,1,left,MISS D. Mitchell driving reverse Layup,[1628378],1610612739.0,CLE,driving reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,,,,,,,,,,,,,,,
66,PT06M07.00S,2023-12-03T00:21:31.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,17,12,2023-12-03T00:21:33Z,650000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,65.0,2.0,1.0,1.0,,
67,PT06M06.00S,2023-12-03T00:21:32.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,7.966491458607096,52.450980392156865,1610612739,17,14,2023-12-03T00:30:20Z,660000,False,-12.0,22.0,1,left,J. Allen tip Layup (4 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,2.56,Made,4.0,,,,,,,,,,,,,,
68,PT05M48.00S,2023-12-03T00:21:50.6Z,1,REGULAR,2pt,Jump Shot,[],1630165,86.81011826544021,71.81372549019608,1610612765,17,14,2023-12-03T00:30:57Z,670000,False,109.0,71.0,1,right,MISS K. Hayes 13' step back Shot,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Right,,,,13.04,Missed,,,,,,,,,,,,,,,
69,PT05M48.00S,2023-12-03T00:21:50.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612739,17,14,2023-12-03T00:21:57Z,680000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,68.0,,,,,
70,PT05M48.00S,2023-12-03T00:21:58.7Z,1,REGULAR,foul,personal,[],1631105,,,1610612739,17,14,2023-12-03T04:11:37Z,690000,False,,,0,,J. Duren loose ball personal FOUL (2 PF),"[1631105, 1628386]",1610612765.0,DET,loose ball,,,Duren,J. Duren,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627529.0,2.0,0.0,Allen,1628386.0,,,,,,
72,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,out,[],1630165,,,1610612739,17,14,2023-12-03T00:22:20Z,710000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,out,[],1631093,,,1610612739,17,14,2023-12-03T00:22:20Z,720000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,17,14,2023-12-03T00:22:20Z,730000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,in,[],1631204,,,1610612739,17,14,2023-12-03T00:22:20Z,740000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,in,[],202711,,,1610612739,17,14,2023-12-03T00:22:20Z,750000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M48.00S,2023-12-03T00:22:05.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,17,14,2023-12-03T00:22:20Z,760000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M28.00S,2023-12-03T00:22:31.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,54.90196078431373,1610612739,17,16,2023-12-03T00:22:38Z,770000,False,-25.0,13.0,1,left,J. Allen alley-oop Layup (6 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,2.75,Made,6.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,
80,PT05M16.00S,2023-12-03T00:22:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612765,17,16,2023-12-03T00:23:03Z,790000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1630171, 1630595]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,101283.0,1.0,0.0,Cunningham,1630595.0,,,,,,
83,PT05M16.00S,2023-12-03T00:23:18.4Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,18,16,2023-12-03T00:23:18Z,810000,False,,,0,,C. Cunningham Free Throw 1 of 2 (6 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
85,PT05M16.00S,2023-12-03T00:23:20.7Z,1,REGULAR,substitution,out,[],1631105,,,1610612765,18,16,2023-12-03T00:23:25Z,820000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M16.00S,2023-12-03T00:23:20.7Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,18,16,2023-12-03T00:23:25Z,830000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M16.00S,2023-12-03T00:23:37.5Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,19,16,2023-12-03T00:23:37Z,840000,False,,,0,,C. Cunningham Free Throw 2 of 2 (7 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
88,PT05M03.00S,2023-12-03T00:23:53.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,32.40801576872536,51.470588235294116,1610612739,19,16,2023-12-03T00:32:42Z,850000,False,-7.0,252.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,25.22,Missed,,,,,,,,,,,,,,,
89,PT05M00.00S,2023-12-03T00:23:56.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,19,16,2023-12-03T00:23:57Z,860000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,
